site,year,plotid,pre_post_fire,postFire,tag_id,status,species,dbh_cm,ht_m,ht2crown_m,livecrownratio_perc,ht2dead_m,crownclass,crownwidth_m,decay,scorch_ht_m,scorch_percent,torch_ht_m,torch_percent,bolechar_m,healthCode,healthCode2,resprout,stump_diameter_cm,stump_ht_m,presentPostThin,StatusPostThin,notes,diamclass,PlotType
Valentine,2020,VR16N,prefire,,102,L,PICO,70.9,18.8,11.6,,,co,3.5,"",,,,,,,,,,,yes,L,"",[60-80],MixedConifer
Valentine,2020,VR16N,prefire,,103,L,ABCO,24.5,13,5.2,,,ov,3.5,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR16N,prefire,,104,L,ABCO,55.6,24.8,11.4,,,do,3,"",,,,,,,,,,,yes,L,"",[40-60],MixedConifer
Valentine,2020,VR16N,prefire,,105,L,ABCO,43.3,18.8,10,,,co,4.5,"",,,,,,,,,,,no,"","",[40-60],MixedConifer
Valentine,2020,VR16N,prefire,,106,L,ABCO,36.5,18.8,2.6,,,in,2,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR16N,prefire,,107,L,PICO,39.8,22.1,6.4,,,co,3.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR16N,prefire,,108,L,ABCO,26,10.8,2.2,,,ov,1.5,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR16N,prefire,,109,L,ABCO,21.6,11.8,4.6,,,ov,1.5,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR16N,prefire,,110,L,PICO,28,11.8,10.2,,,in,1.5,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR16N,prefire,,111,L,ABCO,26,10.2,6.2,,,in,2.5,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR16N,prefire,,112,L,ABCO,16.5,7.8,5.6,,,ov,3,"",,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR16N,prefire,,113,D,ABCO,82,23,0,,,-,-,1,,,,,,,,,,,yes,D,"",[>100],MixedConifer
Valentine,2020,VR19,prefire,,809,L,ABMA,9,4.6,2,,,ov,1.5,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR19,prefire,,810,L,ABMA,13.4,5.8,2.3,,,ov,2.82,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,811,L,ABMA,11.9,4.8,2.4,,,ov,2.82,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,812,L,ABMA,73.5,25.6,18.4,,,do,6.11,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,813,L,ABMA,9.1,4.7,3.2,,,ov,1.64,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR19,prefire,,814,L,ABMA,8.2,5.6,3.8,,,ov,0.65,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,815,L,ABMA,8.2,6.2,3.8,,,ov,0.6,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,816,L,ABMA,7.8,4.6,2,,,ov,1.3,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,817,L,ABMA,9.5,12.3,4.4,,,ov,1.6,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR19,prefire,,818,L,ABMA,10.6,4.7,1.4,,,ov,1.88,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,819,L,ABMA,12.1,5,2,,,ov,2.83,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,820,L,ABMA,36.9,16.4,5.6,,,in,6.5,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR19,prefire,,821,L,ABMA,10.8,4.6,2.8,,,ov,1.64,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,822,L,ABMA,9.4,3.8,1.5,,,ov,1.87,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR19,prefire,,823,L,ABMA,17.3,7.6,3.7,,,ov,2.82,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,824,D,ABMA,15,3.3,0,,,-,-,1,,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,825,L,PICO,58.2,33.4,15.6,,,co,5.4,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR19,prefire,,826,L,ABMA,91,3.7,2.6,,,ot,1.65,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR19,prefire,,827,L,ABMA,58.4,49.1,10.3,,,co,3.76,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR19,prefire,,828,L,PICO,26.3,21.2,12.2,,,in,1.5,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR19,prefire,,829,L,ABMA,8,4.2,2.6,,,ov,0.53,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,830,L,ABMA,86,38,22,,,ov,0.6,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR19,prefire,,831,L,ABMA,24.5,6.1,38,,,ov,2.83,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR19,prefire,,832,D,ABMA,32.3,16.3,0,,,-,-,1,,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR19,prefire,,833,L,ABMA,7.8,3.1,1.8,,,ov,1.54,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,834,L,ABMA,92.1,43,13.8,,,do,6.6,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR19,prefire,,835,L,ABMA,19.9,6.6,2.5,,,ov,2.8,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,836,L,PICO,50,39.3,14.6,,,co,4.25,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR19,prefire,,837,L,ABMA,30.4,11.2,5.1,,,in,3.75,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR19,prefire,,838,L,PICO,9.7,6.5,2.7,,,in,0.48,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR19,prefire,,839,L,ABMA,69.2,26.4,6.8,,,do,6,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,840,L,PICO,12.4,5.2,1,,,ab,1.5,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,841,L,ABMA,34.7,16.6,8.2,,,co,2.5,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR19,prefire,,842,L,ABMA,26.2,9.2,2.6,,,in,5,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR19,prefire,,843,L,PICO,29.8,12.2,1.1,,,ov,3,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR19,prefire,,844,L,ABMA,17.3,7,2.6,,,in,2,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,845,L,PICO,22.5,7.2,1.6,,,in,4,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR19,prefire,,846,L,ABMA,45.5,23.2,5.6,,,co,3,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR19,prefire,,847,L,ABMA,69.8,29.9,13.6,,,do,4,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,848,L,PICO,46.7,30.2,10.8,,,do,4,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR19,prefire,,849,L,ABMA,15.2,5.9,1.3,,,in,1,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,850,L,ABCO,19,5.8,0.5,,,in,2,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,851,L,PICO,8,4.4,1.2,,,ab,0.5,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,852,L,ABMA,14.5,4.6,1.1,,,ab,2,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR19,prefire,,853,L,PICO,56.3,30.6,5.8,,,do,2.5,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR19,prefire,,854,L,ABMA,8.9,2.4,1.3,,,ib,1,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR19,prefire,,855,L,PICO,40.5,21,4.2,,,co,1.5,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR19,prefire,,856,L,ABMA,18,5.2,3.2,,,in,2,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR2,prefire,,441,D,ABCO,45.8,16.6,0,,,-,-,1,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR2,prefire,,442,L,PICO,22.7,9.4,4,,,CO,2.5,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR2,prefire,,443,L,ABMA,40.5,11,7.8,,,OP,3.5,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR2,prefire,,444,L,PICO,88.2,26.6,10,,,CO,5,"",,,,,,,,,,,yes,L,pimo,[>100],UpperMontane
Valentine,2020,VR2,prefire,,445,L,ABCO,20.7,6,2,,,CO,2.5,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR2,prefire,,446,L,ABMA,24,10,4,,,IN,3.6,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR2,prefire,,447,D,ABMA,56.7,4.4,0,,,-,-,4,,,,,,,,,,,yes,D,"",[40-60],UpperMontane
Valentine,2020,VR2,prefire,,448,L,ABMA,27,10.4,3.6,,,CO,4,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR2,prefire,,449,L,ABMA,26.3,10,4.8,,,CO,4,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR2,prefire,,450,D,ABMA,52.1,19.2,0,,,-,-,1,,,,,,,,,,,yes,D,"",[40-60],UpperMontane
Valentine,2020,VR2,prefire,,451,D,ABMA,35,15,0,,,-,-,1,,,,,,,,,,,yes,D,"",[20-40],UpperMontane
Valentine,2020,VR2,prefire,,452,L,ABMA,43.9,14.8,7.1,,,IN,3,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR2,prefire,,453,L,ABCO,21,7,2,,,OV,3.5,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR2,prefire,,454,L,ABMA,19.5,5.8,3.6,,,OV,1.5,"",,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR2,prefire,,455,L,PICO,97,22.2,10.6,,,DO,4.5,"",,,,,,,,,,,yes,L,"",[>100],UpperMontane
Valentine,2020,VR2,prefire,,456,L,ABMA,64,22,11.4,,,CO,4.5,"",,,,,,,,,,,yes,L,"",[60-80],UpperMontane
Valentine,2020,VR2,prefire,,457,L,ABMA,54.6,16,10.6,,,CO,4,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR2,prefire,,458,L,ABCO,22.5,6.2,3,,,IN,2.5,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,857,L,PICO,41.1,22.6,2.8,,,do,4.6,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20,prefire,,858,L,ABMA,94,24.4,9.4,,,do,5.23,"",,,,,,,,,,,yes,L,"",[>100],UpperMontane
Valentine,2020,VR20,prefire,,859,L,ABMA,52.1,20.2,4.6,,,do,4.8,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20,prefire,,860,L,ABMA,37.5,14,4,,,co,3.8,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,861,L,PICO,36,20.4,5,,,do,3.5,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,862,D,ABMA,51.6,22.8,0,,,-,-,1,,,,,,,,,,,yes,D,"",[40-60],UpperMontane
Valentine,2020,VR20,prefire,,863,L,PICO,29,19.8,13,,,do,2.6,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,864,L,PICO,28.1,16.2,4,,,co,0.8,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,865,D,PICO,13.5,5.8,0,,,-,-,1,,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR20,prefire,,866,L,PICO,29,17.6,4.2,,,co,1.8,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,867,L,PICO,41,22.4,11.2,,,co,2.5,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20,prefire,,868,L,ABMA,52.5,16.6,4.6,,,co,4.5,"",,,,,,,,,,,no,"","",[40-60],UpperMontane
Valentine,2020,VR20,prefire,,869,L,ABMA,15,4,1.2,,,ab,2.5,"",,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR20,prefire,,870,L,PICO,27.7,9.4,3.6,,,in,3.6,"",,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,871,L,ABMA,86.5,30.4,14,,,do,5.8,"",,,,,,,,,,,yes,L,"",[>100],UpperMontane
Valentine,2020,VR20,prefire,,872,L,PICO,9.1,5,1.4,,,ab,0.7,"",,,,,,,,,,,no,"","",[>100],UpperMontane
Valentine,2020,VR20,prefire,,873,L,PICO,12.4,7.4,2,,,ab,1.2,"",,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR20,prefire,,874,L,PICO,9.7,5.2,0.5,,,ab,0.6,"",,,,,,,,,,,no,"","",[>100],UpperMontane
Valentine,2020,VR20,prefire,,875,L,ABMA,50.8,20.6,9,,,co,4.5,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20,prefire,,876,L,ABMA,78.7,25.6,7.6,,,do,5.8,"",,,,,,,,,,,yes,L,"",[60-80],UpperMontane
Valentine,2020,VR20,prefire,,877,L,ABMA,33,9,3.4,,,in,4.7,"",,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,878,L,PICO,40.5,21.2,7.6,,,co,3.8,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20,prefire,,879,L,ABMA,28.9,9.6,3,,,in,3.5,"",,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,880,L,PICO,11.2,4,0.8,,,ab,1.9,"",,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR20,prefire,,881,L,PICO,39.3,21.4,10.6,,,do,3.4,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,882,L,PICO,37.4,21.2,5.8,,,co,2.8,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,883,L,ABMA,25.4,7.4,3.2,,,in,2.8,"",,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR20,prefire,,884,L,ABMA,68.3,2.5,14.2,,,op,5.7,"",,,,,,,,,,,yes,L,"",[60-80],UpperMontane
Valentine,2020,VR20,prefire,,885,L,PICO,79.9,29.6,6,,,co,6.3,"",,,,,,,,,,,yes,L,"",[60-80],UpperMontane
Valentine,2020,VR20,prefire,,886,L,PICO,54,30,7.8,,,co,5.9,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20N,prefire,,1242,L,ABMA,25.4,9.4,1.8,,,IN,2,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1243,L,ABMA,68.6,20.6,6.6,,,OP,4.5,-,,,,,,,,,,,yes,L,"",[60-80],UpperMontane
Valentine,2020,VR20N,prefire,,1244,L,ABMA,38.7,13.6,4.6,,,OP,4,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1245,L,PIJE,39.3,17.2,6,,,OP,3,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1246,L,PICO,52.5,19.2,8.8,,,DO,5.5,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20N,prefire,,1247,D,ABMA,14.6,3.8,0,,,-,-,1,,,,,,,,,,,yes,D,"",[<20],UpperMontane
Valentine,2020,VR20N,prefire,,1248,D,ABMA,30,9.8,0,,,-,-,1,,,,,,,,,,,yes,D,not rooted,[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1249,L,ABMA,21.6,9.6,4.6,,,DO,2.5,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1250,L,ABMA,37.5,13.4,5.2,,,CO,2.5,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1251,L,PICO,18.3,10,3,,,OP,2,-,,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR20N,prefire,,1252,L,PICO,33.2,17.2,9.2,,,OP,2.5,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1253,L,ABMA,46.4,13.8,7,,,CO,4.4,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20N,prefire,,1254,L,ABMA,49.5,17,9.6,,,DO,3,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20N,prefire,,1255,D,ABMA,38.5,17.2,0,,,-,-,1,,,,,,,,,,,yes,D,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1256,L,PICO,36.4,16.8,6.9,,,OP,4,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1257,D,ABMA,40.6,15.4,0,,,-,-,2,,,,,,,,,,,yes,D,"",[40-60],UpperMontane
Valentine,2020,VR20N,prefire,,1258,L,PICO,24.3,15.4,5.2,,,OP,1.5,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1259,L,PICO,42.6,18.8,3.6,,,OP,4.5,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR20N,prefire,,1260,L,PICO,14,6.6,1,,,IN,1,-,,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR20N,prefire,,1261,L,ABMA,15,5.2,1,,,IN,1,-,,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR20N,prefire,,1262,L,ABMA,26.2,11.6,6,,,CO,1,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1263,L,ABMA,24.4,11.6,4.2,,,DO,1,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1264,L,ABMA,35,19.2,8.4,,,CO,2.5,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR20N,prefire,,1265,L,ABMA,38.7,16.6,6.2,,,DO,3.5,-,,,,,,,,,,,yes,L,"ACTUALLY TAG 1265, CHANGED FROM 1260 2020",[20-40],UpperMontane
Valentine,2020,VR21,prefire,,955,L,PICO,55.5,27,9,,,co,8,"",,,,,,,,,,,yes,L,two trees with tags gone - hard to figure out which tree though since dbh is off???,[40-60],UpperMontane
Valentine,2020,VR21,prefire,,956,L,ABMA,85.5,28.2,9.8,,,co,10,"",,,,,,,,,,,yes,L,lots of sap,[>100],UpperMontane
Valentine,2020,VR21,prefire,,957,D,ABMA,72.6,21.8,0,,,-,-,1,,,,,,,,,,,yes,D,"",[60-80],UpperMontane
Valentine,2020,VR21,prefire,,958,L,PICO,20,15,3.8,,,in,3,"",,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21,prefire,,959,L,PICO,47.1,22.2,4.4,,,co,5,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR21,prefire,,960,L,PICO,32.3,18.6,4,,,in,2.5,"",,,,,,,,,,,yes,L,tag fell off,[20-40],UpperMontane
Valentine,2020,VR21,prefire,,961,L,ABCO,22.1,8,3.2,,,ov,4,"",,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21,prefire,,962,D,ABCO,47.8,19.8,0,,,-,-,1,,,,,,,,,,,no,"","",[40-60],UpperMontane
Valentine,2020,VR21,prefire,,963,L,PICO,27,22.8,7.2,,,co,1.5,"",,,,,,,,,,,yes,L,tag fell off,[20-40],UpperMontane
Valentine,2020,VR21,prefire,,964,L,PICO,55.2,22.8,5.2,,,co,5.5,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1205,D,ABMA,23.8,15,0,,,-,-,1,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1206,L,PICO,48,40.3,23.5,,,CO,5.5,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1207,D,ABMA,30.2,14.8,0,,,-,-,1,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1208,L,ABMA,35,27.5,6.3,,,OP,4.5,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1209,D,ABMA,42.9,35.7,0,,,-,-,-,,,,,,,,,,,no,"","",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1210,L,ABMA,25,12.6,6.1,,,IN,5,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1211,L,ABMA,23,9.8,6.4,,,IN,2,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1212,D,PICO,38.4,32,0,,,-,-,1,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1213,L,ABMA,10.9,5,2.1,,,IN,0.5,-,,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR21N,prefire,,1214,L,PICO,10.6,5.8,2.3,,,IN,0.3,-,,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR21N,prefire,,1215,L,PICO,37.8,34,21,,,CO,4,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1216,L,PICO,42,20.4,16.5,,,CO,3.5,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1217,L,ABMA,8.6,4,1.8,,,IN,1.5,-,,,,,,,,,,,no,"","",[60-80],UpperMontane
Valentine,2020,VR21N,prefire,,1218,L,ABMA,65.4,31.6,10.6,,,OP,6.5,-,,,,,,,,,,,yes,"","",[60-80],UpperMontane
Valentine,2020,VR21N,prefire,,1219,L,ABMA,20.8,7,5.2,,,OV,1,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1220,L,ABMA,31.5,15.4,5.4,,,CO,5,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1221,L,ABMA,15.2,5.8,2.6,,,IN,2,-,,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR21N,prefire,,1222,L,ABMA,43,26.5,8.9,,,CO,5.5,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1223,L,PICO,30.6,25.5,6.1,,,CO,2,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1224,D,ABMA,23.9,8.4,0,,,-,-,1,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1225,L,PICO,25,22.1,11.3,,,CO,1.5,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1226,L,PICO,43.3,29.4,10.4,,,DO,6.5,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1227,L,ABMA,16.4,8.5,4.7,,,IN,1.5,-,,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR21N,prefire,,1228,L,ABMA,22.6,8.9,5.1,,,IN,2.5,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1229,L,ABCO,18.4,10.2,4.7,,,IN,2,-,,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR21N,prefire,,1230,L,PICO,40.6,30.6,17.2,,,CO,2,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1231,L,PICO,40.3,44,26.4,,,DO,1.5,-,,,,,,,,,,,no,"","",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1232,L,PICO,33.4,27.4,10.6,,,CO,1,-,,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1233,L,ABMA,18.9,8.3,5.5,,,IN,1,-,,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR21N,prefire,,1234,D,ABCO,25.7,14.6,0,,,-,-,3,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1235,L,ABMA,49.4,21.3,8.1,,,DO,6,-,,,,,,,,,,,yes,"","",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1236,L,PIMO,25.7,14.1,4.3,,,IN,3,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1237,D,ABMA,16.3,8.5,0,,,-,-,1,,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR21N,prefire,,1238,L,PICO,32.4,26.7,5.3,,,CO,3.5,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR21N,prefire,,1239,L,PICO,48.3,32.7,12,,,DO,5.5,-,,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR21N,prefire,,1240,L,PICO,12.7,2.6,2.5,,,OV,0.3,-,,,,,,,,,,,no,"","",[<20],UpperMontane
Valentine,2020,VR21N,prefire,,1241,L,ABMA,20.8,6.2,5.8,,,OV,1.5,-,,,,,,,,,,,no,"","",[20-40],UpperMontane
Valentine,2020,VR22,prefire,,343,L,PICO,22,10,0.7,,,ov,2.5,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
Valentine,2020,VR22,prefire,,344,L,ABCO,10.6,5,0.5,,,ov,1.5,"",,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR22,prefire,,345,L,ABCO,10.1,5,0.5,,,ov,1.5,"",,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR22,prefire,,346,L,ABCO,12.8,4.8,0.5,,,ov,3,"",,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR22,prefire,,347,L,ABCO,14,5.2,0.5,,,ov,2,"",,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR22,prefire,,348,L,ABCO,30.8,11.8,3.1,,,in,3.5,"",,,,,,,,,,,yes,L,"",[20-40],UpperMontane
