project,site,year,plotid,pre_post_fire,postFire,tag_id,status,species,dbh_cm,ht_m,ht2crown_m,livecrownratio_perc,crownclass,crownwidth_m,decay,scorch_ht_m,torch_ht_m,bolechar_m,healthCode,notes,ht2dead_m,scorch_percent,torch_percent,healthCode2,resprout,stump_diameter_cm,stump_ht_m,presentPostThin,StatusPostThin,samplingTime,Beetles2019,DeadPriorFire
CPFMP,caples,2013-2018,5,prefire,,629,L,ABCO,9.5,7.7,4.9,,OT,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,630,L,PIJE,35.5,22.9,15.3,,IN,2.5,,,,,"","Mostly dead, crown broken",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,631,L,ABCO,20.6,15,1.2,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,632,L,CADE27,22.3,11.8,7.4,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,633,L,CADE27,26.3,12,7,,IN,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,634,L,CADE27,27.9,13.3,8.4,,IN,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,635,L,CADE27,22.1,12.1,8.3,,IN,2.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,636,L,CADE27,62,26.3,9.9,,IN,5.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,637,L,CADE27,22.6,12.5,8.7,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,638,L,CADE27,27.2,13.1,10.4,,IN,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,639,L,CADE27,19.5,11.9,11.7,,IN,0.5,,,,,"",Barely alive,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,640,L,CADE27,26.9,15.6,9.5,,IN,2.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,641,L,PICO,30.6,17.9,10.1,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,642,L,CADE27,27,15.8,11.2,,IN,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,643,L,CADE27,24.6,14.9,7.3,,IN,4.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,644,L,CADE27,20.8,11.8,8.6,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,645,L,ABCO,42.6,21.7,12.9,,IN,4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,646,L,CADE27,23.8,14,8.5,,IN,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,ABCO,18.6,10.2,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,8.8,5.3,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,9,5.2,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,11.3,3.7,,,"",,3,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,15,6,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,15.2,8.8,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,15.3,6.5,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,16.5,8.4,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,17.1,9.6,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,17.3,7,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,17.3,8.1,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,CADE27,23.8,9.4,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,PIJE,31.1,24.4,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,5,prefire,,,D,PIJE,38.7,33.3,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,50,prefire,,400,L,PICO,40.4,12.5,1.8,,OP,5.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,50,prefire,,401,L,PICO,82.7,14.4,3,,DO,5.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,50,prefire,,402,L,PICO,42.9,6.6,2.2,,IN,4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,50,prefire,,,D,PICO,36.8,2.5,,,"",,3,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,51,prefire,,403,L,PICO,24.8,7.3,0.3,,OP,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,51,prefire,,404,L,PICO,35.8,9.5,0.2,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,51,prefire,,405,L,PIMO,57,12.2,0.4,,CO,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,406,L,PICO,78.1,22.3,3.6,,CO,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,407,L,PICO,54.7,19.2,2.7,,CO,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,408,L,PICO,16.3,7.2,2.3,,IN,1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,409,L,PICO,25.3,9.1,3.1,,IN,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,410,L,PIMO,40.6,13,2.3,,IN,2.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,411,L,ABMA,24.9,8.3,2.8,,IN,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,412,L,PICO,68.3,20.1,3.2,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,413,L,PICO,51.7,17.8,3.4,,CO,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,414,L,PICO,61.7,15.1,0.1,,CO,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,415,L,PICO,25.1,10.3,1.8,,IN,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,416,L,PICO,55.8,19.5,7,,IN,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,417,L,PIMO,11,3.4,1.6,,OT,1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,418,L,PICO,21.1,9.2,4.1,,OT,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,419,L,PICO,28.6,17,9.6,,CO,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,420,L,PICO,48.5,21.2,11.9,,CO,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,421,L,PICO,13.8,8.5,3.6,,OT,0.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,422,L,PICO,43.3,22.3,7.7,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,423,L,PICO,34,18.7,4.1,,CO,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,424,L,PICO,42.7,21.3,9,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,425,L,TSME,12.5,4.5,1,,OT,0.4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,426,L,TSME,14,4.9,0.1,,OT,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,427,L,TSME,31.5,10.3,2.4,,IN,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,428,L,TSME,36.7,15.6,1.7,,IN,2.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,429,L,PICO,17.1,10.6,9.9,,OT,0.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,430,L,PICO,20,9.5,4.5,,OT,0.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,431,L,PICO,42.5,16.4,7.3,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,432,L,PICO,23.9,15.4,14.1,,IN,0.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,433,L,PICO,13.2,11,4.4,,IN,0.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,434,L,PIMO,27.9,11.5,4.3,,IN,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,435,L,PIMO,18.7,9,6.1,,OT,0.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,436,L,TSME,35.9,11.3,0.3,,IN,2.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,,D,PICO,14.5,9.1,,,"",,3,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,,D,PICO,43.6,17.6,,,"",,3,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,,D,PICO,67.4,23.4,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,,D,PICO,71.1,21.3,,,"",,1,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,52,prefire,,,D,TSME,62.6,17.5,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,53,prefire,,437,L,PICO,40.8,9.3,1.8,,OP,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,53,prefire,,438,L,ABMA,37.6,14.6,4.3,,CO,2.2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,53,prefire,,439,L,PICO,60.8,9.2,1.1,,IN,7,,,,,"",Broken top,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,53,prefire,,440,L,PICO,8.4,7.4,3.8,,OT,1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,53,prefire,,441,L,PICO,14.8,7.2,1.8,,IN,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,53,prefire,,442,L,PICO,34,19.4,8,,CO,1.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,53,prefire,,443,L,ABMA,61.5,22,2.6,,DO,2,,,,,"","Dying, whole top is dead",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,53,prefire,,,D,ABMA,46.5,12.5,,,"",,1,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,444,L,ABMA,42.9,25.2,10,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,445,L,ABMA,50.4,22.2,10,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,446,L,PICO,47.4,17.4,3.6,,CO,5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,448,L,ABMA,47.2,19.8,3.1,,CO,5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,449,L,PICO,39.54,17.1,1,,IN,4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,450,L,PICO,35.8,17.2,3.9,,IN,5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,451,L,PICO,68.6,21.8,2.7,,CO,6,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,452,L,JUOC,10.6,3.5,2,,OT,1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,453,L,JUOC,46.7,14.3,1.8,,DO,5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,454,L,JUOC,42.3,10.9,1.3,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,455,L,JUOC,14.7,6.7,0.9,,IN,1.1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,456,L,JUOC,13.2,6.3,0.7,,IN,0.9,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,457,L,JUOC,10,6.4,0.5,,IN,0.8,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,458,L,PICO,22.6,6.6,1.3,,OT,1.7,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,459,L,ABMA,65.6,21.2,4.3,,CO,6,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,460,L,PICO,18.4,7.3,1.5,,OT,1.8,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,461,L,PICO,19.6,6.6,1.9,,OT,1.6,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,462,L,ABMA,40.3,17.7,3.9,,IN,4.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,463,L,JUOC,11.1,4.4,1.1,,DO,0.6,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,464,L,PICO,50.5,20,8.7,,CO,5.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,465,L,ABMA,49,22,7.4,,CO,4.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,466,L,JUOC,94.8,14.5,4.3,,IN,6.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,54,prefire,,,D,PICO,20.4,12.5,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,55,prefire,,467,L,PICO,57.8,19.1,3.3,,CO,6,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,55,prefire,,468,L,PICO,34.1,9.8,1.4,,OP,4.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,55,prefire,,469,L,PICO,38.1,13.6,1.8,,CO,5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,55,prefire,,470,L,PICO,66.5,12.9,0.25,,CO,5.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,55,prefire,,471,L,PICO,47.7,13.2,3.2,,CO,4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,55,prefire,,472,L,ABMA,11.2,3.4,0.4,,OT,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,55,prefire,,473,L,PICO,59.3,15.9,3,,CO,7,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,55,prefire,,474,L,PICO,53.5,14.6,2.6,,CO,6,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,475,L,PICO,27.5,14.8,2.2,,CO,4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,476,L,PICO,25.8,11.6,1.8,,OP,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,477,L,PICO,29,20.4,2.6,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,478,L,PICO,20.1,13.3,2.7,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,479,L,ABMA,10,4.1,1.3,,OT,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,480,L,PICO,26.1,15.3,4.1,,CO,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,481,L,PICO,24,15.8,5,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,482,L,PICO,17.7,8,1.9,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,483,L,PICO,22.9,11.6,9.5,,IN,1,,,,,"",Barely alive,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,484,L,ABMA,8,3.1,1.2,,OT,0.9,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,485,L,ABMA,18.6,7.5,0.7,,OT,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,486,L,PICO,14.8,10.5,3.4,,OT,1,,,,,"",Barely alive,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,487,L,PICO,28.6,16.7,10,,DO,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,488,L,ABMA,19.5,9.8,1,,IN,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,489,L,PICO,39.1,14.7,0.9,,CO,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,490,L,ABMA,21.6,9.7,1.7,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,491,L,ABMA,10.1,4.7,2.2,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,492,L,ABMA,27.4,12.4,2.5,,DO,2.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,493,L,ABMA,13.3,5,1.2,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,494,L,ABMA,11.7,5,2.1,,OT,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,495,L,ABMA,12.5,5.4,2.4,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,496,L,ABMA,11.3,4.8,2.6,,OP,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,497,L,PICO,36.2,17,2.1,,CO,4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,498,L,PICO,8.1,3.1,0.8,,OT,0.7,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,499,L,PICO,17,6.1,2.8,,OP,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,500,L,ABMA,70.3,20,5.8,,CO,5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,,D,ABMA,115,15.6,,,"",,2,,,,"",Top broken off,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,,D,PICO,18.2,10.1,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,,D,PICO,21.7,13.1,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,,D,PICO,36.5,15.1,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,56,prefire,,,D,PICO,97,28,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,501,L,PICO,11.7,11,6.5,,IN,0.6,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,502,L,ABMA,13.1,4.1,2.2,,OT,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,503,L,FABMA,17.2,6.9,2.6,,OT,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,504,L,ABMA,33.3,14.4,3.4,,IN,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,505,L,PICO,41,18.9,4.5,,IN,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,506,L,ABMA,16.2,5.3,1.2,,OT,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,507,L,ABMA,29.4,11.8,4.9,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,508,L,ABMA,9.5,3.6,2,,OT,1.2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,509,L,PICO,42,17.7,3.7,,IN,2.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,510,L,ABMA,9.2,3.8,1.4,,OT,0.9,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,511,L,ABMA,9.4,3,1.2,,OT,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,512,L,PICO,43.5,22.4,10.1,,IN,4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,513,L,ABMA,44.5,12.6,2.9,,IN,3.3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,514,L,ABMA,13.6,4.6,1.2,,OT,2.1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,515,L,PICO,25.2,17.1,4.1,,IN,2.5,,,,,"","515 and 516: same tree, split below DBH",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,516,L,PICO,15.6,6.1,0.8,,OT,0.9,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,517,L,PICO,11.3,5.3,1.7,,IN,1,,,,,"",4m of open ground on all sides,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,518,L,PICO,13.2,6.6,1.6,,IN,1.2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,519,L,PICO,17.5,5.2,1.5,,IN,1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,520,L,ABMA,11.3,3.3,1.1,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,521,L,PICO,12.7,5.4,1.9,,IN,1.3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,522,L,ABMA,33.1,11.1,2.3,,IN,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,523,L,ABMA,28.1,11.4,3.1,,IN,1.8,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,524,L,PICO,63.5,22.2,5.6,,CO,5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,525,L,ABMA,22.9,7,0.7,,OT,1.7,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,526,L,ABMA,14.8,3,1.8,,OT,1.1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,527,L,ABMA,9.9,4.1,1.3,,OT,1.2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,528,L,ABMA,16.2,4.9,1.2,,IN,1.6,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,529,L,ABMA,15.1,5.6,1.2,,OT,1.1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,530,L,ABMA,12.1,4.5,1.3,,IN,1.4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,531,L,PICO,76.1,19.9,4.8,,CO,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,532,L,PICO,11,7.2,2.9,,IN,1,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,533,L,ABMA,22.2,8.3,2.2,,IN,2.2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,,D,ABMA,8.4,1.7,,,"",,3,,,,"",Top gone,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,,D,ABMA,18.1,4.2,,,"",,2,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,57,prefire,,,D,ABMA,52,15.9,,,"",,1,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,58,prefire,,534,L,ABMA,99.9,30.6,5.5,,DO,7.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,58,prefire,,535,L,PICO,9.8,4.3,1.3,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,58,prefire,,536,L,PICO,31.7,19.1,2.6,,CO,4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,58,prefire,,537,L,ABMA,107.4,33.4,4.1,,DO,7,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,58,prefire,,,D,PIMO,17.9,8.4,,,"",,1,,,,"",beetle damage,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,58,prefire,,,D,PIMO,24,12.2,,,"",,1,,,,"",beetle damage,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,58,prefire,,,D,PIMO,137.3,26.8,,,"",,1,,,,"",beetle damage,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,59,prefire,,538,L,TSME,20.3,6.4,1,,OT,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,59,prefire,,539,L,TSME,29.8,10.7,1.4,,IN,1.5,,,,,"",Tree leaning over growing wierdly.  DBH taken in different location.,,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,59,prefire,,540,L,TSME,51.3,20.4,3.1,,CO,4,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,59,prefire,,541,L,ABMA,22.6,8.5,1.6,,IN,3,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,59,prefire,,542,L,ABMA,31,12.7,2.3,,IN,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,59,prefire,,543,L,TSME,28,12.6,1.6,,IN,3.5,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,59,prefire,,544,L,PICO,37.4,21.7,6.2,,CO,2,,,,,"","",,,,,,,,,,0,"",""
CPFMP,caples,2013-2018,59,prefire,,545,L,ABMA,25.9,15.2,4.4,,OT,3,,,,,"","",,,,,,,,,,0,"",""
