project,site,plot_id,year,pre_post_fire,postTime,azimuth,intersect_cm,species,large_cm,small_cm,distance_m,length_m,decay,FieldNotes
CPFMP,springsfire,springs45,2020,postfire,1yr,0,nocwd,,,,,,,:)
CPFMP,springsfire,springs46,2020,postfire,1yr,180,10,,11,9,,1.3,4,
CPFMP,springsfire,springs47,2020,postfire,1yr,0,8,,10,8.5,,1.6,3,
CPFMP,springsfire,springs47,2020,postfire,1yr,0,10.5,,10,8,,2.5,3,
CPFMP,springsfire,springs47,2020,postfire,1yr,0,10.5,,12,5.5,,0.6,3,
CPFMP,springsfire,springs47,2020,postfire,1yr,0,8.5,,10.5,6.5,,1.4,3,
CPFMP,springsfire,springs47,2020,postfire,1yr,270,37,,32,21,,6.2,4,
CPFMP,springsfire,springs47,2020,postfire,1yr,90,4.7,,3.6,1.8,,0.8,4,
CPFMP,springsfire,springs47,2020,postfire,1yr,90,2.7,,8.4,2.7,,0.56,4,
CPFMP,springsfire,springs48,2020,postfire,1yr,0,8.4,,9.3,4.5,,16,2,
CPFMP,springsfire,springs48,2020,postfire,1yr,90,8.4,,9.3,4.5,,16,2,
CPFMP,springsfire,springs48,2020,postfire,1yr,270,15,,7.7,7,,1,3,
CPFMP,springsfire,springs49,2020,postfire,1yr,0,13.5,,20.5,1.5,,6.3,2,
CPFMP,springsfire,springs49,2020,postfire,1yr,180,14,,17,2,,5.7,2,
CPFMP,springsfire,springs5,2020,postfire,1yr,270,6.6,,14.5,6.6,,0.54,3,
CPFMP,springsfire,springs5,2020,postfire,1yr,0,12.4,,18.8,10.5,,5.4,3,
CPFMP,springsfire,springs50,2020,postfire,1yr,270,30,,30.5,27.5,,0.9,2,
CPFMP,springsfire,springs51,2020,postfire,1yr,0,13.5,,29.5,10,,9.9,2,
CPFMP,springsfire,springs51,2020,postfire,1yr,90,13.5,,11.5,7.5,,2.8,3,
CPFMP,springsfire,springs51,2020,postfire,1yr,90,21,,60,2,,8.1,5,
CPFMP,springsfire,springs51,2020,postfire,1yr,90,8,,7,2.5,,2.6,2,
CPFMP,springsfire,springs6,2020,postfire,1yr,270,8,,8.5,4,,0.6,2,
CPFMP,springsfire,springs7,2020,postfire,1yr,90,6.5,,6.5,5.5,,1,4,
CPFMP,springsfire,springs8,2020,postfire,1yr,0,nocwd,,,,,,,:)
CPFMP,springsfire,springs9,2020,postfire,1yr,0,12.5,,13,1,,4,1,
CPFMP,springsfire,springs9,2020,postfire,1yr,0,11.5,,11,7,,0.9,1,
CPFMP,springsfire,springs9,2020,postfire,1yr,0,9,,9,4.5,,1.5,2,
CPFMP,springsfire,springs9,2020,postfire,1yr,0,29,,91.5,23.5,,18,4,
CPFMP,springsfire,springs9,2020,postfire,1yr,0,33.5,,91.5,29.5,,18,4,
CPFMP,springsfire,springs9,2020,postfire,1yr,90,9,,11.5,1,,3.5,1,
CPFMP,springsfire,springs9,2020,postfire,1yr,90,8,,91.5,23.5,,18,4,
CPFMP,springsfire,springs9,2020,postfire,1yr,90,16.5,,21.5,1,,4.7,2,
CPFMP,springsfire,springs9,2020,postfire,1yr,90,29,,91.5,29.5,,18,4,
CPFMP,BearMountain,BM1,2021,postfire,2yr,N,na,,NA,NA,,na,na,nocwd
CPFMP,BearMountain,BM10,2021,postfire,2yr,W,21,,NA,NA,,6,2,
CPFMP,BearMountain,BM10,2021,postfire,2yr,W,16,,NA,NA,,4,3,
CPFMP,BearMountain,BM11,2021,postfire,2yr,N,12,,NA,NA,,1,3,
CPFMP,BearMountain,BM11,2021,postfire,2yr,W,14,,NA,NA,,4,1,
CPFMP,BearMountain,BM12,2021,postfire,2yr,S,25,,NA,NA,,11,3,
CPFMP,BearMountain,BM12,2021,postfire,2yr,S,0.9,,NA,NA,,0.4,3,
CPFMP,BearMountain,BM12,2021,postfire,2yr,W,15,,NA,NA,,4,3,
CPFMP,BearMountain,BM13,2021,postfire,2yr,S,21.5,,NA,NA,,18,2,
CPFMP,BearMountain,BM13,2021,postfire,2yr,E,23,,NA,NA,,18,2,
CPFMP,BearMountain,BM13,2021,postfire,2yr,N,26.5,,NA,NA,,10.5,2,
CPFMP,BearMountain,BM13,2021,postfire,2yr,W,28,,NA,NA,,10.5,2,
CPFMP,BearMountain,BM14,2021,postfire,2yr,N,16,,NA,NA,,5,2,
CPFMP,BearMountain,BM14,2021,postfire,2yr,N,16,,NA,NA,,8,3,
CPFMP,BearMountain,BM14,2021,postfire,2yr,N,23,,NA,NA,,0.3,3,
CPFMP,BearMountain,BM14,2021,postfire,2yr,N,16,,NA,NA,,8.5,3,
CPFMP,BearMountain,BM14,2021,postfire,2yr,N,9,,NA,NA,,4,3,
CPFMP,BearMountain,BM14,2021,postfire,2yr,N,16,,NA,NA,,5.5,3,
CPFMP,BearMountain,BM15,2021,postfire,2yr,N,8.5,,NA,NA,,6.5,2,
CPFMP,BearMountain,BM16,2021,postfire,2yr,W,14,,NA,NA,,1.2,1,
CPFMP,BearMountain,BM16,2021,postfire,2yr,W,11,,NA,NA,,1,1,
CPFMP,BearMountain,BM16,2021,postfire,2yr,W,20.5,,NA,NA,,12,1,
CPFMP,BearMountain,BM16,2021,postfire,2yr,N,20,,NA,NA,,12,1,
CPFMP,BearMountain,BM17,2021,postfire,2yr,N,30,,NA,NA,,22.5,1,
CPFMP,BearMountain,BM17,2021,postfire,2yr,E,45,,NA,NA,,22.5,1,
CPFMP,BearMountain,BM18,2021,postfire,2yr,S,10.2,,NA,NA,,13,1,
CPFMP,BearMountain,BM18,2021,postfire,2yr,S,17.3,,NA,NA,,4.5,2,
CPFMP,BearMountain,BM19,2021,postfire,2yr,S,44,,NA,NA,,11,3,
CPFMP,BearMountain,BM2,2021,postfire,2yr,N,na,,NA,NA,,na,na,nocwd
CPFMP,BearMountain,BM20,2021,postfire,2yr,N,11.5,,NA,NA,,12,1,
CPFMP,BearMountain,BM20,2021,postfire,2yr,N,24.5,,NA,NA,,9,2,
CPFMP,BearMountain,BM20,2021,postfire,2yr,S,20,,NA,NA,,7.5,2,
CPFMP,BearMountain,BM21,2021,postfire,2yr,S,18,,NA,NA,,6.5,2,
CPFMP,BearMountain,BM22,2021,postfire,2yr,W,11,,NA,NA,,3,2,
CPFMP,BearMountain,BM23,2021,postfire,2yr,W,11.5,,NA,NA,,2,3,
CPFMP,BearMountain,BM24,2021,postfire,2yr,S,17,,NA,NA,,9,1,
CPFMP,BearMountain,BM25,2021,postfire,2yr,S,23,,NA,NA,,13.5,2,
CPFMP,BearMountain,BM25,2021,postfire,2yr,E,38.5,,NA,NA,,30,1,
CPFMP,BearMountain,BM26,2021,postfire,2yr,N,27.5,,NA,NA,,15,2,
CPFMP,BearMountain,BM26,2021,postfire,2yr,N,8.8,,NA,NA,,2.5,2,
CPFMP,BearMountain,BM26,2021,postfire,2yr,N,7.3,,NA,NA,,3,2,
CPFMP,BearMountain,BM26,2021,postfire,2yr,S,8.8,,NA,NA,,2,1,
CPFMP,BearMountain,BM26,2021,postfire,2yr,E,9.5,,NA,NA,,2,2,
CPFMP,BearMountain,BM27,2021,postfire,2yr,N,18,,NA,NA,,10,2,
CPFMP,BearMountain,BM27,2021,postfire,2yr,N,1,,NA,NA,,8.5,2,
CPFMP,BearMountain,BM27,2021,postfire,2yr,W,12,,NA,NA,,8.5,2,
CPFMP,BearMountain,BM27,2021,postfire,2yr,W,12,,NA,NA,,1,2,
CPFMP,BearMountain,BM27,2021,postfire,2yr,S,20,,NA,NA,,7,3,
CPFMP,BearMountain,BM27,2021,postfire,2yr,E,12.5,,NA,NA,,1.2,2,
CPFMP,BearMountain,BM3,2021,postfire,2yr,N,28,,NA,NA,,18.8,2,
CPFMP,BearMountain,BM3,2021,postfire,2yr,E,37.7,,NA,NA,,18.8,2,
CPFMP,BearMountain,BM4,2021,postfire,2yr,N,na,,NA,NA,,na,na,nocwd
CPFMP,BearMountain,BM5,2021,postfire,2yr,N,13,,NA,NA,,1,2,
CPFMP,BearMountain,BM5,2021,postfire,2yr,S,15,,NA,NA,,1,3,
CPFMP,BearMountain,BM5,2021,postfire,2yr,S,16.5,,NA,NA,,4,1,
CPFMP,BearMountain,BM5,2021,postfire,2yr,S,12,,NA,NA,,0.8,2,
CPFMP,BearMountain,BM5,2021,postfire,2yr,S,17.7,,NA,NA,,10,1,
CPFMP,BearMountain,BM5,2021,postfire,2yr,S,10,,NA,NA,,7,1,
CPFMP,BearMountain,BM6,2021,postfire,2yr,W,13.5,,NA,NA,,0.7,2,
CPFMP,BearMountain,BM7,2021,postfire,2yr,N,na,,NA,NA,,na,na,nocwd
CPFMP,BearMountain,BM8,2021,postfire,2yr,N,na,,NA,NA,,na,na,nocwd
CPFMP,BearMountain,BM9,2021,postfire,2yr,E,16,,NA,NA,,10,2,
CPFMP,BearMountain,BM9,2021,postfire,2yr,E,33,,NA,NA,,18.5,3,
CPFMP,BearMountain,BM9,2021,postfire,2yr,E,46,,NA,NA,,23.5,2,
CPFMP,BearMountain,BM9,2021,postfire,2yr,S,19,,NA,NA,,10,2,
CPFMP,BearMountain,BM9,2021,postfire,2yr,S,29,,NA,NA,,15,3,
CPFMP,BearMountain,BM9,2021,postfire,2yr,S,8.5,,NA,NA,,1.25,3,
CPFMP,frenchmeadows,fm19-20,2021,postfire,immediate,E,13,,NA,NA,,3.5,4,
CPFMP,frenchmeadows,fm19-20,2021,postfire,immediate,E,15,,NA,NA,,4.5,5,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,S,15.5,,NA,NA,,6,3,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,W,27,,NA,NA,,3.5,3,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,W,30,,NA,NA,,3,3,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,W,10.5,,NA,NA,,4,3,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,N,8.5,,NA,NA,,4,3,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,N,16.5,,NA,NA,,7.3,2,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,N,13,,NA,NA,,1.3,5,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,N,100,,NA,NA,,24.5,2,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,N,13,,NA,NA,,0.5,3,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,E,14.5,,NA,NA,,4.2,2,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,E,11,,NA,NA,,1.2,3,
CPFMP,frenchmeadows,fm19-3,2021,postfire,immediate,E,13.5,,NA,NA,,2.2,2,
CPFMP,frenchmeadows,fm19-6,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,S,19.5,,NA,NA,,4,3,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,S,10,,NA,NA,,2,2,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,S,25,,NA,NA,,6.7,2,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,S,8,,NA,NA,,1.2,3,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,S,85,,NA,NA,,0.3,4,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,S,10,,NA,NA,,0.5,3,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,S,9,,NA,NA,,1,3,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,W,9,,NA,NA,,1.5,2,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,W,13,,NA,NA,,5.5,2,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,W,9,,NA,NA,,4,1,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,W,35,,NA,NA,,5.5,2,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,W,25,,NA,NA,,2,2,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,W,8,,NA,NA,,3,2,
CPFMP,frenchmeadows,fm19-7,2021,postfire,immediate,W,8.5,,NA,NA,,3.5,2,
CPFMP,frenchmeadows,fm38,2021,postfire,immediate,S,95,,NA,NA,,2.1,5,
CPFMP,frenchmeadows,fm38,2021,postfire,immediate,N,13,,NA,NA,,2.5,4,
CPFMP,frenchmeadows,fm38,2021,postfire,immediate,N,14,,NA,NA,,1.2,3,
CPFMP,frenchmeadows,fm38,2021,postfire,immediate,N,15,,NA,NA,,1.3,5,
CPFMP,frenchmeadows,fm39,2021,postfire,immediate,N,26,,NA,NA,,2.3,4,
CPFMP,frenchmeadows,fm39,2021,postfire,immediate,N,30,,NA,NA,,2.5,4,
CPFMP,frenchmeadows,fm39,2021,postfire,immediate,N,42,,NA,NA,,5,4,
CPFMP,frenchmeadows,fm40,2021,postfire,immediate,S,60,,NA,NA,,6.5,4,
CPFMP,frenchmeadows,fm40,2021,postfire,immediate,W,35,,NA,NA,,6,4,
CPFMP,frenchmeadows,fm40,2021,postfire,immediate,W,20,,NA,NA,,45,4,
CPFMP,frenchmeadows,fm40,2021,postfire,immediate,W,17.5,,NA,NA,,32,4,
CPFMP,frenchmeadows,fm46,2021,postfire,immediate,S,26,,NA,NA,,1.5,4,
CPFMP,frenchmeadows,fm46,2021,postfire,immediate,N,10,,NA,NA,,2.3,2,
CPFMP,frenchmeadows,fm47,2021,postfire,immediate,,,,NA,NA,,,,
CPFMP,frenchmeadows,fm48,2021,postfire,immediate,S,17,,NA,NA,,0.3,4,
CPFMP,frenchmeadows,fm48,2021,postfire,immediate,W,18,,NA,NA,,0.6,3,
CPFMP,frenchmeadows,fm48,2021,postfire,immediate,N,13,,NA,NA,,5.5,3,
CPFMP,frenchmeadows,fm48,2021,postfire,immediate,E,37.5,,NA,NA,,1.3,4,
CPFMP,frenchmeadows,fm48,2021,postfire,immediate,E,13,,NA,NA,,0.7,3,
CPFMP,frenchmeadows,fm48,2021,postfire,immediate,E,32,,NA,NA,,4.5,5,
CPFMP,frenchmeadows,fm48,2021,postfire,immediate,E,21,,NA,NA,,2,4,
CPFMP,frenchmeadows,fm48,2021,postfire,immediate,E,19,,NA,NA,,2.2,4,
CPFMP,modoc,MOD009,2021,postfire,immediate,S,14,,NA,NA,,14,1,
CPFMP,modoc,MOD009,2021,postfire,immediate,W,13,,NA,NA,,1.5,2,
CPFMP,modoc,MOD010,2021,postfire,immediate,N,34,,NA,NA,,17,2,
CPFMP,modoc,MOD010,2021,postfire,immediate,N,13,,NA,NA,,34,3,
CPFMP,modoc,MOD011,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,modoc,MOD012,2021,postfire,immediate,N,31,,NA,NA,,21,1,
CPFMP,modoc,MOD012,2021,postfire,immediate,E,9.5,,NA,NA,,1,3,
CPFMP,modoc,MOD013,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,modoc,MOD014,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,modoc,MOD015,2021,postfire,immediate,W,14,,NA,NA,,5,2,
CPFMP,modoc,MOD016,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,modoc,MOD017,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,modoc,MOD018,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,modoc,MOD019,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,modoc,MOD020,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,modoc,MOD021,2021,postfire,immediate,E,26,,NA,NA,,8,2,
CPFMP,modoc,MOD021,2021,postfire,immediate,E,20,,NA,NA,,15,1,
CPFMP,modoc,MOD022,2021,postfire,immediate,N,na,,NA,NA,,na,na,nocwd
CPFMP,modoc,MOD023,2021,postfire,immediate,E,22,,NA,NA,,1,3,
CPFMP,modoc,MOD024,2021,postfire,immediate,N,12,,NA,NA,,7.5,2,
CPFMP,modoc,MOD024,2021,postfire,immediate,E,14.5,,NA,NA,,14,2,
CPFMP,modoc,MOD024,2021,postfire,immediate,S,20,,NA,NA,,8,1,
CPFMP,slypark,spi1,2021,postfire,1yr,W,20,,NA,NA,,1.2,2,
CPFMP,slypark,spi1,2021,postfire,1yr,W,12,,NA,NA,,0.2,3,
CPFMP,slypark,spi10,2021,postfire,1yr,W,10.4,,NA,NA,,0.7,3,
CPFMP,slypark,spi11,2021,postfire,1yr,N,9.7,,NA,NA,,0.1,3,
CPFMP,slypark,spi11,2021,postfire,1yr,N,24,,NA,NA,,0.9,4,
CPFMP,slypark,spi11,2021,postfire,1yr,W,9.7,,NA,NA,,3.8,3,
CPFMP,slypark,spi2,2021,postfire,1yr,N,12.5,,NA,NA,,8,1,
CPFMP,slypark,spi2,2021,postfire,1yr,N,9.8,,NA,NA,,2.3,3,
CPFMP,slypark,spi2,2021,postfire,1yr,E,15,,NA,NA,,1,4,
CPFMP,slypark,spi2,2021,postfire,1yr,E,24.2,,NA,NA,,1,5,
CPFMP,slypark,spi2,2021,postfire,1yr,S,26.3,,NA,NA,,1,1,
CPFMP,slypark,spi2,2021,postfire,1yr,W,12.5,,NA,NA,,0.45,3,
CPFMP,slypark,spi2,2021,postfire,1yr,W,11,,NA,NA,,2,3,
CPFMP,slypark,spi3,2021,postfire,1yr,N,na,,NA,NA,,na,na,nocwd
CPFMP,slypark,spi4,2021,postfire,1yr,E,9.9,,NA,NA,,0.2,3,
CPFMP,slypark,spi4,2021,postfire,1yr,E,15,,NA,NA,,0.3,3,
CPFMP,slypark,spi4,2021,postfire,1yr,N,9.6,,NA,NA,,1.2,3,
CPFMP,slypark,spi5,2021,postfire,1yr,S,10,,NA,NA,,0.35,3,
CPFMP,slypark,spi6,2021,postfire,1yr,E,12.3,,NA,NA,,0.3,3,
CPFMP,slypark,spi7,2021,postfire,1yr,S,14,,NA,NA,,1.6,4,
CPFMP,slypark,spi7,2021,postfire,1yr,S,20.7,,NA,NA,,1.7,4,
CPFMP,slypark,spi7,2021,postfire,1yr,W,22.3,,NA,NA,,4.1,3,
CPFMP,slypark,spi7,2021,postfire,1yr,W,11.3,,NA,NA,,3.1,,
CPFMP,slypark,spi8,2021,postfire,1yr,S,9,,NA,NA,,4,2,
CPFMP,slypark,spi9,2021,postfire,1yr,N,na,,NA,NA,,na,na,nocwd
CPFMP,drycreek,DryCreek28,2022,postfire,1yr,W,12,PIJE,,,5.55,1.15,4,
CPFMP,drycreek,DryCreek28,2022,postfire,1yr,E,11,PIJE,,,6.5,1.2,3,
CPFMP,drycreek,DryCreek23,2022,postfire,1yr,W,20,PIJE,,,1.3,4,2,
CPFMP,drycreek,DryCreek23,2022,postfire,1yr,N,12.5,PIJE,,,1.2,2.3,2,
CPFMP,drycreek,DryCreek23,2022,postfire,1yr,W,16,PIJE,,,5.7,8.3,2,
CPFMP,drycreek,DryCreek26,2022,postfire,1yr,W,22,PIJE,,,8.8,10.1,2,
CPFMP,drycreek,DryCreek26,2022,postfire,1yr,S,11,PIJE,,,10.1,4,3,
CPFMP,drycreek,DryCreek26,2022,postfire,1yr,S,11.5,PIJE,,,9.8,1.7,4,
CPFMP,drycreek,DryCreek29,2022,postfire,1yr,W,18,PIJE,,,6.8,1.6,3,
CPFMP,drycreek,DryCreek31,2022,postfire,1yr,W,10.5,PIJE,,,10.5,1.3,1,
CPFMP,drycreek,DryCreek31,2022,postfire,1yr,W,9.7,PIJE,,,7.3,2,1,
CPFMP,drycreek,DryCreek27,2022,postfire,1yr,N,no cwd,na,,,na,na,na,
CPFMP,drycreek,DryCreek30,2022,postfire,1yr,N,no cwd,na,,,na,na,na,
CPFMP,frenchmeadows,FM40,2022,postfire,1yr,S,88.4,unk,,,1.3,9.1,5,
CPFMP,frenchmeadows,FM40,2022,postfire,1yr,W,47.2,unk,,,1.5,2.9,5,
CPFMP,frenchmeadows,FM48,2022,postfire,1yr,N,14.8,unk,,,3,4.6,3,
CPFMP,frenchmeadows,FM48,2022,postfire,1yr,S,21.3,unk,,,3.8,3.4,3,
CPFMP,frenchmeadows,FM48,2022,postfire,1yr,E,10,unk,,,9.7,0.5,4,
CPFMP,frenchmeadows,FM48,2022,postfire,1yr,E,41,unk,,,2.3,1.3,4,
CPFMP,frenchmeadows,FM48,2022,postfire,1yr,E,17,unk,,,3,0.75,3,
CPFMP,frenchmeadows,FM19-7,2022,postfire,1yr,N,57.5,unk,,,0.5,3.2,3,
CPFMP,frenchmeadows,FM19-7,2022,postfire,1yr,S,19.9,abma,,,0.4,7,2,
CPFMP,frenchmeadows,FM19-7,2022,postfire,1yr,S,15,unk,,,2,5.8,3,
CPFMP,frenchmeadows,FM19-7,2022,postfire,1yr,W,18,abma,,,4,5.5,3,
CPFMP,frenchmeadows,FM19-7,2022,postfire,1yr,W,9.3,abma,,,4.2,2.5,2,
CPFMP,frenchmeadows,FM19-7,2022,postfire,1yr,W,36,abma,,,5.5,6.5,3,
CPFMP,frenchmeadows,FM39,2022,postfire,1yr,N,28.1,abma,,,11.6,1.3,3,
CPFMP,frenchmeadows,FM39,2022,postfire,1yr,E,85,unk,,,7,3,4,
CPFMP,frenchmeadows,FM39,2022,postfire,1yr,E,55,abma,,,1.5,4,3,
CPFMP,frenchmeadows,FM39,2022,postfire,1yr,S,44.4,abma,,,2,4.1,2,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,N,112,abco,,,8,25,3,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,N,17,abco,,,4.5,4,4,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,N,11,abco,,,2.2,2.5,3,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,S,11,unk,,,3,0.9,4,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,S,17,unk,,,1.1,5,3,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,E,13,unk,,,2.4,1.5,3,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,E,11,unk,,,2,1,3,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,E,15,unk,,,1.5,2.5,3,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,W,10,unk,,,4,1.3,3,
CPFMP,frenchmeadows,FM19-3,2022,postfire,1yr,W,65,unk,,,2,3.1,3,
CPFMP,frenchmeadows,FM38,2022,postfire,1yr,E,60,abco,,,2,7,5,
CPFMP,frenchmeadows,FM046,2022,postfire,1yr,S,8.5,abco,,,4.5,3.5,1,
CPFMP,frenchmeadows,FM046,2022,postfire,1yr,N,9.5,unk,,,10,2,2,
CPFMP,frenchmeadows,FM047,2022,postfire,1yr,N,25.8,abco,,,4.6,8.8,3,
CPFMP,frenchmeadows,FM047,2022,postfire,1yr,N,72.2,abco,,,6.2,14,3,
CPFMP,frenchmeadows,FM047,2022,postfire,1yr,S,45.5,abco,,,5.1,9.1,2,
CPFMP,frenchmeadows,FM19-20,2022,postfire,1yr,W,10,unk,,,6.7,1,3,
CPFMP,frenchmeadows,FM19-20,2022,postfire,1yr,E,10,unk,,,3.8,1,4,
CPFMP,frenchmeadows,FM19-20,2022,postfire,1yr,E,10,abco,,,6.8,4,5,
CPFMP,henrycoe,HCM014,2022,postfire,1yr,no cwd,na,na,,,na,na,na,
CPFMP,henrycoe,HCM008,2022,postfire,1yr,no cwd,na,na,,,na,na,na,
CPFMP,henrycoe,HCM002,2022,postfire,1yr,W,9,unk,,,7.6,1.8,4,
CPFMP,henrycoe,HCM002,2022,postfire,1yr,W,11,unk,,,10,1.2,4,
CPFMP,henrycoe,HCM010,2022,postfire,1yr,no cwd,na,na,,,na,na,na,
CPFMP,henrycoe,HCM007,2022,postfire,1yr,W,14.5,unk,,,11,1,4,
CPFMP,henrycoe,HCM007,2022,postfire,1yr,E,10,unk,,,5,2,3,
CPFMP,henrycoe,HCM007,2022,postfire,1yr,N,25,quke,,,4.3,3,2,
CPFMP,henrycoe,HCM009,2022,postfire,1yr,E,14.5,unk,,,11,4,3,
CPFMP,henrycoe,HCM013,2022,postfire,1yr,E,29,unk,,,7.3,1,3,
CPFMP,henrycoe,HCM004,2022,postfire,1yr,no cwd,na,na,,,na,na,na,
CPFMP,henrycoe,HCM003,2022,postfire,1yr,E,30.5,unk,,,6,7,3,
CPFMP,henrycoe,HCM003,2022,postfire,1yr,E,20,unk,,,5.5,6,3,
CPFMP,henrycoe,HCM003,2022,postfire,1yr,E,13,unk,,,5,6,3,
CPFMP,henrycoe,HCM003,2022,postfire,1yr,W,10,unk,,,7,1,3,
CPFMP,henrycoe,HCM006,2022,postfire,1yr,N,10,unk,,,7.7,1,3,
CPFMP,henrycoe,HCM006,2022,postfire,1yr,N,9.5,unk,,,1.6,3,3,
CPFMP,henrycoe,HCM005,2022,postfire,1yr,no cwd,na,na,,,na,na,na,
CPFMP,henrycoe,HCM012,2022,postfire,1yr,N,23,pisa,,,9.1,4,3,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,E,14,quke,,,5,6.5,2,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,E,15,quke,,,2.8,6.5,2,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,E,28,quke,,,1,4,2,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,W,14,unk,,,0.8,2,3,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,N,9.5,unk,,,9,2.5,4,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,N,12,unk,,,6,0.8,5,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,N,12.2,unk,,,5,2,4,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,N,21.5,quke,,,3,6.5,1,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,S,14,quke,,,1.5,5,3,
CPFMP,henrycoe,HCM011,2022,postfire,1yr,S,8.7,unk,,,1.5,2.2,4,
CPFMP,henrycoe,HCM001,2022,postfire,1yr,S,10.8,arcto1,,,1.5,3.5,2,
CPFMP,henrycoe,HCM001,2022,postfire,1yr,W,18,arcto1,,,9,1.8,4,
CPFMP,henrycoe,HCM001,2022,postfire,1yr,W,14,arcto1,,,8.8,1.6,4,
CPFMP,henrycoe,HCM001,2022,postfire,1yr,N,7,arcto1,,,0.6,1.2,2,
CPFMP,henrycoe,HCM001,2022,postfire,1yr,N,7,arcto1,,,1.5,4,2,
CPFMP,klamath,KLAMATH008,2022,postfire,1yr,,na,,,,,,,
CPFMP,klamath,KLAMATH006,2022,postfire,1yr,,na,,,,,,,
CPFMP,lonebobcatwoods,LBW006,2022,postfire,2yr,,na,,,,,,,
CPFMP,modoc,MOD023,2022,postfire,1yr,E,11.5,na,,,5.9,3.7,4,
CPFMP,modoc,MOD023,2022,postfire,1yr,E,7,na,,,1.9,4.8,3,
CPFMP,modoc,MOD024,2022,postfire,1yr,N,16,pipo,,,9,6,2,
CPFMP,modoc,MOD024,2022,postfire,1yr,S,22,pipo,,,9.3,6.5,2,
CPFMP,modoc,MOD024,2022,postfire,1yr,E,16.5,pipo,,,1.9,9,3,
CPFMP,modoc,MOD016,2022,postfire,1yr,N,no cwd,na,,,na,na,na,
CPFMP,modoc,MOD015,2022,postfire,1yr,E,9.5,na,,,20.7,0.34,4,
CPFMP,modoc,MOD015,2022,postfire,1yr,W,15.5,abco,,,9.8,3.5,2,
CPFMP,modoc,MOD015,2022,postfire,1yr,N,9,pipo,,,4,0.23,2,
CPFMP,modoc,MOD013,2022,postfire,1yr,N,no cwd,na,,,na,na,na,
CPFMP,modoc,MOD012,2022,postfire,1yr,N,27,pipo,,,5.4,13.5,2,
CPFMP,modoc,MOD012,2022,postfire,1yr,N,31,pipo,,,7,15,1,
CPFMP,modoc,MOD009,2022,postfire,1yr,S,14.5,abco,,,3.9,8.5,2,
