site,PlotID,year,pre_post_fire,postTime,OBS,Species,Status,Lifeform,TSE#(by plot by sp.),TSE_HT_m(Of Tallest),TSE_Age(Of Tallest),TSA_DBH,TSA_Age,TSA_HT(m),TSA_cohort_ct,#resp,TRE# (by plot by sp.),TRE_HT_m(of tallest),TRE_Age(Of Tallest),NOTES,
concow,CONCOW002,2021,prefire,NA,km,node,live,TSE,133,0.8,>1,na,na,na,,,na,na,,na,
concow,CONCOW002,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,,5,,confused with protocol stem nr. didn't get count,
concow,CONCOW002,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,,4,,confused with protocol stem nr. didn't get count,
concow,CONCOW002,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,,4,,confused with protocol stem nr. didn't get count,
concow,CONCOW002,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,,3,,confused with protocol stem nr. didn't get count,
concow,CONCOW002,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,,3,,confused with protocol stem nr. didn't get count,
concow,CONCOW002,2021,prefire,NA,sb,node,live,TRE,na,na,na,na,na,na,,,8,2.8,,,
concow,CONCOW002,2021,prefire,NA,sb,node,live,TRE,na,na,na,na,na,na,,,4,1.2,,,
concow,CONCOW002,2021,prefire,NA,sb,node,live,TRE,na,na,na,na,na,na,,,4,1.2,,,
concow,CONCOW002,2021,prefire,NA,sb,node,live,TRE,na,na,na,na,na,na,,,>10,1.7,,,
concow,CONCOW002,2021,prefire,NA,sb,node,live,TRE,na,na,na,na,na,na,,,5,2,,,
concow,CONCOW002,2021,prefire,NA,sb,node,live,TRE,na,na,na,na,na,na,,,2,0.5,,,
concow,CONCOW002,2021,prefire,NA,sb,node,live,TSA,na,na,na,0.5,>1,1.7,,,na,na,,,
concow,CONCOW002,2021,prefire,NA,sb,PILA,live,TSE,1,0.15,3,na,na,na,,,na,na,,,
concow,CONCOW002,2021,prefire,NA,sb,PILA,live,TSE,1,0.06,0,na,na,na,,,na,na,,,
concow,CONCOW002,2021,prefire,NA,sb,PIPO,live,TSE,1,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW002,2021,prefire,NA,sb,psme,live,TSE,18,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW002,2021,prefire,NA,sb,psme,live,TSE,12,0.1,0,na,na,na,,,na,na,,,
concow,CONCOW002,2021,prefire,NA,sb,psme,live,TSE,3,0.15,2,na,na,na,,,na,na,,,
concow,CONCOW002,2021,prefire,NA,sb,psme,dead,TSE,1,0.03,0,na,na,na,,,na,na,,,
concow,CONCOW002,2021,prefire,NA,sb,psme,live,TSE,3,0.12,3,na,na,na,,,na,na,,,
concow,CONCOW002,2021,prefire,NA,sb,psme,dead,TSA,na,na,na,7,6,38,,,na,na,,,
concow,CONCOW003,2021,prefire,NA,sb,ABCO,live,TSE,20,0.05,0,na,na,na,,,na,na,,,
concow,CONCOW003,2021,prefire,NA,sb,ABCO,dead,TSE,1-,0.05,0,na,na,na,,,na,na,,,
concow,CONCOW003,2021,prefire,NA,mm,ACEMAC,live,TSE,1,0.1,>1,na,na,na,,,na,na,,,
concow,CONCOW003,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,23,1.8,,,
concow,CONCOW003,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,18,0.9,,,
concow,CONCOW003,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,15,0.8,,,
concow,CONCOW003,2021,prefire,NA,sb,node,live,TRE,na,na,na,na,na,na,,,>10,1.3,,,
concow,CONCOW003,2021,prefire,NA,sb,node,live,TRE,na,na,na,na,na,na,,,5,1.1,,,
concow,CONCOW003,2021,prefire,NA,sb,node,live,TRE,na,na,na,na,na,na,,,>10,1,,,
concow,CONCOW003,2021,prefire,NA,mm,psme,live,TSE,1,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW003,2021,prefire,NA,mm,psme,live,TSE,1,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW003,2021,prefire,NA,mm,psme,dead,TSE,1,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW003,2021,prefire,NA,sb,psme,live,TSE,2,0.03,0,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ABCO,live,TSE,5,0.3,3,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ABCO,live,TSE,6,0.1,0,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ABCO,live,TSE,1,0.5,5,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ABCO,live,TSE,5,0.1,2,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ABCO,live,TSE,3,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ABCO,dead,TSE,1,0.07,1,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ACEMAC,live,TSE,10,0.15,>1,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ACEMAC,live,TSA,na,na,na,2.2,>1,2.5,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ACEMAC,live,TSA,na,na,na,1,>1,2.1,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ACEMAC,live,TSA,na,na,na,2,>1,3.5,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ACEMAC,live,TSA,na,na,na,1.8,>1,3.2,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ACEMAC,live,TSA,na,na,na,2.2,>1,3.3,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ACEMAC,live,TSA,na,na,na,0.5,>1,1.5,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,sb,ACEMAC,live,TSA,na,na,na,0.6,>1,1.8,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,sb,CADE,live,TSE,6,0.1,>1,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,km,node,live,TSA,na,na,na,2,>1,2.6,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,km,node,live,TSA,na,na,na,2.4,>1,3,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,km,node,live,TSA,na,na,na,0.9,>1,2,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,km,node,live,TSA,na,na,na,1,>1,1.9,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,km,node,live,TSA,na,na,na,0.5,>1,1.7,,,yes,na,,,
concow,CONCOW004,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,yes,0.35,,,
concow,CONCOW004,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,yes,0.4,,,
concow,CONCOW004,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,yes,0.3,,,
concow,CONCOW004,2021,prefire,NA,sb,node,live,TSE,25,0.6,>1,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,node,dead,TSE,1,0.3,>1,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,ms,node,live,TRE,na,na,na,na,na,na,,,4,0.4,,,
concow,CONCOW004,2021,prefire,NA,ms,node,live,TRE,na,na,na,na,na,na,,,6,1.3,,,
concow,CONCOW004,2021,prefire,NA,sb,PILA,live,TSE,1,0.07,0,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,PILA,live,TSE,3,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,PILA,live,TSE,1,0.1,2,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,psme,live,TSE,8,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,psme,live,TSE,5,0.1,2,na,na,na,,,na,na,,,
concow,CONCOW004,2021,prefire,NA,sb,psme,live,TSE,5,0.06,1,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,km,ABCO,live,TSE,1,0.3,4,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,km,ABCO,live,TSE,1,0.2,2,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,km,ABCO,live,TSE,1,0.3,6,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,km,ABCO,live,TSE,1,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,ABCO,live,TSE,2,0.25,4,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,ABCO,live,TSE,2,0.35,3,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,ACEMAC,live,TSE,43,0.5,>1,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,km,CADE,dead,TSA,na,na,na,2.1,>1,2,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,CADE,live,TSE,7,0.2,>1,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,0.3,>1,1.4,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,0.6,>1,1.9,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,1.5,>1,2,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,3.4,>1,3,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,1.1,>1,2.3,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,0.5,>1,1.7,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,0.8,>1,1.9,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,0.3,>1,1.6,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,2.8,>1,3.1,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,1.7,>1,2.4,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,0.4,>1,1.6,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TSA,na,na,na,2.6,>1,2.8,,,yes,na,,,
concow,CONCOW005,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,46,1.3,,,
concow,CONCOW005,2021,prefire,NA,mm,node,live,TSE,29,0.5,>1,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,km,PILA,live,TSE,1,0.2,5,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,PIPO,live,TSE,1,0.2,5,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,PIPO,live,TSE,4,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,PIPO,live,TSE,1,0.15,3,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,km,psme,dead,TSE,1,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,psme,live,TSE,10,0.15,2,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,psme,live,TSE,8,0.2,3,na,na,na,,,na,na,,,
concow,CONCOW005,2021,prefire,NA,mm,psme,live,TSE,8,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,node,live,TSA,na,na,na,2.3,>1,2.4,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,node,live,TSA,na,na,na,2.9,>1,2.6,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,node,live,TSA,na,na,na,1.4,>1,2.2,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,node,live,TSA,na,na,na,1.6,>1,2,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,node,live,TSA,na,na,na,5.8,>1,3.5,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,node,live,TSA,na,na,na,1.6,>1,2.2,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,node,live,TSA,na,na,na,1.8,>1,2.4,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,PILA,live,TSE,1,0.1,2,na,na,na,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,PILA,live,TSE,1,0.2,4,na,na,na,,,na,na,,,
concow,CONCOW006,2021,prefire,NA,mm,psme,live,TSE,1,0.1,4,na,na,na,,,na,na,,,
concow,CONCOW007,2021,prefire,NA,km,ABCO,live,TSE,5,0.1,0,na,na,na,,,na,na,,,
concow,CONCOW007,2021,prefire,NA,km,ABCO,dead,TSE,6,0.1,0,na,na,na,,,na,na,,,
concow,CONCOW007,2021,prefire,NA,km,node,dead,TSA,na,na,na,2.2,>1,2.6,,,yes,na,,,
concow,CONCOW007,2021,prefire,NA,km,node,dead,TSA,na,na,na,1.5,>1,2.5,,,yes,na,,,
concow,CONCOW007,2021,prefire,NA,km,node,dead,TSA,na,na,na,1.6,>1,2.5,,,yes,na,,,
concow,CONCOW007,2021,prefire,NA,km,node,dead,TSA,na,na,na,1.1,>1,1.8,,,yes,na,,,
concow,CONCOW007,2021,prefire,NA,km,node,dead,TSA,na,na,na,4.1,>1,3.4,,,yes,na,,,
concow,CONCOW007,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,53,1.3,,,
concow,CONCOW007,2021,prefire,NA,km,node,dead,TRE,na,na,na,na,na,na,,,3,0.3,,,
concow,CONCOW007,2021,prefire,NA,km,PILA,live,TSE,10,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW007,2021,prefire,NA,km,PILA,live,TSE,6,0.1,2,na,na,na,,,na,na,,,
concow,CONCOW007,2021,prefire,NA,km,PILA,live,TSE,2,0.1,0,na,na,na,,,na,na,,,
concow,CONCOW007,2021,prefire,NA,km,pinus,live,TSE,1,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW007,2021,prefire,NA,km,PIPO,live,TSE,2,0.1,1,na,na,na,,,na,na,,,
concow,CONCOW008,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,28,1.1,,,
concow,CONCOW008,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,24,1.3,,,
concow,CONCOW008,2021,prefire,NA,mm,node,live,TSA,na,na,na,0.8,>1,1.8,,,na,na,,,
concow,CONCOW008,2021,prefire,NA,mm,node,live,TSA,na,na,na,0.5,>1,1.6,,,na,na,,,
concow,CONCOW008,2021,prefire,NA,mm,node,live,TSA,na,na,na,0.5,>1,1.6,,,na,na,,,
concow,CONCOW008,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,13,1.3,,,
concow,CONCOW008,2021,prefire,NA,mm,node,live,TSA,na,na,na,0.3,>1,1.4,,,na,na,,,
concow,CONCOW008,2021,prefire,NA,mm,node,live,TSA,na,na,na,0.3,>1,1.4,,,na,na,,,
concow,CONCOW008,2021,prefire,NA,mm,node,live,TSA,na,na,na,0.5,>1,1.5,,,na,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.4,>1,1.6,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.4,>1,1.6,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.4,>1,1.6,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,5.5,>1,4,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.8,>1,1.8,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TSA,na,na,na,0.3,>1,1.5,,,yes,na,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TRE,na,na,na,na,na,na,,,15,1.2,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TRE,na,na,na,na,na,na,,,50,1.2,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,live,TRE,na,na,na,na,na,na,,,35,1.3,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",node,dead,TRE,na,na,na,na,na,na,,,1,1,,,
concow,CONCOW009,2021,prefire,NA,"sb,ms",QUECHR,live,TRE,na,na,na,na,na,na,,,30,1,,,
concow,CONCOW010,2021,prefire,NA,mm,node,live,TRE,na,na,na,0.5,>1,1.7,,,yes,na,,,
concow,CONCOW010,2021,prefire,NA,mm,node,live,TSA,na,na,na,na,na,na,,,34,1.3,,,
concow,CONCOW011,2021,prefire,NA,mm,node,live,TSA,na,na,na,0.4,>1,1.6,,,na,na,,,
concow,CONCOW011,2021,prefire,NA,mm,node,live,TRE,na,na,na,na,na,na,,,28,1.2,,,
concow,CONCOW011,2021,prefire,NA,mm,node,live,TSA,na,na,na,1,>1,2,,,na,na,,,
concow,CONCOW011,2021,prefire,NA,mm,node,live,TSA,na,na,na,1,>1,1.6,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,arbmen,live,TSE,1,0.9,>1,na,na,na,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,mm,CONU,live,TSA,na,na,na,0.3,>1,1.6,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,mm,CONU,live,TSA,na,na,na,0.3,>1,1.4,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.7,>1,1.6,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.3,>1,1.4,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.9,>1,1.9,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.9,>1,1.9,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.9,>1,1.9,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.6,>1,1.6,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.6,>1,1.6,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.6,>1,1.6,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.6,>1,1.6,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.7,>1,1.8,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,85,1.3,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.4,>1,1.7,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.4,>1,1.7,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,km,node,live,TSA,na,na,na,0.4,>1,1.7,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,mm,node,live,TSA,na,na,na,0.6,>1,1.6,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,mm,node,live,TSE,24,1.2,>1,na,na,na,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.75,>1,1.6,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.4,>1,1.4,,,na,na,,,
concow,CONCOW012,2021,prefire,NA,ms,node,live,TRE,na,na,na,na,na,na,,,8,1.1,,,
concow,CONCOW012,2021,prefire,NA,ms,node,live,TRE,na,na,na,na,na,na,,,13,1.3,,,
concow,CONCOW012,2021,prefire,NA,ms,node,live,TRE,na,na,na,na,na,na,,,4,1.25,,,
concow,CONCOW012,2021,prefire,NA,ms,node,live,TRE,na,na,na,na,na,na,,,6,1,,,
concow,CONCOW013,2021,prefire,NA,ms,na,na,na,na,na,na,na,na,na,,,na,na,,,
concow,CONCOW014,2021,prefire,NA,km,node,live,TSA,na,na,na,1.1,>1,2,,,na,na,,,
concow,CONCOW014,2021,prefire,NA,km,node,live,TSA,na,na,na,1.2,>1,2.3,,,na,na,,,
concow,CONCOW014,2021,prefire,NA,km,node,live,TSA,na,na,na,0.4,>1,1.7,,,na,na,,,
concow,CONCOW014,2021,prefire,NA,km,node,live,TSA,na,na,na,0.8,>1,1.8,,,na,na,,,
concow,CONCOW014,2021,prefire,NA,km,node,live,TSA,na,na,na,0.8,>1,1.8,,,na,na,,,
concow,CONCOW014,2021,prefire,NA,km,node,live,TSA,na,na,na,0.8,>1,1.9,,,na,na,,,
concow,CONCOW014,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,20,1.2,,,
concow,CONCOW015,2021,prefire,NA,ms,CONU,live,TRE,na,na,na,na,na,na,,,15,1.3,,,
concow,CONCOW015,2021,prefire,NA,ms,CONU,live,TSA,na,na,na,0.5,>1,1.65,,,na,na,,,
concow,CONCOW015,2021,prefire,NA,ms,CONU,live,TSA,na,na,na,0.4,>1,1.6,,,na,na,,,
concow,CONCOW015,2021,prefire,NA,ms,CONU,live,TSA,na,na,na,0.4,>1,1.6,,,na,na,,,
concow,CONCOW015,2021,prefire,NA,ms,node,live,TRE,na,na,na,na,na,na,,,8,1.1,,,
concow,CONCOW015,2021,prefire,NA,ms,node,live,TRE,na,na,na,na,na,na,,,10,1.25,,,
concow,CONCOW015,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.8,>1,1.55,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,mm,node,live,TSA,na,na,na,1.8,>1,3,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,2.7,>1,2.3,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,2.7,>1,2.3,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,2.7,>1,2.3,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,2.7,>1,2.3,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.9,>1,2,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.9,>1,2,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.9,>1,2,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.9,>1,2,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.9,>1,2,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.6,>1,1.6,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.6,>1,1.6,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.6,>1,1.6,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TSA,na,na,na,0.6,>1,1.6,,,na,na,,,
concow,CONCOW016,2021,prefire,NA,ms,node,live,TRE,na,na,na,na,na,na,,,5,1,,,
concow,CONCOW016,2021,prefire,NA,mm,QUEKEL,live,TSA,na,na,na,3,>1,2.4,,,na,na,,,
concow,CONCOW017,2021,prefire,NA,km,node,dead,TSA,na,na,na,2.3,>1,1.5,,,unk,na,,,
concow,CONCOW017,2021,prefire,NA,km,node,live,TRE,na,na,na,na,na,na,,,36,1.2,,,
concow,CONCOW017,2021,prefire,NA,km,pinus,dead,TSA,na,na,na,7.5,>1,3,,,no,na,,,
downieville,RedAnt28,2020,prefire,NA,,ABCO,live,TSE,1,0.8,>18,na,na,na,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,CADE,live,TSA,na,na,na,1.4,>20,2,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,PILA,live,TSE,1,0.9,>22,na,na,na,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,PSME,live,TSE,1,1.2,>18,na,na,na,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,live,TSE,11,na,>1,na,na,na,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,live,TSE,1,na,>1,na,na,na,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,dead,TSA,na,na,na,5.2,>20,na,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,dead,TSA,na,na,na,6.3,>20,na,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,dead,TSA,na,na,na,3,>20,1.6,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,dead,TSA,na,na,na,2.3,>20,2.8,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,live,TSA,na,na,na,5.6,>20,4,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,live,TSA,na,na,na,6.2,>20,4.4,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,live,TSA,na,na,na,6.35,>20,3.8,,,,,,,
downieville,RedAnt28,2020,prefire,NA,,QUEKEL,live,TSA,na,na,na,6.3,>20,3.3,,,,,,,
