site,plotid,num_total_rx,num_prior_rx,TSLF_rx_wildfire,TSLF_rx_only,priorburn_rx_year,priorburn_rx2,priorburn_wildfire_year,priorburn_wildfire_month,priorburn_name,burn,burn_hour,burn_day,burn_month,burn_year,preSurvey,preSurvey_year,postSurvey_immediate,postSurvey_immediate_year,postSurvey_1year,postSurvey_1year_year,postSurvey_2year,postSurvey_2year_year,CoordSystem,UTM Zone,X,Y,burn_unit,otherTRT,otherTRT_date,TSLF
downieville,RedAnt46,0,0,>50,>50,,,,,,no,,,,,9.28.2020,2020,,,,,,,WGS84,10S,683672,4384180,522,,,
downieville,RedAnt51,0,0,>50,>50,,,,,,no,,,,,9.30.2020,2020,,,,,,,WGS84,10S,684405,4384615,870,,,
downieville,RedAnt52,0,0,>50,>50,,,,,,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,684411,4384835,643,,,
downieville,RedAnt53,0,0,>50,>50,,,,,,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,684289,4384746,643,,,
downieville,RedAnt54,0,0,>50,>50,,,,,,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,683983,4384637,503,,,
downieville,RedAnt55,0,0,>50,>50,,,,,,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,684098,4384738,503,,,
downieville,RedAnt56,0,0,>50,>50,,,,,,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,684102,4384937,503,,,
downieville,RedAnt57,0,0,>50,>50,,,,,,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,683989,4384842,503,,,
downieville,RedAnt58,0,0,>50,>50,,,,,,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,683880,4384740,503,,,
downieville,RedAnt59,0,0,>50,>50,,,,,,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,684007,4385051,503,,,
downieville,RedAnt60,0,0,>50,>50,,,,,,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,683687,4384778,535,,,
downieville,RedAnt61,0,0,>50,>50,,,,,,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,683772,4384890,535,,,
downieville,RedAnt62,0,0,>50,>50,,,,,,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,683461,4384755,628,,,
DryCreek,DryCreek32,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,323293,4177633.66,drycreek7,,,
DryCreek,DryCreek33,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,323281,4177351.92,drycreek7,,,
DryCreek,DryCreek34,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,323274.263,4177121.516,drycreek7,,,
DryCreek,DryCreek35,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,323569,4177585.58,drycreek7,,,
DryCreek,DryCreek36,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,323541,4177347.48,drycreek7,,,
DryCreek,DryCreek37,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,323544,4177122,drycreek7,,,
DryCreek,DryCreek38,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,323857,4177598,drycreek7,,,
DryCreek,DryCreek39,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,323786,4177342,drycreek7,,,
DryCreek,DryCreek40,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,323782,4177110,drycreek7,,,
DryCreek,DryCreek41,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,324140,4177327,drycreek7,,,
DryCreek,DryCreek43,1,1,2,2,2018,,,,,yes,,,,2018,,,,,,,8.7.2020,2020,WGS84,11S,324121,4177584,drycreek7,,,
DryCreek,DryCreek21,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325286,4176549,drycreek41,,,
DryCreek,DryCreek22,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325531,4176542,drycreek41,,,
DryCreek,DryCreek23,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325794,4176532,drycreek41,,,
DryCreek,DryCreek24,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325256,4176287.42,drycreek41,,,
DryCreek,DryCreek25,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325509,4176289,drycreek41,,,
DryCreek,DryCreek26,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325768,4176268,drycreek41,,,
DryCreek,DryCreek27,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325238,4176038.03,drycreek20,,,
DryCreek,DryCreek28,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325506,4176039.02,drycreek20,,,
DryCreek,DryCreek29,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325795,4176032,drycreek41,,,
DryCreek,DryCreek30,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325494,4175783.93,drycreek20,,,
DryCreek,DryCreek31,0,0,>50,>50,,,,,,no,,,,,8.6.2020,2020,,,,,,,WGS84,11S,325768.8201,4175777.355,drycreek20,,,
DryCreek,DryCreek46,0,0,>50,>50,,,,,,no,,,,,8.8.2020,2020,,,,,,,WGS84,11S,323586,4176053,control,,,
DryCreek,DryCreek48,0,0,>50,>50,,,,,,no,,,,,8.8.2020,2020,,,,,,,WGS84,11S,323094,4176533.32,control,,,
DryCreek,DryCreek50,0,0,>50,>50,,,,,,no,,,,,8.8.2020,2020,,,,,,,WGS84,11S,323929,4175968,control,,,
DryCreek,DryCreek52,0,0,>50,>50,,,,,,no,,,,,8.8.2020,2020,,,,,,,WGS84,11S,323169,4176807.02,control,,,
frenchmeadows,fm19-20,1,0,>50,>50,,,,,,yes,,16,5,2021,10.17.19,2019,7/6/2021,2021,,,,,NAD83,10S,724057,4340010,19A,,,
frenchmeadows,fm19-3,1,0,>50,>50,,,,,,yes,,16,5,2021,7.11.19,2019,7/6/2021,2021,,,,,NAD83,10S,723639,4340371,19A,,,
frenchmeadows,fm19-6,1,0,>50,>50,,,,,,yes,,16,5,2021,7.12.19,2019,7/6/2021,2021,,,,,NAD83,10S,723481,4340558,19A,,,
frenchmeadows,fm19-7,1,0,>50,>50,,,,,,yes,,16,5,2021,7.12.19,2019,7/6/2021,2021,,,,,NAD83,10S,723254,4340475,19A,,,
frenchmeadows,fm38,1,0,>50,>50,,,,,,yes,,16,5,2021,10.21.2020,2020,7/6/2021,2021,,,,,NAD83,10S,723172,4340558,19A,,,
frenchmeadows,fm39,1,0,>50,>50,,,,,,yes,,16,5,2021,10.21.2020,2020,7/6/2021,2021,,,,,NAD83,10S,723480,4340401,19A,,,
frenchmeadows,fm46,1,0,>50,>50,,,,,,yes,,16,5,2021,10.23.2020,2020,7/6/2021,2021,,,,,NAD83,10S,723670,4340165,19A,,,
frenchmeadows,fm47,1,0,>50,>50,,,,,,yes,,16,5,2021,10.24.2020,2020,7/6/2021,2021,,,,,NAD83,10S,723805,4340029,19A,,,
frenchmeadows,fm48,1,0,>50,>50,,,,,,yes,,16,5,2021,10.21.2020,2020,7/6/2021,2021,,,,,NAD83,10S,723258,4340218,19A,,,
frenchmeadows,fm40,1,0,>50,>50,,,,,,yes,,16,5,2021,10.21.2020,2020,7/6/2021,2021,,,,,NAD83,10S,723618,4340577,19A,,,
frenchmeadows,fm10-1,0,0,>50,>50,,,,,,no,,,,,7.13.19,2019,,,,,,,NAD83,10S,719822,4331262,10,,,
frenchmeadows,fm10-10,0,0,>50,>50,,,,,,no,,,,,7.15.19,2019,,,,,,,NAD83,10S,720120,4331317,10,,,
frenchmeadows,fm10-11,0,0,>50,>50,,,,,,no,,,,,7.15.19,2019,,,,,,,NAD83,10S,720194,4331392,10,,,
frenchmeadows,fm10-12,0,0,>50,>50,,,,,,no,,,,,7.16.19,2019,,,,,,,NAD83,10S,720003,4331390,10,,,
frenchmeadows,fm10-13,0,0,>50,>50,,,,,,no,,,,,7.16.19,2019,,,,,,,NAD83,10S,719888,4331376,10,,,
frenchmeadows,fm10-14,0,0,>50,>50,,,,,,no,,,,,7.16.19,2019,,,,,,,NAD83,10S,719686,4331490,10,,,
frenchmeadows,fm10-15,0,0,>50,>50,,,,,,no,,,,,7.16.19,2019,,,,,,,NAD83,10S,719810,4331533,10,,,
frenchmeadows,fm10-2,0,0,>50,>50,,,,,,no,,,,,7.13.19,2019,,,,,,,NAD83,10S,719875,4331106,10,,,
frenchmeadows,fm10-3,0,0,>50,>50,,,,,,no,,,,,7.13.19,2019,,,,,,,NAD83,10S,719958,4331268,10,,,
frenchmeadows,fm10-4,0,0,>50,>50,,,,,,no,,,,,7.14.19,2019,,,,,,,NAD83,10S,719811,4331030,10,,,
frenchmeadows,fm10-5,0,0,>50,>50,,,,,,no,,,,,7.14.19,2019,,,,,,,NAD83,10S,719794,4331160,10,,,
frenchmeadows,fm10-6,0,0,>50,>50,,,,,,no,,,,,7.14.19,2019,,,,,,,NAD83,10S,719987,4331169,10,,,
frenchmeadows,fm10-7,0,0,>50,>50,,,,,,no,,,,,7.14.19,2019,,,,,,,NAD83,10S,720124,4331179,10,,,
frenchmeadows,fm10-8,0,0,>50,>50,,,,,,no,,,,,7.15.19,2019,,,,,,,NAD83,10S,720243,4331214,10,,,
frenchmeadows,fm10-9,0,0,>50,>50,,,,,,no,,,,,7.15.19,2019,,,,,,,NAD83,10S,720315,4331297,10,,,
frenchmeadows,fm19-1,0,0,>50,>50,,,,,,no,,,,,7.11.19,2019,,,,,,,NAD83,10S,724112,4340587,19C,,,
frenchmeadows,fm19-10,0,0,>50,>50,,,,,,no,,,,,7.25.19,2019,,,,,,,NAD83,10S,723330,4340078,19D,,,
frenchmeadows,fm19-11,0,0,>50,>50,,,,,,no,,,,,7.25.19,2019,,,,,,,NAD83,10S,723276,4339746,19D,,,
frenchmeadows,fm19-12,0,0,>50,>50,,,,,,no,,,,,7.26.19,2019,,,,,,,NAD83,10S,723605,4339861,19E,,,
frenchmeadows,fm19-13,0,0,>50,>50,,,,,,no,,,,,7.26.19,2019,,,,,,,NAD83,10S,723557,4339544,19D,,,
frenchmeadows,fm19-14,0,0,>50,>50,,,,,,no,,,,,10.15.19,2019,,,,,,,NAD83,10S,723942,4339489,19D,,,
frenchmeadows,fm19-15,0,0,>50,>50,,,,,,no,,,,,10.15.19,2019,,,,,,,NAD83,10S,723580,4339208,19E,,,
frenchmeadows,fm19-16,0,0,>50,>50,,,,,,no,,,,,10.15.19,2019,,,,,,,NAD83,10S,723139,4339219,19E,,,
frenchmeadows,fm19-17,0,0,>50,>50,,,,,,no,,,,,10.16.19,2019,,,,,,,NAD83,10S,724312,4339094,19E,,,
frenchmeadows,fm19-18,0,0,>50,>50,,,,,,no,,,,,10.16.19,2019,,,,,,,NAD83,10S,723882,4338972,19E,,,
frenchmeadows,fm19-19,0,0,>50,>50,,,,,,no,,,,,10.16.19,2019,,,,,,,NAD83,10S,723945,4338685,19E,,,
frenchmeadows,fm19-2,0,0,>50,>50,,,,,,no,,16,5,2021,7.11.19,2019,,,,,,,NAD83,10S,723774,4340476,19A,,,
frenchmeadows,fm19-21,0,0,>50,>50,,,,,,no,,,,,10.17.19,2019,,,,,,,NAD83,10S,723184,4338929,19E,,,
frenchmeadows,fm19-4,0,0,>50,>50,,,,,,no,,,,,7.11.19,2019,,,,,,,NAD83,10S,724118,4340332,19C,,,
frenchmeadows,fm19-5,0,0,>50,>50,,,,,,no,,,,,7.12.19,2019,,,,,,,NAD83,10S,723489,4340820,19B,,,
frenchmeadows,fm19-8,0,0,>50,>50,,,,,,no,,,,,7.17.19,2019,,,,,,,NAD83,10S,724078,4339760,19D,,,
frenchmeadows,fm19-9,0,0,>50,>50,,,,,,no,,,,,7.25.19,2019,,,,,,,NAD83,10S,723857,4340162,19D,,,
frenchmeadows,fm37,0,0,>50,>50,,,,,,no,,,,,10.21.2020,2020,,,,,,,NAD83,10S,723331,4340711,19B,,,
frenchmeadows,fm41,0,0,>50,>50,,,,,,no,,,,,10.22.2020,2020,,,,,,,NAD83,10S,723967,4340616,19C,,,
frenchmeadows,fm42,0,0,>50,>50,,,,,,no,,,,,10.22.2020,2020,,,,,,,NAD83,10S,723933,4340411,19C,,,
frenchmeadows,fm43,0,0,>50,>50,,,,,,no,,,,,10.22.2020,2020,,,,,,,NAD83,10S,724056,4340478,19D,,,
frenchmeadows,fm44,0,0,>50,>50,,,,,,no,,,,,10.20.2020,2020,,,,,,,NAD83,10S,724239,4340113,19C,,,
frenchmeadows,fm45,0,0,>50,>50,,,,,,no,,,,,10.20.2020,2020,,,,,,,NAD83,10S,724147,4340172,19C,,,
frenchmeadows,fm49,0,0,>50,>50,,,,,,no,,,,,10.21.2020,2020,,,,,,,NAD83,10S,723472,4339957,19D,,,
frenchmeadows,fm50,0,0,>50,>50,,,,,,no,,,,,10.21.2020,2020,,,,,,,NAD83,10S,723482,4339803,19D,,,
frenchmeadows,fm51,0,0,>50,>50,,,,,,no,,,,,10.22.2020,2020,,,,,,,NAD83,10S,723236,4339935,19D,,,
frenchmeadows,fm52,0,0,>50,>50,,,,,,no,,,,,10.21.2020,2020,,,,,,,NAD83,10S,723101,4339613,19E,,,
frenchmeadows,fm53,0,0,>50,>50,,,,,,no,,,,,10.21.2020,2020,,,,,,,NAD83,10S,723313,4339583,19D,,,
frenchmeadows,fm54,0,0,>50,>50,,,,,,no,,,,,10.21.2020,2020,,,,,,,NAD83,10S,723485,4339653,19D,,,
frenchmeadows,fm55,0,0,>50,>50,,,,,,no,,,,,10.21.2020,2020,,,,,,,NAD83,10S,723787,4340609,19B,,,
frenchmeadows,fm56,0,0,>50,>50,,,,,,no,,,,,10.21.2020,2020,,,,,,,NAD83,10S,723561,4340954,19B,,,
frenchmeadows,fm57,0,0,>50,>50,,,,,,no,,,,,10.24.2020,2020,,,,,,,NAD83,10S,723925,4339646,19D,,,
frenchmeadows,fm62,0,0,>50,>50,,,,,,no,,,,,10.25.2020,2020,,,,,,,NAD83,10S,723046,4339353,19E,,,
frenchmeadows,fm63,0,0,>50,>50,,,,,,no,,,,,10.22.2020,2020,,,,,,,NAD83,10S,722947,4339156,19E,,,
frenchmeadows,fm64,0,0,>50,>50,,,,,,no,,,,,10.22.2020,2020,,,,,,,NAD83,10S,723040,4339058,19E,,,
frenchmeadows,fm68,0,0,>50,>50,,,,,,no,,,,,10.25.2020,2020,,,,,,,NAD83,10S,722882,4338905,19E,,,
frenchmeadows,fm69,0,0,>50,>50,,,,,,no,,,,,10.25.2020,2020,,,,,,,NAD83,10S,722807,4338744,19E,,,
henrycoe,HENRY001,0,0,>50,>50,,,,,,no,,,,,9/17/2021,2021,,,,,,,,,631804,4115149,,,,
henrycoe,HENRY002,0,0,>50,>50,,,,,,no,,,,,9/17/2021,2021,,,,,,,,,631913,4115157,,,,
henrycoe,HENRY003,0,0,>50,>50,,,,,,no,,,,,9/17/2021,2021,,,,,,,,,631964,4115087,,,,
henrycoe,HENRY004,0,0,>50,>50,,,,,,no,,,,,9/17/2021,2021,,,,,,,,,632013,4115162,,,,
henrycoe,HENRY005,0,0,>50,>50,,,,,,no,,,,,9/18/2021,2021,,,,,,,,,632122,4115251,,,,
henrycoe,HENRY006,0,0,>50,>50,,,,,,no,,,,,9/18/2021,2021,,,,,,,,,632014,4115252,,,,
henrycoe,HENRY007,0,0,>50,>50,,,,,,no,,,,,9/18/2021,2021,,,,,,,,,631901,4115248,,,,
henrycoe,HENRY008,0,0,>50,>50,,,,,,no,,,,,9/18/2021,2021,,,,,,,,,631816,4115264,,,,
henrycoe,HENRY009,0,0,>50,>50,,,,,,no,,,,,9/18/2021,2021,,,,,,,,,631831,4115369,,,,
henrycoe,HENRY010,0,0,>50,>50,,,,,,no,,,,,9/19/2021,2021,,,,,,,,,631937,4115371,,,,
henrycoe,HENRY011,0,0,>50,>50,,,,,,no,,,,,9/19/2021,2021,,,,,,,,,632028,4115379,,,,
henrycoe,HENRY012,0,0,>50,>50,,,,,,no,,,,,9/19/2021,2021,,,,,,,,,632134,4115344,,,,
henrycoe,HENRY013,0,0,>50,>50,,,,,,no,,,,,9/19/2021,2021,,,,,,,,,632101,4115449,,,,
henrycoe,HENRY014,0,0,>50,>50,,,,,,no,,,,,9/19/2021,2021,,,,,,,,,632014,4115465,,,,
Independence,Indy01,0,0,>50,>50,,,,,,no,,,,,9.4.2020,2020,,,,,,,WGS84,10S,734357,4371409,,,,
Independence,Indy03,0,0,>50,>50,,,,,,no,,,,,9.3.2020,2020,,,,,,,WGS84,10S,734347,4371123,,,,
Independence,Indy05,0,0,>50,>50,,,,,,no,,,,,9.3.2020,2020,,,,,,,WGS84,10S,734073,4371421,,,,
Independence,Indy06,0,0,>50,>50,,,,,,no,,,,,9.2.2020,2020,,,,,,,WGS84,10S,733930,4371286,,,,
Independence,Indy07,0,0,>50,>50,,,,,,no,,,,,9.1.2020,2020,,,,,,,WGS84,10S,733653,4371301,,,,
Independence,Indy08,0,0,>50,>50,,,,,,no,,,,,9.1.2020,2020,,,,,,,WGS84,10S,733788,4371158,,,,
Independence,Indy09,0,0,>50,>50,,,,,,no,,,,,9.1.2020,2020,,,,,,,WGS84,10S,733628,4371018,,,,
Independence,Indy10,0,0,>50,>50,,,,,,no,,,,,9.1.2020,2020,,,,,,,WGS84,10S,733911,4371008,,,,
Independence,Indy11,0,0,>50,>50,,,,,,no,,,,,9.3.2020,2020,,,,,,,WGS84,10S,734199,4370993,,,,
Independence,Indy12,0,0,>50,>50,,,,,,no,,,,,9.5.2020,2020,,,,,,,WGS84,10S,734475,4370984,,,,
Independence,Indy13,0,0,>50,>50,,,,,,no,,,,,9.5.2020,2020,,,,,,,WGS84,10S,734334,4370845,,,,
Independence,Indy14,0,0,>50,>50,,,,,,no,,,,,9.4.2020,2020,,,,,,,WGS84,10S,734046,4370857,,,,
Independence,Indy16,0,0,>50,>50,,,,,,no,,,,,9.2.2020,2020,,,,,,,WGS84,10S,733485,4370887,,,,
Independence,Indy17,0,0,>50,>50,,,,,,no,,,,,9.2.2020,2020,,,,,,,WGS84,10S,733613,4370739,,,,
Independence,Indy18,0,0,>50,>50,,,,,,no,,,,,9.2.2020,2020,,,,,,,WGS84,10S,733891,4370721,,,,
Independence,Indy19,0,0,>50,>50,,,,,,no,,,,,9.5.2020,2020,,,,,,,WGS84,10S,734196,4370716,,,,
Independence,Indy20,0,0,>50,>50,,,,,,no,,,,,9.4.2020,2020,,,,,,,WGS84,10S,734472,4370690,,,,
Independence,Indy21,0,0,>50,>50,,,,,,no,,,,,9.4.2020,2020,,,,,,,WGS84,10S,734322,4370562,,,,
Independence,Indy22,0,0,>50,>50,,,,,,no,,,,,9.2.2020,2020,,,,,,,WGS84,10S,734041,4370575,,,,
Independence,Indy23,0,0,>50,>50,,,,,,no,,,,,9.2.2020,2020,,,,,,,WGS84,10S,733769,4370594,,,,
Independence,Indy24,0,0,>50,>50,,,,,,no,,,,,9.2.2020,2020,,,,,,,WGS84,10S,733470,4370609,,,,
Independence,Indy25,0,0,>50,>50,,,,,,no,,,,,8.31.2020,2020,,,,,,,WGS84,10S,733322,4370479,,,,
Independence,Indy26,0,0,>50,>50,,,,,,no,,,,,8.30.2020,2020,,,,,,,WGS84,10S,733602,4370431,,,,
Independence,Indy27,0,0,>50,>50,,,,,,no,,,,,9.2.2020,2020,,,,,,,WGS84,10S,733909,4370437,,,,
Independence,Indy28,0,0,>50,>50,,,,,,no,,,,,9.5.2020,2020,,,,,,,WGS84,10S,734177,4370424,,,,
Independence,Indy29,0,0,>50,>50,,,,,,no,,,,,9.4.2020,2020,,,,,,,WGS84,10S,734445,4370416,,,,
Independence,Indy30,0,0,>50,>50,,,,,,no,,,,,9.5.2020,2020,,,,,,,WGS84,10S,734310,4370278,,,,
Independence,Indy31,0,0,>50,>50,,,,,,no,,,,,9.5.2020,2020,,,,,,,WGS84,10S,734022,4370291,,,,
Independence,Indy32,0,0,>50,>50,,,,,,no,,,,,9.1.2020,2020,,,,,,,WGS84,10S,733744,4370306,,,,
Independence,Indy33,0,0,>50,>50,,,,,,no,,,,,9.1.2020,2020,,,,,,,WGS84,10S,733583,4370164,,,,
Independence,Indy34,0,0,>50,>50,,,,,,no,,,,,9.1.2020,2020,,,,,,,WGS84,10S,733877,4370166,,,,
Independence,Indy35,0,0,>50,>50,,,,,,no,,,,,9.3.2020,2020,,,,,,,WGS84,10S,734163,4370152,,,,
Independence,Indy36,0,0,>50,>50,,,,,,no,,,,,9.5.2020,2020,,,,,,,WGS84,10S,734433,4370133,,,,
Independence,Indy37,0,0,>50,>50,,,,,,no,,,,,9.6.2020,2020,,,,,,,WGS84,10S,734288,4369995,,,,
Independence,Indy38,0,0,>50,>50,,,,,,no,,,,,9.3.2020,2020,,,,,,,WGS84,10S,734007,4370010,,,,
Independence,Indy39,0,0,>50,>50,,,,,,no,,,,,9.1.2020,2020,,,,,,,WGS84,10S,733668,4369997,,,,
Independence,Indy40,0,0,>50,>50,,,,,,no,,,,,9.2.2020,2020,,,,,,,WGS84,10S,734061,4371143,,,,
klamath,KLAMATH001,0,0,>50,>50,,,,,,no,,,,,9/12/2021,2021,,,,,,,,,458418,4592665,,,,
klamath,KLAMATH002,0,0,>50,>50,,,,,,no,,,,,9/12/2021,2021,,,,,,,,,458085,4592625,,,,
klamath,KLAMATH003,0,0,>50,>50,,,,,,no,,,,,9/13/2021,2021,,,,,,,,,458070,4592401,,,,
klamath,KLAMATH004,0,0,>50,>50,,,,,,no,,,,,9/13/2021,2021,,,,,,,,,453499,4571352,,,,
klamath,KLAMATH005,0,0,>50,>50,,,,,,no,,,,,9/13/2021,2021,,,,,,,,,453478,4574059,,,,
klamath,KLAMATH006,0,0,>50,>50,,,,,,no,,,,,9/14/2021,2021,,,,,,,,,453466,4571502,,,,
klamath,KLAMATH007,0,0,>50,>50,,,,,,no,,,,,9/14/2021,2021,,,,,,,,,453499,4571495,,,,
klamath,KLAMATH008,0,0,>50,>50,,,,,,no,,,,,9/14/2021,2021,,,,,,,,,453472,571619,,,,
klamath,KLAMATH009,0,0,>50,>50,,,,,,no,,,,,9/14/2021,2021,,,,,,,,,453778,4573752,,,,
klamath,KLAMATH010,0,0,>50,>50,,,,,,no,,,,,9/15/2021,2021,,,,,,,,,457017,4598998,,,,
klamath,KLAMATH011,0,0,>50,>50,,,,,,no,,,,,9/15/2021,2021,,,,,,,,,456980,4599046,,,,
klamath,KLAMATH012,0,0,>50,>50,,,,,,no,,,,,9/15/2021,2021,,,,,,,,,456973,4598938,,,,
klamath,KLAMATH013,0,0,>50,>50,,,,,,no,,,,,9/15/2021,2021,,,,,,,,,457178,4599264,,,,
klamath,KLAMATH014,0,0,>50,>50,,,,,,no,,,,,9/16/2021,2021,,,,,,,,,457273,4599272,,,,
klamath,KLAMATH015,0,0,>50,>50,,,,,,no,,,,,9/16/2021,2021,,,,,,,,,457271,4599331,,,,
klamath,KLAMATH016,0,0,>50,>50,,,,,,no,,,,,10/16/2021,2021,,,,,,,,,453740,4573978,,,,
klamath,KLAMATH017,0,0,>50,>50,,,,,,no,,,,,10/16/2021,2021,,,,,,,,,453592,4573791,,,,
klamath,KLAMATH018,0,0,>50,>50,,,,,,no,,,,,9/17/2021,2021,,,,,,,,,453438,4573869,,,,
LoneBobcat,lbw1,0,0,>50,>50,,,,,,no,,,,,11.20.20,2020,,,,,,,WGS84,10S,671966,4353859,lbw_A,,,
LoneBobcat,lbw2,0,0,>50,>50,,,,,,no,,,,,11.20.20,2020,,,,,,,WGS84,10S,672073,4353865,lbw_A,,,
LoneBobcat,lbw3,0,0,>50,>50,,,,,,no,,,,,11.20.20,2020,,,,,,,WGS84,10S,672025,4353887,lbw_B,,,
LoneBobcat,lbw4,0,0,>50,>50,,,,,,no,,,,,11.20.20,2020,,,,,,,WGS84,10S,671810,4353859,lbw_B,,,
LoneBobcat,lbw5,0,0,>50,>50,,,,,,no,,,,,12.8.20,2020,,,,,,,WGS84,10S,671764,4353857,lbw_C,,,
LoneBobcat,lbw6,0,0,>50,>50,,,,,,no,,,,,12.8.20,2020,,,,,,,WGS84,10S,671691,4353802,lbw_C,,,
LoneBobcat,lbw7,0,0,>50,>50,,,,,,no,,,,,12.9.20,2020,,,,,,,WGS84,10S,671847,4353892,lbw_C,,,
Modoc,Modoc09,1,1,2,2,2019,,1910,7,GlassMtn,yes,,11,5,2021,6.25.2020,2020,6.18.2021,2021,,,,,WGS84,10T,626860,4589712,910,,,
Modoc,Modoc10,1,1,2,2,2019,,1910,7,GlassMtn,yes,,11,5,2021,6.25.2020,2020,6.18.2021,2021,,,,,WGS84,10T,627009,4589884,910,,,
Modoc,Modoc11,2,1,2,2,2019,,1910,7,GlassMtn,yes,1005,11,5,2021,6.25.2020,2020,6.18.2021,2021,,,,,WGS84,10T,626633,4589741,910,,,
Modoc,Modoc12,2,1,2,2,2019,,1910,7,GlassMtn,yes,,11,5,2021,6.25.2020,2020,6.18.2021,2021,,,,,WGS84,10T,626692,4589860,910,,,
Modoc,Modoc13,2,1,2,2,2019,,1910,7,GlassMtn,yes,,11,5,2021,6.25.2020,2020,6.17.2021,2021,,,,,WGS84,10T,626853,4589967,910,,,
Modoc,Modoc14,2,1,2,2,2019,,1910,7,GlassMtn,yes,,11,5,2021,6.25.2020,2020,6.17.2021,2021,,,,,WGS84,10T,627007,4590112,910,,,
