project,site,plotid,observer,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,offset_dist_direction,notes,burnpile_ht_m
CPFMP,ConcowPyro,CONCOW003,ms,2021,prefire,,S,26,2,2,4,11.3,18,5,0,0,2,2,1,0,2,,,,
CPFMP,ConcowPyro,CONCOW003,ms,2021,prefire,,E,21,2,2,4,11.3,12,2,0,0,7,1,5,0,1.5,,,,
CPFMP,ConcowPyro,CONCOW004,mm,2021,prefire,,N,0,2,2,3,11.3,79,3,0,5,3,1,13.7,4,12.7,,,,
CPFMP,ConcowPyro,CONCOW004,mm,2021,prefire,,W,0,2,2,3,11.3,43,2,0,3,2,4,6,5,16.3,,,,
CPFMP,ConcowPyro,CONCOW004,ms,2021,prefire,,S,0,2,2,4,11.3,235,30,12,1,5,3,13.3,5,87,,,,
CPFMP,ConcowPyro,CONCOW004,ms,2021,prefire,,E,0,2,2,4,11.3,54,8,2,3,2,2,29,1,18.3,,,,
CPFMP,ConcowPyro,CONCOW005,mm,2021,prefire,,S,0,2,2,3,11.3,,,,,,,,,,,,,
CPFMP,ConcowPyro,CONCOW005,mm,2021,prefire,,N,0,2,2,3,11.3,3,4,3,0,3.2,0.1,4,0,0.5,,,,
CPFMP,ConcowPyro,CONCOW005,mm,2021,prefire,,W,0,2,2,3,11.3,2,2,2,0,0,2.2,0,0,2.4,,,,
CPFMP,ConcowPyro,CONCOW005,mm,2021,prefire,,N,0,2,2,3,11.3,121,12,4,3,5,4,141.7,5,42.3,,,,
CPFMP,ConcowPyro,CONCOW005,mm,2021,prefire,,W,0,2,2,3,11.3,71,11,3,6,5,5,19.7,5,36.3,,,,
CPFMP,ConcowPyro,CONCOW005,ms,2021,prefire,,E,0,2,2,4,11.3,,,,,,,,,,,,,
CPFMP,ConcowPyro,CONCOW005,ms,2021,prefire,,S,0,2,2,4,11.3,13,3,3,0,3,3,33,4,8.7,,,,
CPFMP,ConcowPyro,CONCOW005,ms,2021,prefire,,E,0,2,2,4,11.3,21,1,1,0,4,3,4,2,6,,,,
CPFMP,ConcowPyro,CONCOW006,mm,2021,prefire,,N,0,2,2,3,11.3,14,2,2,0,9,1,5.6,0,1.2,,,,
CPFMP,ConcowPyro,CONCOW006,mm,2021,prefire,,W,0,2,2,3,11.3,3,1,2,0,0,2,0.3,0,3,,,,
CPFMP,ConcowPyro,CONCOW006,ms,2021,prefire,,S,0,2,2,4,11.3,14,1,2,0,3,6,4,0,5.6,,,,
CPFMP,ConcowPyro,CONCOW006,ms,2021,prefire,,E,0,2,2,4,11.3,17,2,1,0,4,4,3.6,0,5,,,,
CPFMP,ConcowPyro,CONCOW007,mm,2021,prefire,,S,22,2,2,3,11.3,10,0,0,0,3,6,5,0,5,,,,
CPFMP,ConcowPyro,CONCOW007,mm,2021,prefire,,W,0,2,2,3,11.3,15,1,0,0.8,1,2.8,1.8,1.2,3,,,offsetpit220cmtorightduetoCWD,
CPFMP,ConcowPyro,CONCOW007,ms,2021,prefire,,N,22,2,2,4,11.3,5,1,0,0,2,2.2,2.4,0,2.5,,,,
CPFMP,ConcowPyro,CONCOW007,ms,2021,prefire,,E,0,2,2,4,11.3,6,1,1,0,3,3,3,0,2.6,,,,
CPFMP,ConcowPyro,CONCOW008,mm,2021,prefire,,N,34,2,2,3,11.3,3,0,0,0,0.3,0,0.6,0,0,,,,
CPFMP,ConcowPyro,CONCOW008,mm,2021,prefire,,S,0,2,2,3,11.3,50,10,1,0,5.2,5,25,0,21,,,,
CPFMP,ConcowPyro,CONCOW008,mm,2021,prefire,,E,27,2,2,3,11.3,5,2,0,0,2.4,0.6,3.5,0,1,,,,
CPFMP,ConcowPyro,CONCOW008,mm,2021,prefire,,W,0,2,2,3,11.3,31,8,0,0,2,1.2,8.2,0,1.8,,,,
CPFMP,ConcowPyro,CONCOW009,mm,2021,prefire,,N,0,2,2,3,11.3,45,18,0,0,1.2,1.5,11.3,0,2,,,slopelooksmorethan20%butcouldn'tmeasureduetodensevegetation,
CPFMP,ConcowPyro,CONCOW009,mm,2021,prefire,,W,0,2,2,3,11.3,3,3,0,0,3.1,2.8,4.2,0,4.5,,,,
CPFMP,ConcowPyro,CONCOW009,ms,2021,prefire,,S,24,2,2,4,11.3,4,3,2,0,0.8,3.6,3,0.3,6.8,,,,
CPFMP,ConcowPyro,CONCOW009,ms,2021,prefire,,E,0,2,2,4,11.3,1,3,0,0.6,6.5,2.8,6.9,1.8,3.8,,,,
CPFMP,ConcowPyro,CONCOW010,mm,2021,prefire,,N,0,2,2,3,11.3,6,0,0,0,0.7,1.2,1,0,1.5,,,,
CPFMP,ConcowPyro,CONCOW010,mm,2021,prefire,,W,23,2,2,3,11.3,5,0,1,0,1.8,1,2,0,1.5,,,,
CPFMP,ConcowPyro,CONCOW010,sb,2021,prefire,,S,0,2,2,4,11.3,3,0,0,0,2,1,0,0,1,,,,
CPFMP,ConcowPyro,CONCOW010,sb,2021,prefire,,E,23,2,2,4,11.3,5,0,0,0,1,3,2,0,2,,,,
CPFMP,ConcowPyro,CONCOW011,mm,2021,prefire,,N,0,2,2,3,11.3,5,0,0,0,2,6,3,0,5,,,,
CPFMP,ConcowPyro,CONCOW011,mm,2021,prefire,,S,0,2,2,3,11.3,6,8,1,0,6.6,6,8.4,0,6.8,,,,
CPFMP,ConcowPyro,CONCOW011,mm,2021,prefire,,E,52,2,2,3,11.3,15,0,0,0,2.4,5.4,6,0,9,,,,
CPFMP,ConcowPyro,CONCOW011,mm,2021,prefire,,W,45,2,2,3,11.3,4,0,0,0,4,7,3,0,5.6,,,extrapolated1hourfuelsonsouthtransectbecausetherewasalargenumberbecauseofafallentree,
CPFMP,ConcowPyro,CONCOW012,mm,2021,prefire,,N,35,2,2,3,11.3,0,0,0,0,0.8,0,0.6,0,2.3,,,,
CPFMP,ConcowPyro,CONCOW012,mm,2021,prefire,,S,27,2,2,3,11.3,7,0,0,0,3,2,3.5,0,3,,,,
CPFMP,ConcowPyro,CONCOW012,mm,2021,prefire,,E,37,2,2,3,11.3,11,0,0,0,2.5,0,3,0,0.8,,,,
CPFMP,ConcowPyro,CONCOW012,mm,2021,prefire,,W,24,2,2,3,11.3,0,0,0,0,0,0,0,0,0,,,,
CPFMP,ConcowPyro,CONCOW013,mm,2021,prefire,,S,49,2,2,3,11.3,2,0,1,0,9,10,6,0,5,,,,
CPFMP,ConcowPyro,CONCOW013,mm,2021,prefire,,E,25,2,2,3,11.3,5,0,0,0,3,5,3,0,3.3,,,,
CPFMP,ConcowPyro,CONCOW013,ms,2021,prefire,,N,44,2,2,4,11.3,6,0,0,0,5,6,3.3,0,7,,,,
CPFMP,ConcowPyro,CONCOW013,ms,2021,prefire,,W,32,2,2,4,11.3,2,0,0,0,0,0,0,0,0,,,,
CPFMP,ConcowPyro,CONCOW014,mm,2021,prefire,,N,0,2,2,3,11.3,3,0,0,0,3,0.5,2.6,0,2.6,,,,
CPFMP,ConcowPyro,CONCOW014,mm,2021,prefire,,S,0,2,2,3,11.3,2,2,0,0,2.8,3,3,0,3,,,,
CPFMP,ConcowPyro,CONCOW014,mm,2021,prefire,,E,29,2,2,3,11.3,2,0,2,0,5,2,3,0,3.3,,,,
CPFMP,ConcowPyro,CONCOW014,mm,2021,prefire,,W,24,2,2,3,11.3,3,0,0,0,3,3.5,3,0,3,,,,
CPFMP,ConcowPyro,CONCOW015,ms,2021,prefire,,N,0,2,2,4,11.3,1,1,0,0,1.8,0,18.5,0,0.3,,,,
CPFMP,ConcowPyro,CONCOW015,ms,2021,prefire,,S,21,2,2,4,11.3,0,0,0,0,0,0,0,0,0.3,,,,
CPFMP,ConcowPyro,CONCOW015,ms,2021,prefire,,E,70,2,2,4,11.3,0,0,0,0,3,1.2,0,0,2,,,,
CPFMP,ConcowPyro,CONCOW015,ms,2021,prefire,,W,73,2,2,4,11.3,2,1,0,0,0,0.6,0.3,0,0.4,,,,
CPFMP,ConcowPyro,CONCOW016,sb,2021,prefire,,N,0,2,2,4,11.3,0,0,0,0,0,0.5,0,0,0.3,,,,
CPFMP,ConcowPyro,CONCOW016,sb,2021,prefire,,S,30,2,2,4,11.3,0,0,0,0,0,0,0,0,0,,,,
CPFMP,ConcowPyro,CONCOW016,sb,2021,prefire,,E,28,2,2,4,11.3,3,0,0,0,0,2,0,0,3.3,,,,
CPFMP,ConcowPyro,CONCOW016,sb,2021,prefire,,W,45,2,2,4,11.3,0,0,0,0,0,0,0,0,0,,,,
CPFMP,ConcowPyro,CONCOW017,sb,2021,prefire,,N,0,2,2,4,11.3,4,2,0,0,4,6,6,0,6.6,,,,
CPFMP,ConcowPyro,CONCOW017,sb,2021,prefire,,S,0,2,2,4,11.3,3,2,0,0,1.8,2,1.5,0,2.5,,,"Duff2,litter2,andfuel2onthewesttransectwereoffset0.5meterstothesouthbecauseofalog",
CPFMP,ConcowPyro,CONCOW017,sb,2021,prefire,,E,*,2,2,4,11.3,0,0,1,0,2.5,3,3,0,3.4,,,,
CPFMP,ConcowPyro,CONCOW017,sb,2021,prefire,,W,0,2,2,4,11.3,1,0,1,0,1.5,1.2,1.2,0,0.8,,,,
CPFMP,downieville,RedAnt28,mm,2020,prefire,,N,33,2,2,3,11.3,0,1,0,0.5,11,13.2,0.8,26,18.6,,,,
CPFMP,downieville,RedAnt28,mm,2020,prefire,,S,37,2,2,3,11.3,0,0,1,0.3,7.8,8.2,0.8,3.7,6.3,,,,
CPFMP,downieville,RedAnt28,mm,2020,prefire,,E,0,2,2,3,11.3,5,3,1,0.3,7.7,10.1,3.4,5,7.6,,,,
CPFMP,downieville,RedAnt28,mm,2020,prefire,,W,0,2,2,3,11.3,1,1,0,8.2,6,15.1,3.2,8.2,12.3,,,,
CPFMP,downieville,RedAnt30b,mm,2020,prefire,,N,20,2,2,3,11.3,3,0,0,2.2,9.3,11.8,3.9,9.1,13,,,,
CPFMP,downieville,RedAnt30b,mm,2020,prefire,,S,23,2,2,3,11.3,0,0,0,1.8,7.3,9.3,3.6,2.4,6,,,,
CPFMP,downieville,RedAnt30b,mm,2020,prefire,,E,32,2,2,3,11.3,1,1,0,0,6.7,7,1.8,6,7.6,,,,
CPFMP,downieville,RedAnt30b,mm,2020,prefire,,W,41,2,2,3,11.3,4,0,0,2.6,10,13,3.5,10.1,13.6,,,,
CPFMP,downieville,RedAnt32,mm,2020,prefire,,N,0,2,2,3,11.3,2,0,0,2.4,9.6,11.5,2.2,8.2,10.5,,,,
CPFMP,downieville,RedAnt32,mm,2020,prefire,,S,0,2,2,3,11.3,1,2,0,2.2,10,12.8,2,10.5,13,,,,
CPFMP,downieville,RedAnt32,mm,2020,prefire,,E,56,2,2,3,11.3,0,1,0,4,8.2,12,2,12.2,12.5,,,,
CPFMP,downieville,RedAnt32,mm,2020,prefire,,W,58,2,2,3,11.3,1,5,1,1.8,9.1,10.5,1,15,18,,,,
CPFMP,downieville,RedAnt35,mm,2020,prefire,,N,0,2,2,3,11.3,0,2,0,0.3,3,3.2,0.5,3.7,4.2,,,,
CPFMP,downieville,RedAnt35,mm,2020,prefire,,S,0,2,2,3,11.3,0,3,0,0.5,4.4,4,0.3,2.5,2.5,,,,
CPFMP,downieville,RedAnt35,mm,2020,prefire,,E,23,2,2,3,11.3,0,2,0,1,1,1,0.3,2.8,2.8,,,,
CPFMP,downieville,RedAnt35,mm,2020,prefire,,W,29,2,2,3,11.3,0,0,1,0.8,5,6.3,0,0.5,0.5,,,,
CPFMP,downieville,RedAnt36,mm,2020,prefire,,N,0,2,2,3,11.3,3,2,1,3.2,4.3,220,4.4,7.6,12,,,,
CPFMP,downieville,RedAnt36,mm,2020,prefire,,S,0,2,2,3,11.3,21,12,2,2,8.2,10,3.2,4.2,7.6,,,,
CPFMP,downieville,RedAnt36,mm,2020,prefire,,E,0,2,2,3,11.3,5,5,1,4,4,124,4.2,12,13.6,,,,
CPFMP,downieville,RedAnt36,mm,2020,prefire,,W,0,2,2,3,11.3,1,1,1,0.8,8.2,9.3,1.1,3.9,51,,,,
CPFMP,downieville,RedAnt37,mm,2020,prefire,,N,45,2,2,3,11.3,7,3,3,5,5.4,13,3.4,4,7.6,,,,
CPFMP,downieville,RedAnt37,mm,2020,prefire,,S,26,2,2,3,11.3,36,7,1,6,7.6,8.2,7.3,7,15,,,,
CPFMP,downieville,RedAnt37,mm,2020,prefire,,E,29,2,2,3,11.3,23,4,3,3.7,8,12,22,7,30,,,,
CPFMP,downieville,RedAnt37,mm,2020,prefire,,W,0,2,2,3,11.3,18,6,0,0.8,3.2,4.6,3.2,2.8,50,,,,
CPFMP,downieville,RedAnt38,pm,2020,prefire,,E,,2,2,4,11.3,6,5,1,0,1,3.5,0.25,2.5,7,,,,
CPFMP,downieville,RedAnt38,pm,2020,prefire,,W,,2,2,4,11.3,5,7,0,0,0,4.6,0,1,8.5,,,,
CPFMP,downieville,RedAnt38,pm,2020,prefire,,N,,2,2,4,11.3,12,3,0,3,2.5,11.75,4.75,2.5,9.3,,,,
CPFMP,downieville,RedAnt38,pm,2020,prefire,,S,,2,2,4,11.3,0,3,1,0.25,4.5,6,0.5,3,6.7,,,,
CPFMP,downieville,RedAnt39,pm,2020,prefire,,E,,2,2,4,11.3,19,2,2,7,7.75,13.3,7.25,4.75,12.6,,,,
CPFMP,downieville,RedAnt39,pm,2020,prefire,,W,,2,2,4,11.3,23,4,4,2.5,6.5,10.7,0.5,2.5,8.5,,,,
CPFMP,downieville,RedAnt39,pm,2020,prefire,,N,,2,2,4,11.3,29,3,3,11.25,7.5,17,0,0,3,,,,
CPFMP,downieville,RedAnt39,pm,2020,prefire,,S,,2,2,4,11.3,45,4,4,1.5,5.5,155.5,9.5,4.25,20.6,,,,
CPFMP,downieville,RedAnt40,mm,2020,prefire,,N,24,2,2,3,11.3,45,15,4,4,5,9,5,4.8,10,,,,
CPFMP,downieville,RedAnt40,mm,2020,prefire,,S,0,2,2,3,11.3,42,13,7,2.8,3.6,6.4,6.4,4.8,11.2,,,,
CPFMP,downieville,RedAnt40,mm,2020,prefire,,E,52,2,2,3,11.3,26,6,2,3.8,2.8,6.6,6.2,4,10,,,,
CPFMP,downieville,RedAnt40,mm,2020,prefire,,W,37,2,2,3,11.3,18,9,4,3.7,4.2,8.2,4.8,5.4,10,,,,
CPFMP,downieville,RedAnt41,mm,2020,prefire,,N,27,2,2,3,11.3,56,16,0,2.4,1.6,4,5,3.7,8.9,,,,
CPFMP,downieville,RedAnt41,mm,2020,prefire,,S,26,2,2,3,11.3,8,4,0,0,6,4.2,0,0.5,0.3,,,,
CPFMP,downieville,RedAnt41,mm,2020,prefire,,E,40,2,2,3,11.3,7,2,4,1,5,7,0,0,0.3,,,,
CPFMP,downieville,RedAnt41,mm,2020,prefire,,W,37,2,2,3,11.3,39,13,2,2,3.6,5.5,1.8,4.3,5.8,,,,
CPFMP,downieville,RedAnt42,mm,2020,prefire,,N,0,2,2,3,11.3,8,11,5,6.3,6,12.4,6.3,3.8,10.5,,,,
CPFMP,downieville,RedAnt42,mm,2020,prefire,,S,0,2,2,3,11.3,17,8,4,5.8,8,14.3,4.8,7.1,12.3,,,,
CPFMP,downieville,RedAnt42,mm,2020,prefire,,E,41,2,2,3,11.3,8,1,5,6.3,7.8,15.1,1.5,3,5,,,,
CPFMP,downieville,RedAnt42,mm,2020,prefire,,W,23,2,2,3,11.3,18,9,6,4.2,4.5,8.8,4.7,6.3,11,,,,
CPFMP,downieville,RedAnt44,mm,2020,prefire,,N,0,2,2,3,11.3,27,5,4,4.4,6.3,11.7,4.2,4.5,11.2,,,,
CPFMP,downieville,RedAnt44,mm,2020,prefire,,S,0,2,2,3,11.3,19,10,14,4.7,4.2,9.3,6.3,7.8,15.2,,,,
CPFMP,downieville,RedAnt44,mm,2020,prefire,,E,0,2,2,3,11.3,35,8,2,4.7,3.4,8.2,3.8,4.6,8.9,,,,
CPFMP,downieville,RedAnt44,mm,2020,prefire,,W,0,2,2,3,11.3,18,7,6,4.8,4.2,10,0.7,0.9,1.5,,,,
CPFMP,downieville,RedAnt46,mm,2020,prefire,,N,0,2,2,3,11.3,26,12,3,4.8,1.8,6.4,6.5,2.8,9.3,,,,
CPFMP,downieville,RedAnt46,mm,2020,prefire,,S,0,2,2,3,11.3,17,7,1,8.9,3.7,13.2,3.7,3.4,7.3,,,,
CPFMP,downieville,RedAnt46,mm,2020,prefire,,E,34,2,2,3,11.3,31,7,0,1.5,2.6,8.7,0,2.2,2.5,,,,
CPFMP,downieville,RedAnt46,mm,2020,prefire,,W,37,2,2,3,11.3,17,4,5,6.7,0.8,9.5,4.8,2.3,7.3,,,,
CPFMP,downieville,RedAnt49,pm,2020,prefire,,E,,2,2,4,11.3,27,10,7,1,9,29.8,1,2,10.25,,,,
CPFMP,downieville,RedAnt49,pm,2020,prefire,,W,,2,2,4,11.3,47,7,1,0,1,9.7,1.5,5.25,9.1,,,,
CPFMP,downieville,RedAnt49,pm,2020,prefire,,N,,2,2,4,11.3,56,13,8,0.25,5.5,8.5,9,8,15.5,,,,
CPFMP,downieville,RedAnt49,pm,2020,prefire,,S,,2,2,4,11.3,68,19,6,1,7.5,18,1,8.5,168,,,,
CPFMP,downieville,RedAnt50,pm,2020,prefire,,E,,2,2,4,11.3,8,5,1,0.5,2,8.1,4,10,26,,,,
CPFMP,downieville,RedAnt50,pm,2020,prefire,,W,,2,2,4,11.3,5,8,3,6,8,22.3,4,8,46.7,,,,
CPFMP,downieville,RedAnt50,pm,2020,prefire,,N,,2,2,4,11.3,7,11,3,0,0.25,13.1,2,4.5,17.9,,,,
CPFMP,downieville,RedAnt50,pm,2020,prefire,,S,,2,2,4,11.3,1,4,2,0,1,4.2,0,3,12,,,,
CPFMP,downieville,RedAnt51,pm,2020,prefire,,E,,2,2,4,11.3,9,2,0,4.5,7.5,12.3,19,25,29.7,,,,
CPFMP,downieville,RedAnt51,pm,2020,prefire,,W,,2,2,4,11.3,34,11,6,4,5.5,15,0,2.75,46.8,,,,
CPFMP,downieville,RedAnt51,pm,2020,prefire,,N,,2,2,4,11.3,21,5,1,2.5,3.5,11,7.5,9.5,24.2,,,,
CPFMP,downieville,RedAnt51,pm,2020,prefire,,S,,2,2,4,11.3,12,6,3,5.5,10,14.2,0,0.25,26.4,,,,
CPFMP,downieville,RedAnt52,mm,2020,prefire,,N,47,2,2,3,11.3,8,0,0,18.2,10.1,34.3,5.4,9.3,18.5,,,,
CPFMP,downieville,RedAnt52,mm,2020,prefire,,S,31,2,2,3,11.3,10,6,3,7.8,6.3,18.6,8.2,8.8,20.2,,,,
CPFMP,downieville,RedAnt52,mm,2020,prefire,,E,0,2,2,3,11.3,18,8,2,7.3,5.5,12.3,7.3,3.5,11.2,,,,
CPFMP,downieville,RedAnt52,mm,2020,prefire,,W,23,2,2,3,11.3,20,12,3,3.4,5,8.7,8.7,10.5,20.7,,,,
CPFMP,downieville,RedAnt53,mm,2020,prefire,,N,0,2,2,3,11.3,4,6,0,1.5,6,93,1.2,8.4,9.6,,,,
CPFMP,downieville,RedAnt53,mm,2020,prefire,,S,0,2,2,3,11.3,2,5,2,0,3,9.3,6.7,5.9,12.3,,,,
CPFMP,downieville,RedAnt53,mm,2020,prefire,,E,0,2,2,3,11.3,0,3,1,4.4,6,10.2,5.6,8.2,13.7,,,,
CPFMP,downieville,RedAnt53,mm,2020,prefire,,W,25,2,2,3,11.3,8,12,2,1.8,4.3,6.4,2.8,4.4,7.6,,,,
CPFMP,downieville,RedAnt54,mm,2020,prefire,,N,23,2,2,3,11.3,3,2,1,7.3,5,12.3,3.5,5.4,9,,,,
CPFMP,downieville,RedAnt54,mm,2020,prefire,,S,0,2,2,3,11.3,8,7,3,2,4.3,7,2.2,2.7,7.3,,,,
CPFMP,downieville,RedAnt54,mm,2020,prefire,,E,22,2,2,3,11.3,11,18,2,2,7.3,10,3.9,4.2,7.5,,,,
CPFMP,downieville,RedAnt54,mm,2020,prefire,,W,28,2,2,3,11.3,1,2,1,5,5,10,6,3.6,9.3,,,,
CPFMP,downieville,RedAnt55,mm,2020,prefire,,N,0,2,2,3,11.3,8,2,3,4.6,5.5,13,4.2,3.3,8,,,,
CPFMP,downieville,RedAnt55,mm,2020,prefire,,S,0,2,2,3,11.3,10,3,0,1,1.7,2.7,4.2,3.9,8,,,,
CPFMP,downieville,RedAnt55,mm,2020,prefire,,E,0,2,2,3,11.3,1,3,8,3.2,2.6,5.5,0.5,1,1.8,,,,
CPFMP,downieville,RedAnt55,mm,2020,prefire,,W,33,2,2,3,11.3,13,2,0,2.6,3.7,6.4,0.8,3.9,4.5,,,,
CPFMP,downieville,RedAnt56,mm,2020,prefire,,N,0,2,2,3,11.3,6,3,1,7.3,3,10,11.5,6.9,18.5,,,,
CPFMP,downieville,RedAnt56,mm,2020,prefire,,S,0,2,2,3,11.3,22,13,5,5.8,3.4,9.1,0.8,1.2,2,,,,
CPFMP,downieville,RedAnt56,mm,2020,prefire,,E,39,2,2,3,11.3,32,9,5,4.8,4.2,9,5,7.3,12,,,,
CPFMP,downieville,RedAnt56,mm,2020,prefire,,W,32,2,2,3,11.3,34,8,2,5.6,5.8,10.5,5.8,3.8,9.6,,,,
CPFMP,downieville,RedAnt57,mm,2020,prefire,,N,0,2,2,3,11.3,5,5,0,0.7,4.2,5,2.8,4.5,7.3,,,,
CPFMP,downieville,RedAnt57,mm,2020,prefire,,S,0,2,2,3,11.3,6,5,3,1.8,6.4,8.4,2.2,5.6,8,,,,
CPFMP,downieville,RedAnt57,mm,2020,prefire,,E,0,2,2,3,11.3,3,7,1,2.5,2.7,5.4,1.8,4.8,6.3,,,,
CPFMP,downieville,RedAnt57,mm,2020,prefire,,W,0,2,2,3,11.3,9,7,13,4.2,11.2,18,0,8.2,10,,,,
CPFMP,downieville,RedAnt58,mm,2020,prefire,,N,32,2,2,3,11.3,26,6,4,3,4.6,8.4,3.7,2.4,18.2,,,,
CPFMP,downieville,RedAnt58,mm,2020,prefire,,S,44,2,2,3,11.3,88,15,0,3.4,1.8,5.4,1.1,3.4,4.8,,,,
CPFMP,downieville,RedAnt58,mm,2020,prefire,,E,51,2,2,3,11.3,54,6,5,2.8,5.6,22,3.4,1.8,5.4,,,,
CPFMP,downieville,RedAnt58,mm,2020,prefire,,W,41,2,2,3,11.3,50,24,8,2.7,3.7,6.6,5,3.4,12.4,,,,
CPFMP,downieville,RedAnt59,mm,2020,prefire,,N,23,2,2,3,11.3,6,9,1,3.4,5.3,8.9,3.7,4.4,8.2,,,,
CPFMP,downieville,RedAnt59,mm,2020,prefire,,S,0,2,2,3,11.3,26,5,2,1.3,1.9,2.3,3.6,4.2,7.8,,,,
CPFMP,downieville,RedAnt59,mm,2020,prefire,,E,0,2,2,3,11.3,37,7,1,5.2,5,10.5,5.4,6,12,,,,
CPFMP,downieville,RedAnt59,mm,2020,prefire,,W,0,2,2,3,11.3,41,23,3,1.6,2.7,4.4,5.7,3.8,9.3,,,,
CPFMP,downieville,RedAnt60,mm,2020,prefire,,N,0,2,2,3,11.3,9,22,2,4,6.4,11.2,3.7,7.6,11.2,,,,
CPFMP,downieville,RedAnt60,mm,2020,prefire,,S,0,2,2,3,11.3,15,10,1,5.4,7.8,13.6,5.1,6.3,12.4,,,,
CPFMP,downieville,RedAnt60,mm,2020,prefire,,E,49,2,2,3,11.3,14,7,0,3.7,9.1,12.3,2.7,1.2,3.9,,,,
CPFMP,downieville,RedAnt60,mm,2020,prefire,,W,51,2,2,3,11.3,13,9,3,4.4,5,13.5,0.5,3.9,4.2,,,,
CPFMP,downieville,RedAnt61,mm,2020,prefire,,N,0,2,2,3,11.3,42,20,2,6,5,15,2.4,4,6.6,,,,
CPFMP,downieville,RedAnt61,mm,2020,prefire,,S,0,2,2,3,11.3,23,8,1,3,0.6,4.2,0,5,5,,,,
CPFMP,downieville,RedAnt61,mm,2020,prefire,,E,56,2,2,3,11.3,18,22,1,6,4,25,5.5,3.2,32,,,,
CPFMP,downieville,RedAnt61,mm,2020,prefire,,W,58,2,2,3,11.3,55,24,5,6.9,5.5,27,4,4.2,18,,,,
CPFMP,DryCreek,DryCreek21,pm,2020,prefire,,0,,2,2,4,11.3,0,1,0,1.5,4,5,7.8,1.5,7.7,,,,
CPFMP,DryCreek,DryCreek21,pm,2020,prefire,,180,,2,2,4,11.3,0,0,0,4.5,3,6.5,24.3,2.5,9.7,,,,
CPFMP,DryCreek,DryCreek21,pm,2020,prefire,,90,,2,2,4,11.3,0,0,0,2,5,11.5,6.5,0.5,12,,,,
CPFMP,DryCreek,DryCreek21,pm,2020,prefire,,270,,2,2,4,11.3,4,0,0,10.5,5,4,7.5,4.5,11,,,,
CPFMP,DryCreek,DryCreek22,pm,2020,prefire,,0,,2,2,4,11.3,0,9,1,2.5,7.5,3.5,9.6,4,8,,,,
CPFMP,DryCreek,DryCreek22,pm,2020,prefire,,180,,2,2,4,11.3,0,5,0,5.5,3,4.5,5,2.5,7.3,,,,
CPFMP,DryCreek,DryCreek22,pm,2020,prefire,,90,,2,2,4,11.3,0,6,0,3.5,9,17,11.8,17,115.3,,,,
CPFMP,DryCreek,DryCreek22,pm,2020,prefire,,270,,2,2,4,11.3,4,24,1,2,3.5,10,4.7,1.5,13.8,,,,
CPFMP,DryCreek,DryCreek23,pm,2020,prefire,,0,,2,2,4,11.3,0,5,0,0,11,3.5,17.7,0.25,7.3,,,,
CPFMP,DryCreek,DryCreek23,pm,2020,prefire,,180,,2,2,4,11.3,2,0,1,0,5.5,5,8.8,3,6.8,,,,
CPFMP,DryCreek,DryCreek23,pm,2020,prefire,,90,,2,2,4,11.3,2,7,4,5.5,4,16.5,5.3,4.5,31.7,,,,
CPFMP,DryCreek,DryCreek23,pm,2020,prefire,,270,,2,2,4,11.3,1,1,1,0,4.5,4,7.2,3.5,6,,,,
CPFMP,DryCreek,DryCreek24,mm,2020,prefire,,0,,2,2,3,11.3,9,0,0,1.5,2,1.8,1.8,0,1.5,,,,
CPFMP,DryCreek,DryCreek24,mm,2020,prefire,,180,,2,2,3,11.3,1,2,0,1.2,3.4,1,2.7,0.2,0.8,,,,
CPFMP,DryCreek,DryCreek24,mm,2020,prefire,,90,,2,2,3,11.3,0,2,0,0,0.7,1.8,0.5,2,3.2,,,,
CPFMP,DryCreek,DryCreek24,mm,2020,prefire,,270,,2,2,3,11.3,1,0,0,0,0,0.3,0,0,0.8,,,,
CPFMP,DryCreek,DryCreek25,pm,2020,prefire,,0,,2,2,4,11.3,0,5,3,0,1.5,4.5,5.7,3.4,11.5,,,,
CPFMP,DryCreek,DryCreek25,pm,2020,prefire,,180,,2,2,4,11.3,0,3,0,0,4.5,3,7.5,2,4.3,,,,
CPFMP,DryCreek,DryCreek25,pm,2020,prefire,,90,,2,2,4,11.3,0,10,1,6,2,1.5,5.3,0,3.7,,,,
CPFMP,DryCreek,DryCreek25,pm,2020,prefire,,270,,2,2,4,11.3,0,4,2,0,10.5,3,15.7,1,4.2,,,,
CPFMP,DryCreek,DryCreek26,pm,2020,prefire,,0,,2,2,4,11.3,0,0,0,0,1.5,3,4.5,0.5,7.2,,,,
CPFMP,DryCreek,DryCreek26,pm,2020,prefire,,180,,2,2,4,11.3,0,12,6,0,2,3,6.2,0,9,,,,
CPFMP,DryCreek,DryCreek26,pm,2020,prefire,,90,,2,2,4,11.3,8,0,0,0,1,0,1.8,0,1.2,,,,
CPFMP,DryCreek,DryCreek26,pm,2020,prefire,,270,,2,2,4,11.3,0,10,2,0,1.5,0.25,2.3,0,1.9,,,,
