site,plotid,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,duff2_cm,litter2_cm,fuel1_cm,fuel2_cm,fuel3_cm,notes,project,burnpile_ht_m,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth
BurtonSP,burton11,2019,prefire,,0,0,2,2,4,11.3,34,21,6,3,0.5,2,0,,,,,CPFMP,,,,2.5,0.25,,BurtonSP_burton11_2019_prefire_NA_0
BurtonSP,burton11,2019,prefire,,180,0,2,2,4,11.3,14,9,2,2.5,3,3,9,,,,,CPFMP,,,,2.75,6,,BurtonSP_burton11_2019_prefire_NA_180
BurtonSP,burton11,2019,prefire,,270,0,2,2,4,11.3,14,8,3,4,1,4,2,,,,,CPFMP,,,,4,1.5,,BurtonSP_burton11_2019_prefire_NA_270
BurtonSP,burton11,2019,prefire,,90,0,2,2,4,11.3,47,12,5,2,2,4,2,,,,,CPFMP,,,,3,2,,BurtonSP_burton11_2019_prefire_NA_90
BurtonSP,burton11,2020,prefire,,90,0,2,2,4,11.3,11,3,0,1.5,0.5,3.2,5,5.75,7.9,,,CPFMP,,,,2.35,2.75,6.825,BurtonSP_burton11_2020_prefire_NA_90
BurtonSP,burton11,2020,prefire,,0,0,2,2,4,11.3,11,17,8,1.2,0.8,1.1,2.3,2,3.4,,,CPFMP,,,,1.15,1.55,2.7,BurtonSP_burton11_2020_prefire_NA_0
BurtonSP,burton11,2020,prefire,,180,0,2,2,4,11.3,36,7,1,4.5,5.5,8.7,3.5,3,5.3,,,CPFMP,,,,6.6,4.5,4.15,BurtonSP_burton11_2020_prefire_NA_180
BurtonSP,burton11,2020,prefire,,270,0,2,2,4,11.3,7,13,5,4.8,3.9,3.4,4.2,9.1,9,,,CPFMP,,,,4.1,4.05,9.05,BurtonSP_burton11_2020_prefire_NA_270
BurtonSP,burton12,2019,prefire,,0,0,2,2,4,11.3,4,0,0,0,5,0,2,,,,,CPFMP,,,,0,3.5,,BurtonSP_burton12_2019_prefire_NA_0
BurtonSP,burton12,2019,prefire,,180,0,2,2,4,11.3,0,1,1,0,2,0,3,,,,,CPFMP,,,,0,2.5,,BurtonSP_burton12_2019_prefire_NA_180
BurtonSP,burton12,2019,prefire,,270,0,2,2,4,11.3,4,0,0,0.05,2,3,2,,,,,CPFMP,,,,1.525,2,,BurtonSP_burton12_2019_prefire_NA_270
BurtonSP,burton12,2019,prefire,,90,0,2,2,4,11.3,0,5,2,0.05,0.5,0.05,2,,,,,CPFMP,,,,0.05,1.25,,BurtonSP_burton12_2019_prefire_NA_90
BurtonSP,burton13,2019,prefire,,0,0,2,2,4,11.3,24,1,0,7,2,5,9,,,,,CPFMP,,,,6,5.5,,BurtonSP_burton13_2019_prefire_NA_0
BurtonSP,burton13,2019,prefire,,180,0,2,2,4,11.3,14,6,1,1,2,4,2,,,,,CPFMP,,,,2.5,2,,BurtonSP_burton13_2019_prefire_NA_180
BurtonSP,burton13,2019,prefire,,270,0,2,2,4,11.3,45,12,1,7,6,4.5,0.5,,,,,CPFMP,,,,5.75,3.25,,BurtonSP_burton13_2019_prefire_NA_270
BurtonSP,burton13,2019,prefire,,90,0,2,2,4,11.3,24,8,,2.5,1,3,5,,,,,CPFMP,,,,2.75,3,,BurtonSP_burton13_2019_prefire_NA_90
BurtonSP,burton14,2019,postfire,immediate,0,0,2,2,4,11.3,8,3,0,0,0,0,0,,,,,CPFMP,,,,0,0,,BurtonSP_burton14_2019_postfire_immediate_0
BurtonSP,burton14,2019,postfire,immediate,180,0,2,2,4,11.3,2,1,0,3,0,3,0,,,,,CPFMP,,,,3,0,,BurtonSP_burton14_2019_postfire_immediate_180
BurtonSP,burton14,2019,postfire,immediate,270,0,2,2,4,11.3,8,3,0,0,3,0,2,,,,,CPFMP,,,,0,2.5,,BurtonSP_burton14_2019_postfire_immediate_270
BurtonSP,burton14,2019,postfire,immediate,90,0,2,2,4,11.3,1,1,0,0,0,0,0,,,,,CPFMP,,,,0,0,,BurtonSP_burton14_2019_postfire_immediate_90
BurtonSP,burton14,2019,postfire,immediate,90,0,2,2,4,11.3,1,1,0,0,0,0,0,,,,,CPFMP,,,,0,0,,BurtonSP_burton14_2019_postfire_immediate_90
BurtonSP,burton14,2019,postfire,immediate,0,0,2,2,4,11.3,8,3,0,0,0,0,0,,,,,CPFMP,,,,0,0,,BurtonSP_burton14_2019_postfire_immediate_0
BurtonSP,burton14,2019,postfire,immediate,180,0,2,2,4,11.3,2,1,0,3,3,0,0,,,,,CPFMP,,,,1.5,1.5,,BurtonSP_burton14_2019_postfire_immediate_180
BurtonSP,burton14,2019,postfire,immediate,270,0,2,2,4,11.3,8,3,0,0,0,2,3,,,,,CPFMP,,,,1,1.5,,BurtonSP_burton14_2019_postfire_immediate_270
BurtonSP,burton14,2019,prefire,,0,0,2,2,4,11.3,23,6,2,3.5,0.5,5,2,,,,,CPFMP,,,,4.25,1.25,,BurtonSP_burton14_2019_prefire_NA_0
BurtonSP,burton14,2019,prefire,,180,0,2,2,4,11.3,3,1,1,3,3,0,2,,,,,CPFMP,,,,1.5,2.5,,BurtonSP_burton14_2019_prefire_NA_180
BurtonSP,burton14,2019,prefire,,270,0,2,2,4,11.3,8,3,1,2,3,2,4,,,,,CPFMP,,,,2,3.5,,BurtonSP_burton14_2019_prefire_NA_270
BurtonSP,burton14,2019,prefire,,90,0,2,2,4,11.3,7,2,2,4,3,1,3,,,,,CPFMP,,,,2.5,3,,BurtonSP_burton14_2019_prefire_NA_90
BurtonSP,burton14,2020,postfire,1yr,90,0,2,2,4,11.3,2,2,0,0,0.8,0,0.3,0.5,0.3,,,CPFMP,,,,0,0.55,0.4,BurtonSP_burton14_2020_postfire_1yr_90
BurtonSP,burton14,2020,postfire,1yr,0,0,2,2,4,11.3,2,0,0,0,0.8,0,0.7,0.6,0.5,,,CPFMP,,,,0,0.75,0.55,BurtonSP_burton14_2020_postfire_1yr_0
BurtonSP,burton14,2020,postfire,1yr,180,0,2,2,4,11.3,1,1,0,0,3,0,4.2,3,3,,,CPFMP,,,,0,3.6,3,BurtonSP_burton14_2020_postfire_1yr_180
BurtonSP,burton14,2020,postfire,1yr,270,0,2,2,4,11.3,2,2,2,3.2,1.8,0,0.2,5,0.8,,,CPFMP,,,,1.6,1,2.9,BurtonSP_burton14_2020_postfire_1yr_270
BurtonSP,burton15,2019,prefire,,0,0,2,2,4,11.3,27,23,4,2,1,5,5,,,,,CPFMP,,,,3.5,3,,BurtonSP_burton15_2019_prefire_NA_0
BurtonSP,burton15,2019,prefire,,180,0,2,2,4,11.3,16,9,1,4,3,4,4,,,,,CPFMP,,,,4,3.5,,BurtonSP_burton15_2019_prefire_NA_180
BurtonSP,burton15,2019,prefire,,270,0,2,2,4,11.3,23,25,1,2,3,5,7,,,,,CPFMP,,,,3.5,5,,BurtonSP_burton15_2019_prefire_NA_270
BurtonSP,burton15,2019,prefire,,90,0,2,2,4,11.3,4,3,5,7,1,2,1,,,,,CPFMP,,,,4.5,1,,BurtonSP_burton15_2019_prefire_NA_90
BurtonSP,burton15,2020,prefire,,90,0,2,2,4,11.3,25,9,1,5,4.5,17.3,3,4.5,7.2,,,CPFMP,,,,11.15,3.75,5.85,BurtonSP_burton15_2020_prefire_NA_90
BurtonSP,burton15,2020,prefire,,0,0,2,2,4,11.3,24,22,4,5,4.8,5,5.2,11.3,13,,,CPFMP,,,,5,5,12.15,BurtonSP_burton15_2020_prefire_NA_0
BurtonSP,burton15,2020,prefire,,180,0,2,2,4,11.3,2,4,4,8,0.25,2.4,0,2.5,7.2,,,CPFMP,,,,5.2,0.125,4.85,BurtonSP_burton15_2020_prefire_NA_180
BurtonSP,burton15,2020,prefire,,270,0,2,2,4,11.3,18,19,6,3.8,4.2,6.9,5,8,13.4,,,CPFMP,,,,5.35,4.6,10.7,BurtonSP_burton15_2020_prefire_NA_270
BurtonSP,burton16,2019,prefire,,0,0,2,2,4,11.3,10,3,3,3,5,1,0.5,,,,,CPFMP,,,,2,2.75,,BurtonSP_burton16_2019_prefire_NA_0
BurtonSP,burton16,2019,prefire,,180,0,2,2,4,11.3,42,4,3,6,5,2,3,,,,,CPFMP,,,,4,4,,BurtonSP_burton16_2019_prefire_NA_180
BurtonSP,burton16,2019,prefire,,270,0,2,2,4,11.3,31,9,1,6,4,7,3,,,,,CPFMP,,,,6.5,3.5,,BurtonSP_burton16_2019_prefire_NA_270
BurtonSP,burton16,2019,prefire,,90,0,2,2,4,11.3,6,4,4,2,3,3,2,,,,,CPFMP,,,,2.5,2.5,,BurtonSP_burton16_2019_prefire_NA_90
BurtonSP,burton16,2020,prefire,,90,0,2,2,4,11.3,4,0,2,5.5,3.5,9.7,4,4.5,19.8,,,CPFMP,,,,7.6,3.75,12.15,BurtonSP_burton16_2020_prefire_NA_90
BurtonSP,burton16,2020,prefire,,0,0,2,2,4,11.3,24,5,1,3,2.4,0,1.8,5,2.3,,,CPFMP,,,,1.5,2.1,3.65,BurtonSP_burton16_2020_prefire_NA_0
BurtonSP,burton16,2020,prefire,,180,0,2,2,4,11.3,4,2,3,0,5,9.3,2.5,3.25,7.4,,,CPFMP,,,,4.65,3.75,5.325,BurtonSP_burton16_2020_prefire_NA_180
BurtonSP,burton16,2020,prefire,,270,0,2,2,4,11.3,11,9,1,7.1,5.1,6.7,4,11,10.1,,,CPFMP,,,,6.9,4.55,10.55,BurtonSP_burton16_2020_prefire_NA_270
BurtonSP,burton17,2019,prefire,,0,0,2,2,4,11.3,34,4,3,6,0.5,5,2,,,,,CPFMP,,,,5.5,1.25,,BurtonSP_burton17_2019_prefire_NA_0
BurtonSP,burton17,2019,prefire,,180,0,2,2,4,11.3,16,1,1,2.5,1.5,4,1,,,,,CPFMP,,,,3.25,1.25,,BurtonSP_burton17_2019_prefire_NA_180
BurtonSP,burton17,2019,prefire,,270,0,2,2,4,11.3,6,1,0,0,0.05,3,,,,,,CPFMP,,,,1.5,0.05,,BurtonSP_burton17_2019_prefire_NA_270
BurtonSP,burton17,2019,prefire,,90,0,2,2,4,11.3,28,20,2,2,2.5,6,2,,,,,CPFMP,,,,4,2.25,,BurtonSP_burton17_2019_prefire_NA_90
BurtonSP,burton17,2020,prefire,,90,0,2,2,4,11.3,32,9,6,2.5,3,4.7,2.25,0.25,4.3,,,CPFMP,,,,3.6,2.625,2.275,BurtonSP_burton17_2020_prefire_NA_90
BurtonSP,burton17,2020,prefire,,0,0,2,2,4,11.3,7,7,2,5.8,4.3,3.3,3.9,10.2,6.9,,,CPFMP,,,,4.55,4.1,8.55,BurtonSP_burton17_2020_prefire_NA_0
BurtonSP,burton17,2020,prefire,,180,0,2,2,4,11.3,22,7,5,4.2,2.7,5,2.2,6.9,7.5,,,CPFMP,,,,4.6,2.45,7.2,BurtonSP_burton17_2020_prefire_NA_180
BurtonSP,burton17,2020,prefire,,270,0,2,2,4,11.3,7,5,2,8.4,3.2,3.2,2.8,13.7,6,,,CPFMP,,,,5.8,3,9.85,BurtonSP_burton17_2020_prefire_NA_270
BurtonSP,burton18,2019,prefire,,0,0,2,2,4,11.3,2,3,2,10,5,4,1,,,,,CPFMP,,,,7,3,,BurtonSP_burton18_2019_prefire_NA_0
BurtonSP,burton18,2019,prefire,,180,0,2,2,4,11.3,24,23,1,5,5,4,1,,,,,CPFMP,,,,4.5,3,,BurtonSP_burton18_2019_prefire_NA_180
BurtonSP,burton18,2019,prefire,,270,0,2,2,4,11.3,12,4,0,2,2,20,5,,,,,CPFMP,,,,11,3.5,,BurtonSP_burton18_2019_prefire_NA_270
BurtonSP,burton18,2019,prefire,,90,0,2,2,4,11.3,27,25,1,11,3,4,4,,,,,CPFMP,,,,7.5,3.5,,BurtonSP_burton18_2019_prefire_NA_90
BurtonSP,burton18,2020,prefire,,90,0,2,2,4,11.3,12,8,2,4,6.5,16.2,7,4.5,41.8,,,CPFMP,,,,10.1,6.75,23.15,BurtonSP_burton18_2020_prefire_NA_90
BurtonSP,burton18,2020,prefire,,0,0,2,2,4,11.3,0,0,1,50,3.7,1.1,4.8,50,10.2,,,CPFMP,,,,25.55,4.25,30.1,BurtonSP_burton18_2020_prefire_NA_0
BurtonSP,burton18,2020,prefire,,180,0,2,2,4,11.3,43,19,4,46,16,51.3,4,6.5,21,,,CPFMP,,,,48.65,10,13.75,BurtonSP_burton18_2020_prefire_NA_180
BurtonSP,burton18,2020,prefire,,270,0,2,2,4,11.3,7,12,1,5.7,7.8,8.8,6.9,15.4,16,,,CPFMP,,,,7.25,7.35,15.7,BurtonSP_burton18_2020_prefire_NA_270
BurtonSP,burton19,2019,prefire,,0,0,2,2,4,11.3,35,8,0,7,4,0.05,1,,,,,CPFMP,,,,3.525,2.5,,BurtonSP_burton19_2019_prefire_NA_0
BurtonSP,burton19,2019,prefire,,180,0,2,2,4,11.3,11,3,3,4,1,4,0.05,,,,,CPFMP,,,,4,0.525,,BurtonSP_burton19_2019_prefire_NA_180
BurtonSP,burton19,2019,prefire,,270,0,2,2,4,11.3,49,4,0,5,1,4,1,,,,,CPFMP,,,,4.5,1,,BurtonSP_burton19_2019_prefire_NA_270
BurtonSP,burton19,2019,prefire,,90,0,2,2,4,11.3,24,1,3,2.5,0,3,4,,,,,CPFMP,,,,2.75,2,,BurtonSP_burton19_2019_prefire_NA_90
BurtonSP,burton19,2020,prefire,,90,0,2,2,4,11.3,5,2,3,4.5,4,7.8,2,5,16.5,,,CPFMP,,,,6.15,3,10.75,BurtonSP_burton19_2020_prefire_NA_90
BurtonSP,burton19,2020,prefire,,0,0,2,2,4,11.3,19,3,3,9.8,6.3,1.8,0.8,17,2.7,,,CPFMP,,,,5.8,3.55,9.85,BurtonSP_burton19_2020_prefire_NA_0
BurtonSP,burton19,2020,prefire,,180,0,2,2,4,11.3,34,4,2,2,3,9.3,0,0,1.8,,,CPFMP,,,,5.65,1.5,0.9,BurtonSP_burton19_2020_prefire_NA_180
BurtonSP,burton19,2020,prefire,,270,0,2,2,4,11.3,18,4,0,1.2,2.6,8.5,5,3.4,13,,,CPFMP,,,,4.85,3.8,8.2,BurtonSP_burton19_2020_prefire_NA_270
BurtonSP,burton20,2019,prefire,,0,0,2,2,4,11.3,13,8,0,2.5,1,3,4,,,,,CPFMP,,,,2.75,2.5,,BurtonSP_burton20_2019_prefire_NA_0
BurtonSP,burton20,2019,prefire,,180,0,2,2,4,11.3,46,3,1,1.5,0,0.5,0.5,,,,,CPFMP,,,,1,0.25,,BurtonSP_burton20_2019_prefire_NA_180
BurtonSP,burton20,2019,prefire,,270,0,2,2,4,11.3,35,29,0,0.05,1,5,2,,,,,CPFMP,,,,2.525,1.5,,BurtonSP_burton20_2019_prefire_NA_270
BurtonSP,burton20,2019,prefire,,90,0,2,2,4,11.3,48,22,2,5,1,0.05,1,,,,,CPFMP,,,,2.525,1,,BurtonSP_burton20_2019_prefire_NA_90
BurtonSP,burton20,2020,prefire,,90,0,2,2,4,11.3,43,5,1,4.5,3.5,6,1.75,1.75,8.6,,,CPFMP,,,,5.25,2.625,5.175,BurtonSP_burton20_2020_prefire_NA_90
BurtonSP,burton20,2020,prefire,,0,0,2,2,4,11.3,6,7,1,3.2,5,1.8,3,8.4,5.6,,,CPFMP,,,,2.5,4,7,BurtonSP_burton20_2020_prefire_NA_0
BurtonSP,burton20,2020,prefire,,180,0,2,2,4,11.3,13,2,0,0,0.25,0.25,0,1.5,3,,,CPFMP,,,,0.125,0.125,2.25,BurtonSP_burton20_2020_prefire_NA_180
BurtonSP,burton20,2020,prefire,,270,0,2,2,4,11.3,20,13,1,3.2,2.7,5,4.8,8,10,,,CPFMP,,,,4.1,3.75,9,BurtonSP_burton20_2020_prefire_NA_270
BurtonSP,burton21,2019,prefire,,0,0,2,2,4,11.3,9,0,0,2.5,2,2,0,,,,,CPFMP,,,,2.25,1,,BurtonSP_burton21_2019_prefire_NA_0
BurtonSP,burton21,2019,prefire,,180,0,2,2,4,11.3,5,0,2,1.5,1,3,1,,,,,CPFMP,,,,2.25,1,,BurtonSP_burton21_2019_prefire_NA_180
BurtonSP,burton21,2019,prefire,,270,0,2,2,4,11.3,17,8,2,3,2,4,2,,,,,CPFMP,,,,3.5,2,,BurtonSP_burton21_2019_prefire_NA_270
BurtonSP,burton21,2019,prefire,,90,0,2,2,4,11.3,31,2,0,5,2,4,3,,,,,CPFMP,,,,4.5,2.5,,BurtonSP_burton21_2019_prefire_NA_90
BurtonSP,burton21,2020,prefire,,90,0,2,2,4,11.3,10,2,0,4,4.5,20,5.5,8,12.3,,,CPFMP,,,,12,5,10.15,BurtonSP_burton21_2020_prefire_NA_90
BurtonSP,burton21,2020,prefire,,0,0,2,2,4,11.3,5,3,0,2.6,2.8,3.6,7.5,5.6,13,,,CPFMP,,,,3.1,5.15,9.3,BurtonSP_burton21_2020_prefire_NA_0
BurtonSP,burton21,2020,prefire,,180,0,2,2,4,11.3,69,2,0,5.5,2,14.7,8,1.75,5.25,,,CPFMP,,,,10.1,5,3.5,BurtonSP_burton21_2020_prefire_NA_180
BurtonSP,burton21,2020,prefire,,270,0,2,2,4,11.3,7,5,0,3.2,2.5,3.7,5,5.5,19.6,,,CPFMP,,,,3.45,3.75,12.55,BurtonSP_burton21_2020_prefire_NA_270
BurtonSP,burton22,2019,prefire,,0,0,2,2,4,11.3,21,3,1,8,4,3,2,,,,,CPFMP,,,,5.5,3,,BurtonSP_burton22_2019_prefire_NA_0
BurtonSP,burton22,2019,prefire,,180,0,2,2,4,11.3,7,3,4,4,2,3,2,,,,,CPFMP,,,,3.5,2,,BurtonSP_burton22_2019_prefire_NA_180
BurtonSP,burton22,2019,prefire,,270,0,2,2,4,11.3,23,11,12,2,2,3,2,,,,,CPFMP,,,,2.5,2,,BurtonSP_burton22_2019_prefire_NA_270
BurtonSP,burton22,2019,prefire,,90,0,2,2,4,11.3,44,10,1,7,1,3,2,,,,,CPFMP,,,,5,1.5,,BurtonSP_burton22_2019_prefire_NA_90
BurtonSP,burton22,2020,prefire,,90,0,2,2,4,11.3,13,0,1,4,8,28,5,3,8.9,,,CPFMP,,,,16,6.5,5.95,BurtonSP_burton22_2020_prefire_NA_90
BurtonSP,burton22,2020,prefire,,0,0,2,2,4,11.3,9,3,0,5.5,5,4.8,6,7.3,12.3,,,CPFMP,,,,5.15,5.5,9.8,BurtonSP_burton22_2020_prefire_NA_0
BurtonSP,burton22,2020,prefire,,180,0,2,2,4,11.3,60,8,0,0,0,9,3.5,1.5,7.2,,,CPFMP,,,,4.5,1.75,4.35,BurtonSP_burton22_2020_prefire_NA_180
BurtonSP,burton22,2020,prefire,,270,0,2,2,4,11.3,10,19,7,7.7,5.2,2.8,4,13,7.5,,,CPFMP,,,,5.25,4.6,10.25,BurtonSP_burton22_2020_prefire_NA_270
BurtonSP,burton23,2019,prefire,,0,0,2,2,4,11.3,35,19,0,4,3,4.5,2,,,,,CPFMP,,,,4.25,2.5,,BurtonSP_burton23_2019_prefire_NA_0
BurtonSP,burton23,2019,prefire,,180,0,2,2,4,11.3,22,6,0,0,1,0,1,,,,,CPFMP,,,,0,1,,BurtonSP_burton23_2019_prefire_NA_180
BurtonSP,burton23,2019,prefire,,270,0,2,2,4,11.3,11,2,1,2.5,0,1.5,0,,,,,CPFMP,,,,2,0,,BurtonSP_burton23_2019_prefire_NA_270
BurtonSP,burton23,2019,prefire,,90,0,2,2,4,11.3,23,1,1,3,0,4,0,,,,,CPFMP,,,,3.5,0,,BurtonSP_burton23_2019_prefire_NA_90
BurtonSP,burton24,2019,prefire,,0,0,2,2,4,11.3,1,2,3,2,3,2,2,,,,,CPFMP,,,,2,2.5,,BurtonSP_burton24_2019_prefire_NA_0
BurtonSP,burton24,2019,prefire,,180,0,2,2,4,11.3,5,0,0,2,3,1,2,,,,,CPFMP,,,,1.5,2.5,,BurtonSP_burton24_2019_prefire_NA_180
BurtonSP,burton24,2019,prefire,,270,0,2,2,4,11.3,9,1,0,1,3,1,1,,,,,CPFMP,,,,1,2,,BurtonSP_burton24_2019_prefire_NA_270
BurtonSP,burton24,2019,prefire,,90,0,2,2,4,11.3,7,7,4,3,5,2,6,,,,,CPFMP,,,,2.5,5.5,,BurtonSP_burton24_2019_prefire_NA_90
BurtonSP,burton25,2020,prefire,,90,0,2,2,4,11.3,1,2,3,1,5,3.9,4.2,6,8,,,CPFMP,,,,2.45,4.6,7,BurtonSP_burton25_2020_prefire_NA_90
BurtonSP,burton25,2020,prefire,,0,0,2,2,4,11.3,0,5,2,0,2.2,3.5,6,2,9.6,,,CPFMP,,,,1.75,4.1,5.8,BurtonSP_burton25_2020_prefire_NA_0
BurtonSP,burton25,2020,prefire,,180,0,2,2,4,11.3,7,3,0,6,4,0,3.7,10,4,,,CPFMP,,,,3,3.85,7,BurtonSP_burton25_2020_prefire_NA_180
BurtonSP,burton25,2020,prefire,,270,0,2,2,4,11.3,8,7,2,2,5,2.3,6,7,8,,,CPFMP,,,,2.15,5.5,7.5,BurtonSP_burton25_2020_prefire_NA_270
BurtonSP,burton26,2020,prefire,,90,0,2,2,4,11.3,7,5,2,0.5,2.2,3.2,4,5.4,6.9,,,CPFMP,,,,1.85,3.1,6.15,BurtonSP_burton26_2020_prefire_NA_90
BurtonSP,burton26,2020,prefire,,0,0,2,2,4,11.3,1,5,3,6.7,4.5,3.6,6,12,9.3,,,CPFMP,,,,5.15,5.25,10.65,BurtonSP_burton26_2020_prefire_NA_0
BurtonSP,burton26,2020,prefire,,180,0,2,2,4,11.3,1,2,0,4.4,6.9,1,3.9,10.1,3.6,,,CPFMP,,,,2.7,5.4,6.85,BurtonSP_burton26_2020_prefire_NA_180
BurtonSP,burton26,2020,prefire,,270,0,2,2,4,11.3,2,11,3,8.2,5,2.5,4.2,13,6.7,,,CPFMP,,,,5.35,4.6,9.85,BurtonSP_burton26_2020_prefire_NA_270
BurtonSP,burton28,2020,prefire,,90,0,2,2,4,11.3,5,0,0,2.5,5.5,0.5,6,8,6,,,CPFMP,,,,1.5,5.75,7,BurtonSP_burton28_2020_prefire_NA_90
BurtonSP,burton28,2020,prefire,,0,0,2,2,4,11.3,11,18,5,4.8,3,2,5,7.5,7,,,CPFMP,,,,3.4,4,7.25,BurtonSP_burton28_2020_prefire_NA_0
BurtonSP,burton28,2020,prefire,,180,0,2,2,4,11.3,0,2,1,6,2,8.8,10.5,8,18.8,,,CPFMP,,,,7.4,6.25,13.4,BurtonSP_burton28_2020_prefire_NA_180
BurtonSP,burton28,2020,prefire,,270,0,2,2,4,11.3,0,3,0,2.7,6.7,0.5,3.4,9.6,4,,,CPFMP,,,,1.6,5.05,6.8,BurtonSP_burton28_2020_prefire_NA_270
BurtonSP,burton29,2020,prefire,,90,0,2,2,4,11.3,13,7,3,1,7.5,0,2.5,8.8,3,,,CPFMP,,,,0.5,5,5.9,BurtonSP_burton29_2020_prefire_NA_90
BurtonSP,burton29,2020,prefire,,0,0,2,2,4,11.3,18,5,0,0,0.8,1.8,4,1,6,,,CPFMP,,,,0.9,2.4,3.5,BurtonSP_burton29_2020_prefire_NA_0
BurtonSP,burton29,2020,prefire,,180,0,2,2,4,11.3,18,22,0,0,4.2,0,2.7,4,3,,,CPFMP,,,,0,3.45,3.5,BurtonSP_burton29_2020_prefire_NA_180
BurtonSP,burton29,2020,prefire,,270,0,2,2,4,11.3,23,9,2,6,6,0,1.5,6,23,,,CPFMP,,,,3,3.75,14.5,BurtonSP_burton29_2020_prefire_NA_270
BurtonSP,burton30,2020,prefire,,90,0,2,2,4,11.3,3,5,3,3.4,8,3.6,4.5,15,8.4,,,CPFMP,,,,3.5,6.25,11.7,BurtonSP_burton30_2020_prefire_NA_90
BurtonSP,burton30,2020,prefire,,0,0,2,2,4,11.3,0,1,0,5,4.5,3.3,5.5,10,8.8,,,CPFMP,,,,4.15,5,9.4,BurtonSP_burton30_2020_prefire_NA_0
BurtonSP,burton30,2020,prefire,,180,0,2,2,4,11.3,11,2,1,6.3,4.2,3.3,3.7,10.5,7,,,CPFMP,,,,4.8,3.95,8.75,BurtonSP_burton30_2020_prefire_NA_180
BurtonSP,burton30,2020,prefire,,270,0,2,2,4,11.3,2,1,3,1,6.3,1.8,5,9.8,6.6,,,CPFMP,,,,1.4,5.65,8.2,BurtonSP_burton30_2020_prefire_NA_270
BurtonSP,burton32,2020,prefire,,90,0,2,2,4,11.3,0,5,0,0.3,0,0,0,1,1,,,CPFMP,,,,0.15,0,1,BurtonSP_burton32_2020_prefire_NA_90
BurtonSP,burton32,2020,prefire,,0,0,2,2,4,11.3,4,4,0,0,3.7,3.3,1.3,4,4.6,,,CPFMP,,,,1.65,2.5,4.3,BurtonSP_burton32_2020_prefire_NA_0
BurtonSP,burton32,2020,prefire,,180,0,2,2,4,11.3,18,13,2,0,2.5,0,1.2,3.4,1,,,CPFMP,,,,0,1.85,2.2,BurtonSP_burton32_2020_prefire_NA_180
BurtonSP,burton32,2020,prefire,,270,0,2,2,4,11.3,22,3,1,2.5,5,5,2.2,7.5,7.5,,,CPFMP,,,,3.75,3.6,7.5,BurtonSP_burton32_2020_prefire_NA_270
BurtonSP,burton33,2020,prefire,,90,0,2,2,4,11.3,1,0,1,0,0,0,3,0.7,2.5,,,CPFMP,,,,0,1.5,1.6,BurtonSP_burton33_2020_prefire_NA_90
BurtonSP,burton33,2020,prefire,,0,0,2,2,4,11.3,0,0,0,0,2.4,0,2.2,2.3,2,,,CPFMP,,,,0,2.3,2.15,BurtonSP_burton33_2020_prefire_NA_0
BurtonSP,burton33,2020,prefire,,180,0,2,2,4,11.3,1,3,0,2.7,6.3,3.3,10.5,9,10.8,,,CPFMP,,,,3,8.4,9.9,BurtonSP_burton33_2020_prefire_NA_180
BurtonSP,burton33,2020,prefire,,270,0,2,2,4,11.3,1,5,0,1.8,6.3,0.3,3.3,8,3,,,CPFMP,,,,1.05,4.8,5.5,BurtonSP_burton33_2020_prefire_NA_270
BurtonSP,burton35,2020,prefire,,90,0,2,2,4,11.3,15,3,0,0,3.7,2,4,4,6,,,CPFMP,,,,1,3.85,5,BurtonSP_burton35_2020_prefire_NA_90
BurtonSP,burton35,2020,prefire,,0,0,2,2,4,11.3,7,3,3,2.8,4.8,1.5,1.8,7.5,3.3,,,CPFMP,,,,2.15,3.3,5.4,BurtonSP_burton35_2020_prefire_NA_0
BurtonSP,burton35,2020,prefire,,180,0,2,2,4,11.3,0,0,0,7,4.2,6.7,5,11.2,11.5,,,CPFMP,,,,6.85,4.6,11.35,BurtonSP_burton35_2020_prefire_NA_180
BurtonSP,burton35,2020,prefire,,270,0,2,2,4,11.3,0,1,1,10,4.2,2.5,5,10.1,7.5,,,CPFMP,,,,6.25,4.6,8.8,BurtonSP_burton35_2020_prefire_NA_270
BurtonSP,burton36,2020,prefire,,90,0,2,2,4,11.3,7,5,0,2.5,4.8,5,5,8,7,,,CPFMP,,,,3.75,4.9,7.5,BurtonSP_burton36_2020_prefire_NA_90
BurtonSP,burton36,2020,prefire,,0,0,2,2,4,11.3,84,10,0,5,2.7,8.4,8.4,7.6,27,,,CPFMP,,,,6.7,5.55,17.3,BurtonSP_burton36_2020_prefire_NA_0
BurtonSP,burton36,2020,prefire,,180,0,2,2,4,11.3,22,5,0,4.2,7.8,5.2,5.2,12,8.4,,,CPFMP,,,,4.7,6.5,10.2,BurtonSP_burton36_2020_prefire_NA_180
BurtonSP,burton36,2020,prefire,,270,0,2,2,4,11.3,3,2,1,4,5.4,3.5,3.5,9,8.9,,,CPFMP,,,,3.75,4.45,8.95,BurtonSP_burton36_2020_prefire_NA_270
