"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"4149","slypark","hcp3","prefire","2019","[40-60]",1,10,24.7105
"4150","slypark","hcp3","prefire","2019","[>100]",1,10,24.7105
"4151","slypark","hcp3","prefire","2019","[60-80]",2,20,49.421
"4152","slypark","hcp3","prefire","2019","[80-100]",3,30,74.1315
"4153","slypark","hcp4","prefire","2019","[<20]",0,0,0
"4154","slypark","hcp4","prefire","2019","[20-40]",7,70,172.9735
"4155","slypark","hcp4","prefire","2019","[40-60]",4,40,98.842
"4156","slypark","hcp4","prefire","2019","[>100]",0,0,0
"4157","slypark","hcp4","prefire","2019","[60-80]",3,30,74.1315
"4158","slypark","hcp4","prefire","2019","[80-100]",0,0,0
"4159","slypark","hcp5","prefire","2019","[<20]",0,0,0
"4160","slypark","hcp5","prefire","2019","[20-40]",4,40,98.842
"4161","slypark","hcp5","prefire","2019","[40-60]",1,10,24.7105
"4162","slypark","hcp5","prefire","2019","[>100]",0,0,0
"4163","slypark","hcp5","prefire","2019","[60-80]",1,10,24.7105
"4164","slypark","hcp5","prefire","2019","[80-100]",0,0,0
"4165","slypark","hcp6","prefire","2019","[<20]",0,0,0
"4166","slypark","hcp6","prefire","2019","[20-40]",0,0,0
"4167","slypark","hcp6","prefire","2019","[40-60]",1,10,24.7105
"4168","slypark","hcp6","prefire","2019","[>100]",0,0,0
"4169","slypark","hcp6","prefire","2019","[60-80]",2,20,49.421
"4170","slypark","hcp6","prefire","2019","[80-100]",0,0,0
"4171","slypark","hcp7","prefire","2019","[<20]",0,0,0
"4172","slypark","hcp7","prefire","2019","[20-40]",9,90,222.3945
"4173","slypark","hcp7","prefire","2019","[40-60]",1,10,24.7105
"4174","slypark","hcp7","prefire","2019","[>100]",0,0,0
"4175","slypark","hcp7","prefire","2019","[60-80]",0,0,0
"4176","slypark","hcp7","prefire","2019","[80-100]",0,0,0
"4177","slypark","hcp8","prefire","2019","[<20]",0,0,0
"4178","slypark","hcp8","prefire","2019","[20-40]",6,60,148.263
"4179","slypark","hcp8","prefire","2019","[40-60]",1,10,24.7105
"4180","slypark","hcp8","prefire","2019","[>100]",0,0,0
"4181","slypark","hcp8","prefire","2019","[60-80]",0,0,0
"4182","slypark","hcp8","prefire","2019","[80-100]",0,0,0
"4183","slypark","hcp9","prefire","2019","[<20]",0,0,0
"4184","slypark","hcp9","prefire","2019","[20-40]",5,50,123.5525
"4185","slypark","hcp9","prefire","2019","[40-60]",4,40,98.842
"4186","slypark","hcp9","prefire","2019","[>100]",0,0,0
"4187","slypark","hcp9","prefire","2019","[60-80]",2,20,49.421
"4188","slypark","hcp9","prefire","2019","[80-100]",1,10,24.7105
"4189","slypark","spi1","postfire","2021","[<20]",5,50,123.5525
"4190","slypark","spi1","postfire","2021","[20-40]",5,50,123.5525
"4191","slypark","spi1","postfire","2021","[40-60]",6,60,148.263
"4192","slypark","spi1","postfire","2021","[>100]",0,0,0
"4193","slypark","spi1","postfire","2021","[60-80]",0,0,0
"4194","slypark","spi1","postfire","2021","[80-100]",0,0,0
"4195","slypark","spi1","prefire","2019","[<20]",5,50,123.5525
"4196","slypark","spi1","prefire","2019","[20-40]",8,80,197.684
"4197","slypark","spi1","prefire","2019","[40-60]",3,30,74.1315
"4198","slypark","spi1","prefire","2019","[>100]",0,0,0
"4199","slypark","spi1","prefire","2019","[60-80]",0,0,0
"4200","slypark","spi1","prefire","2019","[80-100]",0,0,0
"4201","slypark","spi10","postfire","2021","[<20]",0,0,0
"4202","slypark","spi10","postfire","2021","[20-40]",1,10,24.7105
"4203","slypark","spi10","postfire","2021","[40-60]",9,90,222.3945
"4204","slypark","spi10","postfire","2021","[>100]",0,0,0
"4205","slypark","spi10","postfire","2021","[60-80]",0,0,0
"4206","slypark","spi10","postfire","2021","[80-100]",0,0,0
"4207","slypark","spi10","prefire","2019","[<20]",0,0,0
"4208","slypark","spi10","prefire","2019","[20-40]",2,20,49.421
"4209","slypark","spi10","prefire","2019","[40-60]",8,80,197.684
"4210","slypark","spi10","prefire","2019","[>100]",0,0,0
"4211","slypark","spi10","prefire","2019","[60-80]",0,0,0
"4212","slypark","spi10","prefire","2019","[80-100]",0,0,0
"4213","slypark","spi11","postfire","2021","[<20]",0,0,0
"4214","slypark","spi11","postfire","2021","[20-40]",15,150,370.6575
"4215","slypark","spi11","postfire","2021","[40-60]",4,40,98.842
"4216","slypark","spi11","postfire","2021","[>100]",0,0,0
"4217","slypark","spi11","postfire","2021","[60-80]",0,0,0
"4218","slypark","spi11","postfire","2021","[80-100]",0,0,0
"4219","slypark","spi11","prefire","2019","[<20]",0,0,0
"4220","slypark","spi11","prefire","2019","[20-40]",16,160,395.368
"4221","slypark","spi11","prefire","2019","[40-60]",3,30,74.1315
"4222","slypark","spi11","prefire","2019","[>100]",0,0,0
"4223","slypark","spi11","prefire","2019","[60-80]",0,0,0
"4224","slypark","spi11","prefire","2019","[80-100]",1,10,24.7105
"4225","slypark","spi2","postfire","2021","[<20]",0,0,0
"4226","slypark","spi2","postfire","2021","[20-40]",12,120,296.526
"4227","slypark","spi2","postfire","2021","[40-60]",1,10,24.7105
"4228","slypark","spi2","postfire","2021","[>100]",0,0,0
"4229","slypark","spi2","postfire","2021","[60-80]",0,0,0
"4230","slypark","spi2","postfire","2021","[80-100]",0,0,0
"4231","slypark","spi2","prefire","2019","[<20]",0,0,0
"4232","slypark","spi2","prefire","2019","[20-40]",14,140,345.947
"4233","slypark","spi2","prefire","2019","[40-60]",1,10,24.7105
"4234","slypark","spi2","prefire","2019","[>100]",0,0,0
"4235","slypark","spi2","prefire","2019","[60-80]",0,0,0
"4236","slypark","spi2","prefire","2019","[80-100]",0,0,0
"4237","slypark","spi3","postfire","2021","[<20]",0,0,0
"4238","slypark","spi3","postfire","2021","[20-40]",0,0,0
"4239","slypark","spi3","postfire","2021","[40-60]",0,0,0
"4240","slypark","spi3","postfire","2021","[>100]",0,0,0
"4241","slypark","spi3","postfire","2021","[60-80]",1,10,24.7105
"4242","slypark","spi3","postfire","2021","[80-100]",1,10,24.7105
"4243","slypark","spi3","prefire","2019","[<20]",0,0,0
"4244","slypark","spi3","prefire","2019","[20-40]",0,0,0
"4245","slypark","spi3","prefire","2019","[40-60]",0,0,0
"4246","slypark","spi3","prefire","2019","[>100]",0,0,0
"4247","slypark","spi3","prefire","2019","[60-80]",1,10,24.7105
"4248","slypark","spi3","prefire","2019","[80-100]",1,10,24.7105
"4249","slypark","spi4","postfire","2021","[<20]",0,0,0
"4250","slypark","spi4","postfire","2021","[20-40]",0,0,0
"4251","slypark","spi4","postfire","2021","[40-60]",2,20,49.421
"4252","slypark","spi4","postfire","2021","[>100]",0,0,0
"4253","slypark","spi4","postfire","2021","[60-80]",1,10,24.7105
"4254","slypark","spi4","postfire","2021","[80-100]",0,0,0
"4255","slypark","spi4","prefire","2019","[<20]",0,0,0
"4256","slypark","spi4","prefire","2019","[20-40]",0,0,0
"4257","slypark","spi4","prefire","2019","[40-60]",2,20,49.421
"4258","slypark","spi4","prefire","2019","[>100]",0,0,0
"4259","slypark","spi4","prefire","2019","[60-80]",1,10,24.7105
"4260","slypark","spi4","prefire","2019","[80-100]",0,0,0
"4261","slypark","spi5","postfire","2021","[<20]",0,0,0
"4262","slypark","spi5","postfire","2021","[20-40]",1,10,24.7105
"4263","slypark","spi5","postfire","2021","[40-60]",1,10,24.7105
"4264","slypark","spi5","postfire","2021","[>100]",0,0,0
"4265","slypark","spi5","postfire","2021","[60-80]",2,20,49.421
"4266","slypark","spi5","postfire","2021","[80-100]",0,0,0
"4267","slypark","spi5","prefire","2019","[<20]",0,0,0
"4268","slypark","spi5","prefire","2019","[20-40]",1,10,24.7105
"4269","slypark","spi5","prefire","2019","[40-60]",1,10,24.7105
"4270","slypark","spi5","prefire","2019","[>100]",0,0,0
"4271","slypark","spi5","prefire","2019","[60-80]",2,20,49.421
"4272","slypark","spi5","prefire","2019","[80-100]",0,0,0
"4273","slypark","spi6","postfire","2021","[<20]",0,0,0
"4274","slypark","spi6","postfire","2021","[20-40]",0,0,0
"4275","slypark","spi6","postfire","2021","[40-60]",1,10,24.7105
"4276","slypark","spi6","postfire","2021","[>100]",0,0,0
"4277","slypark","spi6","postfire","2021","[60-80]",1,10,24.7105
"4278","slypark","spi6","postfire","2021","[80-100]",2,20,49.421
"4279","slypark","spi6","prefire","2019","[<20]",0,0,0
"4280","slypark","spi6","prefire","2019","[20-40]",0,0,0
"4281","slypark","spi6","prefire","2019","[40-60]",1,10,24.7105
"4282","slypark","spi6","prefire","2019","[>100]",0,0,0
"4283","slypark","spi6","prefire","2019","[60-80]",1,10,24.7105
"4284","slypark","spi6","prefire","2019","[80-100]",2,20,49.421
"4285","slypark","spi7","postfire","2021","[<20]",0,0,0
"4286","slypark","spi7","postfire","2021","[20-40]",3,30,74.1315
"4287","slypark","spi7","postfire","2021","[40-60]",7,70,172.9735
"4288","slypark","spi7","postfire","2021","[>100]",0,0,0
"4289","slypark","spi7","postfire","2021","[60-80]",0,0,0
"4290","slypark","spi7","postfire","2021","[80-100]",0,0,0
"4291","slypark","spi7","prefire","2019","[<20]",0,0,0
"4292","slypark","spi7","prefire","2019","[20-40]",4,40,98.842
"4293","slypark","spi7","prefire","2019","[40-60]",7,70,172.9735
"4294","slypark","spi7","prefire","2019","[>100]",0,0,0
"4295","slypark","spi7","prefire","2019","[60-80]",0,0,0
"4296","slypark","spi7","prefire","2019","[80-100]",0,0,0
"4297","slypark","spi8","postfire","2021","[<20]",1,10,24.7105
"4298","slypark","spi8","postfire","2021","[20-40]",2,20,49.421
"4299","slypark","spi8","postfire","2021","[40-60]",6,60,148.263
"4300","slypark","spi8","postfire","2021","[>100]",0,0,0
"4301","slypark","spi8","postfire","2021","[60-80]",0,0,0
"4302","slypark","spi8","postfire","2021","[80-100]",0,0,0
"4303","slypark","spi8","prefire","2019","[<20]",1,10,24.7105
"4304","slypark","spi8","prefire","2019","[20-40]",3,30,74.1315
"4305","slypark","spi8","prefire","2019","[40-60]",5,50,123.5525
"4306","slypark","spi8","prefire","2019","[>100]",0,0,0
"4307","slypark","spi8","prefire","2019","[60-80]",0,0,0
"4308","slypark","spi8","prefire","2019","[80-100]",0,0,0
"4309","slypark","spi9","postfire","2021","[<20]",0,0,0
"4310","slypark","spi9","postfire","2021","[20-40]",4,40,98.842
"4311","slypark","spi9","postfire","2021","[40-60]",5,50,123.5525
"4312","slypark","spi9","postfire","2021","[>100]",0,0,0
"4313","slypark","spi9","postfire","2021","[60-80]",0,0,0
"4314","slypark","spi9","postfire","2021","[80-100]",0,0,0
"4315","slypark","spi9","prefire","2019","[<20]",0,0,0
"4316","slypark","spi9","prefire","2019","[20-40]",4,40,98.842
"4317","slypark","spi9","prefire","2019","[40-60]",5,50,123.5525
"4318","slypark","spi9","prefire","2019","[>100]",0,0,0
"4319","slypark","spi9","prefire","2019","[60-80]",0,0,0
"4320","slypark","spi9","prefire","2019","[80-100]",0,0,0
"4321","springsfire","springs01","postfire","2020","[<20]",0,0,0
"4322","springsfire","springs01","postfire","2020","[20-40]",6,60,148.263
"4323","springsfire","springs01","postfire","2020","[40-60]",4,40,98.842
"4324","springsfire","springs01","postfire","2020","[>100]",0,0,0
"4325","springsfire","springs01","postfire","2020","[60-80]",1,10,24.7105
"4326","springsfire","springs01","postfire","2020","[80-100]",0,0,0
"4327","springsfire","springs01","prefire","2019","[<20]",0,0,0
"4328","springsfire","springs01","prefire","2019","[20-40]",6,60,148.263
"4329","springsfire","springs01","prefire","2019","[40-60]",4,40,98.842
"4330","springsfire","springs01","prefire","2019","[>100]",0,0,0
"4331","springsfire","springs01","prefire","2019","[60-80]",1,10,24.7105
"4332","springsfire","springs01","prefire","2019","[80-100]",0,0,0
"4333","springsfire","springs02","postfire","2020","[<20]",0,0,0
"4334","springsfire","springs02","postfire","2020","[20-40]",3,30,74.1315
"4335","springsfire","springs02","postfire","2020","[40-60]",3,30,74.1315
"4336","springsfire","springs02","postfire","2020","[>100]",0,0,0
"4337","springsfire","springs02","postfire","2020","[60-80]",0,0,0
"4338","springsfire","springs02","postfire","2020","[80-100]",0,0,0
"4339","springsfire","springs02","prefire","2019","[<20]",0,0,0
"4340","springsfire","springs02","prefire","2019","[20-40]",4,40,98.842
"4341","springsfire","springs02","prefire","2019","[40-60]",2,20,49.421
"4342","springsfire","springs02","prefire","2019","[>100]",0,0,0
"4343","springsfire","springs02","prefire","2019","[60-80]",0,0,0
"4344","springsfire","springs02","prefire","2019","[80-100]",0,0,0
"4345","springsfire","springs03","postfire","2020","[<20]",0,0,0
"4346","springsfire","springs03","postfire","2020","[20-40]",6,60,148.263
"4347","springsfire","springs03","postfire","2020","[40-60]",3,30,74.1315
"4348","springsfire","springs03","postfire","2020","[>100]",0,0,0
"4349","springsfire","springs03","postfire","2020","[60-80]",1,10,24.7105
"4350","springsfire","springs03","postfire","2020","[80-100]",0,0,0
"4351","springsfire","springs03","prefire","2019","[<20]",0,0,0
"4352","springsfire","springs03","prefire","2019","[20-40]",6,60,148.263
"4353","springsfire","springs03","prefire","2019","[40-60]",3,30,74.1315
"4354","springsfire","springs03","prefire","2019","[>100]",0,0,0
"4355","springsfire","springs03","prefire","2019","[60-80]",1,10,24.7105
"4356","springsfire","springs03","prefire","2019","[80-100]",0,0,0
"4357","springsfire","springs04","postfire","2020","[<20]",0,0,0
"4358","springsfire","springs04","postfire","2020","[20-40]",1,10,24.7105
"4359","springsfire","springs04","postfire","2020","[40-60]",2,20,49.421
"4360","springsfire","springs04","postfire","2020","[>100]",0,0,0
"4361","springsfire","springs04","postfire","2020","[60-80]",0,0,0
"4362","springsfire","springs04","postfire","2020","[80-100]",0,0,0
"4363","springsfire","springs04","prefire","2019","[<20]",0,0,0
"4364","springsfire","springs04","prefire","2019","[20-40]",1,10,24.7105
"4365","springsfire","springs04","prefire","2019","[40-60]",2,20,49.421
"4366","springsfire","springs04","prefire","2019","[>100]",0,0,0
"4367","springsfire","springs04","prefire","2019","[60-80]",0,0,0
"4368","springsfire","springs04","prefire","2019","[80-100]",0,0,0
"4369","springsfire","springs05","postfire","2020","[<20]",0,0,0
"4370","springsfire","springs05","postfire","2020","[20-40]",0,0,0
"4371","springsfire","springs05","postfire","2020","[40-60]",2,20,49.421
"4372","springsfire","springs05","postfire","2020","[>100]",0,0,0
"4373","springsfire","springs05","postfire","2020","[60-80]",3,30,74.1315
"4374","springsfire","springs05","postfire","2020","[80-100]",0,0,0
"4375","springsfire","springs05","prefire","2019","[<20]",0,0,0
"4376","springsfire","springs05","prefire","2019","[20-40]",0,0,0
"4377","springsfire","springs05","prefire","2019","[40-60]",2,20,49.421
"4378","springsfire","springs05","prefire","2019","[>100]",0,0,0
"4379","springsfire","springs05","prefire","2019","[60-80]",3,30,74.1315
"4380","springsfire","springs05","prefire","2019","[80-100]",0,0,0
"4381","springsfire","springs06","postfire","2020","[<20]",18,180,444.789
"4382","springsfire","springs06","postfire","2020","[20-40]",6,60,148.263
"4383","springsfire","springs06","postfire","2020","[40-60]",1,10,24.7105
"4384","springsfire","springs06","postfire","2020","[>100]",0,0,0
"4385","springsfire","springs06","postfire","2020","[60-80]",1,10,24.7105
"4386","springsfire","springs06","postfire","2020","[80-100]",0,0,0
"4387","springsfire","springs06","prefire","2019","[<20]",21,210,518.9205
"4388","springsfire","springs06","prefire","2019","[20-40]",5,50,123.5525
"4389","springsfire","springs06","prefire","2019","[40-60]",1,10,24.7105
"4390","springsfire","springs06","prefire","2019","[>100]",0,0,0
"4391","springsfire","springs06","prefire","2019","[60-80]",1,10,24.7105
"4392","springsfire","springs06","prefire","2019","[80-100]",0,0,0
"4393","springsfire","springs07","postfire","2020","[<20]",7,70,172.9735
"4394","springsfire","springs07","postfire","2020","[20-40]",3,30,74.1315
"4395","springsfire","springs07","postfire","2020","[40-60]",6,60,148.263
"4396","springsfire","springs07","postfire","2020","[>100]",0,0,0
"4397","springsfire","springs07","postfire","2020","[60-80]",1,10,24.7105
"4398","springsfire","springs07","postfire","2020","[80-100]",0,0,0
"4399","springsfire","springs07","prefire","2019","[<20]",7,70,172.9735
"4400","springsfire","springs07","prefire","2019","[20-40]",3,30,74.1315
"4401","springsfire","springs07","prefire","2019","[40-60]",6,60,148.263
"4402","springsfire","springs07","prefire","2019","[>100]",0,0,0
"4403","springsfire","springs07","prefire","2019","[60-80]",1,10,24.7105
"4404","springsfire","springs07","prefire","2019","[80-100]",0,0,0
"4405","springsfire","springs08","postfire","2020","[<20]",2,20,49.421
"4406","springsfire","springs08","postfire","2020","[20-40]",3,30,74.1315
"4407","springsfire","springs08","postfire","2020","[40-60]",7,70,172.9735
"4408","springsfire","springs08","postfire","2020","[>100]",0,0,0
"4409","springsfire","springs08","postfire","2020","[60-80]",0,0,0
"4410","springsfire","springs08","postfire","2020","[80-100]",0,0,0
"4411","springsfire","springs08","prefire","2019","[<20]",6,60,148.263
"4412","springsfire","springs08","prefire","2019","[20-40]",4,40,98.842
"4413","springsfire","springs08","prefire","2019","[40-60]",7,70,172.9735
"4414","springsfire","springs08","prefire","2019","[>100]",0,0,0
"4415","springsfire","springs08","prefire","2019","[60-80]",0,0,0
"4416","springsfire","springs08","prefire","2019","[80-100]",0,0,0
"4417","springsfire","springs09","postfire","2020","[<20]",4,40,98.842
"4418","springsfire","springs09","postfire","2020","[20-40]",5,50,123.5525
"4419","springsfire","springs09","postfire","2020","[40-60]",1,10,24.7105
"4420","springsfire","springs09","postfire","2020","[>100]",0,0,0
"4421","springsfire","springs09","postfire","2020","[60-80]",0,0,0
"4422","springsfire","springs09","postfire","2020","[80-100]",0,0,0
"4423","springsfire","springs10","postfire","2020","[<20]",3,30,74.1315
"4424","springsfire","springs10","postfire","2020","[20-40]",3,30,74.1315
"4425","springsfire","springs10","postfire","2020","[40-60]",4,40,98.842
"4426","springsfire","springs10","postfire","2020","[>100]",0,0,0
"4427","springsfire","springs10","postfire","2020","[60-80]",2,20,49.421
"4428","springsfire","springs10","postfire","2020","[80-100]",0,0,0
"4429","springsfire","springs10","prefire","2019","[<20]",4,40,98.842
"4430","springsfire","springs10","prefire","2019","[20-40]",2,20,49.421
"4431","springsfire","springs10","prefire","2019","[40-60]",5,50,123.5525
"4432","springsfire","springs10","prefire","2019","[>100]",0,0,0
"4433","springsfire","springs10","prefire","2019","[60-80]",2,20,49.421
"4434","springsfire","springs10","prefire","2019","[80-100]",0,0,0
"4435","springsfire","springs11","postfire","2020","[<20]",0,0,0
"4436","springsfire","springs11","postfire","2020","[20-40]",3,30,74.1315
"4437","springsfire","springs11","postfire","2020","[40-60]",1,10,24.7105
"4438","springsfire","springs11","postfire","2020","[>100]",0,0,0
"4439","springsfire","springs11","postfire","2020","[60-80]",0,0,0
"4440","springsfire","springs11","postfire","2020","[80-100]",1,10,24.7105
"4441","springsfire","springs11","prefire","2019","[<20]",0,0,0
"4442","springsfire","springs11","prefire","2019","[20-40]",3,30,74.1315
"4443","springsfire","springs11","prefire","2019","[40-60]",1,10,24.7105
"4444","springsfire","springs11","prefire","2019","[>100]",0,0,0
"4445","springsfire","springs11","prefire","2019","[60-80]",0,0,0
"4446","springsfire","springs11","prefire","2019","[80-100]",1,10,24.7105
"4447","springsfire","springs12","postfire","2020","[<20]",0,0,0
"4448","springsfire","springs12","postfire","2020","[20-40]",6,60,148.263
"4449","springsfire","springs12","postfire","2020","[40-60]",2,20,49.421
"4450","springsfire","springs12","postfire","2020","[>100]",0,0,0
"4451","springsfire","springs12","postfire","2020","[60-80]",1,10,24.7105
"4452","springsfire","springs12","postfire","2020","[80-100]",0,0,0
"4453","springsfire","springs12","prefire","2019","[<20]",0,0,0
"4454","springsfire","springs12","prefire","2019","[20-40]",5,50,123.5525
"4455","springsfire","springs12","prefire","2019","[40-60]",3,30,74.1315
"4456","springsfire","springs12","prefire","2019","[>100]",0,0,0
"4457","springsfire","springs12","prefire","2019","[60-80]",1,10,24.7105
"4458","springsfire","springs12","prefire","2019","[80-100]",0,0,0
"4459","springsfire","springs13","postfire","2020","[<20]",2,20,49.421
"4460","springsfire","springs13","postfire","2020","[20-40]",1,10,24.7105
"4461","springsfire","springs13","postfire","2020","[40-60]",2,20,49.421
"4462","springsfire","springs13","postfire","2020","[>100]",0,0,0
"4463","springsfire","springs13","postfire","2020","[60-80]",0,0,0
"4464","springsfire","springs13","postfire","2020","[80-100]",0,0,0
"4465","springsfire","springs13","prefire","2019","[<20]",2,20,49.421
"4466","springsfire","springs13","prefire","2019","[20-40]",1,10,24.7105
"4467","springsfire","springs13","prefire","2019","[40-60]",2,20,49.421
"4468","springsfire","springs13","prefire","2019","[>100]",0,0,0
"4469","springsfire","springs13","prefire","2019","[60-80]",0,0,0
"4470","springsfire","springs13","prefire","2019","[80-100]",0,0,0
"4471","springsfire","springs14","postfire","2020","[<20]",0,0,0
"4472","springsfire","springs14","postfire","2020","[20-40]",7,70,172.9735
"4473","springsfire","springs14","postfire","2020","[40-60]",2,20,49.421
"4474","springsfire","springs14","postfire","2020","[>100]",0,0,0
"4475","springsfire","springs14","postfire","2020","[60-80]",1,10,24.7105
"4476","springsfire","springs14","postfire","2020","[80-100]",0,0,0
"4477","springsfire","springs14","prefire","2019","[<20]",0,0,0
"4478","springsfire","springs14","prefire","2019","[20-40]",7,70,172.9735
"4479","springsfire","springs14","prefire","2019","[40-60]",2,20,49.421
"4480","springsfire","springs14","prefire","2019","[>100]",0,0,0
"4481","springsfire","springs14","prefire","2019","[60-80]",1,10,24.7105
"4482","springsfire","springs14","prefire","2019","[80-100]",0,0,0
"4483","springsfire","springs15","postfire","2020","[<20]",0,0,0
"4484","springsfire","springs15","postfire","2020","[20-40]",3,30,74.1315
"4485","springsfire","springs15","postfire","2020","[40-60]",3,30,74.1315
"4486","springsfire","springs15","postfire","2020","[>100]",0,0,0
"4487","springsfire","springs15","postfire","2020","[60-80]",0,0,0
"4488","springsfire","springs15","postfire","2020","[80-100]",0,0,0
"4489","springsfire","springs15","prefire","2019","[<20]",1,10,24.7105
"4490","springsfire","springs15","prefire","2019","[20-40]",3,30,74.1315
"4491","springsfire","springs15","prefire","2019","[40-60]",3,30,74.1315
"4492","springsfire","springs15","prefire","2019","[>100]",0,0,0
"4493","springsfire","springs15","prefire","2019","[60-80]",0,0,0
"4494","springsfire","springs15","prefire","2019","[80-100]",0,0,0
"4495","springsfire","springs16","postfire","2020","[<20]",0,0,0
"4496","springsfire","springs16","postfire","2020","[20-40]",1,10,24.7105
"4497","springsfire","springs16","postfire","2020","[40-60]",2,20,49.421
"4498","springsfire","springs16","postfire","2020","[>100]",0,0,0
"4499","springsfire","springs16","postfire","2020","[60-80]",2,20,49.421
"4500","springsfire","springs16","postfire","2020","[80-100]",0,0,0
"4501","springsfire","springs16","prefire","2019","[<20]",1,10,24.7105
"4502","springsfire","springs16","prefire","2019","[20-40]",1,10,24.7105
"4503","springsfire","springs16","prefire","2019","[40-60]",1,10,24.7105
"4504","springsfire","springs16","prefire","2019","[>100]",0,0,0
"4505","springsfire","springs16","prefire","2019","[60-80]",2,20,49.421
"4506","springsfire","springs16","prefire","2019","[80-100]",0,0,0
"4507","springsfire","springs17","postfire","2020","[<20]",0,0,0
"4508","springsfire","springs17","postfire","2020","[20-40]",0,0,0
"4509","springsfire","springs17","postfire","2020","[40-60]",3,30,74.1315
"4510","springsfire","springs17","postfire","2020","[>100]",0,0,0
"4511","springsfire","springs17","postfire","2020","[60-80]",0,0,0
"4512","springsfire","springs17","postfire","2020","[80-100]",0,0,0
"4513","springsfire","springs17","prefire","2019","[<20]",0,0,0
"4514","springsfire","springs17","prefire","2019","[20-40]",0,0,0
"4515","springsfire","springs17","prefire","2019","[40-60]",3,30,74.1315
"4516","springsfire","springs17","prefire","2019","[>100]",0,0,0
"4517","springsfire","springs17","prefire","2019","[60-80]",0,0,0
"4518","springsfire","springs17","prefire","2019","[80-100]",0,0,0
"4519","springsfire","springs18","postfire","2020","[<20]",0,0,0
"4520","springsfire","springs18","postfire","2020","[20-40]",3,30,74.1315
"4521","springsfire","springs18","postfire","2020","[40-60]",6,60,148.263
"4522","springsfire","springs18","postfire","2020","[>100]",0,0,0
"4523","springsfire","springs18","postfire","2020","[60-80]",0,0,0
"4524","springsfire","springs18","postfire","2020","[80-100]",0,0,0
"4525","springsfire","springs18","prefire","2019","[<20]",0,0,0
"4526","springsfire","springs18","prefire","2019","[20-40]",3,30,74.1315
"4527","springsfire","springs18","prefire","2019","[40-60]",6,60,148.263
"4528","springsfire","springs18","prefire","2019","[>100]",0,0,0
"4529","springsfire","springs18","prefire","2019","[60-80]",0,0,0
"4530","springsfire","springs18","prefire","2019","[80-100]",0,0,0
"4531","springsfire","springs19","postfire","2020","[<20]",0,0,0
"4532","springsfire","springs19","postfire","2020","[20-40]",2,20,49.421
"4533","springsfire","springs19","postfire","2020","[40-60]",4,40,98.842
"4534","springsfire","springs19","postfire","2020","[>100]",0,0,0
"4535","springsfire","springs19","postfire","2020","[60-80]",0,0,0
"4536","springsfire","springs19","postfire","2020","[80-100]",0,0,0
"4537","springsfire","springs19","prefire","2019","[<20]",0,0,0
"4538","springsfire","springs19","prefire","2019","[20-40]",2,20,49.421
"4539","springsfire","springs19","prefire","2019","[40-60]",4,40,98.842
"4540","springsfire","springs19","prefire","2019","[>100]",0,0,0
"4541","springsfire","springs19","prefire","2019","[60-80]",0,0,0
"4542","springsfire","springs19","prefire","2019","[80-100]",0,0,0
"4543","springsfire","springs20","postfire","2020","[<20]",0,0,0
"4544","springsfire","springs20","postfire","2020","[20-40]",3,30,74.1315
"4545","springsfire","springs20","postfire","2020","[40-60]",2,20,49.421
"4546","springsfire","springs20","postfire","2020","[>100]",0,0,0
"4547","springsfire","springs20","postfire","2020","[60-80]",0,0,0
"4548","springsfire","springs20","postfire","2020","[80-100]",0,0,0
"4549","springsfire","springs20","prefire","2019","[<20]",1,10,24.7105
"4550","springsfire","springs20","prefire","2019","[20-40]",3,30,74.1315
"4551","springsfire","springs20","prefire","2019","[40-60]",2,20,49.421
"4552","springsfire","springs20","prefire","2019","[>100]",0,0,0
"4553","springsfire","springs20","prefire","2019","[60-80]",0,0,0
"4554","springsfire","springs20","prefire","2019","[80-100]",0,0,0
"4555","springsfire","springs21","postfire","2020","[<20]",0,0,0
"4556","springsfire","springs21","postfire","2020","[20-40]",2,20,49.421
"4557","springsfire","springs21","postfire","2020","[40-60]",6,60,148.263
"4558","springsfire","springs21","postfire","2020","[>100]",0,0,0
"4559","springsfire","springs21","postfire","2020","[60-80]",0,0,0
"4560","springsfire","springs21","postfire","2020","[80-100]",0,0,0
"4561","springsfire","springs21","prefire","2019","[<20]",0,0,0
"4562","springsfire","springs21","prefire","2019","[20-40]",3,30,74.1315
"4563","springsfire","springs21","prefire","2019","[40-60]",5,50,123.5525
"4564","springsfire","springs21","prefire","2019","[>100]",0,0,0
"4565","springsfire","springs21","prefire","2019","[60-80]",0,0,0
"4566","springsfire","springs21","prefire","2019","[80-100]",0,0,0
"4567","springsfire","springs22","postfire","2020","[<20]",0,0,0
"4568","springsfire","springs22","postfire","2020","[20-40]",2,20,49.421
"4569","springsfire","springs22","postfire","2020","[40-60]",12,120,296.526
"4570","springsfire","springs22","postfire","2020","[>100]",0,0,0
"4571","springsfire","springs22","postfire","2020","[60-80]",0,0,0
"4572","springsfire","springs22","postfire","2020","[80-100]",0,0,0
"4573","springsfire","springs22","prefire","2019","[<20]",0,0,0
"4574","springsfire","springs22","prefire","2019","[20-40]",1,10,24.7105
"4575","springsfire","springs22","prefire","2019","[40-60]",6,60,148.263
"4576","springsfire","springs22","prefire","2019","[>100]",0,0,0
