"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"2384","frenchmeadows","fm063","prefire","2020","[20-40]",2,20,49.421
"2385","frenchmeadows","fm063","prefire","2020","[<20]",2,20,49.421
"2386","frenchmeadows","fm063","prefire","2020","[40-60]",1,10,24.7105
"2387","frenchmeadows","fm063","prefire","2020","[>100]",0,0,0
"2388","frenchmeadows","fm063","prefire","2020","[80-100]",0,0,0
"2389","frenchmeadows","fm064","prefire","2020","[60-80]",0,0,0
"2390","frenchmeadows","fm064","prefire","2020","[20-40]",5,50,123.5525
"2391","frenchmeadows","fm064","prefire","2020","[<20]",2,20,49.421
"2392","frenchmeadows","fm064","prefire","2020","[40-60]",0,0,0
"2393","frenchmeadows","fm064","prefire","2020","[>100]",0,0,0
"2394","frenchmeadows","fm064","prefire","2020","[80-100]",0,0,0
"2395","frenchmeadows","fm19-20","postfire","2022","[60-80]",0,0,0
"2396","frenchmeadows","fm19-20","postfire","2022","[20-40]",5,50,123.5525
"2397","frenchmeadows","fm19-20","postfire","2022","[<20]",4,40,98.842
"2398","frenchmeadows","fm19-20","postfire","2022","[40-60]",4,40,98.842
"2399","frenchmeadows","fm19-20","postfire","2022","[>100]",0,0,0
"2400","frenchmeadows","fm19-20","postfire","2022","[80-100]",0,0,0
"2401","frenchmeadows","fm19-3","postfire","2022","[60-80]",0,0,0
"2402","frenchmeadows","fm19-3","postfire","2022","[20-40]",4,40,98.842
"2403","frenchmeadows","fm19-3","postfire","2022","[<20]",3,30,74.1315
"2404","frenchmeadows","fm19-3","postfire","2022","[40-60]",3,30,74.1315
"2405","frenchmeadows","fm19-3","postfire","2022","[>100]",0,0,0
"2406","frenchmeadows","fm19-3","postfire","2022","[80-100]",1,10,24.7105
"2407","frenchmeadows","fm19-6","postfire","2022","[60-80]",0,0,0
"2408","frenchmeadows","fm19-6","postfire","2022","[20-40]",0,0,0
"2409","frenchmeadows","fm19-6","postfire","2022","[<20]",1,10,24.7105
"2410","frenchmeadows","fm19-6","postfire","2022","[40-60]",0,0,0
"2411","frenchmeadows","fm19-6","postfire","2022","[>100]",0,0,0
"2412","frenchmeadows","fm19-6","postfire","2022","[80-100]",0,0,0
"2413","frenchmeadows","fm19-7","postfire","2022","[60-80]",0,0,0
"2414","frenchmeadows","fm19-7","postfire","2022","[20-40]",2,20,49.421
"2415","frenchmeadows","fm19-7","postfire","2022","[<20]",1,10,24.7105
"2416","frenchmeadows","fm19-7","postfire","2022","[40-60]",2,20,49.421
"2417","frenchmeadows","fm19-7","postfire","2022","[>100]",0,0,0
"2418","frenchmeadows","fm19-7","postfire","2022","[80-100]",0,0,0
"2419","henrycoe","hcm001","prefire","2021","[60-80]",0,0,0
"2420","henrycoe","hcm001","prefire","2021","[20-40]",0,0,0
"2421","henrycoe","hcm001","prefire","2021","[<20]",4,40,98.842
"2422","henrycoe","hcm001","prefire","2021","[40-60]",0,0,0
"2423","henrycoe","hcm001","prefire","2021","[>100]",0,0,0
"2424","henrycoe","hcm001","prefire","2021","[80-100]",0,0,0
"2425","henrycoe","hcm003","postfire","2022","[60-80]",0,0,0
"2426","henrycoe","hcm003","postfire","2022","[20-40]",2,20,49.421
"2427","henrycoe","hcm003","postfire","2022","[<20]",0,0,0
"2428","henrycoe","hcm003","postfire","2022","[40-60]",0,0,0
"2429","henrycoe","hcm003","postfire","2022","[>100]",0,0,0
"2430","henrycoe","hcm003","postfire","2022","[80-100]",0,0,0
"2431","henrycoe","hcm003","prefire","2021","[60-80]",0,0,0
"2432","henrycoe","hcm003","prefire","2021","[20-40]",2,20,49.421
"2433","henrycoe","hcm003","prefire","2021","[<20]",0,0,0
"2434","henrycoe","hcm003","prefire","2021","[40-60]",0,0,0
"2435","henrycoe","hcm003","prefire","2021","[>100]",0,0,0
"2436","henrycoe","hcm003","prefire","2021","[80-100]",0,0,0
"2437","henrycoe","hcm007","postfire","2022","[60-80]",0,0,0
"2438","henrycoe","hcm007","postfire","2022","[20-40]",2,20,49.421
"2439","henrycoe","hcm007","postfire","2022","[<20]",1,10,24.7105
"2440","henrycoe","hcm007","postfire","2022","[40-60]",0,0,0
"2441","henrycoe","hcm007","postfire","2022","[>100]",0,0,0
"2442","henrycoe","hcm007","postfire","2022","[80-100]",0,0,0
"2443","henrycoe","hcm007","prefire","2021","[60-80]",0,0,0
"2444","henrycoe","hcm007","prefire","2021","[20-40]",2,20,49.421
"2445","henrycoe","hcm007","prefire","2021","[<20]",1,10,24.7105
"2446","henrycoe","hcm007","prefire","2021","[40-60]",0,0,0
"2447","henrycoe","hcm007","prefire","2021","[>100]",0,0,0
"2448","henrycoe","hcm007","prefire","2021","[80-100]",0,0,0
"2449","henrycoe","hcm012","postfire","2022","[60-80]",0,0,0
"2450","henrycoe","hcm012","postfire","2022","[20-40]",1,10,24.7105
"2451","henrycoe","hcm012","postfire","2022","[<20]",4,40,98.842
"2452","henrycoe","hcm012","postfire","2022","[40-60]",0,0,0
"2453","henrycoe","hcm012","postfire","2022","[>100]",0,0,0
"2454","henrycoe","hcm012","postfire","2022","[80-100]",0,0,0
"2455","henrycoe","hcm012","prefire","2021","[60-80]",0,0,0
"2456","henrycoe","hcm012","prefire","2021","[20-40]",0,0,0
"2457","henrycoe","hcm012","prefire","2021","[<20]",4,40,98.842
"2458","henrycoe","hcm012","prefire","2021","[40-60]",0,0,0
"2459","henrycoe","hcm012","prefire","2021","[>100]",0,0,0
"2460","henrycoe","hcm012","prefire","2021","[80-100]",0,0,0
"2461","henrycoe","hcm013","postfire","2022","[60-80]",0,0,0
"2462","henrycoe","hcm013","postfire","2022","[20-40]",1,10,24.7105
"2463","henrycoe","hcm013","postfire","2022","[<20]",0,0,0
"2464","henrycoe","hcm013","postfire","2022","[40-60]",0,0,0
"2465","henrycoe","hcm013","postfire","2022","[>100]",0,0,0
"2466","henrycoe","hcm013","postfire","2022","[80-100]",0,0,0
"2467","henrycoe","hcm013","prefire","2021","[60-80]",0,0,0
"2468","henrycoe","hcm013","prefire","2021","[20-40]",1,10,24.7105
"2469","henrycoe","hcm013","prefire","2021","[<20]",0,0,0
"2470","henrycoe","hcm013","prefire","2021","[40-60]",0,0,0
"2471","henrycoe","hcm013","prefire","2021","[>100]",0,0,0
"2472","henrycoe","hcm013","prefire","2021","[80-100]",0,0,0
"2473","henrycoe","hcm014","postfire","2022","[60-80]",0,0,0
"2474","henrycoe","hcm014","postfire","2022","[20-40]",2,20,49.421
"2475","henrycoe","hcm014","postfire","2022","[<20]",0,0,0
"2476","henrycoe","hcm014","postfire","2022","[40-60]",0,0,0
"2477","henrycoe","hcm014","postfire","2022","[>100]",0,0,0
"2478","henrycoe","hcm014","postfire","2022","[80-100]",0,0,0
"2479","henrycoe","hcm014","prefire","2021","[60-80]",0,0,0
"2480","henrycoe","hcm014","prefire","2021","[20-40]",2,20,49.421
"2481","henrycoe","hcm014","prefire","2021","[<20]",0,0,0
"2482","henrycoe","hcm014","prefire","2021","[40-60]",0,0,0
"2483","henrycoe","hcm014","prefire","2021","[>100]",0,0,0
"2484","henrycoe","hcm014","prefire","2021","[80-100]",0,0,0
"2485","independence","indy01","prefire","2020","[60-80]",0,0,0
"2486","independence","indy01","prefire","2020","[20-40]",1,10,24.7105
"2487","independence","indy01","prefire","2020","[<20]",8,80,197.684
"2488","independence","indy01","prefire","2020","[40-60]",0,0,0
"2489","independence","indy01","prefire","2020","[>100]",0,0,0
"2490","independence","indy01","prefire","2020","[80-100]",0,0,0
"2491","independence","indy07","prefire","2020","[60-80]",0,0,0
"2492","independence","indy07","prefire","2020","[20-40]",0,0,0
"2493","independence","indy07","prefire","2020","[<20]",1,10,24.7105
"2494","independence","indy07","prefire","2020","[40-60]",0,0,0
"2495","independence","indy07","prefire","2020","[>100]",0,0,0
"2496","independence","indy07","prefire","2020","[80-100]",0,0,0
"2497","independence","indy09","prefire","2020","[60-80]",0,0,0
"2498","independence","indy09","prefire","2020","[20-40]",0,0,0
"2499","independence","indy09","prefire","2020","[<20]",0,0,0
"2500","independence","indy09","prefire","2020","[40-60]",1,10,24.7105
"2501","independence","indy09","prefire","2020","[>100]",0,0,0
"2502","independence","indy09","prefire","2020","[80-100]",0,0,0
"2503","independence","indy13","prefire","2020","[60-80]",0,0,0
"2504","independence","indy13","prefire","2020","[20-40]",0,0,0
"2505","independence","indy13","prefire","2020","[<20]",0,0,0
"2506","independence","indy13","prefire","2020","[40-60]",1,10,24.7105
"2507","independence","indy13","prefire","2020","[>100]",0,0,0
"2508","independence","indy13","prefire","2020","[80-100]",0,0,0
"2509","independence","indy16","prefire","2020","[60-80]",0,0,0
"2510","independence","indy16","prefire","2020","[20-40]",1,10,24.7105
"2511","independence","indy16","prefire","2020","[<20]",1,10,24.7105
"2512","independence","indy16","prefire","2020","[40-60]",0,0,0
"2513","independence","indy16","prefire","2020","[>100]",0,0,0
"2514","independence","indy16","prefire","2020","[80-100]",0,0,0
"2515","independence","indy17","prefire","2020","[60-80]",0,0,0
"2516","independence","indy17","prefire","2020","[20-40]",1,10,24.7105
"2517","independence","indy17","prefire","2020","[<20]",0,0,0
"2518","independence","indy17","prefire","2020","[40-60]",1,10,24.7105
"2519","independence","indy17","prefire","2020","[>100]",0,0,0
"2520","independence","indy17","prefire","2020","[80-100]",0,0,0
"2521","independence","indy18","prefire","2020","[60-80]",0,0,0
"2522","independence","indy18","prefire","2020","[20-40]",3,30,74.1315
"2523","independence","indy18","prefire","2020","[<20]",1,10,24.7105
"2524","independence","indy18","prefire","2020","[40-60]",0,0,0
"2525","independence","indy18","prefire","2020","[>100]",0,0,0
"2526","independence","indy18","prefire","2020","[80-100]",0,0,0
"2527","independence","indy22","prefire","2020","[60-80]",0,0,0
"2528","independence","indy22","prefire","2020","[20-40]",1,10,24.7105
"2529","independence","indy22","prefire","2020","[<20]",1,10,24.7105
"2530","independence","indy22","prefire","2020","[40-60]",0,0,0
"2531","independence","indy22","prefire","2020","[>100]",0,0,0
"2532","independence","indy22","prefire","2020","[80-100]",0,0,0
"2533","independence","indy23","prefire","2020","[60-80]",0,0,0
"2534","independence","indy23","prefire","2020","[20-40]",1,10,24.7105
"2535","independence","indy23","prefire","2020","[<20]",0,0,0
"2536","independence","indy23","prefire","2020","[40-60]",0,0,0
"2537","independence","indy23","prefire","2020","[>100]",0,0,0
"2538","independence","indy23","prefire","2020","[80-100]",0,0,0
"2539","independence","indy24","prefire","2020","[60-80]",0,0,0
"2540","independence","indy24","prefire","2020","[20-40]",1,10,24.7105
"2541","independence","indy24","prefire","2020","[<20]",2,20,49.421
"2542","independence","indy24","prefire","2020","[40-60]",0,0,0
"2543","independence","indy24","prefire","2020","[>100]",0,0,0
"2544","independence","indy24","prefire","2020","[80-100]",0,0,0
"2545","independence","indy26","prefire","2020","[60-80]",0,0,0
"2546","independence","indy26","prefire","2020","[20-40]",1,10,24.7105
"2547","independence","indy26","prefire","2020","[<20]",1,10,24.7105
"2548","independence","indy26","prefire","2020","[40-60]",1,10,24.7105
"2549","independence","indy26","prefire","2020","[>100]",0,0,0
"2550","independence","indy26","prefire","2020","[80-100]",0,0,0
"2551","independence","indy28","prefire","2020","[60-80]",0,0,0
"2552","independence","indy28","prefire","2020","[20-40]",4,40,98.842
"2553","independence","indy28","prefire","2020","[<20]",1,10,24.7105
"2554","independence","indy28","prefire","2020","[40-60]",0,0,0
"2555","independence","indy28","prefire","2020","[>100]",0,0,0
"2556","independence","indy28","prefire","2020","[80-100]",0,0,0
"2557","independence","indy31","prefire","2020","[60-80]",0,0,0
"2558","independence","indy31","prefire","2020","[20-40]",3,30,74.1315
"2559","independence","indy31","prefire","2020","[<20]",1,10,24.7105
"2560","independence","indy31","prefire","2020","[40-60]",2,20,49.421
"2561","independence","indy31","prefire","2020","[>100]",0,0,0
"2562","independence","indy31","prefire","2020","[80-100]",0,0,0
"2563","independence","indy32","prefire","2020","[60-80]",0,0,0
"2564","independence","indy32","prefire","2020","[20-40]",1,10,24.7105
"2565","independence","indy32","prefire","2020","[<20]",0,0,0
"2566","independence","indy32","prefire","2020","[40-60]",0,0,0
"2567","independence","indy32","prefire","2020","[>100]",0,0,0
"2568","independence","indy32","prefire","2020","[80-100]",0,0,0
"2569","independence","indy33","prefire","2020","[60-80]",0,0,0
"2570","independence","indy33","prefire","2020","[20-40]",2,20,49.421
"2571","independence","indy33","prefire","2020","[<20]",0,0,0
"2572","independence","indy33","prefire","2020","[40-60]",0,0,0
"2573","independence","indy33","prefire","2020","[>100]",0,0,0
"2574","independence","indy33","prefire","2020","[80-100]",0,0,0
"2575","independence","indy36","prefire","2020","[60-80]",0,0,0
"2576","independence","indy36","prefire","2020","[20-40]",4,40,98.842
"2577","independence","indy36","prefire","2020","[<20]",1,10,24.7105
"2578","independence","indy36","prefire","2020","[40-60]",1,10,24.7105
"2579","independence","indy36","prefire","2020","[>100]",0,0,0
"2580","independence","indy36","prefire","2020","[80-100]",0,0,0
"2581","independence","indy37","prefire","2020","[60-80]",0,0,0
"2582","independence","indy37","prefire","2020","[20-40]",0,0,0
"2583","independence","indy37","prefire","2020","[<20]",1,10,24.7105
"2584","independence","indy37","prefire","2020","[40-60]",0,0,0
"2585","independence","indy37","prefire","2020","[>100]",0,0,0
"2586","independence","indy37","prefire","2020","[80-100]",0,0,0
"2587","klamath","klamath001","prefire","2021","[60-80]",0,0,0
"2588","klamath","klamath001","prefire","2021","[20-40]",1,10,24.7105
"2589","klamath","klamath001","prefire","2021","[<20]",28,280,691.894
"2590","klamath","klamath001","prefire","2021","[40-60]",0,0,0
"2591","klamath","klamath001","prefire","2021","[>100]",0,0,0
"2592","klamath","klamath001","prefire","2021","[80-100]",0,0,0
"2593","klamath","klamath002","prefire","2021","[60-80]",0,0,0
"2594","klamath","klamath002","prefire","2021","[20-40]",2,20,49.421
"2595","klamath","klamath002","prefire","2021","[<20]",5,50,123.5525
"2596","klamath","klamath002","prefire","2021","[40-60]",0,0,0
"2597","klamath","klamath002","prefire","2021","[>100]",0,0,0
"2598","klamath","klamath002","prefire","2021","[80-100]",0,0,0
"2599","klamath","klamath003","prefire","2021","[60-80]",0,0,0
"2600","klamath","klamath003","prefire","2021","[20-40]",2,20,49.421
"2601","klamath","klamath003","prefire","2021","[<20]",7,70,172.9735
"2602","klamath","klamath003","prefire","2021","[40-60]",2,20,49.421
"2603","klamath","klamath003","prefire","2021","[>100]",0,0,0
"2604","klamath","klamath003","prefire","2021","[80-100]",0,0,0
"2605","klamath","klamath005","prefire","2021","[60-80]",1,10,24.7105
"2606","klamath","klamath005","prefire","2021","[20-40]",5,50,123.5525
"2607","klamath","klamath005","prefire","2021","[<20]",2,20,49.421
"2608","klamath","klamath005","prefire","2021","[40-60]",1,10,24.7105
"2609","klamath","klamath005","prefire","2021","[>100]",0,0,0
"2610","klamath","klamath005","prefire","2021","[80-100]",0,0,0
"2611","klamath","klamath008","postfire","2022","[60-80]",0,0,0
"2612","klamath","klamath008","postfire","2022","[20-40]",0,0,0
"2613","klamath","klamath008","postfire","2022","[<20]",23,230,568.3415
"2614","klamath","klamath008","postfire","2022","[40-60]",0,0,0
"2615","klamath","klamath008","postfire","2022","[>100]",0,0,0
"2616","klamath","klamath008","postfire","2022","[80-100]",0,0,0
"2617","klamath","klamath008","prefire","2021","[60-80]",0,0,0
"2618","klamath","klamath008","prefire","2021","[20-40]",0,0,0
"2619","klamath","klamath008","prefire","2021","[<20]",9,90,222.3945
"2620","klamath","klamath008","prefire","2021","[40-60]",0,0,0
"2621","klamath","klamath008","prefire","2021","[>100]",0,0,0
"2622","klamath","klamath008","prefire","2021","[80-100]",0,0,0
"2623","klamath","klamath009","prefire","2021","[60-80]",0,0,0
"2624","klamath","klamath009","prefire","2021","[20-40]",4,40,98.842
"2625","klamath","klamath009","prefire","2021","[<20]",10,100,247.105
"2626","klamath","klamath009","prefire","2021","[40-60]",0,0,0
"2627","klamath","klamath009","prefire","2021","[>100]",0,0,0
"2628","klamath","klamath009","prefire","2021","[80-100]",0,0,0
"2629","klamath","klamath010","prefire","2021","[60-80]",0,0,0
"2630","klamath","klamath010","prefire","2021","[20-40]",1,10,24.7105
"2631","klamath","klamath010","prefire","2021","[<20]",4,40,98.842
"2632","klamath","klamath010","prefire","2021","[40-60]",0,0,0
"2633","klamath","klamath010","prefire","2021","[>100]",0,0,0
"2634","klamath","klamath010","prefire","2021","[80-100]",0,0,0
"2635","klamath","klamath011","prefire","2021","[60-80]",0,0,0
"2636","klamath","klamath011","prefire","2021","[20-40]",0,0,0
"2637","klamath","klamath011","prefire","2021","[<20]",2,20,49.421
"2638","klamath","klamath011","prefire","2021","[40-60]",0,0,0
"2639","klamath","klamath011","prefire","2021","[>100]",0,0,0
"2640","klamath","klamath011","prefire","2021","[80-100]",0,0,0
"2641","klamath","klamath012","prefire","2021","[60-80]",0,0,0
"2642","klamath","klamath012","prefire","2021","[20-40]",1,10,24.7105
"2643","klamath","klamath012","prefire","2021","[<20]",13,130,321.2365
"2644","klamath","klamath012","prefire","2021","[40-60]",2,20,49.421
"2645","klamath","klamath012","prefire","2021","[>100]",0,0,0
"2646","klamath","klamath012","prefire","2021","[80-100]",0,0,0
"2647","klamath","klamath013","prefire","2021","[60-80]",0,0,0
"2648","klamath","klamath013","prefire","2021","[20-40]",1,10,24.7105
"2649","klamath","klamath013","prefire","2021","[<20]",3,30,74.1315
"2650","klamath","klamath013","prefire","2021","[40-60]",0,0,0
"2651","klamath","klamath013","prefire","2021","[>100]",0,0,0
"2652","klamath","klamath013","prefire","2021","[80-100]",0,0,0
"2653","klamath","klamath014","prefire","2021","[60-80]",0,0,0
"2654","klamath","klamath014","prefire","2021","[20-40]",1,10,24.7105
"2655","klamath","klamath014","prefire","2021","[<20]",0,0,0
"2656","klamath","klamath014","prefire","2021","[40-60]",1,10,24.7105
"2657","klamath","klamath014","prefire","2021","[>100]",0,0,0
"2658","klamath","klamath014","prefire","2021","[80-100]",0,0,0
"2659","klamath","klamath015","prefire","2021","[60-80]",0,0,0
"2660","klamath","klamath015","prefire","2021","[20-40]",0,0,0
"2661","klamath","klamath015","prefire","2021","[<20]",1,10,24.7105
"2662","klamath","klamath015","prefire","2021","[40-60]",0,0,0
"2663","klamath","klamath015","prefire","2021","[>100]",0,0,0
"2664","klamath","klamath015","prefire","2021","[80-100]",0,0,0
"2665","klamath","klamath016","prefire","2021","[60-80]",0,0,0
"2666","klamath","klamath016","prefire","2021","[20-40]",3,30,74.1315
"2667","klamath","klamath016","prefire","2021","[<20]",5,50,123.5525
"2668","klamath","klamath016","prefire","2021","[40-60]",0,0,0
"2669","klamath","klamath016","prefire","2021","[>100]",0,0,0
"2670","klamath","klamath016","prefire","2021","[80-100]",0,0,0
"2671","klamath","klamath017","prefire","2021","[60-80]",0,0,0
"2672","klamath","klamath017","prefire","2021","[20-40]",0,0,0
"2673","klamath","klamath017","prefire","2021","[<20]",17,170,420.0785
"2674","klamath","klamath017","prefire","2021","[40-60]",0,0,0
"2675","klamath","klamath017","prefire","2021","[>100]",0,0,0
"2676","klamath","klamath017","prefire","2021","[80-100]",0,0,0
"2677","klamath","klamath018","prefire","2021","[60-80]",0,0,0
"2678","klamath","klamath018","prefire","2021","[20-40]",4,40,98.842
"2679","klamath","klamath018","prefire","2021","[<20]",5,50,123.5525
"2680","klamath","klamath018","prefire","2021","[40-60]",0,0,0
"2681","klamath","klamath018","prefire","2021","[>100]",0,0,0
