site,plotid,pre_post_fire,year,species,status,BA_m2_sum,n_trees,n_trees_acre,BA_m2_acre,n_trees_ha,BA_m2_ha
slypark,hcp6,prefire,2019,PIPO,LIVE,0.345236685286453,1,10,3.45236685286453,4.04686,1.39712453221833
slypark,hcp6,prefire,2019,PSME,LIVE,0.54760473226193,2,20,5.4760473226193,8.09372,2.21607968680151
slypark,hcp7,prefire,2019,PIPO,LIVE,0.959305737125892,10,100,9.59305737125892,40.4686,3.88217601534529
slypark,hcp8,prefire,2019,PIPO,LIVE,0.662154268995284,7,70,6.62154268995284,28.32802,2.67964562502626
slypark,hcp9,prefire,2019,CADE27,LIVE,0.611153653856908,3,30,6.11153653856908,12.14058,2.47325327564736
slypark,hcp9,prefire,2019,PIPO,LIVE,0.566483347915514,2,20,5.66483347915514,8.09372,2.29247880134538
slypark,hcp9,prefire,2019,PSME,LIVE,0.280861524823581,1,10,2.80861524823581,4.04686,1.13660727034756
slypark,hcp9,prefire,2019,QUEC,LIVE,0.204282062299676,1,10,2.04282062299676,4.04686,0.826700906638068
slypark,hcp9,prefire,2019,QUKE,LIVE,1.06795143586499,5,50,10.6795143586499,20.2343,4.32184994774458
slypark,spi1,postfire,2021,CADE27,LIVE,0.0642832688777544,5,50,0.642832688777544,20.2343,0.260145389490629
slypark,spi1,postfire,2021,PIPO,LIVE,1.36323679795936,11,110,13.6323679795936,44.51546,5.51682846818983
slypark,spi1,prefire,2019,CADE27,LIVE,0.0599498345112089,5,50,0.599498345112089,20.2343,0.242608587290031
slypark,spi1,prefire,2019,PIPO,LIVE,1.2932470223759,11,110,12.932470223759,44.51546,5.23358964497215
slypark,spi10,postfire,2021,PIPO,LIVE,1.53463109756493,10,100,15.3463109756493,40.4686,6.21043720349163
slypark,spi10,prefire,2019,PIPO,LIVE,1.45206847183227,10,100,14.5206847183227,40.4686,5.87631781591913
slypark,spi11,postfire,2021,CADE27,LIVE,0.201090204163629,1,10,2.01090204163629,4.04686,0.813783903621624
slypark,spi11,postfire,2021,PIPO,LIVE,1.09197362409066,11,110,10.9197362409066,44.51546,4.41906438038753
slypark,spi11,postfire,2021,PSME,LIVE,0.0633470742669846,1,10,0.633470742669846,4.04686,0.256356740968089
slypark,spi11,postfire,2021,QUKE,LIVE,0.425813039063887,6,60,4.25813039063887,24.28116,1.72320575526608
slypark,spi11,prefire,2019,CADE27,LIVE,0.19166542620286,1,10,1.9166542620286,4.04686,0.775643146683304
slypark,spi11,prefire,2019,PIPO,LIVE,1.75160205259246,14,140,17.5160205259246,56.65604,7.08848828255432
slypark,spi11,prefire,2019,PSME,LIVE,0.0568321965016027,1,10,0.568321965016027,4.04686,0.229991942734476
slypark,spi11,prefire,2019,QUKE,LIVE,0.309092661806902,4,40,3.09092661806902,16.18744,1.25085472935988
slypark,spi11,prefire,2019,UNKNOWN,DEAD,0.0221670777637296,1,10,0.221670777637296,4.04686,0.0897070603189267
slypark,spi2,postfire,2021,PIPO,DEAD,0.173558071545732,2,20,1.73558071545732,8.09372,0.702365217415559
slypark,spi2,postfire,2021,PIPO,LIVE,1.28257483578212,13,130,12.8257483578212,52.60918,5.19040079993322
slypark,spi2,prefire,2019,PIPO,LIVE,1.43430512157071,15,150,14.3430512157071,60.7029,5.80443202427963
slypark,spi3,postfire,2021,CADE27,LIVE,0.530680972637042,1,10,5.30680972637042,4.04686,2.14759160092594
slypark,spi3,postfire,2021,PSME,LIVE,0.4185386812745,1,10,4.185386812745,4.04686,1.69376744770252
slypark,spi3,prefire,2019,CADE27,LIVE,0.525528760685154,1,10,5.25528760685154,4.04686,2.12674132046632
slypark,spi3,prefire,2019,PSME,LIVE,0.394804734174793,1,10,3.94804734174793,4.04686,1.5977194865426
slypark,spi4,postfire,2021,ABCO,LIVE,0.323712848618546,1,10,3.23712848618546,4.04686,1.31002057856045
slypark,spi4,postfire,2021,CADE27,LIVE,0.388015752450385,2,20,3.88015752450385,8.09372,1.57024542796137
slypark,spi4,prefire,2019,ABCO,LIVE,0.304835803761288,1,10,3.04835803761288,4.04686,1.23362782080941
slypark,spi4,prefire,2019,CADE27,LIVE,0.333140768171969,2,20,3.33140768171969,8.09372,1.34817404908441
slypark,spi5,postfire,2021,ABCO,LIVE,0.0945690074565234,1,10,0.945690074565234,4.04686,0.382707533515506
slypark,spi5,postfire,2021,CADE27,LIVE,0.950289366210089,3,30,9.50289366210089,12.14058,3.84568802454096
slypark,spi5,prefire,2019,ABCO,LIVE,0.0779311327631118,1,10,0.779311327631118,4.04686,0.315376383933727
slypark,spi5,prefire,2019,CADE27,LIVE,0.953318646926313,3,30,9.53318646926313,12.14058,3.85794709950022
slypark,spi6,postfire,2021,ABCO,LIVE,0.331830724035422,1,10,3.31830724035422,4.04686,1.34287248386999
slypark,spi6,postfire,2021,CADE27,LIVE,0.977387173643628,2,20,9.77387173643628,8.09372,3.95534905753145
slypark,spi6,postfire,2021,PSME,LIVE,0.587654540808056,1,10,5.87654540808056,4.04686,2.37815565501449
slypark,spi6,postfire,2021,QUKE,DEAD,0.0268802521422777,1,10,0.268802521422777,4.04686,0.108780617184498
slypark,spi6,prefire,2019,ABCO,LIVE,0.305815195271045,1,10,3.05815195271045,4.04686,1.23759128113458
slypark,spi6,prefire,2019,CADE27,LIVE,1.004445711169,2,20,10.04445711169,8.09372,4.06485117070137
slypark,spi6,prefire,2019,PSME,LIVE,0.562122031914168,1,10,5.62122031914168,4.04686,2.27482916607217
slypark,spi6,prefire,2019,QUKE,DEAD,0.579530382205873,1,10,5.79530382205873,4.04686,2.34527832253366
slypark,spi7,postfire,2021,PIPO,LIVE,1.39158103227821,10,100,13.9158103227821,40.4686,5.63153361628541
slypark,spi7,prefire,2019,PIPO,LIVE,1.47670150347952,11,110,14.7670150347952,44.51546,5.97600424637115
slypark,spi8,postfire,2021,PIPO,LIVE,1.1319566737929,9,90,11.319566737929,36.42174,4.58087018490553
slypark,spi8,prefire,2019,PIPO,LIVE,1.06132031917142,9,90,10.6132031917142,36.42174,4.29501474684206
slypark,spi9,postfire,2021,PIPO,LIVE,1.31077534223707,9,90,13.1077534223707,36.42174,5.3045243014855
slypark,spi9,prefire,2019,PIPO,LIVE,1.20152017452317,9,90,12.0152017452317,36.42174,4.86238393347085
springsfire,springs01,postfire,2020,PIJE,LIVE,1.5492239917904,11,110,15.492239917904,44.51546,6.2694926034169
springsfire,springs01,prefire,2019,PIJE,LIVE,1.51199749329215,11,110,15.1199749329215,44.51546,6.11884217570426
springsfire,springs02,postfire,2020,PIJE ,LIVE,0.765639116402695,6,60,7.65639116402695,24.28116,3.09843431460541
springsfire,springs02,prefire,2019,PIJE,LIVE,0.751791761383835,6,60,7.51791761383835,24.28116,3.04239600747379
springsfire,springs03,postfire,2020,PIJE,LIVE,0.292376247297151,2,20,2.92376247297151,8.09372,1.18320574013695
springsfire,springs03,postfire,2020,PIJE ,LIVE,1.1345681226862,8,80,11.345681226862,32.37488,4.59143835297386
springsfire,springs03,prefire,2019,PIJE,LIVE,1.45592948920353,10,100,14.5592948920353,40.4686,5.8919428126782
springsfire,springs04,postfire,2020,PIJE ,LIVE,0.399498273599256,3,30,3.99498273599256,12.14058,1.61671358349788
springsfire,springs04,prefire,2019,PIJE,LIVE,0.389212699251403,3,30,3.89212699251403,12.14058,1.57508930409253
springsfire,springs05,postfire,2020,PIJE ,LIVE,1.45714135856965,5,50,14.5714135856965,20.2343,5.89684707834118
springsfire,springs05,prefire,2019,PIJE,LIVE,1.3934094392026,5,50,13.934094392026,20.2343,5.63893292313144
springsfire,springs06,postfire,2020,PICO,DEAD,0.0300344111664818,3,30,0.300344111664818,12.14058,0.121545057173189
springsfire,springs06,postfire,2020,PICO,LIVE,1.27421819932357,26,260,12.7421819932357,105.21836,5.15658266211458
springsfire,springs06,prefire,2019,PICO,DEAD,0.0203583057934253,1,10,0.203583057934253,4.04686,0.082387213383181
springsfire,springs06,prefire,2019,PICO,LIVE,1.29810215747249,28,280,12.9810215747249,113.31208,5.2532376969891
springsfire,springs07,postfire,2020,PICO,DEAD,0.0103868907109313,1,10,0.103868907109313,4.04686,0.0420342925424392
springsfire,springs07,postfire,2020,PICO,LIVE,1.87311964183148,17,170,18.7311964183148,68.79662,7.58025295374213
springsfire,springs07,prefire,2019,PICO,DEAD,0.0113097335529233,1,10,0.113097335529233,4.04686,0.045768908325983
springsfire,springs07,prefire,2019,PICO,LIVE,1.88754112290778,17,170,18.8754112290778,68.79662,7.63861466865058
springsfire,springs08,postfire,2020,PICO,DEAD,0.0889015743094474,3,30,0.889015743094473,12.14058,0.35977222500993
springsfire,springs08,postfire,2020,PICO,LIVE,0.784982687769011,4,40,7.84982687769011,16.18744,3.1767150398249
springsfire,springs08,postfire,2020,PIJE,DEAD,0.0206316243542876,2,20,0.206316243542876,8.09372,0.0834932953343922
springsfire,springs08,postfire,2020,PIJE,LIVE,0.888974116991814,8,80,8.88974116991814,32.37488,3.59755379508949
springsfire,springs08,prefire,2019,PICO,LIVE,0.869547293420178,7,70,8.69547293420178,28.32802,3.51893615985038
springsfire,springs08,prefire,2019,PIJE,LIVE,0.904654591324044,10,100,9.04654591324044,40.4686,3.66101047944562
springsfire,springs09,postfire,2020,PICO,DEAD,0.421770594716881,4,40,4.21770594716881,16.18744,1.70684654893596
springsfire,springs09,postfire,2020,PICO,LIVE,0.57215078106259,10,100,5.7215078106259,40.4686,2.31541410985095
springsfire,springs10,postfire,2020,PICO,DEAD,0.00502654824574367,1,10,0.0502654824574367,4.04686,0.0203417370337702
springsfire,springs10,postfire,2020,PICO,LIVE,1.68966790962143,10,100,16.8966790962143,40.4686,6.83784947673057
springsfire,springs10,postfire,2020,PIJE,LIVE,0.111938873238221,2,20,1.11938873238221,8.09372,0.453000948552828
springsfire,springs10,prefire,2019,PICO,LIVE,1.700980784767,11,110,17.00980784767,44.51546,6.8836310986422
springsfire,springs10,prefire,2019,PIJE,LIVE,0.10955518981231,2,20,1.0955518981231,8.09372,0.443354515443845
springsfire,springs11,postfire,2020,PIJE,LIVE,1.18943839457563,5,50,11.8943839457563,20.2343,4.81349066147234
springsfire,springs11,prefire,2019,PIJE,LIVE,1.17766606150447,5,50,11.7766606150447,20.2343,4.76584967765997
springsfire,springs12,postfire,2020,PIJE,LIVE,1.33563869189574,9,90,13.3563869189574,36.42174,5.40514279668519
springsfire,springs12,prefire,2019,PIJE,LIVE,1.32801718811813,9,90,13.2801718811813,36.42174,5.37429963790774
springsfire,springs13,postfire,2020,PIJE,LIVE,0.414257475885821,5,50,4.14257475885821,20.2343,1.67644200886329
springsfire,springs13,prefire,2019,PIJE,LIVE,0.40220397027216,5,50,4.0220397027216,20.2343,1.62766315913559
springsfire,springs14,postfire,2020,PIJE,LIVE,1.28212244644,10,100,12.8212244644,40.4686,5.18857004360018
springsfire,springs14,prefire,2019,PIJE,LIVE,1.25455261471026,10,100,12.5455261471026,40.4686,5.07699879436636
springsfire,springs15,postfire,2020,PICO,DEAD,0.0103868907109313,1,10,0.103868907109313,4.04686,0.0420342925424392
springsfire,springs15,postfire,2020,PICO,LIVE,0.312951322983674,3,30,3.12951322983674,12.14058,1.26647019092971
springsfire,springs15,postfire,2020,PIJE,LIVE,0.53560698991787,3,30,5.3560698991787,12.14058,2.16752650321903
springsfire,springs15,prefire,2019,PIJE,LIVE,0.870676695979143,7,70,8.70676695979143,28.32802,3.52350669389016
springsfire,springs16,postfire,2020,PIJE,LIVE,1.27129730355389,5,50,12.7129730355389,20.2343,5.14476220586011
springsfire,springs16,prefire,2019,PIJE,LIVE,1.06908398001661,5,50,10.6908398001661,20.2343,4.32643319537
springsfire,springs17,postfire,2020,PIJE,LIVE,0.687035682811715,3,30,6.87035682811715,12.14058,2.78033722334342
springsfire,springs17,prefire,2019,PIJE,LIVE,0.702732650505377,3,30,7.02732650505377,12.14058,2.84386065402419
springsfire,springs18,postfire,2020,PIJE,LIVE,1.33297854831631,9,90,13.3297854831631,36.42174,5.39437756803935
springsfire,springs18,prefire,2019,PIJE,LIVE,1.31857198980511,9,90,13.1857198980511,36.42174,5.33607624266272
springsfire,springs19,postfire,2020,PIJE,LIVE,0.254592312452427,2,20,2.54592312452427,8.09372,1.03029944557123
springsfire,springs19,postfire,2020,PIJE ,LIVE,0.694091699911678,4,40,6.94091699911678,16.18744,2.80889193670457
springsfire,springs19,prefire,2019,PIJE,LIVE,0.94087401302728,6,60,9.4087401302728,24.28116,3.80758540835958
springsfire,springs20,postfire,2020,PIJE,LIVE,0.287824079542099,2,20,2.87824079542099,8.09372,1.16478375453574
springsfire,springs20,postfire,2020,PIJE ,DEAD,0.00967689077121996,1,10,0.0967689077121996,4.04686,0.0391610221864192
springsfire,springs20,postfire,2020,PIJE ,LIVE,0.383509137788811,3,30,3.83509137788811,12.14058,1.55200778935203
springsfire,springs20,prefire,2019,PIJE,LIVE,0.664286035960286,6,60,6.64286035960286,24.28116,2.68827258748624
springsfire,springs21,postfire,2020,PIJE,LIVE,1.13702798973396,8,80,11.3702798973396,32.37488,4.60139309053476
springsfire,springs21,prefire,2019,PIJE,LIVE,1.01485616382483,8,80,10.1485616382483,32.37488,4.10698081513615
springsfire,springs22,postfire,2020,PIJE,LIVE,2.40727069990395,14,140,24.0727069990395,56.65604,9.74188750461329
springsfire,springs22,prefire,2019,PIJE,LIVE,1.18829485484973,7,70,11.8829485484973,28.32802,4.80886291629716
springsfire,springs23,postfire,2020,PIJE,LIVE,0.963404730140663,6,60,9.63404730140663,24.28116,3.89876406621704
springsfire,springs23,prefire,2019,PIJE,LIVE,0.772413960960162,5,50,7.72413960960162,20.2343,3.12585116205124
springsfire,springs24,postfire,2020,PIJE,LIVE,0.328978157905962,2,20,3.28978157905962,8.09372,1.33132854810332
springsfire,springs24,postfire,2020,PIJE ,DEAD,0.041547562843725,1,10,0.41547562843725,4.04686,0.168137170169757
springsfire,springs24,postfire,2020,PIJE ,LIVE,0.60861603239097,3,30,6.0861603239097,12.14058,2.46298387684172
springsfire,springs24,prefire,2019,PIJE,LIVE,0.968242782827191,6,60,9.68242782827191,24.28116,3.91834298811205
springsfire,springs25,postfire,2020,PIJE,LIVE,0.380032965517614,3,30,3.80032965517614,12.14058,1.53794020683461
springsfire,springs25,prefire,2019,PIJE,LIVE,0.376382434854142,3,30,3.76382434854142,12.14058,1.52316702031383
springsfire,springs26,postfire,2020,PICO,DEAD,0.300037806381093,9,90,3.00037806381093,36.42174,1.21421099713139
springsfire,springs26,postfire,2020,PICO,LIVE,0.341791928941792,5,50,3.41791928941792,20.2343,1.38318408555738
springsfire,springs26,postfire,2020,PIJE,DEAD,0.068570757451741,7,70,0.68570757451741,28.32802,0.277496255501153
springsfire,springs26,postfire,2020,PIJE,LIVE,1.03164562036378,10,100,10.3164562036378,40.4686,4.17492539522535
springsfire,springs26,prefire,2019,PICO,DEAD,0.573882584012882,2,20,5.73882584012882,8.09372,2.32242247393837
springsfire,springs26,prefire,2019,PICO,LIVE,0.628061901868069,13,130,6.28061901868069,52.60918,2.54167858819381
springsfire,springs26,prefire,2019,PIJE,LIVE,1.10654099287582,17,170,11.0654099287582,68.79662,4.47801648242943
springsfire,springs26,prefire,2019,,LIVE,0.00477836242611008,1,10,0.0477836242611008,4.04686,0.0193373637677278
springsfire,springs27,postfire,2020,PICO,DEAD,0.079407681310299,2,20,0.79407681310299,8.09372,0.321351769187397
springsfire,springs27,postfire,2020,PICO,LIVE,0.367461882514274,3,30,3.67461882514274,12.14058,1.48706679387171
springsfire,springs27,postfire,2020,PIJE,DEAD,0.00769768739945839,1,10,0.0769768739945839,4.04686,0.0311514632293722
springsfire,springs27,postfire,2020,PIJE,LIVE,0.772527843693854,13,130,7.72527843693854,52.60918,3.12631202953091
springsfire,springs27,prefire,2019,PICO,DEAD,0.0979085204472893,2,20,0.979085204472893,8.09372,0.396222075057317
springsfire,springs27,prefire,2019,PICO,LIVE,0.375856218084666,3,30,3.75856218084666,12.14058,1.52103749471811
springsfire,springs27,prefire,2019,PIJE,DEAD,0.00785398163397448,1,10,0.0785398163397448,4.04686,0.031783964115266
springsfire,springs27,prefire,2019,PIJE,LIVE,0.766898895056785,13,130,7.66898895056785,52.60918,3.1035324624495
springsfire,springs28,postfire,2020,PIJE,DEAD,0.0346596209507294,4,40,0.346596209507294,16.18744,0.140262633640669
springsfire,springs28,postfire,2020,PIJE,LIVE,1.5919683050856,23,230,15.919683050856,93.07778,6.44247285511872
springsfire,springs28,prefire,2019,PIJE,LIVE,1.75167038223268,28,280,17.5167038223268,113.31208,7.08876480304212
springsfire,springs29,postfire,2020,PIJE,LIVE,0.733244583755204,5,50,7.33244583755204,20.2343,2.96733817621559
springsfire,springs29,prefire,2019,PIJE,LIVE,0.710506521526685,5,50,7.10506521526685,20.2343,2.87532042170548
springsfire,springs30,postfire,2020,PICO,LIVE,0.102353874052119,1,10,1.02353874052119,4.04686,0.414211798746558
springsfire,springs30,postfire,2020,PIJE,DEAD,0.0589943976454359,8,80,0.589943976454359,32.37488,0.238742068055409
springsfire,springs30,postfire,2020,PIJE,LIVE,1.50808385424394,16,160,15.0808385424394,64.74976,6.10300422638562
springsfire,springs30,postfire,2020,PIJE ,DEAD,0.0122718463030851,1,10,0.122718463030851,4.04686,0.0496624439301031
springsfire,springs30,postfire,2020,PIJE ,LIVE,0.131438738839053,3,30,1.31438738839053,12.14058,0.531914174658211
springsfire,springs30,prefire,2019,PICO,LIVE,0.101222900696827,1,10,1.01222900696827,4.04686,0.409634907913959
springsfire,springs30,prefire,2019,PIJE,LIVE,1.776897371241,32,320,17.76897371241,129.49952,7.19085489578036
springsfire,springs37,postfire,2020,PICO,LIVE,0.336005900672043,2,20,3.36005900672043,8.09372,1.35976883919366
springsfire,springs37,postfire,2020,PIJE,DEAD,0.0484166551807991,3,30,0.484166551807991,12.14058,0.195935425184969
springsfire,springs37,postfire,2020,PIJE,LIVE,2.29674220541765,11,110,22.9674220541765,44.51546,9.29459416141646
springsfire,springs37,prefire,2019,PICO,LIVE,0.507141804281857,3,30,5.07141804281857,12.14058,2.05233188207607
springsfire,springs37,prefire,2019,PIJE,LIVE,2.22350853906982,13,130,22.2350853906982,52.60918,8.99822776642008
springsfire,springs38,postfire,2020,PICO,DEAD,0.241922269280499,1,10,2.41922269280499,4.04686,0.97902555466048
springsfire,springs38,postfire,2020,PIJE,LIVE,1.93446630697629,8,80,19.3446630697629,32.37488,7.82851431905006
springsfire,springs38,prefire,2019,PICO,DEAD,0.237582944427728,1,10,2.37582944427728,4.04686,0.961464914486796
springsfire,springs38,prefire,2019,PIJE,LIVE,1.92387992513185,8,80,19.2387992513185,32.37488,7.78567271381909
springsfire,springs39,postfire,2020,PICO,DEAD,0.218956441584594,1,10,2.18956441584594,4.04686,0.886086065191031
springsfire,springs39,postfire,2020,PICO,LIVE,0.137885286964219,1,10,1.37885286964219,4.04686,0.558002452404021
springsfire,springs39,postfire,2020,PIJE,LIVE,0.735091251186892,3,30,7.35091251186892,12.14058,2.97481138077819
springsfire,springs39,prefire,2019,PICO,DEAD,0.238447667805629,1,10,2.38447667805629,4.04686,0.964964328935887
springsfire,springs39,prefire,2019,PICO,LIVE,0.141862543263664,1,10,1.41862543263664,4.04686,0.574097851831992
springsfire,springs39,prefire,2019,PIJE,LIVE,0.729065480127766,3,30,7.29065480127766,12.14058,2.95042592890985
springsfire,springs40,postfire,2020,PICO,DEAD,0.0486954715288052,1,10,0.486954715288052,4.04686,0.197063755911061
springsfire,springs40,postfire,2020,PICO,LIVE,0.160932796069118,4,40,1.60932796069118,16.18744,0.651272495100269
springsfire,springs40,postfire,2020,PIJE,DEAD,0.00679290871522453,1,10,0.0679290871522453,4.04686,0.0274899505632935
springsfire,springs40,postfire,2020,PIJE,LIVE,0.239229138978209,2,20,2.39229138978209,8.09372,0.968126833365355
springsfire,springs40,prefire,2019,PICO,LIVE,0.213417224687693,5,50,2.13417224687693,20.2343,0.863669629899637
springsfire,springs40,prefire,2019,PIJE,LIVE,0.248021867766984,3,30,2.48021867766984,12.14058,1.0037097757915
springsfire,springs41,prefire,2020,PIJE,LIVE,1.7415774267844,8,80,17.415774267844,32.37488,7.0479200253567
springsfire,springs42,prefire,2020,PIJE,LIVE,0.786299015090865,4,40,7.86299015090865,16.18744,3.18204203221062
springsfire,springs43,prefire,2020,PIJE,LIVE,0.805016624120953,15,150,8.05016624120953,60.7029,3.25778957549012
springsfire,springs44,prefire,2020,PIJE,DEAD,0.14793445646489,1,10,1.4793445646489,4.04686,0.598670034489504
springsfire,springs44,prefire,2020,PIJE,LIVE,1.51023977220246,10,100,15.1023977220246,40.4686,6.11172892453526
springsfire,springs45,prefire,2020,PIJE,LIVE,0.894434990421916,4,40,8.94434990421916,16.18744,3.61965318533884
springsfire,springs46,prefire,2020,PICO,LIVE,0.258374790007349,2,20,2.58374790007349,8.09372,1.04560660268914
springsfire,springs46,prefire,2020,PIJE ,LIVE,0.971385946277108,4,40,9.71385946277108,16.18744,3.93106293055098
springsfire,springs47,prefire,2020,PIJE,LIVE,0.951352009925166,5,50,9.51352009925166,20.2343,3.84998839488576
springsfire,springs48,prefire,2020,PIJE ,LIVE,0.718162582823483,3,30,7.18162582823483,12.14058,2.90630342992504
springsfire,springs49,prefire,2020,PIJE,LIVE,1.47384756290328,6,60,14.7384756290328,24.28116,5.96445474841076
springsfire,springs50,prefire,2020,PIJE,LIVE,0.544178040075027,2,20,5.44178040075027,8.09372,2.20221234325802
springsfire,springs51,prefire,2020,PIJE,LIVE,1.89645696285867,8,80,18.9645696285867,32.37488,7.67469582471423
sugarpinesp,sugarpine1,prefire,2020,ABCO,DEAD,2.02726659776884,9,90,20.2726659776884,36.42174,8.20406410384681
sugarpinesp,sugarpine1,prefire,2020,ABCO,LIVE,1.26864894094692,9,90,12.6864894094692,36.42174,5.13404465316044
sugarpinesp,sugarpine1,prefire,2020,CADE27,DEAD,0.00311724531052447,1,10,0.0311724531052447,4.04686,0.0126150553573491
sugarpinesp,sugarpine1,prefire,2020,CADE27,LIVE,0.804111060038556,4,40,8.04111060038556,16.18744,3.25412488442763
sugarpinesp,sugarpine1,prefire,2020,PICO,DEAD,0.187037860224122,1,10,1.87037860224122,4.04686,0.75691603502659
sugarpinesp,sugarpine2,prefire,2020,ABCO,DEAD,0.817128249198705,1,10,8.17128249198705,4.04686,3.30680362655227
sugarpinesp,sugarpine2,prefire,2020,CADE27,DEAD,0.593066719552028,3,30,5.93066719552028,12.14058,2.40005798468632
sugarpinesp,sugarpine2,prefire,2020,CADE27,LIVE,0.847341731146442,6,60,8.47341731146442,24.28116,3.42907335810729
sugarpinesp,sugarpine2,prefire,2020,PIJE,DEAD,0.316703955408387,2,20,3.16703955408387,8.09372,1.28165656898399
sugarpinesp,sugarpine2,prefire,2020,PIJE,LIVE,3.82139403391845,11,110,38.2139403391846,44.51546,15.4646466601032
valentine,vr1,prefire,2020,ABMA,DEAD,1.23681125559728,10,100,12.3681125559728,40.4686,5.00520199782639
valentine,vr1,prefire,2020,ABMA,LIVE,2.59843327493269,17,170,25.9843327493269,68.79662,10.5154956829941
valentine,vr1,prefire,2020,PICO,LIVE,0.0615752160103599,1,10,0.615752160103599,4.04686,0.249186278663685
valentine,vr1,prefire,2020,PIMO2,LIVE,0.111605079018777,2,20,1.11605079018777,8.09372,0.45165013007793
valentine,vr1,prefire,2020,TSUMER,LIVE,0.00608212337734984,1,10,0.0608212337734984,4.04686,0.024613501810862
valentine,vr1,prefire,2021,ABMA,DEAD,0.947548522969373,9,90,9.47548522969373,36.42174,3.83459621566384
valentine,vr1,prefire,2021,ABMA,LIVE,2.44989897062051,17,170,24.4989897062051,68.79662,9.91439814824531
valentine,vr1,prefire,2021,PICO,LIVE,0.059395736106932,1,10,0.59395736106932,4.04686,0.240366228621699
valentine,vr1,prefire,2021,PIMO2,LIVE,0.105306971146493,2,20,1.05306971146493,8.09372,0.426162569253898
valentine,vr10,prefire,2020,ABMA,DEAD,0.487262591368104,3,30,4.87262591368104,12.14058,1.97188349050392
valentine,vr10,prefire,2020,ABMA,LIVE,2.64862100297195,17,170,26.4862100297195,68.79662,10.7185983920871
valentine,vr10,prefire,2020,PIMO2,LIVE,0.0764663651883755,2,20,0.764663651883756,8.09372,0.309448674626229
valentine,vr10,prefire,2021,ABMA,DEAD,0.281933593316619,2,20,2.81933593316619,8.09372,1.14094578144929
valentine,vr10,prefire,2021,ABMA,LIVE,2.46413097438989,17,170,24.6413097438989,68.79662,9.97199307501948
valentine,vr10,prefire,2021,PIMO2,LIVE,0.0799299710889583,2,20,0.799299710889583,8.09372,0.323465402801062
valentine,vr10n,prefire,2020,ABMA,DEAD,1.46717403470889,8,80,14.6717403470889,32.37488,5.93744791410202
valentine,vr10n,prefire,2020,ABMA,LIVE,1.2213184914261,6,60,12.213184914261,24.28116,4.94250495021262
valentine,vr10n,prefire,2020,PICO,LIVE,0.243340698363595,5,50,2.43340698363595,20.2343,0.984765738579697
valentine,vr10n,prefire,2020,PIMO2,LIVE,0.134935331462499,2,20,1.34935331462499,8.09372,0.546064395482327
valentine,vr10n,prefire,2021,ABMA,DEAD,0.502654824574367,1,10,5.02654824574367,4.04686,2.03417370337702
valentine,vr10n,prefire,2021,ABMA,LIVE,0.986468928956533,5,50,9.86468928956533,20.2343,3.99210164983704
valentine,vr10n,prefire,2021,PICO,LIVE,0.497101274160984,6,60,4.97101274160984,24.28116,2.01169926235112
valentine,vr10n,prefire,2021,PIMO2,LIVE,0.143377576320858,2,20,1.43377576320858,8.09372,0.580228978509827
valentine,vr11,prefire,2020,ABCO,LIVE,0.121303960938572,1,10,1.21303960938572,4.04686,0.490900147363871
valentine,vr11,prefire,2020,ABMA,DEAD,0.598174949206765,4,40,5.98174949206765,16.18744,2.42073027494689
valentine,vr11,prefire,2020,ABMA,LIVE,1.18860273092978,17,170,11.8860273092978,68.79662,4.81010884769048
valentine,vr11,prefire,2020,PIMO2,LIVE,1.84661716620579,5,50,18.4661716620579,20.2343,7.47300114523157
valentine,vr11,prefire,2021,ABMA,DEAD,0.43474615777437,1,10,4.3474615777437,4.04686,1.75935683605079
valentine,vr11,prefire,2021,ABMA,LIVE,0.615606076045208,4,40,6.15606076045208,16.18744,2.49127160490431
valentine,vr11,prefire,2021,PIMO2,LIVE,2.16624201738385,5,50,21.6624201738385,20.2343,8.76647817047003
valentine,vr11n,prefire,2020,ABMA,DEAD,1.2564485658767,6,60,12.564485658767,24.28116,5.08467144330379
valentine,vr11n,prefire,2020,ABMA,LIVE,2.77110463195195,15,150,27.7110463195195,60.7029,11.2142724908611
valentine,vr11n,prefire,2020,PICO,LIVE,0.0624580035460187,1,10,0.624580035460187,4.04686,0.252758796230241
valentine,vr11n,prefire,2021,ABMA,DEAD,0.244544713748083,1,10,2.44544713748083,4.04686,0.989638220278568
valentine,vr11n,prefire,2021,ABMA,LIVE,1.95205215725292,5,50,19.5205215725292,20.2343,7.89968179310055
valentine,vr11n,prefire,2021,PIMO2,LIVE,0.0633470742669846,1,10,0.633470742669846,4.04686,0.256356740968089
valentine,vr12,prefire,2020,ABCO,DEAD,0.361686849818812,3,30,3.61686849818812,12.14058,1.46369604505776
valentine,vr12,prefire,2020,ABCO,LIVE,3.49929517852569,15,150,34.9929517852569,60.7029,14.1611576861685
valentine,vr12,prefire,2020,ABMA,DEAD,0.0229658276959048,1,10,0.229658276959048,4.04686,0.0929394894694492
valentine,vr12,prefire,2020,ABMA,LIVE,1.07898628006072,5,50,10.7898628006072,20.2343,4.36650641732653
valentine,vr12,prefire,2020,PICO,LIVE,0.0280552077947202,1,10,0.280552077947203,4.04686,0.113535498216142
valentine,vr12,prefire,2021,ABCO,DEAD,0.0426384808926841,1,10,0.426384808926841,4.04686,0.172551962785367
