site,plotid,SamplingTime,lifeform,layer_code,species,USDACode,SpeciesName,percent,notes
caples,18,0,SH,SL,CEACOR,CECO,Ceanothus cordulatus Kellogg,0.5,
caples,10,0,SH,SL,CEACOR,CECO,Ceanothus cordulatus Kellogg,0.5,
caples,10,0,SH,SM,CEACOR,CECO,Ceanothus cordulatus Kellogg,15,
caples,10,0,SH,ST,CEACOR,CECO,Ceanothus cordulatus Kellogg,0.5,
caples,9,0,SH,SL,CEACOR,CECO,Ceanothus cordulatus Kellogg,1,
caples,17,0,SH,SL,CEACOR,CECO,Ceanothus cordulatus Kellogg,0.5,
caples,9,0,SH,SM,CEACOR,CECO,Ceanothus cordulatus Kellogg,1,
caples,9,0,SH,ST,CEACOR,CECO,Ceanothus cordulatus Kellogg,0.5,
caples,16,0,SH,SM,CEACOR,CECO,Ceanothus cordulatus Kellogg,2,
caples,16,0,SH,SL,CEACOR,CECO,Ceanothus cordulatus Kellogg,0.5,
caples,15,0,SH,SM,CEAINT,CEIN3,Ceanothus integerrimus Hook. & Arn.,0.5,
caples,15,0,SH,ST,CEAINT,CEIN3,Ceanothus integerrimus Hook. & Arn.,0.5,
caples,15,0,SH,SL,CEAINT,CEIN3,Ceanothus integerrimus Hook. & Arn.,0.5,
caples,18,0,FB,TOF,CHAFAL,CHFO,Chamaebatia foliolosa Benth.,0.5,
caples,11,0,FB,TOF,CHAFOL,CHFO,Chamaebatia foliolosa Benth.,0.5,
caples,10,0,FB,TOF,CHAFOL,CHFO,Chamaebatia foliolosa Benth.,0.5,
caples,15,0,FB,TOF,CHAFOL,CHFO,Chamaebatia foliolosa Benth.,0.5,
caples,22,0,FB,TOF,CHAFOL,CHFO,Chamaebatia foliolosa Benth.,5,
caples,35,0,FB,TOF,CHAFOL,CHFO,Chamaebatia foliolosa Benth.,0.5,
caples,19,0,FB,TOF,CHAFOL,CHFO,Chamaebatia foliolosa Benth.,3,
caples,42,0,FB,TOF,CHANEV,CHNE,Chaenactis nevadensis (Kellogg) A. Gray,0.5,
caples,3,0,FB,TOF,CHEGRA,CHGR,Cheilanthes gracillima D.C. Eaton,0.5,
caples,2,0,FB,TOF,CHEGRA,CHGR,Cheilanthes gracillima D.C. Eaton,0.5,
caples,2,0,SH,SM,CHRSEM,CHSE11,Chrysolepis sempervirens (Kellogg) Hjelmqvist,1,
caples,2,0,SH,SL,CHRSEM,CHSE11,Chrysolepis sempervirens (Kellogg) Hjelmqvist,1,
caples,55,0,FB,TOF,CIRAND,CIAN,Cirsium andersonii (A. Gray) Petr.,1,
caples,38,0,FB,TOF,CIRAND,CIAN,Cirsium andersonii (A. Gray) Petr.,0.5,
caples,54,0,FB,TOF,CIRANO,CIAN,Cirsium andersonii (A. Gray) Petr.,1,
caples,20,0,FB,TOF,CLAPAR,CLPA5,Claytonia parviflora Douglas ex Hook.,0.5,
caples,2,0,FB,TOF,CLAPAR,CLPA5,Claytonia parviflora Douglas ex Hook.,0.5,
caples,43,0,FB,TOF,COLGRA,COGR4,Collomia grandiflora Douglas ex Lindl.,0.5,
caples,16,0,FB,TOF,COLLIN,COLI2,Collomia linearis Nutt.,0.5,
caples,37,0,FB,TOF,COLLIN,COLI2,Collomia linearis Nutt.,0.5,
caples,42,0,FB,TOF,COLLIN,COLI2,Collomia linearis Nutt.,0.5,
caples,38,0,FB,TOF,COLLIN,COLI2,Collomia linearis Nutt.,0.5,
caples,35,0,FB,TOF,COLLIN,COLI2,Collomia linearis Nutt.,0.5,
caples,20,0,FB,TOF,COLLIN,COLI2,Collomia linearis Nutt.,0.5,
caples,40,0,FB,TOF,COLLIN,COLI2,Collomia linearis Nutt.,0.5,
caples,2,0,FB,TOF,COLLIN,COLI2,Collomia linearis Nutt.,0.5,
caples,1,0,FB,TOF,COLLIN,COLI2,Collomia linearis Nutt.,0.5,
caples,56,0,FB,TOF,COLTOR,COTO,Collinsia torreyi A. Gray,0.5,
caples,55,0,FB,TOF,COLTOR,COTO,Collinsia torreyi A. Gray,1,
caples,53,0,FB,TOF,COLTOR,COTO,Collinsia torreyi A. Gray,0.5,
caples,54,0,FB,TOF,COLTOR,COTO,Collinsia torreyi A. Gray,0.5,
caples,57,0,FB,TOF,COLTOR,COTO,Collinsia torreyi A. Gray,0.5,
caples,56,0,FB,TOF,Corallorhiza?,CORAL5,"Corallorhiza Gagnebin, orth. cons.",0.5,in fruit; parasitic; pictures on Haley's phone
caples,34,0,FB,TOF,CRYACR,CRAC3,Cryptogramma acrostichoides R. Br.,0.5,
caples,35,0,FB,TOF,CRYACR,CRAC3,Cryptogramma acrostichoides R. Br.,0.5,
caples,30,0,FB,TOF,CRYACR,CRAC3,Cryptogramma acrostichoides R. Br.,0.5,
caples,26,0,FB,TOF,CRYACR,CRAC3,Cryptogramma acrostichoides R. Br.,0.5,
caples,51,0,FB,TOF,CRYACR,CRAC3,Cryptogramma acrostichoides R. Br.,0.5,
caples,53,0,FB,TOF,Cryptantha sp.,CRYPT,Cryptantha Lehm. ex G. Don,0.5,"Smooth, mottled nutlets"
caples,57,0,FB,TOF,CYMTER,PTTEC2,Pteryxia terebinthina (Hook.) J.M. Coult. & Rose var. californica (J.M. Coult. & Rose) Mathias,0.5,
caples,55,0,FB,TOF,CYMTER,PTTEC2,Pteryxia terebinthina (Hook.) J.M. Coult. & Rose var. californica (J.M. Coult. & Rose) Mathias,0.5,Cymopterus terabinthinus
caples,56,0,FB,TOF,CYMTER,PTTEC2,Pteryxia terebinthina (Hook.) J.M. Coult. & Rose var. californica (J.M. Coult. & Rose) Mathias,0.5,
caples,55,0,FB,TOF,DELNUT,DENU2,Delphinium nuttallianum Pritz. ex Walp.,0.5,
caples,51,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,40,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,1,
caples,43,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,41,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,6,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,49,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,50,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,54,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,34,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,42,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,38,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,57,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,55,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,3,
caples,3,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,1,
caples,1,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,Squirreltail
caples,20,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,58,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,35,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,0.5,
caples,56,0,GR,TOG,ELYELM,ELEL5,Elymus elymoides (Raf.) Swezey,6,
caples,55,0,GR,TOG,ELYGLA,ELGL,Elymus glaucus Buckley,3,
caples,56,0,GR,TOG,ELYGLA,ELGL,Elymus glaucus Buckley,1,
caples,54,0,GR,TOG,ELYGLA,ELGL,Elymus glaucus Buckley,4,
caples,53,0,GR,TOG,ELYGLA,ELGL,Elymus glaucus Buckley,35,
caples,46,0,FB,TOF,EPIANG,CHANC,Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch,5,
caples,19,0,FB,TOF,EPICAN,EPCA3,Epilobium canum (Greene) P.H. Raven,0.5,
caples,35,0,FB,TOF,ERICOM,ERCO4,Erigeron compositus Pursh,0.5,"not var. discoideus, because found in sub-alpine"
caples,55,0,FB,TOF,Erigeron sp.,ERIGE2,Erigeron L.,0.5,"purple rays, yellow disks; small linear lvs with rounded tips"
caples,54,0,FB,TOF,Erigeron sp.,ERIGE2,Erigeron L.,2,"Purple rays, yellow disks, short, linear lvs with rounded tips"
caples,57,0,FB,TOF,ERIINO,ERIN2,Erigeron inornatus (A. Gray) A. Gray,0.5,
caples,55,0,FB,TOF,ERIINO,ERIN2,Erigeron inornatus (A. Gray) A. Gray,0.5,
caples,56,0,FB,TOF,ERIINO,ERIN2,Erigeron inornatus (A. Gray) A. Gray,0.5,
caples,3,0,FB,TOF,ERILAN,ERLA6,Eriophyllum lanatum (Pursh) Forbes,0.5,Eriophilum (LAN?)
caples,38,0,FB,TOF,ERILOB,ERLO2,Eriogonum lobbii Torr. & A. Gray,0.5,
caples,2,0,FB,TOF,ERILOB,ERLO2,Eriogonum lobbii Torr. & A. Gray,0.5,
caples,25,0,FB,TOF,ERIMAR,ERMA4,Eriogonum marifolium Torr. & A. Gray,0.5,
caples,26,0,FB,TOF,ERIMAR,ERMA4,Eriogonum marifolium Torr. & A. Gray,0.5,
caples,14,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,6,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,38,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,1,
caples,3,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,34,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,13,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,26,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,35,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,10,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,16,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,4,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,2,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,25,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,21,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,27,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,19,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,30,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,56,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,54,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,50,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,57,0,FB,TOF,ERINUD,ERNU3,Eriogonum nudum Douglas ex Benth.,0.5,
caples,41,0,FB,TOF,ERIUMB,ERUM,Eriogonum umbellatum Torr.,0.5,
caples,43,0,FB,TOF,ERIUMB,ERUM,Eriogonum umbellatum Torr.,0.5,
caples,57,0,FB,TOF,ERIUMB,ERUM,Eriogonum umbellatum Torr.,1,
caples,40,0,FB,TOF,ERIUMB,ERUM,Eriogonum umbellatum Torr.,0.5,
caples,50,0,FB,TOF,ERIWRI,ERWR,Eriogonum wrightii Torr. ex Benth.,0.5,
caples,42,0,FB,TOF,ERIWRI,ERWR,Eriogonum wrightii Torr. ex Benth.,0.5,
caples,55,0,FB,TOF,ERYCAP,ERCA14,Erysimum capitatum (Douglas ex Hook.) Greene,0.5,
caples,38,0,FB,TOF,ERYCAP,ERCA14,Erysimum capitatum (Douglas ex Hook.) Greene,0.5,
caples,54,0,FB,TOF,ERYCAP,ERCA14,Erysimum capitatum (Douglas ex Hook.) Greene,0.5,
caples,42,0,FB,TOF,ERYCAP,ERCA14,Erysimum capitatum (Douglas ex Hook.) Greene,0.5,
caples,4,0,GR,TOG,FES spp.,FESTU,Festuca L.,0.5,Fescue spp.
caples,2,0,GR,TOG,FESIDO,FEID,Festuca idahoensis Elmer,0.5,
caples,54,0,FB,TOF,FRASPE,FRSP,Frasera speciosa Douglas ex Griseb.,0.5,"Frasera species, basal lvs only"
caples,56,0,FB,TOF,FRASPE,FRSP,Frasera speciosa Douglas ex Griseb.,0.5,
caples,36,0,FB,TOF,FRAVES,FRVE,Fragaria vesca L.,0.5,
caples,34,0,FB,TOF,GAL spp.,GALIU,Galium L.,0.5,Galium spp. (no flowers)
caples,55,0,FB,TOF,GAYDIF,GADI2,Gayophytum diffusum Torr. & A. Gray,0.5,
caples,53,0,FB,TOF,GAYDIF,GADI2,Gayophytum diffusum Torr. & A. Gray,0.5,
caples,13,0,FB,TOF,GOOOBL,GOOB2,Goodyera oblongifolia Raf.,0.5,
caples,23,0,FB,TOF,GOOOBL,GOOB2,Goodyera oblongifolia Raf.,0.5,
caples,5,0,FB,TOF,GOOOBL,GOOB2,Goodyera oblongifolia Raf.,0.5,Rattlesnake plantain
caples,32,0,FB,TOF,GOOOBL,GOOB2,Goodyera oblongifolia Raf.,0.5,
caples,17,0,FB,TOF,GOOOBL,GOOB2,Goodyera oblongifolia Raf.,0.5,
caples,8,0,FB,TOF,GOOOBL,GOOB2,Goodyera oblongifolia Raf.,0.5,
caples,24,0,FB,TOF,GOOOBL,GOOB2,Goodyera oblongifolia Raf.,0.5,
caples,36,0,GR,TOG,GR1,POA,Poa L.,25,"Heavily grazed, unable to identify."
caples,36,0,GR,TOG,GR2,POA,Poa L.,25,"Heavily grazed, unable to identify."
caples,36,0,GR,TOG,GR3,POA,Poa L.,25,"Heavily grazed, unable to identify."
caples,36,0,GR,TOG,GR4,POA,Poa L.,25,"Heavily grazed, unable to identify."
caples,56,0,FB,TOF,HACVEL,HAVE,Hackelia velutina (Piper) I.M. Johnst.,0.5,
caples,55,0,FB,TOF,HACVEL,HAVE,Hackelia velutina (Piper) I.M. Johnst.,6,
caples,54,0,FB,TOF,HACVEL,HAVE,Hackelia velutina (Piper) I.M. Johnst.,7,
caples,40,0,FB,TOF,HACVEL,HAVE,Hackelia velutina (Piper) I.M. Johnst.,0.5,
caples,38,0,FB,TOF,HACVEL,HAVE,Hackelia velutina (Piper) I.M. Johnst.,1,
caples,53,0,FB,TOF,HACVEL,HAVE,Hackelia velutina (Piper) I.M. Johnst.,10,
caples,46,0,FB,TOF,HERLAN,HEMA80,Heracleum maximum W. Bartram,20,Cow parsnip
caples,53,0,FB,TOF,HERLAN,HEMA80,Heracleum maximum W. Bartram,5,cow parsnip
caples,7,0,FB,TOF,HIEALB,HIAL2,Hieracium albiflorum Hook.,0.5,
caples,45,0,FB,TOF,HIEALB,HIAL2,Hieracium albiflorum Hook.,0.5,
caples,16,0,FB,TOF,HIEALB,HIAL2,Hieracium albiflorum Hook.,0.5,
caples,12,0,FB,TOF,HIEALB,HIAL2,Hieracium albiflorum Hook.,0.5,
caples,48,0,FB,TOF,HOLDIS,HODI,Holodiscus discolor (Pursh) Maxim.,0.5,
caples,45,0,FB,TOF,HOLDIS,HODI,Holodiscus discolor (Pursh) Maxim.,0.5,
caples,43,0,FB,TOF,IPOAGG,IPAG,Ipomopsis aggregata (Pursh) V.E. Grant,0.5,
caples,55,0,FB,TOF,IPOAGG,IPAG,Ipomopsis aggregata (Pursh) V.E. Grant,3,
caples,2,0,GR,TOG,JUN spp.,JUNCU,Juncus L.,0.5,Juncus spp.
caples,3,0,GR,TOG,JUN spp.,JUNCU,Juncus L.,0.5,Juncus spp.
caples,52,0,GR,TOG,JUNPAR,JUPA,Juncus parryi Engelm.,0.5,
caples,51,0,GR,TOG,JUNPAR,JUPA,Juncus parryi Engelm.,0.5,
caples,50,0,GR,TOG,JUNPAR,JUPA,Juncus parryi Engelm.,1,
caples,49,0,GR,TOG,JUNPAR,JUPA,Juncus parryi Engelm.,0.5,
caples,2,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,34,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,45,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,55,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,54,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,26,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,1,
caples,48,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,25,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,25,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,4,
caples,49,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,2,
caples,50,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,54,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,30,
caples,41,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,6,
caples,42,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,19,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,20,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,1,
caples,40,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,20,
caples,41,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,42,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,7,
caples,40,0,TR,TSA,JUOC,JUOC,Juniperus occidentalis Hook.,0.5,
caples,19,0,TR,TOV,JUOC,JUOC,Juniperus occidentalis Hook.,10,
caples,19,0,FB,TOF,KECBRE,KEBR,Keckiella breviflora (Lindl.) Straw,0.5,
caples,27,0,FB,TOF,KECBRE,KEBR,Keckiella breviflora (Lindl.) Straw,0.5,
caples,54,0,FB,TOF,KELGAL,KEGA,Kelloggia galioides Torr.,0.5,
caples,54,0,FB,TOF,LEPCIL,LECI18,Leptosiphon ciliatus (Benth.) Jeps.,0.5,
caples,55,0,FB,TOF,LEPCIL,LECI18,Leptosiphon ciliatus (Benth.) Jeps.,2,
caples,57,0,FB,TOF,LEPCIL,LECI18,Leptosiphon ciliatus (Benth.) Jeps.,0.5,
caples,30,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,
caples,35,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,
caples,3,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,
caples,2,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,
caples,51,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,
caples,50,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,
caples,19,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,
caples,25,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,
caples,34,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,
caples,42,0,FB,TOF,LEPPUN,LIPU11,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,0.5,Granite gilia
caples,53,0,FB,TOF,LIGGRA,LIGR,Ligusticum grayi J.M. Coult. & Rose,2,
caples,56,0,FB,TOF,LIGGRA,LIGR,Ligusticum grayi J.M. Coult. & Rose,0.5,
caples,6,0,FB,TOF,LILWAS,LIWA,Lilium washingtonianum Kellogg,0.5,Washington Lily
caples,47,0,FB,TOF,LILWAS,LIWA,Lilium washingtonianum Kellogg,5,
caples,26,0,FB,TOF,LINCIL,LECIC2,Leptosiphon ciliatus (Benth.) Jeps. ssp. Ciliatus,0.5,
caples,42,0,FB,TOF,LINCIL,LECIC2,Leptosiphon ciliatus (Benth.) Jeps. ssp. Ciliatus,0.5,
caples,19,0,FB,TOF,LINCIL,LECIC2,Leptosiphon ciliatus (Benth.) Jeps. ssp. Ciliatus,0.5,
caples,35,0,FB,TOF,LINCIL,LECIC2,Leptosiphon ciliatus (Benth.) Jeps. ssp. Ciliatus,0.5,
caples,38,0,FB,TOF,LINCIL,LECIC2,Leptosiphon ciliatus (Benth.) Jeps. ssp. Ciliatus,0.5,
caples,41,0,FB,TOF,LINCIL,LECIC2,Leptosiphon ciliatus (Benth.) Jeps. ssp. Ciliatus,0.5,
caples,41,0,FB,TOF,LINDIC,LIDI2,Linanthus dichotomus Benth.,1,
caples,36,0,FB,TOF,LINMON,LIMO3,Lindernia monticola Muhl. ex Nutt.,5,
caples,19,0,FB,TOF,LINMON,LIMO3,Lindernia monticola Muhl. ex Nutt.,0.5,
caples,20,0,FB,TOF,LOTPUR,LOUNU,Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus,0.5,
caples,58,0,FB,TOF,LUP spp.,LUPIN,Lupinus L.,0.5,Lupine spp
caples,43,0,FB,TOF,LUPARB,LUAR6,Lupinus arbustus Douglas ex Lindl.,0.5,
caples,55,0,FB,TOF,Lupin sp.,LUPIN,Lupinus L.,0.5,Leaves only
caples,54,0,FB,TOF,Lupin sp.,LUPIN,Lupinus L.,0.5,
caples,54,0,FB,TOF,Lupin sp. 2,LUPIN,Lupinus L.,0.5,"Nothing to collect, so dry it crumbes but clearly smaller, more tomentose than other lupin."
caples,56,0,FB,TOF,Lupinus sp.,LUPIN,Lupinus L.,0.5,In outer donut; lvs only
caples,53,0,FB,TOF,LUPMAC,LUPO2,Lupinus polyphyllus Lindl.,2,Lupinus macrophyllum-big leaf lupin
caples,46,0,FB,TOF,LUPPOL,LUPO2,Lupinus polyphyllus Lindl.,10,
caples,47,0,FB,TOF,LUPPOL,LUPO2,Lupinus polyphyllus Lindl.,15,
caples,53,0,FB,TOF,Madia sp.,MADIA,Madia Molina,1,"Short, very grandular, not very branched"
caples,24,0,FB,TOF,MAIRAC,MARA7,Maianthemum racemosum (L.) Link,0.5,
caples,54,0,GR,TOG,MELARI,MEAR3,Melica aristata Thurb. ex Bol.,0.5,
caples,53,0,GR,TOG,MELARI,MEAR3,Melica aristata Thurb. ex Bol.,5,
caples,56,0,GR,TOG,MELARI,MEAR3,Melica aristata Thurb. ex Bol.,1,
caples,55,0,GR,TOG,MELATI,MEAR3,Melica aristata Thurb. ex Bol.,4,
caples,38,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,45,
caples,6,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,0.5,
caples,26,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,1,
caples,47,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,10,
caples,46,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,10,
caples,1,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,0.5,
caples,15,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,0.5,
caples,17,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,0.5,
caples,3,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,0.5,
caples,21,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,1,
caples,7,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,0.5,
caples,20,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,1,
caples,13,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,1,
caples,16,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,0.5,
caples,19,0,GR,TOG,MELHAR,MEHA2,Melica harfordii Bol.,1,
caples,53,0,FB,TOF,MERCIL,MECI3,Mertensia ciliata (James ex Torr.) G. Don,5,
caples,53,0,FB,TOF,Mimulus sp.,MIMUL,Mimulus L.,0.5,
caples,46,0,FB,TOF,MITBRE,MIBR6,Mitella breweri A. Gray,5,Bishops cap
caples,54,0,FB,TOF,MONDOD,MONAR2,Monardella Benth.,10,
caples,40,0,FB,TOF,MONGLA,MOGL,Monardella glauca Greene,1,
caples,19,0,FB,TOF,MONLAN,MOLA2,Monardella lanceolata A. Gray,0.5,
caples,20,0,FB,TOF,MONLAN,MOLA2,Monardella lanceolata A. Gray,1,
caples,55,0,FB,TOF,MONODO,MOOD,Monardella odoratissima Benth.,7,
caples,57,0,FB,TOF,MONODO,MOOD,Monardella odoratissima Benth.,1,
caples,58,0,FB,TOF,MONODO,MOOD,Monardella odoratissima Benth.,0.5,
caples,56,0,FB,TOF,MONODO,MOOD,Monardella odoratissima Benth.,1,
caples,43,0,FB,TOF,OROFAS,ORFA,Orobanche fasciculata Nutt.,0.5,
caples,41,0,FB,TOF,OROFAS,ORFA,Orobanche fasciculata Nutt.,0.5,Broom-rape
caples,41,0,FB,TOF,ORTCUS,ORCUC2,Orthocarpus cuspidatus Greene ssp. cryptanthus (Piper) T.I. Chuang & Heckard,0.5,ssp. Cryptanthus
caples,43,0,FB,TOF,ORTCUS,ORCUC2,Orthocarpus cuspidatus Greene ssp. cryptanthus (Piper) T.I. Chuang & Heckard,1,Short-leaved owl clover spp. Crypthanthus
caples,52,0,FB,TOF,ORTSEC,ORSE,Orthilia secunda (L.) House,0.5,
caples,53,0,FB,TOF,OSMBER,OSBE,Osmorhiza berteroi DC.,1,
caples,55,0,FB,TOF,OSMBER,OSBE,Osmorhiza berteroi DC.,0.5,
caples,54,0,FB,TOF,OSMBER,OSBE,Osmorhiza berteroi DC.,0.5,
caples,41,0,FB,TOF,PEDSEM,PESE2,Pedicularis semibarbata A. Gray,0.5,
caples,57,0,FB,TOF,PEDSEM,PESE2,Pedicularis semibarbata A. Gray,0.5,
caples,54,0,FB,TOF,PEDSEM,PESE2,Pedicularis semibarbata A. Gray,0.5,
caples,13,0,FB,TOF,PEDSEM,PESE2,Pedicularis semibarbata A. Gray,0.5,
caples,1,0,FB,TOF,PEDSEM,PESE2,Pedicularis semibarbata A. Gray,0.5,
caples,56,0,FB,TOF,PEDSEM,PESE2,Pedicularis semibarbata A. Gray,0.5,
caples,42,0,FB,TOF,PEDSEM,PESE2,Pedicularis semibarbata A. Gray,0.5,
caples,16,0,FB,TOF,PEDSEM,PESE2,Pedicularis semibarbata A. Gray,0.5,
caples,19,0,FB,TOF,PELMUC,PEMU,Pellaea mucronata (D.C. Eaton) D.C. Eaton,0.5,
caples,20,0,FB,TOF,PELMUC,PEMU,Pellaea mucronata (D.C. Eaton) D.C. Eaton,0.5,
caples,25,0,FB,TOF,PENNEW,PENE3,Penstemon newberryi A. Gray,0.5,
caples,35,0,FB,TOF,PENNEW,PENE3,Penstemon newberryi A. Gray,0.5,
caples,26,0,FB,TOF,PENNEW,PENE3,Penstemon newberryi A. Gray,0.5,
caples,51,0,FB,TOF,PENNEW,PENE3,Penstemon newberryi A. Gray,0.5,
