site,plotid,fuelType,prefire_,postfire_immediate,consumption_immediate
caples,118,total_fine,12.1041859024583,0.76768638140087,11.3364995210574
caples,118,total_cwd,10.520142440869,8.36557635069587,2.15456609017318
caples,118,total_fuel,64.540287028195,11.6821433786429,52.8581436495522
caples,118,duff_load,33.5625082339224,2.20082021143812,31.3616880224842
caples,118,litter_load,8.35345045094531,0.348060435107994,8.00539001583732
caples,118,litter_depth_cm,2,0.08333333325,1.91666666675
caples,118,duff_depth_cm,5.0833333335,0.33333333325,4.75000000025
caples,118,fuel_depth_cm,5.24999999925,0.65,4.59999999925
caples,119,mass_1hr,2.04583776924412,0,2.04583776924412
caples,119,mass_10hr,7.13137306891482,0,7.13137306891482
caples,119,mass_100hr,14.2958335164249,0,14.2958335164249
caples,119,mass_cwd_sound,13.1450216532651,0,13.1450216532651
caples,119,mass_cwd_rotten,69.4129101681694,0,69.4129101681694
caples,119,total_fine,23.4730443545838,0,23.4730443545838
caples,119,total_cwd,82.5579318214346,0,82.5579318214346
caples,119,total_fuel,171.687033724422,0,171.687033724422
caples,119,duff_load,42.9126994315627,0,42.9126994315627
caples,119,litter_load,22.7433581168412,0,22.7433581168412
caples,119,litter_depth_cm,4.75,0,4.75
caples,119,duff_depth_cm,6.58333333325,0,6.58333333325
caples,119,fuel_depth_cm,9.5833333325,0.05,9.5333333325
caples,12,mass_1hr,0.754461621654069,0.0824201771554865,0.672041444498582
