site_plotid,SG_plot_x1h,SG_plot_x10h,SG_plot_x100h,SG_plot_x1000s
slypark_spi1,0.5513509428771851,0.560450314292395,0.4822515714619753,0.4031522000467655
slypark_spi1,0.5513290712479729,0.5604430237493241,0.4822151187466216,0.4031011662452704
slypark_spi10,0.55,0.56,0.48,0.4
slypark_spi10,0.55,0.56,0.48,0.4
slypark_spi11,0.5623297922878477,0.5652947252729817,0.5014974894213725,0.4228455427864821
slypark_spi11,0.5577361907790581,0.5633991065096913,0.4935499522984336,0.41394923056777655
slypark_spi2,0.55,0.56,0.48,0.4
slypark_spi2,0.55,0.56,0.48,0.4
slypark_spi3,0.5888185843929756,0.5876371687859512,0.5564557531789267,0.4170884936421465
slypark_spi3,0.5885796015548668,0.587159203109733,0.5557388046645991,0.4185223906708031
slypark_spi4,0.5572586876421456,0.5563552125852873,0.5481930498862835,0.4017760629264368
slypark_spi4,0.5561091694294082,0.555665501657645,0.5491126644564734,0.3983275082882246
slypark_spi5,0.575474553784516,0.5672847322707095,0.533620356972387,0.45642366135354834
slypark_spi5,0.5762215200285143,0.5677329120171086,0.5330227839771887,0.45866456008554274
slypark_spi6,0.5774492510474399,0.5771440016926318,0.5555855377647889,0.40658342487266924
slypark_spi6,0.5778378786506001,0.5771088158013958,0.5545462233094748,0.40947449488085574
slypark_spi7,0.55,0.56,0.48,0.4
slypark_spi7,0.55,0.56,0.48,0.4
slypark_spi8,0.55,0.56,0.48,0.4
slypark_spi8,0.55,0.56,0.48,0.4
slypark_spi9,0.55,0.56,0.48,0.4
slypark_spi9,0.55,0.56,0.48,0.4
springsfire_springs01,0.53,0.55,0.55,0.47
springsfire_springs01,0.53,0.55,0.55,0.47
springsfire_springs02,0.53,0.55,0.55,0.47
springsfire_springs02,0.53,0.55,0.55,0.47
springsfire_springs03,0.53,0.55,0.55,0.47
springsfire_springs03,0.53,0.55,0.55,0.47
springsfire_springs04,0.53,0.55,0.55,0.47
springsfire_springs04,0.53,0.55,0.55,0.47
springsfire_springs05,0.53,0.55,0.55,0.47
springsfire_springs05,0.53,0.55,0.55,0.47
springsfire_springs06,0.53,0.48,0.54,0.58
springsfire_springs06,0.53,0.48,0.54,0.58
springsfire_springs07,0.53,0.48,0.54,0.58
springsfire_springs07,0.53,0.48,0.54,0.58
springsfire_springs08,0.53,0.5171743094041893,0.5453106156291699,0.521583228079131
springsfire_springs08,0.53,0.515692567986316,0.5450989382837594,0.5239116788786464
springsfire_springs09,0.53,0.48,0.54,0.58
springsfire_springs10,0.5299999999999998,0.4843492959735851,0.5406213279962264,0.5731653920415085
springsfire_springs10,0.5300000000000004,0.48423568677702966,0.5406050981110045,0.573343920778954
springsfire_springs11,0.53,0.55,0.55,0.47
springsfire_springs11,0.53,0.55,0.55,0.47
springsfire_springs12,0.53,0.55,0.55,0.47
springsfire_springs12,0.53,0.55,0.55,0.47
springsfire_springs13,0.53,0.55,0.55,0.47
springsfire_springs13,0.53,0.55,0.55,0.47
springsfire_springs14,0.53,0.55,0.55,0.47
springsfire_springs14,0.53,0.55,0.55,0.47
springsfire_springs15,0.53,0.5241837511037395,0.5463119644433914,0.510568391122695
springsfire_springs15,0.53,0.55,0.55,0.47
springsfire_springs16,0.53,0.55,0.55,0.47
springsfire_springs16,0.53,0.55,0.55,0.47
springsfire_springs17,0.53,0.55,0.55,0.47
springsfire_springs17,0.53,0.55,0.55,0.47
springsfire_springs18,0.53,0.55,0.55,0.47
springsfire_springs18,0.53,0.55,0.55,0.47
springsfire_springs19,0.53,0.55,0.55,0.47
springsfire_springs19,0.53,0.55,0.55,0.47
springsfire_springs20,0.53,0.55,0.55,0.47
springsfire_springs20,0.53,0.55,0.55,0.47
springsfire_springs21,0.53,0.55,0.55,0.47
springsfire_springs21,0.53,0.55,0.55,0.47
springsfire_springs22,0.53,0.55,0.55,0.47
springsfire_springs22,0.53,0.55,0.55,0.47
springsfire_springs23,0.53,0.55,0.55,0.47
springsfire_springs23,0.53,0.55,0.55,0.47
springsfire_springs24,0.53,0.55,0.55,0.47
springsfire_springs24,0.53,0.55,0.55,0.47
springsfire_springs25,0.53,0.55,0.55,0.47
springsfire_springs25,0.53,0.55,0.55,0.47
springsfire_springs26,0.53,0.5325798886611026,0.5475114126658718,0.49737446067541013
springsfire_springs26,0.5301373581095691,0.524779097048787,0.5463342215854518,0.5097191868779201
springsfire_springs27,0.53,0.5274363477278364,0.5467766211039766,0.505457167856257
springsfire_springs27,0.53,0.5269767512187278,0.5467109644598183,0.5061793909419994
springsfire_springs28,0.53,0.55,0.55,0.47
springsfire_springs28,0.53,0.55,0.55,0.47
springsfire_springs29,0.53,0.55,0.55,0.47
springsfire_springs29,0.53,0.55,0.55,0.47
springsfire_springs30,0.5299999999999997,0.5458867512600175,0.5494123930371452,0.47646367659140054
springsfire_springs30,0.5300000000000001,0.546227290043855,0.5494610414348365,0.47592854421679953
springsfire_springs37,0.53,0.5410662121481965,0.5487237445925995,0.4840388094814056
springsfire_springs37,0.53,0.5369994609942786,0.5481427801420399,0.4904294184375622
springsfire_springs38,0.53,0.55,0.55,0.47
springsfire_springs38,0.53,0.55,0.55,0.47
springsfire_springs39,0.53,0.5389436088306138,0.5484205155472306,0.4873743289804642
springsfire_springs39,0.53,0.538597934890432,0.548371133555776,0.4879175308864641
springsfire_springs40,0.53,0.5218481576127276,0.5459783082303897,0.5142386094657135
springsfire_springs40,0.53,0.5176247505414686,0.545374964363067,0.5208753920062634
springsfire_springs41,0.53,0.55,0.55,0.47
springsfire_springs42,0.53,0.55,0.55,0.47
springsfire_springs43,0.53,0.55,0.55,0.47
springsfire_springs44,0.53,0.55,0.55,0.47
springsfire_springs45,0.53,0.55,0.55,0.47
springsfire_springs46,0.53,0.5352928827804673,0.5478989832543525,0.49311118420212285
springsfire_springs47,0.53,0.55,0.55,0.47
springsfire_springs48,0.53,0.55,0.55,0.47
springsfire_springs49,0.53,0.55,0.55,0.47
springsfire_springs50,0.53,0.55,0.55,0.47
springsfire_springs51,0.53,0.55,0.55,0.47
sugarpinesp_sugarpine1,0.5493971096426081,0.551638265785565,0.5544823122859135,0.3781913289278245
sugarpinesp_sugarpine2,0.5390746379082633,0.5536298551633053,0.5463701448366948,0.47
valentine_vr1,0.5687333968205138,0.5582484776648783,0.4724866993603027,0.388246724604374
valentine_vr1,0.5686885577314665,0.558182645207962,0.4723957151880619,0.38816827083272465
valentine_vr10,0.569719398482112,0.5600000000000003,0.47056120303577653,0.3825254136609939
valentine_vr10,0.569685817388805,0.5599999999999999,0.4706283652223897,0.38282764350075427
valentine_vr10n,0.5630713808393811,0.5478298808789065,0.48233597343110085,0.4180173342033823
valentine_vr10n,0.5568970430403078,0.5355566205409454,0.4931504914870028,0.4490398537191209
valentine_vr11,0.562612655202984,0.5592314079259799,0.48554328166805216,0.43034566961871956
valentine_vr11,0.5622129392237465,0.5600000000000006,0.48557412155250856,0.45008354698628683
valentine_vr11n,0.5691183113051597,0.5582366226103194,0.4715429552159708,0.3844084434742021
valentine_vr11n,0.56968568473543,0.5600000000000003,0.47062863052914067,0.3828288373811324
valentine_vr12,0.539369582453107,0.5443193571322614,0.5463933268200859,0.3356379214215929
valentine_vr12,0.5415534340264028,0.5458088648813898,0.5410842670658046,0.3380052562715608
valentine_vr12n,0.566947271563119,0.5538945431262382,0.47534227476454144,0.3952636421844043
valentine_vr12n,0.5658511332492279,0.5517022664984557,0.47726051681385123,0.4007443337538608
valentine_vr13,0.53,0.5213492327880801,0.56067461639404,0.40081999125165313
valentine_vr13,0.5305235200223034,0.519124916703442,0.558122778290387,0.41237826770019737
valentine_vr13n,0.5307997680058636,0.5319135603353589,0.551564373407275,0.45226660059071133
valentine_vr13n,0.5340492773921695,0.5340166791010256,0.5433461390163274,0.45764812592442317
valentine_vr14,0.5331945811114098,0.5415972905557049,0.5620135472214755,0.3247918716671147
valentine_vr14,0.5316609707264118,0.5408304853632059,0.5658475731839703,0.32249145608961777
valentine_vr14n,0.5570442300596266,0.5439483535291878,0.49760254410062055,0.4020526449254839
valentine_vr14n,0.5360945485359705,0.5331352045673347,0.5498075938097503,0.37209412484010884
valentine_vr16,0.53,0.541379556506864,0.5558945524381552,0.42843833477506305
valentine_vr16,0.5299999999999997,0.5430180331094271,0.5538066201471123,0.44382038874459606
valentine_vr16n,0.53,0.5011006746639439,0.550550337331972,0.4885637431229096
valentine_vr16n,0.53,0.49777827840700606,0.548889139203503,0.5029607935696401
valentine_vr19,0.5608442161550529,0.542005493681096,0.4861811524141532,0.424404986617112
valentine_vr1n,0.5555509149902947,0.5313258315217206,0.49539789953754854,0.45127475170362474
valentine_vr1n,0.5517738905236778,0.523816154947877,0.5020298785338252,0.46996759381268477
valentine_vr2,0.54622582344444,0.5150230570362195,0.512890514045898,0.48772810547266177
valentine_vr2,0.5631904187254518,0.5594081757035586,0.48421098684553737,0.42885792124566435
valentine_vr20,0.5555725841273402,0.5311451682546806,0.4952479777771544,0.4521370793632984
valentine_vr20,0.5587928887828675,0.5405121975938121,0.48997824713349136,0.441888396141816
valentine_vr20n,0.5557977250683359,0.5355675535667048,0.4954214244775592,0.4447694978396966
valentine_vr20n,0.5559405096979034,0.5360741523629875,0.4952005206523373,0.4442295168905536
valentine_vr21,0.5459641637526516,0.5135282161312251,0.5128626577458217,0.49324633052441386
valentine_vr21,0.5503681918669048,0.5207363837338103,0.504355664232915,0.47815904066547255
valentine_vr21n,0.5483785370795018,0.5177936589215166,0.508202678767999,0.48620238130576615
valentine_vr21n,0.5499660859465738,0.5199321718931476,0.5050593495934959,0.48016957026713114
valentine_vr22,0.5510176773434781,0.5426550577843917,0.513528916197631,0.38555956652705603
valentine_vr22,0.5562057408679714,0.5456103892515372,0.5007394072388456,0.39177602975923337
valentine_vr22n,0.5339191147989356,0.49218439341294573,0.5409388289720009,0.5481610188032489
valentine_vr22n,0.5362207897801538,0.4916368711855092,0.5353501077894182,0.5601619683464079
valentine_vr23,0.5378976558043044,0.5364432429859661,0.546503068031146,0.3643706850099294
valentine_vr23,0.5370937478376624,0.5361050156700911,0.5485447012814738,0.36288867416770076
valentine_vr24,0.5305203603071306,0.5172204480829924,0.557179233196888,0.4206193794331783
valentine_vr24,0.5310135329392726,0.5282502333320296,0.5613379010830145,0.37463194300520425
valentine_vr24n,0.5353969125111216,0.5231171003898363,0.5468846484027449,0.41314429957023346
valentine_vr24n,0.5355150114320486,0.5235814533846078,0.5466244452541701,0.4113687439175444
valentine_vr25,0.53,0.5182339618856859,0.5591169809428429,0.4143194984953608
valentine_vr25,0.53,0.5173807131255894,0.5586903565627946,0.41801690978911255
valentine_vr25n,0.5317229163982995,0.5282209402136421,0.5562043470043013,0.40185994912362843
valentine_vr25n,0.5318713519104714,0.5327962271224687,0.5573538453842225,0.38822289608055716
valentine_vr25s,0.53,0.541691779093366,0.5631715317721533,0.3720173240517776
valentine_vr25s,0.5299999999999999,0.5414896249044375,0.564065504955217,0.3651982700575829
valentine_vr26,0.53,0.5065089022991373,0.5532544511495686,0.46512809003707223
valentine_vr26,0.5299999999999995,0.5048377709030679,0.5524188854515337,0.4723696594200365
valentine_vr26n,0.53,0.5086605421609125,0.5543302710804563,0.4558043173027125
valentine_vr26n,0.53,0.5150123645600257,0.5575061822800129,0.42827975357322157
valentine_vr26s,0.53,0.5198733505221983,0.5599366752610991,0.4072154810704741
valentine_vr26s,0.53,0.54,0.57,0.32
valentine_vr29,0.5690343388421691,0.5580686776843384,0.47168990702620367,0.38482830578915367
valentine_vr29,0.5664743188633483,0.5529309676083927,0.47630688540599664,0.397875787339515
valentine_vr2n,0.5556352055518202,0.546617880126789,0.5028121247958889,0.3853182731405884
valentine_vr2n,0.5596023152698928,0.5548341773902385,0.4952744225218054,0.3766956623573046
valentine_vr3,0.533850482937738,0.5419252414688689,0.5603737926556548,0.32577572440660696
valentine_vr30,0.5654707488795803,0.5588676872198951,0.4790585022408391,0.39019081502094405
valentine_vr30,0.5669505079082222,0.5592376269770558,0.4760989841835563,0.3868613572065007
valentine_vr30n,0.5528360210498794,0.5304710564154203,0.5007225366363761,0.4582785865402768
valentine_vr30n,0.5526792804371977,0.5570097094149942,0.5046414391256047,0.45514863027006025
valentine_vr31,0.5336670980708688,0.5229252625634109,0.5574288234037497,0.41452627808875175
valentine_vr31,0.5336989648978457,0.5233374168725884,0.557599847048664,0.4129187303133864
valentine_vr31n,0.5331910485447083,0.5159163611308941,0.5457236137289808,0.484751712292949
valentine_vr31n,0.53205570019404,0.5172081724562362,0.5485244160988918,0.4907387997916532
valentine_vr33,0.53,0.5299946432570432,0.5649973216285216,0.36335654588614674
valentine_vr33,0.53,0.5299780007287532,0.5649890003643766,0.36342866350873626
valentine_vr33n,0.5465897163030615,0.513013285539365,0.5382579548363141,0.5298448406265632
valentine_vr33n,0.5453848042678086,0.5111722650634695,0.538662847837145,0.5310750886246938
valentine_vr34,0.53,0.5100195134945331,0.5550097567472666,0.44991544152368956
valentine_vr34,0.53,0.5144358201871291,0.5572179100935645,0.43077811252244097
valentine_vr35,0.536470873847163,0.514275882452424,0.5351190632444159,0.48786311938864924
valentine_vr35,0.5364952967939934,0.513895056281561,0.5348212578431766,0.48991402284042257
valentine_vr35n,0.5341818554065847,0.5107256740396136,0.5507627960725637,0.47027380277188247
valentine_vr35n,0.5327684126280334,0.5101879131133817,0.5520487026658548,0.464688820558999
valentine_vr3n,0.5464159985787682,0.5482079992893841,0.5289600035530795,0.34462399786815223
valentine_vr3n,0.5439240548787584,0.5469620274393789,0.5351898628031021,0.3408860823181381
valentine_vr4,0.5331456276971508,0.5418873766182906,0.5674834978422796,0.3294368830914521
valentine_vr4,0.5332157638477713,0.5419294583086627,0.5674273889217828,0.329647291543314
valentine_vr40,0.5324818167080457,0.544458294550204,0.5573606858375245,0.37198351800478346
valentine_vr40,0.5301286187371245,0.5431328052992703,0.5635414612957739,0.3662203670663047
valentine_vr40e,0.5378283841992841,0.5456720578698664,0.5469133079613409,0.35811056285229187
valentine_vr40e,0.5399297152264639,0.5468480066314393,0.5414094138974255,0.363141808112805
valentine_vr43,0.5475723868955269,0.5379088700589262,0.5496248094443845,0.4274669296929364
valentine_vr43,0.5420604293328423,0.5265879591785362,0.5500275073231417,0.44565724782359284
valentine_vr44,0.5588920531963654,0.5481061133122771,0.5420476801938976,0.4464064040336807
valentine_vr44,0.5550854115964018,0.5448357202591666,0.5448239073735412,0.4395235171501285
valentine_vr4n,0.5350351742436594,0.535046686799343,0.561877009336006,0.36953520652396254
valentine_vr4n,0.5350360265548644,0.5347950553795214,0.5617734212427535,0.37065752530050544
valentine_vr52,0.5321168384162634,0.4839696086876042,0.5383420608946899,0.5731127619476005
wilderranch_wil001,0.58,0.57,0.53,0.47
wilderranch_wil002,0.5807072668116032,0.5714145336232065,0.5321218004348098,0.4657563991303803
wilderranch_wil003,0.5800186007668071,0.5700372015336143,0.5300558023004214,0.4698883953991573
wilderranch_wil005,0.58,0.57,0.53,0.47
wilderranch_wil006,0.58,0.57,0.53,0.47
wilderranch_wil007,0.58,0.57,0.53,0.47
wilderranch_wil008,0.5825959609833331,0.5751919219666661,0.5377878829499994,0.4544242341000011
wilderranch_wil009,0.58,0.57,0.53,0.47
wilderranch_wil011,0.5806574540986251,0.5713149081972503,0.5319723622958755,0.466055275408249
wilderranch_wil012,0.58,0.57,0.53,0.47
wilderranch_wil013,0.5801372787242837,0.5702745574485671,0.5304118361728508,0.4691763276542988
wilderranch_wil015,0.5911326609836545,0.5922653219673089,0.5633979829509632,0.4032040340980736
wilderranch_wil016,0.5844429343005203,0.5788858686010407,0.5433288029015612,0.44334239419687765
wilderranch_wil017,0.5801556571226792,0.5703113142453584,0.5304669713680379,0.46906605726392425
wilderranch_wil018,0.5837849564021547,0.5775699128043092,0.541354869206464,0.447290261587072
wilderranch_wil020,0.58,0.57,0.53,0.47
wilderranch_wil021,0.58,0.57,0.53,0.47
wilderranch_wil022,0.5859207179350435,0.5818414358700871,0.5477621538051306,0.43447569238973877
wilderranch_wil023,0.588964684187379,0.5879293683747581,0.5568940525621372,0.41621189487572563
wilderranch_wil024,0.587565051126067,0.5851301022521341,0.5526951533782013,0.42460969324359754
