site,plotid,year,pre_post_fire,postTime,fuelType,mass_mgha
springsfire,springs19,2020,postfire,1yr,duff_depth_cm,0.175
springsfire,springs20,2019,postfire,immediate,mass_1hr,0.0221962271921052
springsfire,springs20,2019,postfire,immediate,mass_10hr,0.100554631446629
springsfire,springs20,2019,postfire,immediate,mass_100hr,1.30119162510117
springsfire,springs20,2019,postfire,immediate,mass_cwd_sound,0
springsfire,springs20,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs20,2019,postfire,immediate,total_fine,1.42394248373991
springsfire,springs20,2019,postfire,immediate,total_cwd,0
springsfire,springs20,2019,postfire,immediate,total_fuel,2.36057717194384
springsfire,springs20,2019,postfire,immediate,duff_load,0
springsfire,springs20,2019,postfire,immediate,litter_load,0.93663468820393
springsfire,springs20,2019,postfire,immediate,litter_depth_cm,0.64375
springsfire,springs20,2019,postfire,immediate,duff_depth_cm,0
springsfire,springs20,2019,prefire,"",mass_1hr,0.0776867951723681
springsfire,springs20,2019,prefire,"",mass_10hr,1.30721020880618
springsfire,springs20,2019,prefire,"",mass_100hr,3.90357487530352
springsfire,springs20,2019,prefire,"",mass_cwd_sound,10.373207226231
springsfire,springs20,2019,prefire,"",mass_cwd_rotten,7.41573344198686
springsfire,springs20,2019,prefire,"",total_fine,5.28847187928207
springsfire,springs20,2019,prefire,"",total_cwd,17.7889406682178
springsfire,springs20,2019,prefire,"",total_fuel,33.9120004931754
springsfire,springs20,2019,prefire,"",duff_load,8.7430735933755
springsfire,springs20,2019,prefire,"",litter_load,2.09151435230004
springsfire,springs20,2019,prefire,"",litter_depth_cm,1.4375
springsfire,springs20,2019,prefire,"",duff_depth_cm,1.25625
springsfire,springs20,2020,postfire,1yr,mass_1hr,0.038843397586184
springsfire,springs20,2020,postfire,1yr,mass_10hr,0.201109262893258
springsfire,springs20,2020,postfire,1yr,mass_100hr,0.650595812550587
springsfire,springs20,2020,postfire,1yr,mass_cwd_sound,1.52110623124756
springsfire,springs20,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs20,2020,postfire,1yr,total_fine,0.890548473030029
springsfire,springs20,2020,postfire,1yr,total_cwd,1.52110623124756
springsfire,springs20,2020,postfire,1yr,duff_load,0.34798302859206
springsfire,springs20,2020,postfire,1yr,duff_depth_cm,0.05
springsfire,springs21,2019,postfire,immediate,mass_1hr,0.034385012477314
springsfire,springs21,2019,postfire,immediate,mass_10hr,0
springsfire,springs21,2019,postfire,immediate,mass_100hr,0
springsfire,springs21,2019,postfire,immediate,mass_cwd_sound,0
springsfire,springs21,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs21,2019,postfire,immediate,total_fine,0.034385012477314
springsfire,springs21,2019,postfire,immediate,total_cwd,0
springsfire,springs21,2019,postfire,immediate,total_fuel,3.94589501985027
springsfire,springs21,2019,postfire,immediate,duff_load,2.63441546222777
springsfire,springs21,2019,postfire,immediate,litter_load,1.27709454514519
springsfire,springs21,2019,postfire,immediate,litter_depth_cm,0.88125
springsfire,springs21,2019,postfire,immediate,duff_depth_cm,0.38125
springsfire,springs21,2019,prefire,"",mass_1hr,0.114616708257713
springsfire,springs21,2019,prefire,"",mass_10hr,0.792945780399274
springsfire,springs21,2019,prefire,"",mass_100hr,2.77183050816697
springsfire,springs21,2019,prefire,"",mass_cwd_sound,18.8890784856175
springsfire,springs21,2019,prefire,"",mass_cwd_rotten,13.5411398422819
springsfire,springs21,2019,prefire,"",total_fine,3.67939299682396
springsfire,springs21,2019,prefire,"",total_cwd,32.4302183278994
springsfire,springs21,2019,prefire,"",total_fuel,48.774296680894
springsfire,springs21,2019,prefire,"",duff_load,7.77368497050817
springsfire,springs21,2019,prefire,"",litter_load,4.89100038566243
springsfire,springs21,2019,prefire,"",litter_depth_cm,3.375
springsfire,springs21,2019,prefire,"",duff_depth_cm,1.125
springsfire,springs21,2020,postfire,1yr,mass_1hr,0.0286541770644283
springsfire,springs21,2020,postfire,1yr,mass_10hr,0
springsfire,springs21,2020,postfire,1yr,mass_100hr,0
springsfire,springs21,2020,postfire,1yr,mass_cwd_sound,1.34790996960474
springsfire,springs21,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs21,2020,postfire,1yr,total_fine,0.0286541770644283
springsfire,springs21,2020,postfire,1yr,total_cwd,1.34790996960474
springsfire,springs21,2020,postfire,1yr,total_fuel,5.59483692911019
springsfire,springs21,2020,postfire,1yr,duff_load,1.72748554900181
springsfire,springs21,2020,postfire,1yr,litter_load,2.4907872334392
springsfire,springs21,2020,postfire,1yr,litter_depth_cm,1.71875
springsfire,springs21,2020,postfire,1yr,duff_depth_cm,0.25
springsfire,springs22,2019,postfire,immediate,mass_1hr,0
springsfire,springs22,2019,postfire,immediate,mass_10hr,1.18941867059891
springsfire,springs22,2019,postfire,immediate,mass_100hr,2.07887288112523
springsfire,springs22,2019,postfire,immediate,mass_cwd_sound,4.89037630695598
springsfire,springs22,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs22,2019,postfire,immediate,total_fine,3.26829155172414
springsfire,springs22,2019,postfire,immediate,total_cwd,4.89037630695598
springsfire,springs22,2019,postfire,immediate,total_fuel,10.3149887922101
springsfire,springs22,2019,postfire,immediate,duff_load,0.172748554900181
springsfire,springs22,2019,postfire,immediate,litter_load,1.98357237862976
springsfire,springs22,2019,postfire,immediate,litter_depth_cm,1.36875
springsfire,springs22,2019,postfire,immediate,duff_depth_cm,0.025
springsfire,springs22,2019,prefire,"",mass_1hr,0.206310074863884
springsfire,springs22,2019,prefire,"",mass_10hr,1.58589156079855
springsfire,springs22,2019,prefire,"",mass_100hr,4.15774576225045
springsfire,springs22,2019,prefire,"",mass_cwd_sound,6.36971513981016
springsfire,springs22,2019,prefire,"",mass_cwd_rotten,0.936455037502208
springsfire,springs22,2019,prefire,"",total_fine,5.94994739791289
springsfire,springs22,2019,prefire,"",total_cwd,7.30617017731237
springsfire,springs22,2019,prefire,"",total_fuel,30.2559618186463
springsfire,springs22,2019,prefire,"",duff_load,16.4111127155172
springsfire,springs22,2019,prefire,"",litter_load,0.588731527903811
springsfire,springs22,2019,prefire,"",litter_depth_cm,0.40625
springsfire,springs22,2019,prefire,"",duff_depth_cm,2.375
springsfire,springs22,2020,postfire,1yr,mass_1hr,0.217771745689655
springsfire,springs22,2020,postfire,1yr,mass_10hr,1.13985955932396
springsfire,springs22,2020,postfire,1yr,mass_100hr,2.07887288112523
springsfire,springs22,2020,postfire,1yr,mass_cwd_sound,4.18432822763921
springsfire,springs22,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs22,2020,postfire,1yr,total_fine,3.43650418613884
springsfire,springs22,2020,postfire,1yr,total_cwd,4.18432822763921
springsfire,springs23,2019,postfire,immediate,mass_1hr,0.137540049909256
springsfire,springs23,2019,postfire,immediate,mass_10hr,0.991182225499093
springsfire,springs23,2019,postfire,immediate,mass_100hr,0.692957627041742
springsfire,springs23,2019,postfire,immediate,mass_cwd_sound,0
springsfire,springs23,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs23,2019,postfire,immediate,total_fine,1.82167990245009
springsfire,springs23,2019,postfire,immediate,total_cwd,0
springsfire,springs23,2019,postfire,immediate,total_fuel,8.83373299001815
springsfire,springs23,2019,postfire,immediate,duff_load,5.18245664700544
springsfire,springs23,2019,postfire,immediate,litter_load,1.82959644056261
springsfire,springs23,2019,postfire,immediate,litter_depth_cm,1.2625
springsfire,springs23,2019,postfire,immediate,duff_depth_cm,0.75
springsfire,springs23,2019,prefire,"",mass_1hr,0.0114616708257713
springsfire,springs23,2019,prefire,"",mass_10hr,0.594709335299456
springsfire,springs23,2019,prefire,"",mass_100hr,0.692957627041742
springsfire,springs23,2019,prefire,"",mass_cwd_sound,0
springsfire,springs23,2019,prefire,"",mass_cwd_rotten,0
springsfire,springs23,2019,prefire,"",total_fine,1.29912863316697
springsfire,springs23,2019,prefire,"",total_cwd,0
springsfire,springs23,2019,prefire,"",total_fuel,7.27701799342105
springsfire,springs23,2019,prefire,"",duff_load,0
springsfire,springs23,2019,prefire,"",litter_load,5.97788936025408
springsfire,springs23,2019,prefire,"",litter_depth_cm,4.125
springsfire,springs23,2019,prefire,"",duff_depth_cm,0
springsfire,springs23,2020,postfire,1yr,mass_1hr,0.13180921449637
springsfire,springs23,2020,postfire,1yr,mass_10hr,0.64426844657441
springsfire,springs23,2020,postfire,1yr,mass_100hr,0.346478813520871
springsfire,springs23,2020,postfire,1yr,mass_cwd_sound,0
springsfire,springs23,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs23,2020,postfire,1yr,total_fine,1.12255647459165
springsfire,springs23,2020,postfire,1yr,total_cwd,0
springsfire,springs23,2020,postfire,1yr,total_fuel,5.86170612409256
springsfire,springs23,2020,postfire,1yr,duff_load,2.93672543330308
springsfire,springs23,2020,postfire,1yr,litter_load,1.80242421619782
springsfire,springs23,2020,postfire,1yr,litter_depth_cm,1.24375
springsfire,springs23,2020,postfire,1yr,duff_depth_cm,0.425
springsfire,springs24,2019,postfire,immediate,mass_1hr,0.0662749816321129
springsfire,springs24,2019,postfire,immediate,mass_10hr,0.604504551691645
springsfire,springs24,2019,postfire,immediate,mass_100hr,0.644906107855625
springsfire,springs24,2019,postfire,immediate,mass_cwd_sound,0.981117923831274
springsfire,springs24,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs24,2019,postfire,immediate,total_fine,1.31568564117938
springsfire,springs24,2019,postfire,immediate,total_cwd,0.981117923831274
springsfire,springs24,2019,postfire,immediate,total_fuel,3.45945503110716
springsfire,springs24,2019,postfire,immediate,duff_load,0.0435402307035339
springsfire,springs24,2019,postfire,immediate,litter_load,1.11911123539296
springsfire,springs24,2019,postfire,immediate,litter_depth_cm,0.76875
springsfire,springs24,2019,postfire,immediate,duff_depth_cm,0.00625
springsfire,springs24,2019,prefire,"",mass_1hr,0.0220916605440376
springsfire,springs24,2019,prefire,"",mass_10hr,0.302252275845823
springsfire,springs24,2019,prefire,"",mass_100hr,1.28981221571125
springsfire,springs24,2019,prefire,"",mass_cwd_sound,3.14926740982878
springsfire,springs24,2019,prefire,"",mass_cwd_rotten,0
springsfire,springs24,2019,prefire,"",total_fine,1.61415615210111
springsfire,springs24,2019,prefire,"",total_cwd,3.14926740982878
springsfire,springs24,2019,prefire,"",total_fuel,15.4914647941538
springsfire,springs24,2019,prefire,"",duff_load,6.26979322130888
springsfire,springs24,2019,prefire,"",litter_load,4.45824801091506
springsfire,springs24,2019,prefire,"",litter_depth_cm,3.0625
springsfire,springs24,2019,prefire,"",duff_depth_cm,0.9
springsfire,springs24,2020,postfire,1yr,mass_1hr,0.0386604059520659
springsfire,springs24,2020,postfire,1yr,mass_10hr,0.453378413768734
springsfire,springs24,2020,postfire,1yr,mass_100hr,0.644906107855625
springsfire,springs24,2020,postfire,1yr,mass_cwd_sound,0
springsfire,springs24,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs24,2020,postfire,1yr,total_fine,1.13694492757643
springsfire,springs24,2020,postfire,1yr,total_cwd,0
springsfire,springs24,2020,postfire,1yr,total_fuel,3.09311497318201
springsfire,springs24,2020,postfire,1yr,duff_load,0
springsfire,springs24,2020,postfire,1yr,litter_load,1.95617004560559
springsfire,springs24,2020,postfire,1yr,litter_depth_cm,1.34375
springsfire,springs24,2020,postfire,1yr,duff_depth_cm,0
springsfire,springs25,2019,postfire,immediate,mass_1hr,0
springsfire,springs25,2019,postfire,immediate,mass_10hr,0.396472890199637
springsfire,springs25,2019,postfire,immediate,mass_100hr,2.07887288112523
springsfire,springs25,2019,postfire,immediate,mass_cwd_sound,1.22259407673899
springsfire,springs25,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs25,2019,postfire,immediate,total_fine,2.47534577132486
springsfire,springs25,2019,postfire,immediate,total_cwd,1.22259407673899
springsfire,springs25,2019,postfire,immediate,total_fuel,4.27761396784607
springsfire,springs25,2019,postfire,immediate,duff_load,0
springsfire,springs25,2019,postfire,immediate,litter_load,0.579674119782214
springsfire,springs25,2019,postfire,immediate,litter_depth_cm,0.4
springsfire,springs25,2019,postfire,immediate,duff_depth_cm,0
springsfire,springs25,2019,prefire,"",mass_1hr,0.320926783121597
springsfire,springs25,2019,prefire,"",mass_10hr,1.78412800589837
springsfire,springs25,2019,prefire,"",mass_100hr,0.692957627041742
springsfire,springs25,2019,prefire,"",mass_cwd_sound,0
springsfire,springs25,2019,prefire,"",mass_cwd_rotten,22.7090346594286
springsfire,springs25,2019,prefire,"",total_fine,2.79801241606171
springsfire,springs25,2019,prefire,"",total_cwd,22.7090346594286
springsfire,springs25,2019,prefire,"",total_fuel,37.5204086476318
springsfire,springs25,2019,prefire,"",duff_load,10.3649132940109
springsfire,springs25,2019,prefire,"",litter_load,1.64844827813067
springsfire,springs25,2019,prefire,"",litter_depth_cm,1.1375
springsfire,springs25,2019,prefire,"",duff_depth_cm,1.5
springsfire,springs25,2020,postfire,1yr,mass_1hr,0.017192506238657
springsfire,springs25,2020,postfire,1yr,mass_10hr,0.247795556374773
springsfire,springs25,2020,postfire,1yr,mass_100hr,1.38591525408348
springsfire,springs25,2020,postfire,1yr,mass_cwd_sound,0
springsfire,springs25,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs25,2020,postfire,1yr,total_fine,1.65090331669691
springsfire,springs25,2020,postfire,1yr,total_cwd,0
springsfire,springs25,2020,postfire,1yr,duff_load,0.172748554900181
springsfire,springs25,2020,postfire,1yr,duff_depth_cm,0.025
springsfire,springs26,2019,postfire,immediate,mass_1hr,0.102642150061044
springsfire,springs26,2019,postfire,immediate,mass_10hr,0.596394883222994
springsfire,springs26,2019,postfire,immediate,mass_100hr,1.27135777223959
springsfire,springs26,2019,postfire,immediate,mass_cwd_sound,7.67861147751333
springsfire,springs26,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs26,2019,postfire,immediate,total_fine,1.97039480552362
springsfire,springs26,2019,postfire,immediate,total_cwd,7.67861147751333
springsfire,springs26,2019,postfire,immediate,total_fuel,18.2591094232242
springsfire,springs26,2019,postfire,immediate,duff_load,7.72395571715752
springsfire,springs26,2019,postfire,immediate,litter_load,0.886147423029729
springsfire,springs26,2019,postfire,immediate,litter_depth_cm,0.40625
springsfire,springs26,2019,postfire,immediate,duff_depth_cm,1.125
springsfire,springs26,2019,prefire,"",mass_1hr,0.174491655103775
springsfire,springs26,2019,prefire,"",mass_10hr,2.58437782729964
springsfire,springs26,2019,prefire,"",mass_100hr,3.17839443059897
springsfire,springs26,2019,prefire,"",mass_cwd_sound,12.9474403751398
springsfire,springs26,2019,prefire,"",mass_cwd_rotten,0
springsfire,springs26,2019,prefire,"",total_fine,5.93726391300238
springsfire,springs26,2019,prefire,"",total_cwd,12.9474403751398
springsfire,springs26,2019,prefire,"",total_fuel,39.7599122655492
springsfire,springs26,2019,prefire,"",duff_load,16.3490396013167
springsfire,springs26,2019,prefire,"",litter_load,4.52616837609031
springsfire,springs26,2019,prefire,"",litter_depth_cm,2.075
springsfire,springs26,2019,prefire,"",duff_depth_cm,2.38125
springsfire,springs26,2020,postfire,1yr,mass_1hr,0.0615852900366265
springsfire,springs26,2020,postfire,1yr,mass_10hr,0.695794030426826
springsfire,springs26,2020,postfire,1yr,mass_100hr,0.95351832917969
springsfire,springs26,2020,postfire,1yr,mass_cwd_sound,8.93943151849558
springsfire,springs26,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs26,2020,postfire,1yr,total_fine,1.71089764964314
springsfire,springs26,2020,postfire,1yr,total_cwd,8.93943151849558
springsfire,springs26,2020,postfire,1yr,duff_load,3.86197785857876
springsfire,springs26,2020,postfire,1yr,duff_depth_cm,0.5625
springsfire,springs27,2019,postfire,immediate,mass_1hr,0.0305559500493473
springsfire,springs27,2019,postfire,immediate,mass_10hr,0.397591022999411
springsfire,springs27,2019,postfire,immediate,mass_100hr,0
springsfire,springs27,2019,postfire,immediate,mass_cwd_sound,0
springsfire,springs27,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs27,2019,postfire,immediate,total_fine,0.428146973048759
springsfire,springs27,2019,postfire,immediate,total_cwd,0
springsfire,springs27,2019,postfire,immediate,total_fuel,3.02879168883236
springsfire,springs27,2019,postfire,immediate,duff_load,0.857811262113743
springsfire,springs27,2019,postfire,immediate,litter_load,1.74283345366986
springsfire,springs27,2019,postfire,immediate,litter_depth_cm,0.78125
springsfire,springs27,2019,postfire,immediate,duff_depth_cm,0.125
springsfire,springs27,2019,prefire,"",mass_1hr,0.315744817176589
springsfire,springs27,2019,prefire,"",mass_10hr,1.59036409199765
springsfire,springs27,2019,prefire,"",mass_100hr,0
springsfire,springs27,2019,prefire,"",mass_cwd_sound,0
springsfire,springs27,2019,prefire,"",mass_cwd_rotten,0
springsfire,springs27,2019,prefire,"",total_fine,1.90610890917423
springsfire,springs27,2019,prefire,"",total_cwd,0
springsfire,springs27,2019,prefire,"",total_fuel,18.2196300201685
springsfire,springs27,2019,prefire,"",duff_load,11.2802180967957
springsfire,springs27,2019,prefire,"",litter_load,5.03330301419856
springsfire,springs27,2019,prefire,"",litter_depth_cm,2.25625
springsfire,springs27,2019,prefire,"",duff_depth_cm,1.64375
springsfire,springs27,2020,postfire,1yr,mass_1hr,0.0560192417571368
springsfire,springs27,2020,postfire,1yr,mass_10hr,0.347892145124485
springsfire,springs27,2020,postfire,1yr,mass_100hr,0
springsfire,springs27,2020,postfire,1yr,mass_cwd_sound,0
springsfire,springs27,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs27,2020,postfire,1yr,total_fine,0.403911386881622
springsfire,springs27,2020,postfire,1yr,total_cwd,0
springsfire,springs27,2020,postfire,1yr,duff_load,0.536132038821089
springsfire,springs27,2020,postfire,1yr,duff_depth_cm,0.078125
springsfire,springs28,2019,postfire,immediate,mass_1hr,0
springsfire,springs28,2019,postfire,immediate,mass_10hr,0.0991182225499093
springsfire,springs28,2019,postfire,immediate,mass_100hr,0
springsfire,springs28,2019,postfire,immediate,mass_cwd_sound,0
springsfire,springs28,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs28,2019,postfire,immediate,total_fine,0.0991182225499093
springsfire,springs28,2019,postfire,immediate,total_cwd,0
springsfire,springs28,2019,postfire,immediate,total_fuel,2.42439270757713
springsfire,springs28,2019,postfire,immediate,duff_load,1.72748554900181
springsfire,springs28,2019,postfire,immediate,litter_load,0.597788936025408
springsfire,springs28,2019,postfire,immediate,litter_depth_cm,0.4125
springsfire,springs28,2019,postfire,immediate,duff_depth_cm,0.25
springsfire,springs28,2019,prefire,"",mass_1hr,0.0687700249546279
springsfire,springs28,2019,prefire,"",mass_10hr,0.0991182225499093
springsfire,springs28,2019,prefire,"",mass_100hr,4.8507033892922
springsfire,springs28,2019,prefire,"",mass_cwd_sound,0
springsfire,springs28,2019,prefire,"",mass_cwd_rotten,0
springsfire,springs28,2019,prefire,"",total_fine,5.01859163679673
springsfire,springs28,2019,prefire,"",total_cwd,0
springsfire,springs28,2019,prefire,"",total_fuel,7.73581407327586
springsfire,springs28,2019,prefire,"",duff_load,0
springsfire,springs28,2019,prefire,"",litter_load,2.71722243647913
springsfire,springs28,2019,prefire,"",litter_depth_cm,1.875
springsfire,springs28,2019,prefire,"",duff_depth_cm,0
springsfire,springs28,2020,postfire,1yr,mass_1hr,0.017192506238657
springsfire,springs28,2020,postfire,1yr,mass_10hr,0.0495591112749546
springsfire,springs28,2020,postfire,1yr,mass_100hr,0
springsfire,springs28,2020,postfire,1yr,mass_cwd_sound,0
springsfire,springs28,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs28,2020,postfire,1yr,total_fine,0.0667516175136116
springsfire,springs28,2020,postfire,1yr,total_cwd,0
springsfire,springs28,2020,postfire,1yr,duff_load,1.85704696517695
springsfire,springs28,2020,postfire,1yr,duff_depth_cm,0.26875
springsfire,springs29,2019,postfire,immediate,mass_1hr,0.034385012477314
springsfire,springs29,2019,postfire,immediate,mass_10hr,1.18941867059891
springsfire,springs29,2019,postfire,immediate,mass_100hr,0
springsfire,springs29,2019,postfire,immediate,mass_cwd_sound,0
springsfire,springs29,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs29,2019,postfire,immediate,total_fine,1.22380368307623
springsfire,springs29,2019,postfire,immediate,total_cwd,0
springsfire,springs29,2019,postfire,immediate,total_fuel,5.09541555467332
springsfire,springs29,2019,postfire,immediate,duff_load,3.45497109800363
springsfire,springs29,2019,postfire,immediate,litter_load,0.416640773593466
springsfire,springs29,2019,postfire,immediate,litter_depth_cm,0.2875
springsfire,springs29,2019,postfire,immediate,duff_depth_cm,0.5
springsfire,springs29,2019,prefire,"",mass_1hr,0.0458466833030853
springsfire,springs29,2019,prefire,"",mass_10hr,1.38765511569873
springsfire,springs29,2019,prefire,"",mass_100hr,4.15774576225045
springsfire,springs29,2019,prefire,"",mass_cwd_sound,2.70193290959318
springsfire,springs29,2019,prefire,"",mass_cwd_rotten,0
springsfire,springs29,2019,prefire,"",total_fine,5.59124756125227
springsfire,springs29,2019,prefire,"",total_cwd,2.70193290959318
springsfire,springs29,2019,prefire,"",total_fuel,11.4729885221159
springsfire,springs29,2019,prefire,"",duff_load,0.172748554900181
springsfire,springs29,2019,prefire,"",litter_load,3.00705949637024
springsfire,springs29,2019,prefire,"",litter_depth_cm,2.075
springsfire,springs29,2019,prefire,"",duff_depth_cm,0.025
springsfire,springs29,2020,postfire,1yr,mass_1hr,0.034385012477314
springsfire,springs29,2020,postfire,1yr,mass_10hr,0.792945780399274
springsfire,springs29,2020,postfire,1yr,mass_100hr,0
springsfire,springs29,2020,postfire,1yr,mass_cwd_sound,1.05742161697156
springsfire,springs29,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs29,2020,postfire,1yr,total_fine,0.827330792876588
springsfire,springs29,2020,postfire,1yr,total_cwd,1.05742161697156
springsfire,springs29,2020,postfire,1yr,duff_load,1.85704696517695
springsfire,springs29,2020,postfire,1yr,duff_depth_cm,0.26875
springsfire,springs30,2019,postfire,immediate,mass_1hr,0.0111935751815958
springsfire,springs30,2019,postfire,immediate,mass_10hr,0.397542948829333
springsfire,springs30,2019,postfire,immediate,mass_100hr,0
springsfire,springs30,2019,postfire,immediate,mass_cwd_sound,0
springsfire,springs30,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,springs30,2019,postfire,immediate,total_fine,0.408736524010929
springsfire,springs30,2019,postfire,immediate,total_cwd,0
springsfire,springs30,2019,postfire,immediate,total_fuel,6.04569654749781
springsfire,springs30,2019,postfire,immediate,duff_load,5.18122564450447
springsfire,springs30,2019,postfire,immediate,litter_load,0.455734378982413
springsfire,springs30,2019,postfire,immediate,litter_depth_cm,0.2875
springsfire,springs30,2019,postfire,immediate,duff_depth_cm,0.75
springsfire,springs30,2019,prefire,"",mass_1hr,0.0111935751815958
springsfire,springs30,2019,prefire,"",mass_10hr,1.49078605811
springsfire,springs30,2019,prefire,"",mass_100hr,2.03004278694689
springsfire,springs30,2019,prefire,"",mass_cwd_sound,0.791920958353135
springsfire,springs30,2019,prefire,"",mass_cwd_rotten,0
springsfire,springs30,2019,prefire,"",total_fine,3.53202242023848
springsfire,springs30,2019,prefire,"",total_cwd,0.791920958353135
springsfire,springs30,2019,prefire,"",total_fuel,22.8960342692606
springsfire,springs30,2019,prefire,"",duff_load,13.8166017186786
springsfire,springs30,2019,prefire,"",litter_load,4.7554891719904
springsfire,springs30,2019,prefire,"",litter_depth_cm,3
springsfire,springs30,2019,prefire,"",duff_depth_cm,2
springsfire,springs30,2020,postfire,1yr,mass_1hr,0.0111935751815958
springsfire,springs30,2020,postfire,1yr,mass_10hr,0.347850080225666
springsfire,springs30,2020,postfire,1yr,mass_100hr,0
springsfire,springs30,2020,postfire,1yr,mass_cwd_sound,0
springsfire,springs30,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs30,2020,postfire,1yr,total_fine,0.359043655407262
springsfire,springs30,2020,postfire,1yr,total_cwd,0
springsfire,springs30,2020,postfire,1yr,duff_load,2.89285098484833
springsfire,springs30,2020,postfire,1yr,duff_depth_cm,0.41875
springsfire,springs31,2019,prefire,"",mass_1hr,0.0301031052631579
springsfire,springs31,2019,prefire,"",mass_10hr,1.77083255172414
springsfire,springs31,2019,prefire,"",mass_100hr,0.549358995462795
springsfire,springs31,2019,prefire,"",mass_cwd_sound,0
springsfire,springs31,2019,prefire,"",mass_cwd_rotten,0
springsfire,springs31,2019,prefire,"",total_fine,2.35029465245009
springsfire,springs31,2019,prefire,"",total_cwd,0
springsfire,springs31,2019,prefire,"",total_fuel,8.47887094782214
springsfire,springs31,2019,prefire,"",duff_load,3.63055325544465
springsfire,springs31,2019,prefire,"",litter_load,2.4980230399274
springsfire,springs31,2019,prefire,"",litter_depth_cm,1.7
springsfire,springs31,2019,prefire,"",duff_depth_cm,0.5125
springsfire,springs31,2020,postfire,1yr,mass_1hr,0.0100343684210526
springsfire,springs31,2020,postfire,1yr,mass_10hr,0.624999724137931
springsfire,springs31,2020,postfire,1yr,mass_100hr,0
springsfire,springs31,2020,postfire,1yr,mass_cwd_sound,3.63721737829851
springsfire,springs31,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs31,2020,postfire,1yr,total_fine,0.635034092558984
springsfire,springs31,2020,postfire,1yr,total_cwd,3.63721737829851
springsfire,springs31,2020,postfire,1yr,total_fuel,4.86920550613426
springsfire,springs31,2020,postfire,1yr,duff_load,0
springsfire,springs31,2020,postfire,1yr,litter_load,0.596954035276769
springsfire,springs31,2020,postfire,1yr,litter_depth_cm,0.40625
springsfire,springs31,2020,postfire,1yr,duff_depth_cm,0
springsfire,springs31,2020,postfire,1yr,fuel_depth_cm,3.5875
springsfire,springs33,2020,postfire,1yr,mass_1hr,0.0301031052631579
springsfire,springs33,2020,postfire,1yr,mass_10hr,0.104166620689655
springsfire,springs33,2020,postfire,1yr,mass_100hr,0
springsfire,springs33,2020,postfire,1yr,mass_cwd_sound,6.8409378282447
springsfire,springs33,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs33,2020,postfire,1yr,total_fine,0.134269725952813
springsfire,springs33,2020,postfire,1yr,total_cwd,6.8409378282447
springsfire,springs33,2020,postfire,1yr,total_fuel,7.9487018271104
springsfire,springs33,2020,postfire,1yr,duff_load,0
springsfire,springs33,2020,postfire,1yr,litter_load,0.973494272912886
springsfire,springs33,2020,postfire,1yr,litter_depth_cm,0.6625
springsfire,springs33,2020,postfire,1yr,duff_depth_cm,0
springsfire,springs33,2020,postfire,1yr,fuel_depth_cm,0.6125
springsfire,springs34,2020,postfire,1yr,mass_1hr,0.0301031052631579
springsfire,springs34,2020,postfire,1yr,mass_10hr,0.312499862068965
springsfire,springs34,2020,postfire,1yr,mass_100hr,0
springsfire,springs34,2020,postfire,1yr,mass_cwd_sound,3.0404168125532
springsfire,springs34,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,springs34,2020,postfire,1yr,total_fine,0.342602967332123
springsfire,springs34,2020,postfire,1yr,total_cwd,3.0404168125532
springsfire,springs34,2020,postfire,1yr,total_fuel,4.28304278691799
springsfire,springs34,2020,postfire,1yr,duff_load,0
springsfire,springs34,2020,postfire,1yr,litter_load,0.900023007032668
springsfire,springs34,2020,postfire,1yr,litter_depth_cm,0.6125
springsfire,springs34,2020,postfire,1yr,duff_depth_cm,0
springsfire,springs34,2020,postfire,1yr,fuel_depth_cm,0.4625
springsfire,springs35,2020,postfire,1yr,mass_1hr,0.752577631578947
springsfire,springs35,2020,postfire,1yr,mass_10hr,1.66666593103448
springsfire,springs35,2020,postfire,1yr,mass_100hr,1.09871799092559
springsfire,springs35,2020,postfire,1yr,mass_cwd_sound,4.85160260909368
