site,plotid,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,notes,project,observer,offset_dist_direction,burnpile_ht_m,ID,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth,sum_d2_1000r_cm2,sum_d2_1000s_cm2,plot_id_time
caples,12,2019,postfire,immediate,0,5,2,2,3,11.3,4,0,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,45,0,0,0,0,0.03333333333333333,caples_12_2019_postfire_immediate_0,0,0,12 postfire immediate
caples,12,2019,postfire,immediate,180,5,2,2,3,11.3,6,1,0,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,47,0,0,0,0,0.03333333333333333,caples_12_2019_postfire_immediate_180,0,729,12 postfire immediate
caples,12,2019,postfire,immediate,270,2,2,2,3,11.3,1,0,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,48,0,0,0,0,0.03333333333333333,caples_12_2019_postfire_immediate_270,484,676,12 postfire immediate
caples,12,2020,postfire,1yr,90,0,2,2,3,11.3,28,2,0,0,0,1.2,0,2,2.2,0,NA,NA,NA,NA,NA,591,1,0,0,1,1.1333333333333335,caples_12_2020_postfire_1yr_90,0,0,12 postfire 1yr
caples,12,2020,postfire,1yr,0,0,2,2,3,11.3,13,0,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,530,0,0,0,1,0,caples_12_2020_postfire_1yr_0,0,970,12 postfire 1yr
caples,12,2020,postfire,1yr,180,0,2,2,3,11.3,25,2,1,0,1,0.8,0,1,1,4,NA,NA,NA,NA,NA,652,3,0,0,1.6666666666666667,1.9333333333333333,caples_12_2020_postfire_1yr_180,0,0,12 postfire 1yr
caples,12,2020,postfire,1yr,270,0,2,2,3,11.3,10,3,0,0,1,0,0,0,3.2,0,NA,NA,NA,NA,NA,671,1,0,0,0.6666666666666666,1.0666666666666667,caples_12_2020_postfire_1yr_270,0,0,12 postfire 1yr
caples,120,2013-2018,prefire,NA,90,36,2,2,3,11.3,42,14,1,7,1,9,0,8,6,30,NA,NA,NA,NA,NA,86,6,5,4,5,15,caples_120_2013-2018_prefire_NA_90,0,289,120 prefire NA
caples,120,2013-2018,prefire,NA,0,36,2,2,3,11.3,45,18,3,0,7,4,3,4,7,4,NA,NA,NA,NA,NA,85,12,2,1.6666666666666667,7.666666666666667,5,caples_120_2013-2018_prefire_NA_0,0,2294,120 prefire NA
caples,120,2013-2018,prefire,NA,180,36,2,2,3,11.3,20,5,3,4,4,25,2,3,0,12,NA,NA,NA,NA,NA,87,6,0,2,4.333333333333333,12.333333333333334,caples_120_2013-2018_prefire_NA_180,2809,1675,120 prefire NA
caples,120,2013-2018,prefire,NA,270,36,2,2,3,11.3,36,8,3,8,4,10,0,2,0,3,NA,NA,NA,NA,NA,88,2,0,2.6666666666666665,2.6666666666666665,4.333333333333333,caples_120_2013-2018_prefire_NA_270,0,900,120 prefire NA
caples,121,2013-2018,prefire,NA,90,10,2,2,3,11.3,28,2,0,0,1,0,4,2,4,4,NA,NA,NA,NA,NA,91,5,0,1.3333333333333333,2.6666666666666665,2.6666666666666665,caples_121_2013-2018_prefire_NA_90,0,0,121 prefire NA
caples,121,2013-2018,prefire,NA,0,10,2,2,3,11.3,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,89,2,0,0,0.6666666666666666,0.6666666666666666,caples_121_2013-2018_prefire_NA_0,0,0,121 prefire NA
caples,121,2013-2018,prefire,NA,180,10,2,2,3,11.3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,92,0,0,0,0,0,caples_121_2013-2018_prefire_NA_180,0,0,121 prefire NA
caples,121,2013-2018,prefire,NA,270,10,2,2,3,11.3,0,0,0,0,2,0,0,5,0,0,NA,NA,NA,NA,NA,90,0,0,0,2.3333333333333335,0,caples_121_2013-2018_prefire_NA_270,0,169,121 prefire NA
caples,121,2019,postfire,immediate,90,10,2,2,3,11.3,7,0,0,0,0,0.3,0,2,40,2,NA,NA,NA,NA,NA,173,2,3,1,1.3333333333333333,14.1,caples_121_2019_postfire_immediate_90,0,0,121 postfire immediate
caples,121,2019,postfire,immediate,0,10,2,2,3,11.3,0,0,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,172,0,0,0,0,0.03333333333333333,caples_121_2019_postfire_immediate_0,0,0,121 postfire immediate
caples,121,2019,postfire,immediate,180,10,2,2,3,11.3,0,0,0,0,0,0,0,0,0,0,Bedrock,NA,NA,NA,NA,174,0,0,0,0,0,caples_121_2019_postfire_immediate_180,0,0,121 postfire immediate
caples,121,2019,postfire,immediate,270,10,2,2,3,11.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,175,0,0,0,0,0,caples_121_2019_postfire_immediate_270,0,0,121 postfire immediate
caples,121,2020,postfire,1yr,90,0,2,2,3,11.3,31,7,0,0,1,0,1,1,5.1,1,NA,NA,NA,NA,NA,616,2,2,1,1.3333333333333333,2.033333333333333,caples_121_2020_postfire_1yr_90,0,0,121 postfire 1yr
caples,121,2020,postfire,1yr,0,0,2,2,3,11.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,555,0,0,0,0,0,caples_121_2020_postfire_1yr_0,0,0,121 postfire 1yr
caples,121,2020,postfire,1yr,180,0,2,2,3,11.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,490,0,0,0,0,0,caples_121_2020_postfire_1yr_180,0,0,121 postfire 1yr
caples,121,2020,postfire,1yr,270,0,2,2,3,11.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,696,0,0,0,0,0,caples_121_2020_postfire_1yr_270,0,0,121 postfire 1yr
caples,122,2013-2018,prefire,NA,90,33,2,2,3,11.3,1,4,0,12,10,9,8,6,9,13,NA,NA,NA,NA,NA,96,2,3,7.666666666666667,6,10.333333333333334,caples_122_2013-2018_prefire_NA_90,1810,0,122 prefire NA
caples,122,2013-2018,prefire,NA,0,33,2,2,3,11.3,30,4,5,7,3,9,10,4,2,3,NA,NA,NA,NA,NA,95,2,7,8,3,4.666666666666667,caples_122_2013-2018_prefire_NA_0,1764,0,122 prefire NA
caples,122,2013-2018,prefire,NA,180,33,2,2,3,11.3,6,8,0,0,2,6,0,4,2,0,NA,NA,NA,NA,NA,93,3,0,0,3,2.6666666666666665,caples_122_2013-2018_prefire_NA_180,0,0,122 prefire NA
caples,122,2013-2018,prefire,NA,270,33,2,2,3,11.3,2,0,1,2,1,0,0,1,0,2,NA,NA,NA,NA,NA,94,8,0,0.6666666666666666,3.3333333333333335,0.6666666666666666,caples_122_2013-2018_prefire_NA_270,0,400,122 prefire NA
caples,122,2019,postfire,immediate,90,33,2,2,3,11.3,1,0,2,0,0,0,0,0,0.5,0,NA,NA,NA,NA,NA,177,0,0,0,0,0.16666666666666666,caples_122_2019_postfire_immediate_90,0,0,122 postfire immediate
caples,122,2019,postfire,immediate,0,33,2,2,3,11.3,1,0,0,0,0,0,0,0,0.5,0,NA,NA,NA,NA,NA,176,0,0,0,0,0.16666666666666666,caples_122_2019_postfire_immediate_0,0,0,122 postfire immediate
caples,122,2019,postfire,immediate,180,33,2,2,3,11.3,23,10,2,2,2,8,0,0,0,4,Mostly unburned except 7.6,NA,NA,NA,NA,178,4,4,2,2,4,caples_122_2019_postfire_immediate_180,0,0,122 postfire immediate
caples,122,2019,postfire,immediate,270,33,2,2,3,11.3,9,0,0,4,3,8,0,0,0,2,Partially unburned,NA,NA,NA,NA,179,2,2,2,1.6666666666666667,3.3333333333333335,caples_122_2019_postfire_immediate_270,0,0,122 postfire immediate
caples,122,2020,postfire,1yr,90,0,2,2,3,11.3,15,2,0,0,6,2,0,1,100,0,NA,NA,NA,NA,NA,639,0,0,0,2.3333333333333335,34,caples_122_2020_postfire_1yr_90,0,0,122 postfire 1yr
caples,122,2020,postfire,1yr,0,0,2,2,3,11.3,24,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,578,2,1,0.3333333333333333,0.6666666666666666,0,caples_122_2020_postfire_1yr_0,0,0,122 postfire 1yr
caples,122,2020,postfire,1yr,180,0,2,2,3,11.3,21,3,1,2,4,66,0,0,23,6,NA,NA,NA,NA,NA,513,0,2,1.3333333333333333,1.3333333333333333,31.666666666666668,caples_122_2020_postfire_1yr_180,0,0,122 postfire 1yr
caples,122,2020,postfire,1yr,270,0,2,2,3,11.3,10,2,0,0,0,3.5,0,3,0,4,NA,NA,NA,NA,NA,719,0,0,0,1,2.5,caples_122_2020_postfire_1yr_270,0,0,122 postfire 1yr
caples,123,2013-2018,prefire,NA,90,29,2,2,3,11.3,8,5,0,0,0,0,3,1,1,0,NA,NA,NA,NA,NA,98,0,0,1,0.3333333333333333,0.3333333333333333,caples_123_2013-2018_prefire_NA_90,0,0,123 prefire NA
caples,123,2013-2018,prefire,NA,0,29,2,2,3,11.3,6,2,0,0,1,0,0,1,11,0,NA,NA,NA,NA,NA,97,0,0,0,0.6666666666666666,3.6666666666666665,caples_123_2013-2018_prefire_NA_0,0,961,123 prefire NA
caples,123,2013-2018,prefire,NA,180,29,2,2,3,11.3,12,5,0,9,4,1,7,1,4,6,NA,NA,NA,NA,NA,99,2,7,7.666666666666667,2.3333333333333335,3.6666666666666665,caples_123_2013-2018_prefire_NA_180,0,0,123 prefire NA
caples,123,2013-2018,prefire,NA,270,29,2,2,3,11.3,27,11,3,3,8,3,5,3,4,8,NA,NA,NA,NA,NA,100,4,4,4,5,5,caples_123_2013-2018_prefire_NA_270,0,1073,123 prefire NA
caples,124,2013-2018,prefire,NA,90,11,2,2,3,11.3,4,1,0,0,11,6,0,0,0,0,NA,NA,NA,NA,NA,103,3,0,0,4.666666666666667,2,caples_124_2013-2018_prefire_NA_90,0,0,124 prefire NA
caples,124,2013-2018,prefire,NA,0,11,2,2,3,11.3,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,102,4,0,0,1.3333333333333333,0,caples_124_2013-2018_prefire_NA_0,0,0,124 prefire NA
caples,124,2013-2018,prefire,NA,180,11,2,2,3,11.3,6,1,0,1,4,0,0,4,0,0,NA,NA,NA,NA,NA,101,3,0,0.3333333333333333,3.6666666666666665,0,caples_124_2013-2018_prefire_NA_180,0,0,124 prefire NA
caples,124,2013-2018,prefire,NA,270,11,2,2,3,11.3,2,1,3,0,5,0,0,4,0,0,NA,NA,NA,NA,NA,104,6,2,0.6666666666666666,5,0,caples_124_2013-2018_prefire_NA_270,14641,0,124 prefire NA
caples,125,2013-2018,prefire,NA,90,25,2,2,3,11.3,8,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,108,2,0,0,1.3333333333333333,0,caples_125_2013-2018_prefire_NA_90,0,0,125 prefire NA
caples,125,2013-2018,prefire,NA,0,25,2,2,3,11.3,6,4,1,3,4,0.5,0,1,0,0,NA,NA,NA,NA,NA,107,12,2,1.6666666666666667,5.666666666666667,0.16666666666666666,caples_125_2013-2018_prefire_NA_0,0,0,125 prefire NA
caples,125,2013-2018,prefire,NA,180,25,2,2,3,11.3,24,14,0,2,2,0,0,2,0,0,NA,NA,NA,NA,NA,105,3,0,0.6666666666666666,2.3333333333333335,0,caples_125_2013-2018_prefire_NA_180,0,0,125 prefire NA
caples,125,2013-2018,prefire,NA,270,25,2,2,3,11.3,82,5,0,0,2,10,8,6,3,2,NA,NA,NA,NA,NA,106,3,4,4,3.6666666666666665,5,caples_125_2013-2018_prefire_NA_270,0,0,125 prefire NA
caples,125,2020,postfire,1yr,90,0,2,2,3,11.3,1,0,1,6,8,6.7,0,2,48,13,NA,NA,NA,NA,NA,640,3,1,2.3333333333333335,4.333333333333333,22.566666666666666,caples_125_2020_postfire_1yr_90,0,0,125 postfire 1yr
caples,125,2020,postfire,1yr,0,0,2,2,3,11.3,1,2,1,2,6,2.7,2,5,2,34,NA,NA,NA,NA,NA,579,4,0,1.3333333333333333,5,12.9,caples_125_2020_postfire_1yr_0,0,0,125 postfire 1yr
caples,125,2020,postfire,1yr,180,0,2,2,3,11.3,5,0,1,0,8,6.5,2,2,2,8,NA,NA,NA,NA,NA,514,4,6,2.6666666666666665,4.666666666666667,5.5,caples_125_2020_postfire_1yr_180,0,0,125 postfire 1yr
caples,125,2020,postfire,1yr,270,0,2,2,3,11.3,55,10,1,2,3,1.8,3,7,45,7,NA,NA,NA,NA,NA,720,5,7,4,5,17.933333333333334,caples_125_2020_postfire_1yr_270,0,0,125 postfire 1yr
caples,126,2013-2018,prefire,NA,90,26,2,2,3,11.3,6,4,2,3,6,2,1,6,0,0,NA,NA,NA,NA,NA,110,4,0,1.3333333333333333,5.333333333333333,0.6666666666666666,caples_126_2013-2018_prefire_NA_90,0,689,126 prefire NA
caples,126,2013-2018,prefire,NA,0,26,2,2,3,11.3,0,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,109,2,0,0,1.3333333333333333,0,caples_126_2013-2018_prefire_NA_0,0,0,126 prefire NA
caples,126,2013-2018,prefire,NA,180,26,2,2,3,11.3,21,4,2,2,3,3,0,4,1,10,NA,NA,NA,NA,NA,111,5,3,1.6666666666666667,4,4.666666666666667,caples_126_2013-2018_prefire_NA_180,0,317,126 prefire NA
caples,126,2013-2018,prefire,NA,270,26,2,2,3,11.3,14,9,4,2,2,0,0,6,1,0,NA,NA,NA,NA,NA,112,3,0,0.6666666666666666,3.6666666666666665,0.3333333333333333,caples_126_2013-2018_prefire_NA_270,0,781,126 prefire NA
caples,126,2020,postfire,1yr,90,0,2,2,3,11.3,10,0,0,0,2,2.5,0,2,2,8,NA,NA,NA,NA,NA,641,2,0,0,2,4.166666666666667,caples_126_2020_postfire_1yr_90,0,0,126 postfire 1yr
caples,126,2020,postfire,1yr,0,0,2,2,3,11.3,2,1,0,0,0,0,0,1,1.5,0,NA,NA,NA,NA,NA,580,0,0,0,0.3333333333333333,0.5,caples_126_2020_postfire_1yr_0,0,0,126 postfire 1yr
caples,126,2020,postfire,1yr,180,0,2,2,3,11.3,21,1,0,0,1,0,0,2,0,6,NA,NA,NA,NA,NA,515,0,0,0,1,2,caples_126_2020_postfire_1yr_180,0,0,126 postfire 1yr
caples,126,2020,postfire,1yr,270,0,2,2,3,11.3,12,2,0,0,2,0.5,0,1,0,0,NA,NA,NA,NA,NA,721,1,1,0.3333333333333333,1.3333333333333333,0.16666666666666666,caples_126_2020_postfire_1yr_270,0,0,126 postfire 1yr
caples,127,2013-2018,prefire,NA,90,21,2,2,3,11.3,31,6,2,3,5,6,2,3,6,4,NA,NA,NA,NA,NA,114,4,8,4.333333333333333,4,5.333333333333333,caples_127_2013-2018_prefire_NA_90,0,961,127 prefire NA
caples,127,2013-2018,prefire,NA,0,21,2,2,3,11.3,16,0,2,0,8,0,0,3,0,0,NA,NA,NA,NA,NA,115,2,0,0,4.333333333333333,0,caples_127_2013-2018_prefire_NA_0,169,0,127 prefire NA
caples,127,2013-2018,prefire,NA,180,21,2,2,3,11.3,10,2,0,0,0,0,0,0,0,9,NA,NA,NA,NA,NA,113,3,3,1,1,3,caples_127_2013-2018_prefire_NA_180,0,4356,127 prefire NA
caples,127,2013-2018,prefire,NA,270,21,2,2,3,11.3,4,1,1,1,5,2,0,2,0,0,NA,NA,NA,NA,NA,116,1,0,0.3333333333333333,2.6666666666666665,0.6666666666666666,caples_127_2013-2018_prefire_NA_270,0,0,127 prefire NA
caples,127,2020,postfire,1yr,90,0,2,2,3,11.3,81,2,2,2,10,2.5,0,5,2.5,3,NA,NA,NA,NA,NA,642,6,7,3,7,2.6666666666666665,caples_127_2020_postfire_1yr_90,0,0,127 postfire 1yr
caples,127,2020,postfire,1yr,0,0,2,2,3,11.3,13,0,0,0,2,0,0,2,0,6,NA,NA,NA,NA,NA,581,3,0,0,2.3333333333333335,2,caples_127_2020_postfire_1yr_0,0,0,127 postfire 1yr
caples,127,2020,postfire,1yr,180,0,2,2,3,11.3,24,0,0,3,4,0,0,0,0,1,NA,NA,NA,NA,NA,516,6,5,2.6666666666666665,3.3333333333333335,0.3333333333333333,caples_127_2020_postfire_1yr_180,0,0,127 postfire 1yr
caples,127,2020,postfire,1yr,270,0,2,2,3,11.3,17,1,0,6,3,7,4,2,6.5,0,NA,NA,NA,NA,NA,722,2,0,3.3333333333333335,2.3333333333333335,4.5,caples_127_2020_postfire_1yr_270,0,0,127 postfire 1yr
caples,128,2013-2018,prefire,NA,90,35,2,2,3,11.3,3,6,3,1,6,0,0,2,0,0,NA,NA,NA,NA,NA,120,1,2,1,3,0,caples_128_2013-2018_prefire_NA_90,0,1021,128 prefire NA
caples,128,2013-2018,prefire,NA,0,35,2,2,3,11.3,3,4,5,0,2,0,0,2,0,0,NA,NA,NA,NA,NA,119,2,0,0,2,0,caples_128_2013-2018_prefire_NA_0,0,0,128 prefire NA
caples,128,2013-2018,prefire,NA,180,35,2,2,3,11.3,30,5,0,2,8,1,6,6,0,9,NA,NA,NA,NA,NA,118,4,4,4,6,3.3333333333333335,caples_128_2013-2018_prefire_NA_180,0,441,128 prefire NA
caples,128,2013-2018,prefire,NA,270,35,2,2,3,11.3,19,6,1,1,2,0,5,6,0,5,NA,NA,NA,NA,NA,117,5,5,3.6666666666666665,4.333333333333333,1.6666666666666667,caples_128_2013-2018_prefire_NA_270,0,625,128 prefire NA
caples,128,2020,postfire,1yr,90,0,2,2,3,11.3,6,2,1,0,6,0,0,0,0,0,NA,NA,NA,NA,NA,643,3,10,3.3333333333333335,3,0,caples_128_2020_postfire_1yr_90,0,0,128 postfire 1yr
caples,128,2020,postfire,1yr,0,0,2,2,3,11.3,8,2,3,1,6,4,0,0,0,2,NA,NA,NA,NA,NA,582,4,2,1,3.3333333333333335,2,caples_128_2020_postfire_1yr_0,0,0,128 postfire 1yr
caples,128,2020,postfire,1yr,180,0,2,2,3,11.3,28,2,2,0,4,0,22,4,0,2,NA,NA,NA,NA,NA,517,5,0,7.333333333333333,4.333333333333333,0.6666666666666666,caples_128_2020_postfire_1yr_180,0,0,128 postfire 1yr
caples,128,2020,postfire,1yr,270,0,2,2,3,11.3,47,2,2,4,6,1.5,12,3,1.5,13,NA,NA,NA,NA,NA,723,6,6,7.333333333333333,5,5.333333333333333,caples_128_2020_postfire_1yr_270,0,0,128 postfire 1yr
caples,129,2013-2018,prefire,NA,90,26,2,2,3,11.3,23,11,1,0,5,5,0,2,0,0,NA,NA,NA,NA,NA,122,6,0,0,4.333333333333333,1.6666666666666667,caples_129_2013-2018_prefire_NA_90,0,0,129 prefire NA
caples,129,2013-2018,prefire,NA,0,26,2,2,3,11.3,21,14,2,5,5,3,10,6,8,2,NA,NA,NA,NA,NA,121,4,0,5,5,4.333333333333333,caples_129_2013-2018_prefire_NA_0,0,0,129 prefire NA
caples,129,2013-2018,prefire,NA,180,26,2,2,3,11.3,14,8,0,4,5,1,0,6,1,1,NA,NA,NA,NA,NA,124,4,0,1.3333333333333333,5,1,caples_129_2013-2018_prefire_NA_180,0,0,129 prefire NA
caples,129,2013-2018,prefire,NA,270,26,2,2,3,11.3,20,9,1,1,2,2,3,1,1,4,NA,NA,NA,NA,NA,123,3,6,3.3333333333333335,2,2.3333333333333335,caples_129_2013-2018_prefire_NA_270,0,196,129 prefire NA
caples,129,2019,postfire,immediate,90,26,2,2,3,11.3,20,10,0,0,0,0.1,3,1,2,3,NA,NA,NA,NA,NA,181,3,8,3.6666666666666665,1.3333333333333333,1.7,caples_129_2019_postfire_immediate_90,0,543,129 postfire immediate
caples,129,2019,postfire,immediate,0,26,2,2,3,11.3,8,10,1,12,3,4,0,0,0.2,0,Litter measurement at 0 is unburned,NA,NA,NA,NA,180,0,0,4,1,1.4000000000000001,caples_129_2019_postfire_immediate_0,0,0,129 postfire immediate
caples,129,2019,postfire,immediate,180,26,2,2,3,11.3,12,2,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,182,0,5,1.6666666666666667,0,0.03333333333333333,caples_129_2019_postfire_immediate_180,0,0,129 postfire immediate
caples,129,2019,postfire,immediate,270,26,2,2,3,11.3,30,5,0,0,0,0.1,0,0,0,2,NA,NA,NA,NA,NA,183,1,5,1.6666666666666667,0.3333333333333333,0.7000000000000001,caples_129_2019_postfire_immediate_270,0,1058,129 postfire immediate
caples,129,2020,postfire,1yr,90,0,2,2,3,11.3,14,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,617,0,0,0,0.3333333333333333,0,caples_129_2020_postfire_1yr_90,0,0,129 postfire 1yr
caples,129,2020,postfire,1yr,0,0,2,2,3,11.3,12,1,0,0,4,0.9,0,2,0,1,NA,NA,NA,NA,NA,556,3,0,0,3,0.6333333333333333,caples_129_2020_postfire_1yr_0,0,0,129 postfire 1yr
caples,129,2020,postfire,1yr,180,0,2,2,3,11.3,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,491,1,0,0,0.3333333333333333,0,caples_129_2020_postfire_1yr_180,0,0,129 postfire 1yr
caples,129,2020,postfire,1yr,270,0,2,2,3,11.3,12,5,0,0,0,0,0,1,1.8,21,NA,NA,NA,NA,NA,697,2,0,0,1,7.6000000000000005,caples_129_2020_postfire_1yr_270,0,784,129 postfire 1yr
caples,13,2013-2018,prefire,NA,90,4,2,2,3,11.3,7,4,2,0,3,1,0,0,1,NA,NA,NA,NA,NA,NA,111,NA,NA,0,1.5,1,caples_13_2013-2018_prefire_NA_90,0,0,13 prefire NA
caples,13,2013-2018,prefire,NA,0,21,2,2,3,11.3,12,6,1,3,5,5,2,5,5,NA,NA,NA,NA,NA,NA,109,NA,NA,2.5,5,5,caples_13_2013-2018_prefire_NA_0,0,1210,13 prefire NA
caples,13,2013-2018,prefire,NA,180,21,2,2,3,11.3,7,3,1,2,3,4.7,2,3,3,NA,NA,NA,NA,NA,NA,107,NA,NA,2,3,3.85,caples_13_2013-2018_prefire_NA_180,0,100,13 prefire NA
caples,13,2013-2018,prefire,NA,270,8,2,2,3,11.3,45,10,0,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,108,NA,NA,2.5,2,2,caples_13_2013-2018_prefire_NA_270,784,0,13 prefire NA
caples,13,2019,postfire,immediate,90,4,2,2,3,11.3,0,3,1,0,0,0,0,4,3.5,6,Large log with bark on transect,NA,NA,NA,NA,50,6,1,0.3333333333333333,3.3333333333333335,3.1666666666666665,caples_13_2019_postfire_immediate_90,0,3540.25,13 postfire immediate
caples,13,2019,postfire,immediate,0,21,2,2,3,11.3,0,0,0,0,0,NA,0,0,0.5,0,NA,NA,NA,NA,NA,49,0,0,0,0,0.25,caples_13_2019_postfire_immediate_0,0,121,13 postfire immediate
caples,13,2019,postfire,immediate,180,21,2,2,3,11.3,10,1,0,0,0,0,0,3,3,4,Mostly unburned,NA,NA,NA,NA,51,1,4,1.3333333333333333,1.3333333333333333,2.3333333333333335,caples_13_2019_postfire_immediate_180,0,0,13 postfire immediate
caples,13,2019,postfire,immediate,270,8,2,2,3,11.3,3,2,0,0,0,0,0,0,7,0,Unburned toward plot center,NA,NA,NA,NA,52,0,0,0,0,2.3333333333333335,caples_13_2019_postfire_immediate_270,0,0,13 postfire immediate
caples,13,2020,postfire,1yr,90,0,2,2,3,11.3,0,0,0,0,1,0.3,0,0,0.2,8,NA,NA,NA,NA,NA,621,0,8,2.6666666666666665,0.3333333333333333,2.8333333333333335,caples_13_2020_postfire_1yr_90,0,0,13 postfire 1yr
caples,13,2020,postfire,1yr,0,0,2,2,3,11.3,0,0,2,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,560,0,0,0,0.6666666666666666,0,caples_13_2020_postfire_1yr_0,0,0,13 postfire 1yr
caples,13,2020,postfire,1yr,180,0,2,2,3,11.3,2,1,0,2,1,2.4,5,1,5.6,2,NA,NA,NA,NA,NA,495,3,2,3,1.6666666666666667,3.3333333333333335,caples_13_2020_postfire_1yr_180,0,0,13 postfire 1yr
caples,13,2020,postfire,1yr,270,0,2,2,3,11.3,4,1,0,1,0,0.8,0,1,0,3,NA,NA,NA,NA,NA,701,2,2,1,1,1.2666666666666666,caples_13_2020_postfire_1yr_270,0,0,13 postfire 1yr
caples,130,2013-2018,prefire,NA,90,46,2,2,3,11.3,24,4,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,4,3,0,0,1.3333333333333333,0,caples_130_2013-2018_prefire_NA_90,0,100,130 prefire NA
caples,130,2013-2018,prefire,NA,0,46,2,2,3,11.3,6,4,1,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,3,1,0,0,0.6666666666666666,1,caples_130_2013-2018_prefire_NA_0,144,0,130 prefire NA
caples,130,2013-2018,prefire,NA,180,46,2,2,3,11.3,26,15,0,7,3,7.5,6,2,5.5,0,NA,NA,NA,NA,NA,2,3,0,4.333333333333333,2.6666666666666665,4.333333333333333,caples_130_2013-2018_prefire_NA_180,0,0,130 prefire NA
caples,130,2013-2018,prefire,NA,270,46,2,2,3,11.3,9,3,4,7,4,3,8,3,31,2,NA,NA,NA,NA,NA,1,4,4,6.333333333333333,3.6666666666666665,12,caples_130_2013-2018_prefire_NA_270,0,1764,130 prefire NA
caples,131,2013-2018,prefire,NA,90,33,2,2,3,11.3,14,6,1,3,1,1,3,2,0,2,NA,NA,NA,NA,NA,6,3,3,3,2,1,caples_131_2013-2018_prefire_NA_90,100,200,131 prefire NA
caples,131,2013-2018,prefire,NA,0,33,2,2,3,11.3,43,4,5,4,3,5,4,2,0,6,NA,NA,NA,NA,NA,5,3,6,4.666666666666667,2.6666666666666665,3.6666666666666665,caples_131_2013-2018_prefire_NA_0,772,100,131 prefire NA
caples,131,2013-2018,prefire,NA,180,33,2,2,3,11.3,4,4,0,0,6,4,2,3,0,3,NA,NA,NA,NA,NA,7,2,1,1,3.6666666666666665,2.3333333333333335,caples_131_2013-2018_prefire_NA_180,784,1346,131 prefire NA
caples,131,2013-2018,prefire,NA,270,33,2,2,3,11.3,10,1,1,1,3,0,0,4,1,0,NA,NA,NA,NA,NA,8,6,0,0.3333333333333333,4.333333333333333,0.3333333333333333,caples_131_2013-2018_prefire_NA_270,0,3621,131 prefire NA
caples,132,2013-2018,prefire,NA,90,22,2,2,3,11.3,26,5,0,0,2,0,0,2,1,9,NA,NA,NA,NA,NA,12,4,0,0,2.6666666666666665,3.3333333333333335,caples_132_2013-2018_prefire_NA_90,0,0,132 prefire NA
caples,132,2013-2018,prefire,NA,0,22,2,2,3,11.3,8,1,0,0,4,0,0,7,0,0,NA,NA,NA,NA,NA,9,5,0,0,5.333333333333333,0,caples_132_2013-2018_prefire_NA_0,0,0,132 prefire NA
caples,132,2013-2018,prefire,NA,180,22,2,2,3,11.3,5,1,0,0,2,0,0,3,0,0,NA,NA,NA,NA,NA,11,1,0,0,2,0,caples_132_2013-2018_prefire_NA_180,0,0,132 prefire NA
caples,132,2013-2018,prefire,NA,270,22,2,2,3,11.3,10,2,0,0,2,0,0,2,0,0,NA,NA,NA,NA,NA,10,0,0,0,1.3333333333333333,0,caples_132_2013-2018_prefire_NA_270,0,0,132 prefire NA
caples,133,2013-2018,prefire,NA,90,23,2,2,3,11.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,14,0,0,0,0,0,caples_133_2013-2018_prefire_NA_90,0,121,133 prefire NA
caples,133,2013-2018,prefire,NA,0,23,2,2,3,11.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,13,0,0,0,0,0,caples_133_2013-2018_prefire_NA_0,898,0,133 prefire NA
