site_plotid,coef_plot_litter,coef_plot_duff,coef_plot_litterduff
valentine_vr35,0.796281820093397,1.663373906942144,1.6040996983112672
valentine_vr35n,0.9400986320263711,1.6184515790576133,1.5975380890924067
valentine_vr35n,0.9600313386261541,1.6111019274758422,1.5958612387754478
valentine_vr3n,0.836592018476014,1.6037735925740637,1.6335599946703807
valentine_vr3n,0.8689872865761331,1.5907531867415141,1.6242152057953443
valentine_vr4,1.0067790754411503,1.5325957125147798,1.5752714528050373
valentine_vr4,1.0058154047316217,1.5329211442536588,1.575344394401682
valentine_vr40,0.7950932580196837,1.5917760914073593,1.5568546775641954
valentine_vr40,0.8359880380124004,1.576666605991854,1.5491617511908367
valentine_vr40e,0.8265866941097795,1.5921269704985002,1.58799666089361
valentine_vr40e,0.7905997899960253,1.6054742785023917,1.5949244995608647
valentine_vr43,0.7877083766261266,1.6317540084951383,1.5986983237569425
valentine_vr43,0.8502200085718185,1.6266135530783692,1.5983083787869354
valentine_vr44,0.6379180686805762,1.6756382028645154,1.6085595225387568
valentine_vr44,0.6884708256126256,1.6604459028889247,1.6048991791927079
valentine_vr4n,0.9677179568328833,1.5617195022241823,1.5827253050037193
valentine_vr4n,0.9672775047074009,1.5623617880730647,1.5828571755590561
valentine_vr52,0.9270896548739282,1.6742012351131992,1.6145072504259443
wilderranch_wil001,0.363,1.75,1.624
wilderranch_wil002,0.38071703363066217,1.7347584002099494,1.612365460949126
wilderranch_wil003,0.36346594920851844,1.7495991534753068,1.623694017386023
wilderranch_wil005,0.363,1.75,1.624
wilderranch_wil006,0.363,1.75,1.624
wilderranch_wil007,0.363,1.75,1.624
wilderranch_wil008,0.42802882263249514,1.6940570408091709,1.58129644182417
wilderranch_wil009,0.363,1.75,1.624
wilderranch_wil011,0.37946922517056025,1.7358318641746275,1.6131848800776163
wilderranch_wil012,0.363,1.75,1.624
wilderranch_wil013,0.3664388320433028,1.74704164349169,1.6217417649855361
wilderranch_wil015,0.6418731576405428,1.5100911558022476,1.4408677268188852
wilderranch_wil016,0.47429550422803546,1.6542547658237858,1.5509137307564398
wilderranch_wil017,0.3668992109231159,1.7466455890062615,1.6214394403319257
wilderranch_wil018,0.45781315787397425,1.668434189533567,1.5617374671845559
wilderranch_wil020,0.363,1.75,1.624
wilderranch_wil021,0.363,1.75,1.624
wilderranch_wil022,0.5113139842728407,1.6224085284998118,1.5266041899685336
wilderranch_wil023,0.5875653388938454,1.5568110557619814,1.4765309451176145
wilderranch_wil024,0.5525045307079803,1.5869731482332545,1.4995549089761966
