plotID_fuel,time_fire,mass_tonsHA
riolindo rio003 total_fuel,prefire_,18.7259585391424
riolindo rio003 duff_load,prefire_,8.06577215443755
riolindo rio003 litter_load,prefire_,6.78429813314701
riolindo rio003 litter_depth_cm,prefire_,3.8
riolindo rio003 duff_depth_cm,prefire_,1.0375
riolindo rio003 fuel_depth_cm,prefire_,3.7375
riolindo rio004 mass_1hr,prefire_,0.622074314230614
riolindo rio004 mass_10hr,prefire_,1.40343175411505
riolindo rio004 mass_100hr,prefire_,9.62112621181374
riolindo rio004 mass_cwd_sound,prefire_,5.61282984071429
riolindo rio004 mass_cwd_rotten,prefire_,0.565374512716573
riolindo rio004 total_fine,prefire_,11.6466322801594
riolindo rio004 total_cwd,prefire_,6.17820435343086
riolindo rio004 total_fuel,prefire_,52.862083731547
riolindo rio004 duff_load,prefire_,25.9535973407381
riolindo rio004 litter_load,prefire_,9.0836497572186
riolindo rio004 litter_depth_cm,prefire_,4.7375
riolindo rio004 duff_depth_cm,prefire_,3.4375
riolindo rio004 fuel_depth_cm,prefire_,5.0125
riolindo rio005 mass_1hr,prefire_,0.49760433
riolindo rio005 mass_10hr,prefire_,2.754998784
riolindo rio005 mass_100hr,prefire_,5.650340388
riolindo rio005 mass_cwd_sound,prefire_,1.94671570141593
riolindo rio005 mass_cwd_rotten,prefire_,2.45922959070796
riolindo rio005 total_fine,prefire_,8.902943502
riolindo rio005 total_cwd,prefire_,4.40594529212389
riolindo rio005 total_fuel,prefire_,56.2781734766239
riolindo rio005 duff_load,prefire_,30.05531375
riolindo rio005 litter_load,prefire_,12.9139709325
riolindo rio005 litter_depth_cm,prefire_,7.975
riolindo rio005 duff_depth_cm,prefire_,3.85
riolindo rio005 fuel_depth_cm,prefire_,7.15
riolindo rio006 mass_1hr,prefire_,0.22115748
riolindo rio006 mass_10hr,prefire_,2.181040704
riolindo rio006 mass_100hr,prefire_,6.457531872
riolindo rio006 mass_cwd_sound,prefire_,7.21638767701327
riolindo rio006 mass_cwd_rotten,prefire_,0.563899778761062
riolindo rio006 total_fine,prefire_,8.859730056
riolindo rio006 total_cwd,prefire_,7.78028745577434
riolindo rio006 total_fuel,prefire_,35.3500358142743
riolindo rio006 duff_load,prefire_,9.0751434375
riolindo rio006 litter_load,prefire_,9.634874865
riolindo rio006 litter_depth_cm,prefire_,5.95
riolindo rio006 duff_depth_cm,prefire_,1.1625
riolindo rio006 fuel_depth_cm,prefire_,5.7625
riolindo rio007 mass_1hr,prefire_,0.859843543216478
riolindo rio007 mass_10hr,prefire_,2.23709737031939
riolindo rio007 mass_100hr,prefire_,4.79788553978738
riolindo rio007 mass_cwd_sound,prefire_,0
riolindo rio007 mass_cwd_rotten,prefire_,0.251515449266788
riolindo rio007 total_fine,prefire_,7.89482645332325
riolindo rio007 total_cwd,prefire_,0.251515449266788
riolindo rio007 total_fuel,prefire_,23.8576539663031
riolindo rio007 duff_load,prefire_,7.4570645241868
riolindo rio007 litter_load,prefire_,8.25424753952631
riolindo rio007 litter_depth_cm,prefire_,4.075
riolindo rio007 duff_depth_cm,prefire_,1
riolindo rio007 fuel_depth_cm,prefire_,4.875
riolindo rio008 mass_1hr,prefire_,0.464430708
riolindo rio008 mass_10hr,prefire_,3.44374848
riolindo rio008 mass_100hr,prefire_,2.421574452
riolindo rio008 mass_cwd_sound,prefire_,0
riolindo rio008 mass_cwd_rotten,prefire_,0
riolindo rio008 total_fine,prefire_,6.32975364
riolindo rio008 total_cwd,prefire_,0
riolindo rio008 total_fuel,prefire_,14.44413074
riolindo rio008 duff_load,prefire_,2.2443903125
riolindo rio008 litter_load,prefire_,5.8699867875
riolindo rio008 litter_depth_cm,prefire_,3.625
riolindo rio008 duff_depth_cm,prefire_,0.2875
riolindo rio008 fuel_depth_cm,prefire_,4.775
riolindo rio009 mass_1hr,prefire_,0.751935432
riolindo rio009 mass_10hr,prefire_,1.492291008
riolindo rio009 mass_100hr,prefire_,2.421574452
riolindo rio009 mass_cwd_sound,prefire_,0
riolindo rio009 mass_cwd_rotten,prefire_,0
riolindo rio009 total_fine,prefire_,4.665800892
riolindo rio009 total_cwd,prefire_,0
riolindo rio009 total_fuel,prefire_,17.5770952845
riolindo rio009 duff_load,prefire_,4.9766915625
riolindo rio009 litter_load,prefire_,7.93460283
riolindo rio009 litter_depth_cm,prefire_,4.9
riolindo rio009 duff_depth_cm,prefire_,0.6375
riolindo rio009 fuel_depth_cm,prefire_,5.0125
shaverlake shaver001 mass_1hr,prefire_,0.671218326604721
shaverlake shaver001 mass_10hr,prefire_,1.91865536621148
shaverlake shaver001 mass_100hr,prefire_,2.41172338361951
shaverlake shaver001 mass_cwd_sound,prefire_,1.43395629291424
shaverlake shaver001 mass_cwd_rotten,prefire_,0
shaverlake shaver001 total_fine,prefire_,5.00159707643571
shaverlake shaver001 total_cwd,prefire_,1.43395629291424
shaverlake shaver001 total_fuel,prefire_,19.8823487378478
shaverlake shaver001 duff_load,prefire_,2.27517925361923
shaverlake shaver001 litter_load,prefire_,11.1716161148786
shaverlake shaver001 litter_depth_cm,prefire_,2.0625
shaverlake shaver001 duff_depth_cm,prefire_,0.3125
shaverlake shaver001 fuel_depth_cm,prefire_,8.2875
shaverlake shaver002 mass_1hr,prefire_,0.412403004230161
shaverlake shaver002 mass_10hr,prefire_,1.70294807414053
shaverlake shaver002 mass_100hr,prefire_,6.49476365346503
shaverlake shaver002 mass_cwd_sound,prefire_,2.55187202377612
shaverlake shaver002 mass_cwd_rotten,prefire_,0
shaverlake shaver002 total_fine,prefire_,8.61011473183572
shaverlake shaver002 total_cwd,prefire_,2.55187202377612
shaverlake shaver002 total_fuel,prefire_,30.9079508661977
shaverlake shaver002 duff_load,prefire_,5.74482722579321
shaverlake shaver002 litter_load,prefire_,14.0011368847926
shaverlake shaver002 litter_depth_cm,prefire_,2.575
shaverlake shaver002 duff_depth_cm,prefire_,0.7875
shaverlake shaver002 fuel_depth_cm,prefire_,5.3125
shaverlake shaver003 mass_1hr,prefire_,0.3592430055
shaverlake shaver003 mass_10hr,prefire_,3.13505721
shaverlake shaver003 mass_100hr,prefire_,0
shaverlake shaver003 mass_cwd_sound,prefire_,0.599121387566372
shaverlake shaver003 mass_cwd_rotten,prefire_,0
shaverlake shaver003 total_fine,prefire_,3.4943002155
shaverlake shaver003 total_cwd,prefire_,0.599121387566372
shaverlake shaver003 total_fuel,prefire_,21.8812603530664
shaverlake shaver003 duff_load,prefire_,0
shaverlake shaver003 litter_load,prefire_,17.78783875
shaverlake shaver003 litter_depth_cm,prefire_,3.125
shaverlake shaver003 duff_depth_cm,prefire_,0
shaverlake shaver003 fuel_depth_cm,prefire_,6.93
shaverlake shaver004 mass_1hr,prefire_,1.14020294559406
shaverlake shaver004 mass_10hr,prefire_,0.669385106390931
shaverlake shaver004 mass_100hr,prefire_,5.45118692368392
shaverlake shaver004 mass_cwd_sound,prefire_,1.11099341157069
shaverlake shaver004 mass_cwd_rotten,prefire_,0
shaverlake shaver004 total_fine,prefire_,7.26077497566891
shaverlake shaver004 total_cwd,prefire_,1.11099341157069
shaverlake shaver004 total_fuel,prefire_,23.5272733309896
shaverlake shaver004 duff_load,prefire_,6.65504521019336
shaverlake shaver004 litter_load,prefire_,8.50045973355664
shaverlake shaver004 litter_depth_cm,prefire_,2.75
shaverlake shaver004 duff_depth_cm,prefire_,0.875
shaverlake shaver004 fuel_depth_cm,prefire_,8.1925
shaverlake shaver005 mass_1hr,prefire_,0.648475051167039
shaverlake shaver005 mass_10hr,prefire_,3.34300096590013
shaverlake shaver005 mass_100hr,prefire_,7.90217876992399
shaverlake shaver005 mass_cwd_sound,prefire_,0.742174722104002
shaverlake shaver005 mass_cwd_rotten,prefire_,0
shaverlake shaver005 total_fine,prefire_,11.8936547869912
shaverlake shaver005 total_cwd,prefire_,0.742174722104002
shaverlake shaver005 total_fuel,prefire_,56.4730789662569
shaverlake shaver005 duff_load,prefire_,28.9342516406525
shaverlake shaver005 litter_load,prefire_,14.9029978165092
shaverlake shaver005 litter_depth_cm,prefire_,2.8375
shaverlake shaver005 duff_depth_cm,prefire_,4.0375
shaverlake shaver005 fuel_depth_cm,prefire_,6.0875
shaverlake shaver006 mass_1hr,prefire_,0.141282383327103
shaverlake shaver006 mass_10hr,prefire_,2.04068540125909
shaverlake shaver006 mass_100hr,prefire_,3.54866539052505
shaverlake shaver006 mass_cwd_sound,prefire_,2.98005224705611
shaverlake shaver006 mass_cwd_rotten,prefire_,0
shaverlake shaver006 total_fine,prefire_,5.73063317511124
shaverlake shaver006 total_cwd,prefire_,2.98005224705611
shaverlake shaver006 total_fuel,prefire_,16.5138498478865
shaverlake shaver006 duff_load,prefire_,2.0290888740071
shaverlake shaver006 litter_load,prefire_,5.77407555171208
shaverlake shaver006 litter_depth_cm,prefire_,1.1
shaverlake shaver006 duff_depth_cm,prefire_,0.275
shaverlake shaver006 fuel_depth_cm,prefire_,4.6125
shaverlake shaver007 mass_1hr,prefire_,0.6934225455
shaverlake shaver007 mass_10hr,prefire_,3.866570559
shaverlake shaver007 mass_100hr,prefire_,8.4778622775
shaverlake shaver007 mass_cwd_sound,prefire_,0
shaverlake shaver007 mass_cwd_rotten,prefire_,0
shaverlake shaver007 total_fine,prefire_,13.037855382
shaverlake shaver007 total_cwd,prefire_,0
shaverlake shaver007 total_fuel,prefire_,30.4974834145
shaverlake shaver007 duff_load,prefire_,5.7908058125
shaverlake shaver007 litter_load,prefire_,11.66882222
shaverlake shaver007 litter_depth_cm,prefire_,2.05
shaverlake shaver007 duff_depth_cm,prefire_,0.775
shaverlake shaver007 fuel_depth_cm,prefire_,21.3125
shaverlake shaver008 mass_1hr,prefire_,0.601922817394259
shaverlake shaver008 mass_10hr,prefire_,5.6644701899871
shaverlake shaver008 mass_100hr,prefire_,14.7201899066748
shaverlake shaver008 mass_cwd_sound,prefire_,1.61891288400263
shaverlake shaver008 mass_cwd_rotten,prefire_,0
shaverlake shaver008 total_fine,prefire_,20.9865829140562
shaverlake shaver008 total_cwd,prefire_,1.61891288400263
shaverlake shaver008 total_fuel,prefire_,74.5769075895282
shaverlake shaver008 duff_load,prefire_,40.0534823642886
shaverlake shaver008 litter_load,prefire_,11.9179294271808
shaverlake shaver008 litter_depth_cm,prefire_,4.15
shaverlake shaver008 duff_depth_cm,prefire_,6.05
shaverlake shaver008 fuel_depth_cm,prefire_,6.05
shaverlake shaver009 mass_1hr,prefire_,0.734366251522254
shaverlake shaver009 mass_10hr,prefire_,3.65839884112535
shaverlake shaver009 mass_100hr,prefire_,7.08598947995219
shaverlake shaver009 mass_cwd_sound,prefire_,11.005168452826
shaverlake shaver009 mass_cwd_rotten,prefire_,0.2242782189995
shaverlake shaver009 total_fine,prefire_,11.4787545725998
shaverlake shaver009 total_cwd,prefire_,11.2294466718255
shaverlake shaver009 total_fuel,prefire_,34.5362765421175
shaverlake shaver009 duff_load,prefire_,6.34383651144637
shaverlake shaver009 litter_load,prefire_,5.48423878624585
shaverlake shaver009 litter_depth_cm,prefire_,2.5
shaverlake shaver009 duff_depth_cm,prefire_,0.833333333333333
shaverlake shaver009 fuel_depth_cm,prefire_,8.65
shaverlake shaver010 mass_1hr,prefire_,1.18643691941818
shaverlake shaver010 mass_10hr,prefire_,1.49145317573107
shaverlake shaver010 mass_100hr,prefire_,3.22763341193001
shaverlake shaver010 mass_cwd_sound,prefire_,7.10275530486257
shaverlake shaver010 mass_cwd_rotten,prefire_,0
shaverlake shaver010 total_fine,prefire_,5.90552350707927
shaverlake shaver010 total_cwd,prefire_,7.10275530486257
shaverlake shaver010 total_fuel,prefire_,38.5053667026949
shaverlake shaver010 duff_load,prefire_,9.5629171089087
shaverlake shaver010 litter_load,prefire_,15.9341707818443
shaverlake shaver010 litter_depth_cm,prefire_,2.9375
shaverlake shaver010 duff_depth_cm,prefire_,1.3125
shaverlake shaver010 fuel_depth_cm,prefire_,7.4625
shaverlake shaver011 mass_1hr,prefire_,0.394804600753076
shaverlake shaver011 mass_10hr,prefire_,3.56442345157216
shaverlake shaver011 mass_100hr,prefire_,15.1824240792529
shaverlake shaver011 mass_cwd_sound,prefire_,44.86772866877
shaverlake shaver011 mass_cwd_rotten,prefire_,0
shaverlake shaver011 total_fine,prefire_,19.1416521315781
shaverlake shaver011 total_cwd,prefire_,44.86772866877
shaverlake shaver011 total_fuel,prefire_,94.28126924344
shaverlake shaver011 duff_load,prefire_,16.5272947517653
shaverlake shaver011 litter_load,prefire_,13.7445936913266
shaverlake shaver011 litter_depth_cm,prefire_,3.2
shaverlake shaver011 duff_depth_cm,prefire_,2.3875
shaverlake shaver011 fuel_depth_cm,prefire_,19.5875
shaverlake shaver012 mass_1hr,prefire_,1.87106379751054
shaverlake shaver012 mass_10hr,prefire_,1.87396740214751
shaverlake shaver012 mass_100hr,prefire_,1.46326294131573
shaverlake shaver012 mass_cwd_sound,prefire_,0.478158348583397
shaverlake shaver012 mass_cwd_rotten,prefire_,0.184104954188684
shaverlake shaver012 total_fine,prefire_,5.20829414097378
shaverlake shaver012 total_cwd,prefire_,0.662263302772081
shaverlake shaver012 total_fuel,prefire_,79.5935888493703
shaverlake shaver012 duff_load,prefire_,53.4762180485781
shaverlake shaver012 litter_load,prefire_,20.2468133570464
shaverlake shaver012 litter_depth_cm,prefire_,5.875
shaverlake shaver012 duff_depth_cm,prefire_,7
shaverlake shaver012 fuel_depth_cm,prefire_,17.975
shaverlake shaver013 mass_1hr,prefire_,0.347711426775054
shaverlake shaver013 mass_10hr,prefire_,2.20287119048045
shaverlake shaver013 mass_100hr,prefire_,1.19718510034743
shaverlake shaver013 mass_cwd_sound,prefire_,16.9411034299637
shaverlake shaver013 mass_cwd_rotten,prefire_,0
shaverlake shaver013 total_fine,prefire_,3.74776771760293
shaverlake shaver013 total_cwd,prefire_,16.9411034299637
shaverlake shaver013 total_fuel,prefire_,38.1143319600599
shaverlake shaver013 duff_load,prefire_,5.14202760129258
shaverlake shaver013 litter_load,prefire_,12.2834332112007
shaverlake shaver013 litter_depth_cm,prefire_,2.2625
shaverlake shaver013 duff_depth_cm,prefire_,0.6875
shaverlake shaver013 fuel_depth_cm,prefire_,21.5125
shaverlake shaver014 mass_1hr,prefire_,0.322725098135607
shaverlake shaver014 mass_10hr,prefire_,2.07022318436537
shaverlake shaver014 mass_100hr,prefire_,8.273009478629
shaverlake shaver014 mass_cwd_sound,prefire_,1.57510334141281
shaverlake shaver014 mass_cwd_rotten,prefire_,0.972686924801684
shaverlake shaver014 total_fine,prefire_,10.66595776113
shaverlake shaver014 total_cwd,prefire_,2.5477902662145
shaverlake shaver014 total_fuel,prefire_,31.8959261010113
shaverlake shaver014 duff_load,prefire_,12.1896706601657
shaverlake shaver014 litter_load,prefire_,6.49250741350112
shaverlake shaver014 litter_depth_cm,prefire_,4.725
shaverlake shaver014 duff_depth_cm,prefire_,1.95
shaverlake shaver014 fuel_depth_cm,prefire_,12.1875
shaverlake shaver015 mass_1hr,prefire_,2.3016038618588
shaverlake shaver015 mass_10hr,prefire_,2.48531405428428
shaverlake shaver015 mass_100hr,prefire_,3.91698159542058
shaverlake shaver015 mass_cwd_sound,prefire_,6.37437037821533
shaverlake shaver015 mass_cwd_rotten,prefire_,0.830973303440399
shaverlake shaver015 total_fine,prefire_,8.70389951156366
shaverlake shaver015 total_cwd,prefire_,7.20534368165573
shaverlake shaver015 total_fuel,prefire_,32.3860820243492
shaverlake shaver015 duff_load,prefire_,1.87101928859535
shaverlake shaver015 litter_load,prefire_,14.6058195425345
shaverlake shaver015 litter_depth_cm,prefire_,3.25
shaverlake shaver015 duff_depth_cm,prefire_,0.25
shaverlake shaver015 fuel_depth_cm,prefire_,14.5125
shaverlake shaver016 mass_1hr,prefire_,0.652190515937602
shaverlake shaver016 mass_10hr,prefire_,4.91581076842513
shaverlake shaver016 mass_100hr,prefire_,12.9811195517519
shaverlake shaver016 mass_cwd_sound,prefire_,5.12382046731465
shaverlake shaver016 mass_cwd_rotten,prefire_,0
shaverlake shaver016 total_fine,prefire_,18.5491208361146
shaverlake shaver016 total_cwd,prefire_,5.12382046731465
shaverlake shaver016 total_fuel,prefire_,47.63453025118
shaverlake shaver016 duff_load,prefire_,10.162844994042
shaverlake shaver016 litter_load,prefire_,13.7987439537088
shaverlake shaver016 litter_depth_cm,prefire_,2.7125
shaverlake shaver016 duff_depth_cm,prefire_,1.375
shaverlake shaver016 fuel_depth_cm,prefire_,10.9
shaverlake shaver017 mass_1hr,prefire_,0.150463793186607
shaverlake shaver017 mass_10hr,prefire_,1.84690703415554
shaverlake shaver017 mass_100hr,prefire_,5.04652955597267
shaverlake shaver017 mass_cwd_sound,prefire_,5.43113453342184
shaverlake shaver017 mass_cwd_rotten,prefire_,0
shaverlake shaver017 total_fine,prefire_,7.04390038331482
shaverlake shaver017 total_cwd,prefire_,5.43113453342184
shaverlake shaver017 total_fuel,prefire_,57.1195820251779
shaverlake shaver017 duff_load,prefire_,17.6752467175587
shaverlake shaver017 litter_load,prefire_,26.9693003908825
shaverlake shaver017 litter_depth_cm,prefire_,8.8625
shaverlake shaver017 duff_depth_cm,prefire_,2.375
shaverlake shaver017 fuel_depth_cm,prefire_,13.075
shaverlake shaver018 mass_1hr,prefire_,0.430905261645035
shaverlake shaver018 mass_10hr,prefire_,1.98986017215051
shaverlake shaver018 mass_100hr,prefire_,6.53435905271867
shaverlake shaver018 mass_cwd_sound,prefire_,4.25535357280843
shaverlake shaver018 mass_cwd_rotten,prefire_,0.821597124778613
shaverlake shaver018 total_fine,prefire_,8.95512448651422
shaverlake shaver018 total_cwd,prefire_,5.07695069758704
shaverlake shaver018 total_fuel,prefire_,27.7126539347658
shaverlake shaver018 duff_load,prefire_,2.91452838476907
shaverlake shaver018 litter_load,prefire_,10.7660503658955
shaverlake shaver018 litter_depth_cm,prefire_,2.55
shaverlake shaver018 duff_depth_cm,prefire_,0.4
shaverlake shaver018 fuel_depth_cm,prefire_,4.7125
shaverlake shaver019 mass_1hr,prefire_,0.42098031886727
shaverlake shaver019 mass_10hr,prefire_,1.88310054486863
shaverlake shaver019 mass_100hr,prefire_,0
shaverlake shaver019 mass_cwd_sound,prefire_,0
shaverlake shaver019 mass_cwd_rotten,prefire_,0
shaverlake shaver019 total_fine,prefire_,2.3040808637359
shaverlake shaver019 total_cwd,prefire_,0
shaverlake shaver019 total_fuel,prefire_,32.5074625585127
shaverlake shaver019 duff_load,prefire_,8.79474544857706
shaverlake shaver019 litter_load,prefire_,21.4086362461997
shaverlake shaver019 litter_depth_cm,prefire_,4.4
shaverlake shaver019 duff_depth_cm,prefire_,1.275
shaverlake shaver019 fuel_depth_cm,prefire_,9.6375
shaverlake shaver020 mass_1hr,prefire_,0.392663013980712
shaverlake shaver020 mass_10hr,prefire_,0.987438156024023
shaverlake shaver020 mass_100hr,prefire_,0.975075378020784
shaverlake shaver020 mass_cwd_sound,prefire_,0.335402230884405
shaverlake shaver020 mass_cwd_rotten,prefire_,0
shaverlake shaver020 total_fine,prefire_,2.35517654802552
shaverlake shaver020 total_cwd,prefire_,0.335402230884405
shaverlake shaver020 total_fuel,prefire_,13.2849471537226
shaverlake shaver020 duff_load,prefire_,0.281958404374267
shaverlake shaver020 litter_load,prefire_,10.3124099704385
shaverlake shaver020 litter_depth_cm,prefire_,5.25
shaverlake shaver020 duff_depth_cm,prefire_,0.0375
shaverlake shaver020 fuel_depth_cm,prefire_,15.3875
shaverlake shaver021 mass_1hr,prefire_,0.631095475620639
shaverlake shaver021 mass_10hr,prefire_,1.61285905354876
shaverlake shaver021 mass_100hr,prefire_,3.02724396893567
shaverlake shaver021 mass_cwd_sound,prefire_,16.5910976653867
shaverlake shaver021 mass_cwd_rotten,prefire_,0
shaverlake shaver021 total_fine,prefire_,5.27119849810508
shaverlake shaver021 total_cwd,prefire_,16.5910976653867
shaverlake shaver021 total_fuel,prefire_,62.6586251441193
shaverlake shaver021 duff_load,prefire_,26.1725830505857
shaverlake shaver021 litter_load,prefire_,14.6237459300419
shaverlake shaver021 litter_depth_cm,prefire_,2.7625
shaverlake shaver021 duff_depth_cm,prefire_,3.6375
shaverlake shaver021 fuel_depth_cm,prefire_,6.25
shaverlake shaver022 mass_1hr,prefire_,0.262719834
shaverlake shaver022 mass_10hr,prefire_,2.018670984
shaverlake shaver022 mass_100hr,prefire_,3.45570594
shaverlake shaver022 mass_cwd_sound,prefire_,6.53834375823009
shaverlake shaver022 mass_cwd_rotten,prefire_,0
shaverlake shaver022 total_fine,prefire_,5.737096758
shaverlake shaver022 total_cwd,prefire_,6.53834375823009
shaverlake shaver022 total_fuel,prefire_,29.4889383912301
shaverlake shaver022 duff_load,prefire_,0
shaverlake shaver022 litter_load,prefire_,17.213497875
shaverlake shaver022 litter_depth_cm,prefire_,3.675
shaverlake shaver022 duff_depth_cm,prefire_,0
shaverlake shaver022 fuel_depth_cm,prefire_,4.0125
shaverlake shaver023 mass_1hr,prefire_,0.681189954885664
shaverlake shaver023 mass_10hr,prefire_,2.54066113102147
shaverlake shaver023 mass_100hr,prefire_,2.22373503532115
shaverlake shaver023 mass_cwd_sound,prefire_,0.695497051084342
shaverlake shaver023 mass_cwd_rotten,prefire_,0
shaverlake shaver023 total_fine,prefire_,5.44558612122828
shaverlake shaver023 total_cwd,prefire_,0.695497051084342
shaverlake shaver023 total_fuel,prefire_,25.0792889395103
shaverlake shaver023 duff_load,prefire_,9.06991849404881
shaverlake shaver023 litter_load,prefire_,9.86828727314883
shaverlake shaver023 litter_depth_cm,prefire_,3.625
shaverlake shaver023 duff_depth_cm,prefire_,1.375
shaverlake shaver023 fuel_depth_cm,prefire_,13
shaverlake shaver024 mass_1hr,prefire_,2.11209444050033
shaverlake shaver024 mass_10hr,prefire_,3.59199353639694
shaverlake shaver024 mass_100hr,prefire_,14.1400343433778
shaverlake shaver024 mass_cwd_sound,prefire_,7.88878287223055
shaverlake shaver024 mass_cwd_rotten,prefire_,9.76901954334654
shaverlake shaver024 total_fine,prefire_,19.8441223202751
shaverlake shaver024 total_cwd,prefire_,17.6578024155771
shaverlake shaver024 total_fuel,prefire_,92.3641947127163
shaverlake shaver024 duff_load,prefire_,38.1028041092325
shaverlake shaver024 litter_load,prefire_,16.7594658676316
shaverlake shaver024 litter_depth_cm,prefire_,3.875
shaverlake shaver024 duff_depth_cm,prefire_,5.5
shaverlake shaver024 fuel_depth_cm,prefire_,15.8625
shaverlake shaver025 mass_1hr,prefire_,0.935683664461955
shaverlake shaver025 mass_10hr,prefire_,4.04267115224347
shaverlake shaver025 mass_100hr,prefire_,6.51773059453153
shaverlake shaver025 mass_cwd_sound,prefire_,0.1345126545441
shaverlake shaver025 mass_cwd_rotten,prefire_,3.22716108026366
shaverlake shaver025 total_fine,prefire_,11.4960854112369
shaverlake shaver025 total_cwd,prefire_,3.36167373480776
shaverlake shaver025 total_fuel,prefire_,40.674615474481
shaverlake shaver025 duff_load,prefire_,10.1994063293282
shaverlake shaver025 litter_load,prefire_,15.6174499991081
shaverlake shaver025 litter_depth_cm,prefire_,3.35
shaverlake shaver025 duff_depth_cm,prefire_,1.5
shaverlake shaver025 fuel_depth_cm,prefire_,4.725
shaverlake shaver026 mass_1hr,prefire_,0.57641721335514
shaverlake shaver026 mass_10hr,prefire_,3.65368800658896
shaverlake shaver026 mass_100hr,prefire_,13.2770803795748
shaverlake shaver026 mass_cwd_sound,prefire_,4.78254351240755
shaverlake shaver026 mass_cwd_rotten,prefire_,0
shaverlake shaver026 total_fine,prefire_,17.5071855995188
shaverlake shaver026 total_cwd,prefire_,4.78254351240755
shaverlake shaver026 total_fuel,prefire_,51.804408375146
shaverlake shaver026 duff_load,prefire_,20.769458670691
shaverlake shaver026 litter_load,prefire_,8.74522059252859
shaverlake shaver026 litter_depth_cm,prefire_,3.6875
shaverlake shaver026 duff_depth_cm,prefire_,2.75
shaverlake shaver026 fuel_depth_cm,prefire_,7.725
slypark hcp1 mass_1hr,prefire_,1.83632304501856
slypark hcp1 mass_10hr,prefire_,4.93944921579653
slypark hcp1 mass_100hr,prefire_,3.0541252534497
slypark hcp1 mass_cwd_sound,prefire_,0.219573112393419
slypark hcp1 mass_cwd_rotten,prefire_,0
slypark hcp1 total_fine,prefire_,9.8298975142648
slypark hcp1 total_cwd,prefire_,0.219573112393419
slypark hcp1 total_fuel,prefire_,35.5543878516091
slypark hcp1 duff_load,prefire_,16.652958546737
slypark hcp1 litter_load,prefire_,8.85195867821392
slypark hcp1 litter_depth_cm,prefire_,2.00625
slypark hcp1 duff_depth_cm,prefire_,2.39375
slypark hcp10 mass_1hr,prefire_,0.318620810197683
slypark hcp10 mass_10hr,prefire_,3.93936522922571
slypark hcp10 mass_100hr,prefire_,6.41568998237656
slypark hcp10 mass_cwd_sound,prefire_,0
slypark hcp10 mass_cwd_rotten,prefire_,0
slypark hcp10 total_fine,prefire_,10.6736760218
slypark hcp10 total_cwd,prefire_,0
slypark hcp10 total_fuel,prefire_,43.9128971129881
slypark hcp10 duff_load,prefire_,22.1030336281186
slypark hcp10 litter_load,prefire_,11.1361874630695
slypark hcp10 litter_depth_cm,prefire_,3.375
slypark hcp10 duff_depth_cm,prefire_,3.2625
slypark hcp11 mass_1hr,prefire_,0.918699477582843
slypark hcp11 mass_10hr,prefire_,1.96046176720279
slypark hcp11 mass_100hr,prefire_,0
slypark hcp11 mass_cwd_sound,prefire_,0.490838520314148
slypark hcp11 mass_cwd_rotten,prefire_,0.586823974825648
slypark hcp11 total_fine,prefire_,2.87916124478564
slypark hcp11 total_cwd,prefire_,1.0776624951398
slypark hcp11 total_fuel,prefire_,18.4035899159433
slypark hcp11 duff_load,prefire_,7.76157586939861
slypark hcp11 litter_load,prefire_,6.68519030661922
slypark hcp11 litter_depth_cm,prefire_,2.5
slypark hcp11 duff_depth_cm,prefire_,1.125
slypark hcp2 mass_1hr,prefire_,0.374294209236673
slypark hcp2 mass_10hr,prefire_,4.06791955286491
slypark hcp2 mass_100hr,prefire_,9.36930905835632
slypark hcp2 mass_cwd_sound,prefire_,0
slypark hcp2 mass_cwd_rotten,prefire_,0
slypark hcp2 total_fine,prefire_,13.8115228204579
slypark hcp2 total_cwd,prefire_,0
slypark hcp2 total_fuel,prefire_,65.5744114262692
slypark hcp2 duff_load,prefire_,28.9995364201406
slypark hcp2 litter_load,prefire_,22.7633521856708
slypark hcp2 litter_depth_cm,prefire_,4.25
slypark hcp2 duff_depth_cm,prefire_,4.00625
slypark hcp3 mass_1hr,prefire_,0.482388794076093
slypark hcp3 mass_10hr,prefire_,3.01324717640878
slypark hcp3 mass_100hr,prefire_,2.78383931012417
slypark hcp3 mass_cwd_sound,prefire_,0.268002786521416
slypark hcp3 mass_cwd_rotten,prefire_,0
slypark hcp3 total_fine,prefire_,6.27947528060904
slypark hcp3 total_cwd,prefire_,0.268002786521416
slypark hcp3 total_fuel,prefire_,43.7604047941531
slypark hcp3 duff_load,prefire_,29.2338094328004
slypark hcp3 litter_load,prefire_,7.97911729422225
slypark hcp3 litter_depth_cm,prefire_,4
slypark hcp3 duff_depth_cm,prefire_,4.75625
slypark hcp4 mass_1hr,prefire_,1.54510215701358
slypark hcp4 mass_10hr,prefire_,4.33235464182247
slypark hcp4 mass_100hr,prefire_,2.85059824407933
slypark hcp4 mass_cwd_sound,prefire_,0
slypark hcp4 mass_cwd_rotten,prefire_,0.731198446656606
slypark hcp4 total_fine,prefire_,8.72805504291538
slypark hcp4 total_cwd,prefire_,0.731198446656606
slypark hcp4 total_fuel,prefire_,59.8744003969631
slypark hcp4 duff_load,prefire_,33.872094295973
slypark hcp4 litter_load,prefire_,16.5430526114182
slypark hcp4 litter_depth_cm,prefire_,5.25
slypark hcp4 duff_depth_cm,prefire_,5.25
