site_plotid,qmd_plot_x1h,qmd_plot_x10h,qmd_plot_x100h,qmd_plot_x1000h
springsfire_springs05,0.15,1.25,17.31,135.49
springsfire_springs05,0.15,1.25,17.31,135.49
springsfire_springs06,0.1,1.44,13.39,138.06
springsfire_springs06,0.1,1.44,13.39,138.06
springsfire_springs07,0.1,1.44,13.39,138.06
springsfire_springs07,0.1,1.44,13.39,138.06
springsfire_springs08,0.1265530781458495,1.339098303045772,15.471761326634601,136.69517178330335
springsfire_springs08,0.1254946914187971,1.3431201726085709,15.388783807233692,136.74957286107383
springsfire_springs09,0.1,1.44,13.39,138.06
springsfire_springs10,0.10310663998113234,1.4281947680716964,13.633560574520775,137.90031870496975
springsfire_springs10,0.10302549055502108,1.4285031358909208,13.627198459513655,137.90448978547198
springsfire_springs11,0.15,1.25,17.31,135.49
springsfire_springs11,0.15,1.25,17.31,135.49
springsfire_springs12,0.15,1.25,17.31,135.49
springsfire_springs12,0.15,1.25,17.31,135.49
springsfire_springs13,0.15,1.25,17.31,135.49
springsfire_springs13,0.15,1.25,17.31,135.49
springsfire_springs14,0.15,1.25,17.31,135.49
springsfire_springs14,0.15,1.25,17.31,135.49
springsfire_springs15,0.13155982221695675,1.3200726755755643,15.86429006180941,136.43782513804842
springsfire_springs15,0.15,1.25,17.31,135.49
springsfire_springs16,0.15,1.25,17.31,135.49
springsfire_springs16,0.15,1.25,17.31,135.49
springsfire_springs17,0.15,1.25,17.31,135.49
springsfire_springs17,0.15,1.25,17.31,135.49
springsfire_springs18,0.15,1.25,17.31,135.49
springsfire_springs18,0.15,1.25,17.31,135.49
springsfire_springs19,0.15,1.25,17.31,135.49
springsfire_springs19,0.15,1.25,17.31,135.49
springsfire_springs20,0.15,1.25,17.31,135.49
springsfire_springs20,0.15,1.25,17.31,135.49
springsfire_springs21,0.15,1.25,17.31,135.49
springsfire_springs21,0.15,1.25,17.31,135.49
springsfire_springs22,0.15,1.25,17.31,135.49
springsfire_springs22,0.15,1.25,17.31,135.49
springsfire_springs23,0.15,1.25,17.31,135.49
springsfire_springs23,0.15,1.25,17.31,135.49
springsfire_springs24,0.15,1.25,17.31,135.49
springsfire_springs24,0.15,1.25,17.31,135.49
springsfire_springs25,0.15,1.25,17.31,135.49
springsfire_springs25,0.15,1.25,17.31,135.49
springsfire_springs26,0.137557063329359,1.2972831593484357,16.334473765021745,136.12956694487093
springsfire_springs26,0.13186340928065793,1.3186882831094215,15.886888030563748,136.395320550796
springsfire_springs27,0.13388310551988314,1.3112441990244441,16.046435472758837,136.31840837627803
springsfire_springs27,0.1335548222990912,1.3124916752634537,16.02069806824875,136.33528213382672
springsfire_springs28,0.15,1.25,17.31,135.49
springsfire_springs28,0.15,1.25,17.31,135.49
springsfire_springs29,0.15,1.25,17.31,135.49
springsfire_springs29,0.15,1.25,17.31,135.49
springsfire_springs30,0.14706196518572684,1.261164532294237,17.07965807056098,135.64101498945357
springsfire_springs30,0.14730520717418205,1.2602402127381085,17.098728242455874,135.62851235124705
springsfire_springs37,0.14361872296299744,1.2742488527406097,16.809707880298998,135.81799763970196
springsfire_springs37,0.14071390071019899,1.2852871773012438,16.5819698156796,135.9673055034958
springsfire_springs38,0.15,1.25,17.31,135.49
springsfire_springs38,0.15,1.25,17.31,135.49
springsfire_springs39,0.14210257773615265,1.28001020460262,16.690842094514366,135.89592750436177
springsfire_springs39,0.14185566777887992,1.2809484624402563,16.671484353864187,135.9086186761656
springsfire_springs40,0.12989154115194834,1.3264121436225962,15.733496826312749,136.52357478478984
springsfire_springs40,0.12687482181533474,1.337875677101728,15.496986030322244,136.6786341586918
springsfire_springs41,0.15,1.25,17.31,135.49
springsfire_springs42,0.15,1.25,17.31,135.49
springsfire_springs43,0.15,1.25,17.31,135.49
springsfire_springs44,0.15,1.25,17.31,135.49
springsfire_springs45,0.15,1.25,17.31,135.49
springsfire_springs46,0.1394949162717623,1.2899193181673032,16.486401435706163,136.0299613036314
springsfire_springs47,0.15,1.25,17.31,135.49
springsfire_springs48,0.15,1.25,17.31,135.49
springsfire_springs49,0.15,1.25,17.31,135.49
springsfire_springs50,0.15,1.25,17.31,135.49
springsfire_springs51,0.15,1.25,17.31,135.49
sugarpinesp_sugarpine1,0.09551768771408653,1.3044823122859135,12.708308890842403,148.8578817484616
sugarpinesp_sugarpine2,0.14455521725504206,1.255444782744958,16.803635204718912,133.99268474513656
valentine_vr1,0.09924021226735193,1.3012776644257655,15.919124419793526,214.18797802001436
valentine_vr1,0.0991944702549711,1.3013794939447914,15.920709336104519,214.3369369363618
valentine_vr10,0.09943879696422363,1.3051281195519258,16.062659840694657,217.3291045306943
valentine_vr10,0.09937163477761013,1.3033483216066688,16.041436589724803,217.01784137683418
valentine_vr10n,0.09831288079985584,1.2935465198778198,15.27330983906549,199.6564504113829
valentine_vr10n,0.09823746553967025,1.309957905989843,14.812243717306966,186.74679058969156
valentine_vr11,0.08753108662802864,1.0099414856042943,12.362847924526704,163.5001545803184
valentine_vr11,0.084425878447492,0.9072857788585367,11.318577589407457,147.75173366490142
valentine_vr11n,0.10000000000000003,1.3226450660845215,16.177179680492625,218.12540366383544
valentine_vr11n,0.09937136947085956,1.3033412909777777,16.04135275279161,217.0166118126985
valentine_vr12,0.08480660259131757,1.3207308681885839,12.667386886889442,175.84910471153302
valentine_vr12,0.08568027340863613,1.3165923259720278,12.878639476855053,178.6267717317898
valentine_vr12n,0.09999999999999998,1.3291581853106424,16.022493098872232,213.68182807181404
valentine_vr12n,0.1,1.3324466002523165,15.944393244007482,211.4383069778571
valentine_vr13,0.08621692240397333,1.35730153442384,12.128848399963559,154.94427005513268
valentine_vr13,0.08730737444705491,1.3622736866154197,12.265925563494633,154.679980908007
valentine_vr13n,0.11899492314201106,1.3125865578465863,14.865561165611641,145.04765894081174
valentine_vr13n,0.12143890916455374,1.3109625437786774,15.3119719848588,149.4878361587128
valentine_vr14,0.0815972905557049,1.32,11.933765990034946,167.1418279590395
valentine_vr14,0.08083048536320592,1.3199999999999998,11.754333574990188,164.9422472643562
valentine_vr14n,0.09671336886335517,1.339147523001251,15.0161746427454,197.4389010169308
valentine_vr14n,0.08635129750153532,1.339824139401303,12.575380304578342,167.25367777661594
valentine_vr16,0.12293947688919048,1.2876504353557185,15.101327219000677,144.68649484435926
valentine_vr16,0.13092101842582057,1.2785591409659425,15.755470400083432,141.73281727629083
valentine_vr16n,0.09296644177868536,1.397798650672112,12.746429422749712,146.67610882111043
valentine_vr16n,0.09407390719766462,1.4044434431859876,12.847762508586312,145.31946368286083
valentine_vr19,0.0998943128763366,1.346833228792862,15.577980029232302,201.31986614184186
valentine_vr1n,0.09992533281962307,1.3628992519468524,15.203670646054034,190.4478025523481
valentine_vr1n,0.09991054203315947,1.3741415806279242,14.93320429584612,182.73529643871686
valentine_vr2,0.0991428632842203,1.3861797093719994,14.467661910922539,172.32019661173854
valentine_vr2,0.08815631034022789,1.0218255678717347,12.545923659820204,166.0855819793016
valentine_vr20,0.1,1.363282247617979,15.212046619072996,190.40068656263378
valentine_vr20,0.09707357997192305,1.2716815728652429,14.620998310407241,186.42417659244484
valentine_vr20n,0.10283721673573758,1.3518254011991886,15.450525703200771,190.7156608434
valentine_vr20n,0.102744883298878,1.3471064877496,15.423980539508086,190.47808074982638
valentine_vr21,0.09946670379135929,1.3889077314902023,14.47865006428578,171.38794001632402
valentine_vr21,0.0999999999999999,1.3788954243992824,14.841233670516992,179.74859670358842
valentine_vr21n,0.09938216290293449,1.3721711743635785,14.565790173480462,174.45774180711084
valentine_vr21n,0.1,1.3801017421602788,14.81258362369338,178.92558641114985
valentine_vr22,0.0931267656341882,1.335707561774695,14.258608566251038,189.49764320088332
valentine_vr22,0.09560036416146862,1.3349849623648953,14.85459235761737,197.08615402372214
valentine_vr22n,0.09968748033691485,1.4175051650775523,13.350057818850814,140.4203171551001
valentine_vr22n,0.10160941674959678,1.4205329222847394,13.637485959666247,141.68652269040481
valentine_vr23,0.08645068954088087,1.3350111698323721,12.712946069047284,170.82243232988088
valentine_vr23,0.08602749333507792,1.3348837164974803,12.616945173593079,169.69544905126514
valentine_vr24,0.08794009084375616,1.3660794641411464,12.323593984086724,153.89843617501774
valentine_vr24,0.08459227751550522,1.3445130662752127,12.05240761459191,159.00890858696255
valentine_vr24n,0.0892594350013905,1.3591017635083906,12.78310859235173,162.08320556924085
valentine_vr24n,0.08914952315982982,1.358352104662833,12.790125933657894,162.63968377775402
valentine_vr25,0.08725534603810468,1.363532076228628,12.223864162486578,153.67220110332175
valentine_vr25,0.0875397622914702,1.365238573748821,12.249888249669524,153.32379119294902
valentine_vr25n,0.09436806634875956,1.3389448299566236,12.91443156550182,155.9216692394789
valentine_vr25n,0.09508310680758772,1.328482796819104,12.971309175427153,157.06288763683216
valentine_vr25s,0.1019475231074985,1.301267726264209,13.367130190643433,153.68753676169047
valentine_vr25s,0.09909609368972555,1.3036621351971212,13.132294716188444,154.84495578704838
valentine_vr26,0.09116369923362094,1.3869821954017256,12.581478479876317,148.88446843881434
valentine_vr26,0.09172074303231045,1.3903244581938619,12.632447987456402,148.20208978541945
valentine_vr26n,0.09044648594636251,1.382678915678175,12.51585346409217,149.76305471570595
valentine_vr26n,0.08832921181332473,1.3699752708799484,12.322122880919213,152.3567155286772
valentine_vr26s,0.08670888315926725,1.3602532989556035,12.173862809072954,154.34161812989763
valentine_vr26s,0.08,1.32,11.56,162.56
valentine_vr29,0.09999999999999998,1.322896983473492,16.17119664250455,217.95353302520985
valentine_vr29,0.10003534023660794,1.3305593732916527,15.984496962736126,212.51386149236
valentine_vr2n,0.09488417699228381,1.3323994452982422,14.748410590361155,196.79574014764034
valentine_vr2n,0.09348117472787733,1.2688838839325207,14.531843096362024,197.1385400643602
valentine_vr3,0.08192524146886901,1.3199999999999996,12.010506503715348,168.08255515345073
valentine_vr30,0.1056615639005245,1.3120738105392658,16.361157467471223,210.36875088479422
valentine_vr30,0.10381186511472262,1.314663388839389,16.321573913455065,213.49252219425662
valentine_vr30n,0.10342786736832928,1.358466040850709,15.28581130148094,184.62343370110906
valentine_vr30n,0.10423233847947272,1.0150114330976967,13.172720927799611,145.00225040227565
valentine_vr31,0.08935867721639855,1.3556163141015256,12.364979592308302,152.09893844210146
valentine_vr31,0.08925315927364955,1.3548047522139621,12.354878564969095,152.23691668582993
valentine_vr31n,0.10802618151672977,1.3586170999841356,14.069301315608676,146.01358421218123
valentine_vr31n,0.11258694912825706,1.3507691353335791,14.308083964725459,141.55477517329962
valentine_vr33,0.08333511891431898,1.3400107134859138,11.865163380660187,158.47447932995925
valentine_vr33,0.08334066642374895,1.3400439985424937,11.86567097777303,158.46768363090754
valentine_vr33n,0.10558528778994011,1.3806093154424928,13.668797804536648,135.7569688378409
valentine_vr33n,0.10499404924665218,1.3838093915801837,13.63156824631935,136.15157212052347
valentine_vr34,0.08999349550182228,1.3799609730109337,12.474404838416739,150.3179680102677
valentine_vr34,0.08852139327095701,1.371128359625742,12.339707484292564,152.12129324307767
valentine_vr35,0.10527894812678726,1.3694711591381195,14.223405372776437,154.7520634815702
valentine_vr35,0.10554017783690006,1.3701767760026275,14.247994020858386,154.57647075957078
valentine_vr35n,0.09393996406004684,1.3802213940834074,12.776960735802103,146.62769966568425
valentine_vr35n,0.09270577492357258,1.3807315388244514,12.683820628714432,147.75286341365359
valentine_vr3n,0.08820799928938408,1.32,13.480671833715874,186.10464596159824
valentine_vr3n,0.08696202743937939,1.319999999999999,13.189114420814782,182.53057570985982
valentine_vr4,0.08251650215772055,1.31748349784228,11.746221159671324,160.33792859473283
valentine_vr4,0.08257261107821706,1.3174273889217827,11.750373219788063,160.2883844179343
valentine_vr40,0.10376261172728983,1.2974782966267335,13.700369617645404,157.41008118045227
valentine_vr40,0.1015437808835173,1.2985205284850454,13.33943355240057,154.43805293929427
valentine_vr40e,0.09621925249121271,1.3076949396084294,13.48669376919526,169.02931739782585
valentine_vr40e,0.09814690074068287,1.306817956872549,13.804587366965464,171.70400967126886
valentine_vr43,0.0982694302092178,1.3312112146403607,12.985639447606065,144.98775304832444
valentine_vr43,0.0965311096066635,1.3516482533760643,12.90375051834992,145.60912419730283
valentine_vr44,0.106144739072831,1.3154260920889862,13.559334307637238,138.67840568507893
valentine_vr44,0.10347350484334633,1.3203627241202276,13.356629930816563,140.66832517967632
valentine_vr4n,0.0866645327053649,1.3319598387881038,12.104873826904447,155.88924754161806
valentine_vr4n,0.08675394198660874,1.3324550188580488,12.111845977233806,155.75506024222486
valentine_vr52,0.10052813628984546,1.4333854166062865,13.47659016090632,139.40450991757794
wilderranch_wil001,0.12,1.28,14.52,127.24
wilderranch_wil002,0.11787819956519015,1.283182700652215,14.432298915361192,125.41701979309254
wilderranch_wil003,0.11994419769957863,1.2800837034506323,14.517693504915917,127.19205652355464
wilderranch_wil005,0.12,1.28,14.52,127.24
wilderranch_wil006,0.12,1.28,14.52,127.24
wilderranch_wil007,0.12,1.28,14.52,127.24
wilderranch_wil008,0.11221211705000057,1.291681824424999,14.198100838066688,120.54891056545883
wilderranch_wil009,0.12,1.28,14.52,127.24
wilderranch_wil011,0.11802763770412451,1.282958543443813,14.43847569177048,125.54541206079364
wilderranch_wil012,0.12,1.28,14.52,127.24
wilderranch_wil013,0.11958816382714939,1.2806177542592763,14.502977438188843,126.88616408815918
wilderranch_wil015,0.0866020170490368,1.330096974426445,13.139550038026854,98.54556631463079
wilderranch_wil016,0.10667119709843886,1.2999932043523417,13.969076146735471,115.78833684040872
wilderranch_wil017,0.11953302863196215,1.2807004570520566,14.500698516787768,126.83879376629413
wilderranch_wil018,0.10864513079353601,1.297032303809696,14.050665406132822,117.48427487344637
wilderranch_wil020,0.12,1.28,14.52,127.24
wilderranch_wil021,0.12,1.28,14.52,127.24
wilderranch_wil022,0.10223784619486938,1.306643230707696,13.7858309760546,111.97934952242527
wilderranch_wil023,0.09310594743786282,1.3203410788432057,13.408379160764994,104.13352650703047
wilderranch_wil024,0.09730484662179877,1.3140427300673019,13.581933660367682,107.7410807225621
