site,plotid,year,pre_post_fire,postTime,fuelType,mass_tonsAcre
springsfire,SPRINGS04,2020,postfire,1yr,total_fine,0.6297632355321733
springsfire,SPRINGS04,2020,postfire,1yr,total_cwd,0.4242809842625785
springsfire,SPRINGS04,2020,postfire,1yr,total_fuel,3.950582773517941
springsfire,SPRINGS04,2020,postfire,1yr,duff_load,2.73496406970862
springsfire,SPRINGS04,2020,postfire,1yr,litter_load,0.161574484014569
springsfire,SPRINGS04,2020,postfire,1yr,litter_depth_cm,0.24999999999999997
springsfire,SPRINGS04,2020,postfire,1yr,duff_depth_cm,0.8874999999999997
springsfire,SPRINGS04,2020,postfire,1yr,fuel_depth_cm,0.8375000000000001
springsfire,SPRINGS05,2019,prefire,NA,mass_1hr,0.010223198097936056
springsfire,SPRINGS05,2019,prefire,NA,mass_10hr,0.0916509361566683
springsfire,SPRINGS05,2019,prefire,NA,mass_100hr,4.659380542092513
springsfire,SPRINGS05,2019,prefire,NA,mass_cwd_sound,1.1463761469327383
springsfire,SPRINGS05,2019,prefire,NA,mass_cwd_rotten,0.43369630185276553
springsfire,SPRINGS05,2019,prefire,NA,total_fine,4.76125467634712
springsfire,SPRINGS05,2019,prefire,NA,total_cwd,1.5800724487855033
springsfire,SPRINGS05,2019,prefire,NA,total_fuel,15.897476221905182
springsfire,SPRINGS05,2019,prefire,NA,duff_load,8.493796864376773
springsfire,SPRINGS05,2019,prefire,NA,litter_load,1.0623522323957908
springsfire,SPRINGS05,2019,prefire,NA,litter_depth_cm,1.6437500000000005
springsfire,SPRINGS05,2019,prefire,NA,duff_depth_cm,2.7562500000000014
springsfire,SPRINGS05,2020,postfire,1yr,mass_1hr,0.005111599048968029
springsfire,SPRINGS05,2020,postfire,1yr,mass_10hr,0
springsfire,SPRINGS05,2020,postfire,1yr,mass_100hr,0.42790188979107
springsfire,SPRINGS05,2020,postfire,1yr,mass_cwd_sound,0.2712526817663068
springsfire,SPRINGS05,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,SPRINGS05,2020,postfire,1yr,total_fine,0.4330134888400379
springsfire,SPRINGS05,2020,postfire,1yr,total_cwd,0.2712526817663068
springsfire,SPRINGS05,2020,postfire,1yr,total_fuel,2.5389715161142363
springsfire,SPRINGS05,2020,postfire,1yr,duff_load,1.8104691729057067
springsfire,SPRINGS05,2020,postfire,1yr,litter_load,0.02423617260218535
springsfire,SPRINGS05,2020,postfire,1yr,litter_depth_cm,0.03749999999999998
springsfire,SPRINGS05,2020,postfire,1yr,duff_depth_cm,0.5874999999999999
springsfire,SPRINGS05,2020,postfire,1yr,fuel_depth_cm,0.8625000000000003
springsfire,SPRINGS06,2019,prefire,NA,mass_1hr,0.06074366248482397
springsfire,SPRINGS06,2019,prefire,NA,mass_10hr,0.44010502630513976
springsfire,SPRINGS06,2019,prefire,NA,mass_100hr,2.279387394779441
springsfire,SPRINGS06,2019,prefire,NA,mass_cwd_sound,0
springsfire,SPRINGS06,2019,prefire,NA,mass_cwd_rotten,0
springsfire,SPRINGS06,2019,prefire,NA,total_fine,2.7802360835694055
springsfire,SPRINGS06,2019,prefire,NA,total_cwd,0
springsfire,SPRINGS06,2019,prefire,NA,total_fuel,4.681015463881019
springsfire,SPRINGS06,2019,prefire,NA,duff_load,0.37708235026305104
springsfire,SPRINGS06,2019,prefire,NA,litter_load,1.5236970300485635
springsfire,SPRINGS06,2019,prefire,NA,litter_depth_cm,0.8875000000000005
springsfire,SPRINGS06,2019,prefire,NA,duff_depth_cm,0.125
springsfire,SPRINGS06,2020,postfire,1yr,mass_1hr,0.043870422905706224
springsfire,SPRINGS06,2020,postfire,1yr,mass_10hr,0.08802100526102792
springsfire,SPRINGS06,2020,postfire,1yr,mass_100hr,0
springsfire,SPRINGS06,2020,postfire,1yr,mass_cwd_sound,0.10765674747424096
springsfire,SPRINGS06,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,SPRINGS06,2020,postfire,1yr,total_fine,0.1318914281667341
springsfire,SPRINGS06,2020,postfire,1yr,total_cwd,0.10765674747424096
springsfire,SPRINGS06,2020,postfire,1yr,total_fuel,2.5020422772192834
springsfire,SPRINGS06,2020,postfire,1yr,duff_load,2.2624941015783078
springsfire,SPRINGS06,2020,postfire,1yr,litter_load,0
springsfire,SPRINGS06,2020,postfire,1yr,litter_depth_cm,0
springsfire,SPRINGS06,2020,postfire,1yr,duff_depth_cm,0.75
springsfire,SPRINGS06,2020,postfire,1yr,fuel_depth_cm,8.012500000000003
springsfire,SPRINGS07,2019,prefire,NA,mass_1hr,0.14848450829623636
springsfire,SPRINGS07,2019,prefire,NA,mass_10hr,0.44010502630513954
springsfire,SPRINGS07,2019,prefire,NA,mass_100hr,1.1396936973897205
springsfire,SPRINGS07,2019,prefire,NA,mass_cwd_sound,0
springsfire,SPRINGS07,2019,prefire,NA,mass_cwd_rotten,0
springsfire,SPRINGS07,2019,prefire,NA,total_fine,1.7282832319910968
springsfire,SPRINGS07,2019,prefire,NA,total_cwd,0
springsfire,SPRINGS07,2019,prefire,NA,total_fuel,14.069369400546341
springsfire,SPRINGS07,2019,prefire,NA,duff_load,9.61559993170781
springsfire,SPRINGS07,2019,prefire,NA,litter_load,2.7254862368474293
springsfire,SPRINGS07,2019,prefire,NA,litter_depth_cm,1.5875000000000004
springsfire,SPRINGS07,2019,prefire,NA,duff_depth_cm,3.1875
springsfire,SPRINGS07,2020,postfire,1yr,mass_1hr,0.02699718332658843
springsfire,SPRINGS07,2020,postfire,1yr,mass_10hr,0
springsfire,SPRINGS07,2020,postfire,1yr,mass_100hr,0.30391831930392565
springsfire,SPRINGS07,2020,postfire,1yr,mass_cwd_sound,0
springsfire,SPRINGS07,2020,postfire,1yr,mass_cwd_rotten,0.0441125842964226
springsfire,SPRINGS07,2020,postfire,1yr,total_fine,0.33091550263051395
springsfire,SPRINGS07,2020,postfire,1yr,total_cwd,0.0441125842964226
springsfire,SPRINGS07,2020,postfire,1yr,total_fuel,2.3950250648710885
springsfire,SPRINGS07,2020,postfire,1yr,duff_load,1.9985364563941719
springsfire,SPRINGS07,2020,postfire,1yr,litter_load,0.02146052154997976
springsfire,SPRINGS07,2020,postfire,1yr,litter_depth_cm,0.012499999999999997
springsfire,SPRINGS07,2020,postfire,1yr,duff_depth_cm,0.6624999999999999
springsfire,SPRINGS07,2020,postfire,1yr,fuel_depth_cm,0.8
springsfire,SPRINGS08,2019,prefire,NA,mass_1hr,0.068393017247004
springsfire,SPRINGS08,2019,prefire,NA,mass_10hr,0.7535125301533027
springsfire,SPRINGS08,2019,prefire,NA,mass_100hr,2.1544169104857787
springsfire,SPRINGS08,2019,prefire,NA,mass_cwd_sound,0
springsfire,SPRINGS08,2019,prefire,NA,mass_cwd_rotten,0
springsfire,SPRINGS08,2019,prefire,NA,total_fine,2.976322457886085
springsfire,SPRINGS08,2019,prefire,NA,total_cwd,0
springsfire,SPRINGS08,2019,prefire,NA,total_fuel,9.966176608532844
springsfire,SPRINGS08,2019,prefire,NA,duff_load,4.003761683227868
springsfire,SPRINGS08,2019,prefire,NA,litter_load,2.9860924674188905
springsfire,SPRINGS08,2019,prefire,NA,litter_depth_cm,2.5749999999999997
springsfire,SPRINGS08,2019,prefire,NA,duff_depth_cm,1.3125
springsfire,SPRINGS08,2020,postfire,1yr,mass_1hr,0.029921945045564242
springsfire,SPRINGS08,2020,postfire,1yr,mass_10hr,0.17729706591842415
springsfire,SPRINGS08,2020,postfire,1yr,mass_100hr,0.7181389701619263
springsfire,SPRINGS08,2020,postfire,1yr,mass_cwd_sound,0
springsfire,SPRINGS08,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,SPRINGS08,2020,postfire,1yr,total_fine,0.9253579811259145
springsfire,SPRINGS08,2020,postfire,1yr,total_cwd,0
springsfire,SPRINGS08,2020,postfire,1yr,total_fuel,6.397951397404119
springsfire,SPRINGS08,2020,postfire,1yr,duff_load,5.4146110382700705
springsfire,SPRINGS08,2020,postfire,1yr,litter_load,0.057982378008133814
springsfire,SPRINGS08,2020,postfire,1yr,litter_depth_cm,0.05
springsfire,SPRINGS08,2020,postfire,1yr,duff_depth_cm,1.7750000000000001
springsfire,SPRINGS08,2020,postfire,1yr,fuel_depth_cm,1.2125
springsfire,SPRINGS09,2019,prefire,NA,mass_1hr,0.05736901456900041
springsfire,SPRINGS09,2019,prefire,NA,mass_10hr,0.5721365341966815
springsfire,SPRINGS09,2019,prefire,NA,mass_100hr,1.1396936973897207
springsfire,SPRINGS09,2019,prefire,NA,mass_cwd_sound,0.24222768181704224
springsfire,SPRINGS09,2019,prefire,NA,mass_cwd_rotten,6.682142946677029
springsfire,SPRINGS09,2019,prefire,NA,total_fine,1.769199246155403
springsfire,SPRINGS09,2019,prefire,NA,total_cwd,6.924370628494072
springsfire,SPRINGS09,2019,prefire,NA,total_fuel,15.50657462930346
springsfire,SPRINGS09,2019,prefire,NA,duff_load,3.808531737656819
springsfire,SPRINGS09,2019,prefire,NA,litter_load,3.0044730169971667
springsfire,SPRINGS09,2019,prefire,NA,litter_depth_cm,1.75
springsfire,SPRINGS09,2019,prefire,NA,duff_depth_cm,1.2625
springsfire,SPRINGS09,2020,postfire,1yr,mass_1hr,0.01687323957911777
springsfire,SPRINGS09,2020,postfire,1yr,mass_10hr,0.1320315078915419
springsfire,SPRINGS09,2020,postfire,1yr,mass_100hr,0.9117549579117767
springsfire,SPRINGS09,2020,postfire,1yr,mass_cwd_sound,1.215764284953245
springsfire,SPRINGS09,2020,postfire,1yr,mass_cwd_rotten,2.9946963291884976
springsfire,SPRINGS09,2020,postfire,1yr,total_fine,1.0606597053824363
springsfire,SPRINGS09,2020,postfire,1yr,total_cwd,4.210460614141743
springsfire,SPRINGS09,2020,postfire,1yr,total_fuel,7.156532070839436
springsfire,SPRINGS09,2020,postfire,1yr,duff_load,1.8854117513152568
springsfire,SPRINGS09,2020,postfire,1yr,litter_load,0
springsfire,SPRINGS09,2020,postfire,1yr,litter_depth_cm,0
springsfire,SPRINGS09,2020,postfire,1yr,duff_depth_cm,0.625
springsfire,SPRINGS09,2020,postfire,1yr,fuel_depth_cm,5
springsfire,SPRINGS10,2019,prefire,NA,mass_1hr,0.06960415659996998
springsfire,SPRINGS10,2019,prefire,NA,mass_10hr,0.17628512229086327
springsfire,SPRINGS10,2019,prefire,NA,mass_100hr,0.46543465938545286
springsfire,SPRINGS10,2019,prefire,NA,mass_cwd_sound,0.8512376797736423
springsfire,SPRINGS10,2019,prefire,NA,mass_cwd_rotten,10.190267993682463
springsfire,SPRINGS10,2019,prefire,NA,total_fine,0.7113239382762861
springsfire,SPRINGS10,2019,prefire,NA,total_cwd,11.041505673456108
springsfire,SPRINGS10,2019,prefire,NA,total_fuel,15.130734877835383
springsfire,SPRINGS10,2019,prefire,NA,duff_load,0.07551610315256113
springsfire,SPRINGS10,2019,prefire,NA,litter_load,3.302389162950425
springsfire,SPRINGS10,2019,prefire,NA,litter_depth_cm,2
springsfire,SPRINGS10,2019,prefire,NA,duff_depth_cm,0.025
springsfire,SPRINGS10,2020,postfire,1yr,mass_1hr,0.03828228612998348
springsfire,SPRINGS10,2020,postfire,1yr,mass_10hr,0
springsfire,SPRINGS10,2020,postfire,1yr,mass_100hr,0.23271732969272646
springsfire,SPRINGS10,2020,postfire,1yr,mass_cwd_sound,0
springsfire,SPRINGS10,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,SPRINGS10,2020,postfire,1yr,total_fine,0.2709996158227099
springsfire,SPRINGS10,2020,postfire,1yr,total_cwd,0
springsfire,SPRINGS10,2020,postfire,1yr,total_fuel,6.3122878680276004
springsfire,SPRINGS10,2020,postfire,1yr,duff_load,6.0412882522048905
springsfire,SPRINGS10,2020,postfire,1yr,litter_load,0
springsfire,SPRINGS10,2020,postfire,1yr,litter_depth_cm,0
springsfire,SPRINGS10,2020,postfire,1yr,duff_depth_cm,2
springsfire,SPRINGS10,2020,postfire,1yr,fuel_depth_cm,4.437500000000002
springsfire,SPRINGS11,2019,postfire,immediate,mass_1hr,0
springsfire,SPRINGS11,2019,postfire,immediate,mass_10hr,0.44204079825981357
springsfire,SPRINGS11,2019,postfire,immediate,mass_100hr,1.2361623715095105
springsfire,SPRINGS11,2019,postfire,immediate,mass_cwd_sound,0.3789584216513325
springsfire,SPRINGS11,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,SPRINGS11,2019,postfire,immediate,total_fine,1.6782031697693236
springsfire,SPRINGS11,2019,postfire,immediate,total_cwd,0.3789584216513325
springsfire,SPRINGS11,2019,postfire,immediate,total_fuel,3.116004769030936
springsfire,SPRINGS11,2019,postfire,immediate,duff_load,0.40446651735127515
springsfire,SPRINGS11,2019,postfire,immediate,litter_load,0.6543766602590043
springsfire,SPRINGS11,2019,postfire,immediate,litter_depth_cm,1.0125
springsfire,SPRINGS11,2019,postfire,immediate,duff_depth_cm,0.13125000000000006
springsfire,SPRINGS11,2019,prefire,NA,mass_1hr,0.02555799524484014
springsfire,SPRINGS11,2019,prefire,NA,mass_10hr,0.707265277215702
springsfire,SPRINGS11,2019,prefire,NA,mass_100hr,3.0904059287737753
springsfire,SPRINGS11,2019,prefire,NA,mass_cwd_sound,5.104934980704266
springsfire,SPRINGS11,2019,prefire,NA,mass_cwd_rotten,0
springsfire,SPRINGS11,2019,prefire,NA,total_fine,3.8232292012343168
springsfire,SPRINGS11,2019,prefire,NA,total_cwd,5.104934980704266
springsfire,SPRINGS11,2019,prefire,NA,total_fuel,13.714954951616852
springsfire,SPRINGS11,2019,prefire,NA,duff_load,3.486116173360988
springsfire,SPRINGS11,2019,prefire,NA,litter_load,1.3006745963172806
springsfire,SPRINGS11,2019,prefire,NA,litter_depth_cm,2.0125
springsfire,SPRINGS11,2019,prefire,NA,duff_depth_cm,1.1312499999999999
springsfire,SPRINGS11,2020,postfire,1yr,mass_1hr,0.025557995244840148
springsfire,SPRINGS11,2020,postfire,1yr,mass_10hr,0.7072652772157021
springsfire,SPRINGS11,2020,postfire,1yr,mass_100hr,0.30904059287737773
springsfire,SPRINGS11,2020,postfire,1yr,mass_cwd_sound,0
springsfire,SPRINGS11,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,SPRINGS11,2020,postfire,1yr,total_fine,1.0418638653379202
springsfire,SPRINGS11,2020,postfire,1yr,total_cwd,0
springsfire,SPRINGS11,2020,postfire,1yr,total_fuel,7.4381599018615905
springsfire,SPRINGS11,2020,postfire,1yr,duff_load,6.355902415520031
springsfire,SPRINGS11,2020,postfire,1yr,litter_load,0.04039362100364226
springsfire,SPRINGS11,2020,postfire,1yr,litter_depth_cm,0.0625
springsfire,SPRINGS11,2020,postfire,1yr,duff_depth_cm,2.0625
springsfire,SPRINGS11,2020,postfire,1yr,fuel_depth_cm,12.0375
springsfire,SPRINGS12,2019,postfire,immediate,mass_1hr,0.010324427708238089
springsfire,SPRINGS12,2019,postfire,immediate,mass_10hr,0.3545080519044881
springsfire,SPRINGS12,2019,postfire,immediate,mass_100hr,1.23616237150951
springsfire,SPRINGS12,2019,postfire,immediate,mass_cwd_sound,0.09848475221865673
springsfire,SPRINGS12,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,SPRINGS12,2019,postfire,immediate,total_fine,1.600994851122236
springsfire,SPRINGS12,2019,postfire,immediate,total_cwd,0.09848475221865673
springsfire,SPRINGS12,2019,postfire,immediate,total_fuel,1.8852902599576475
springsfire,SPRINGS12,2019,postfire,immediate,duff_load,0
springsfire,SPRINGS12,2019,postfire,immediate,litter_load,0.18581065661675425
springsfire,SPRINGS12,2019,postfire,immediate,litter_depth_cm,0.2875000000000001
springsfire,SPRINGS12,2019,postfire,immediate,duff_depth_cm,0
springsfire,SPRINGS12,2019,prefire,NA,mass_1hr,0.06695693568809452
springsfire,SPRINGS12,2019,prefire,NA,mass_10hr,0.574653037737758
springsfire,SPRINGS12,2019,prefire,NA,mass_100hr,1.23616237150951
springsfire,SPRINGS12,2019,prefire,NA,mass_cwd_sound,4.938158241126306
springsfire,SPRINGS12,2019,prefire,NA,mass_cwd_rotten,0.15034821630023318
springsfire,SPRINGS12,2019,prefire,NA,total_fine,1.877772344935363
springsfire,SPRINGS12,2019,prefire,NA,total_cwd,5.088506457426536
springsfire,SPRINGS12,2019,prefire,NA,total_fuel,10.983187465352591
springsfire,SPRINGS12,2019,prefire,NA,duff_load,3.1201702767098336
springsfire,SPRINGS12,2019,prefire,NA,litter_load,0.8967383862808578
springsfire,SPRINGS12,2019,prefire,NA,litter_depth_cm,1.3875000000000002
springsfire,SPRINGS12,2019,prefire,NA,duff_depth_cm,1.0125
springsfire,SPRINGS12,2020,postfire,1yr,mass_1hr,0.05643004875925239
springsfire,SPRINGS12,2020,postfire,1yr,mass_10hr,0.31030397207850674
springsfire,SPRINGS12,2020,postfire,1yr,mass_100hr,0.6180811857547551
springsfire,SPRINGS12,2020,postfire,1yr,mass_cwd_sound,0.2517439023565377
springsfire,SPRINGS12,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,SPRINGS12,2020,postfire,1yr,total_fine,0.9848152065925142
springsfire,SPRINGS12,2020,postfire,1yr,total_cwd,0.2517439023565377
springsfire,SPRINGS12,2020,postfire,1yr,total_fuel,4.5108118684593705
springsfire,SPRINGS12,2020,postfire,1yr,duff_load,3.27425275951032
springsfire,SPRINGS12,2020,postfire,1yr,litter_load,0
springsfire,SPRINGS12,2020,postfire,1yr,litter_depth_cm,0
springsfire,SPRINGS12,2020,postfire,1yr,duff_depth_cm,1.0625
springsfire,SPRINGS12,2020,postfire,1yr,fuel_depth_cm,6.512499999999999
springsfire,SPRINGS13,2019,postfire,immediate,mass_1hr,0.010223198097936058
springsfire,SPRINGS13,2019,postfire,immediate,mass_10hr,0.30942855878186987
springsfire,SPRINGS13,2019,postfire,immediate,mass_100hr,1.2361623715095102
springsfire,SPRINGS13,2019,postfire,immediate,mass_cwd_sound,0.3360068016871818
springsfire,SPRINGS13,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,SPRINGS13,2019,postfire,immediate,total_fine,1.5558141283893157
springsfire,SPRINGS13,2019,postfire,immediate,total_cwd,0.3360068016871818
springsfire,SPRINGS13,2019,postfire,immediate,total_fuel,3.629807247862819
springsfire,SPRINGS13,2019,postfire,immediate,duff_load,0.8089330347025497
springsfire,SPRINGS13,2019,postfire,immediate,litter_load,0.9290532830837716
springsfire,SPRINGS13,2019,postfire,immediate,litter_depth_cm,1.4375
springsfire,SPRINGS13,2019,postfire,immediate,duff_depth_cm,0.26250000000000007
springsfire,SPRINGS13,2019,prefire,NA,mass_1hr,0.07156238668555241
springsfire,SPRINGS13,2019,prefire,NA,mass_10hr,0.574653037737758
springsfire,SPRINGS13,2019,prefire,NA,mass_100hr,6.180811857547554
springsfire,SPRINGS13,2019,prefire,NA,mass_cwd_sound,18.504228531048657
springsfire,SPRINGS13,2019,prefire,NA,mass_cwd_rotten,0.8102098322845899
springsfire,SPRINGS13,2019,prefire,NA,total_fine,6.827027281970863
springsfire,SPRINGS13,2019,prefire,NA,total_cwd,19.314438363333245
springsfire,SPRINGS13,2019,prefire,NA,total_fuel,29.02629230556311
springsfire,SPRINGS13,2019,prefire,NA,duff_load,2.3112372420072846
springsfire,SPRINGS13,2019,prefire,NA,litter_load,0.5735894182517198
springsfire,SPRINGS13,2019,prefire,NA,litter_depth_cm,0.8875000000000002
springsfire,SPRINGS13,2019,prefire,NA,duff_depth_cm,0.75
springsfire,SPRINGS13,2020,postfire,1yr,mass_1hr,0.015334797146904083
springsfire,SPRINGS13,2020,postfire,1yr,mass_10hr,0
springsfire,SPRINGS13,2020,postfire,1yr,mass_100hr,1.8542435572642653
springsfire,SPRINGS13,2020,postfire,1yr,mass_cwd_sound,0.13631107573516527
springsfire,SPRINGS13,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,SPRINGS13,2020,postfire,1yr,total_fine,1.8695783544111693
springsfire,SPRINGS13,2020,postfire,1yr,total_cwd,0.13631107573516527
springsfire,SPRINGS13,2020,postfire,1yr,total_fuel,6.936528879761874
springsfire,SPRINGS13,2020,postfire,1yr,duff_load,4.93063944961554
springsfire,SPRINGS13,2020,postfire,1yr,litter_load,0
springsfire,SPRINGS13,2020,postfire,1yr,litter_depth_cm,0
springsfire,SPRINGS13,2020,postfire,1yr,duff_depth_cm,1.6
springsfire,SPRINGS13,2020,postfire,1yr,fuel_depth_cm,2.925
springsfire,SPRINGS14,2019,postfire,immediate,mass_1hr,0
springsfire,SPRINGS14,2019,postfire,immediate,mass_10hr,0.30942855878186964
springsfire,SPRINGS14,2019,postfire,immediate,mass_100hr,1.545202964386887
springsfire,SPRINGS14,2019,postfire,immediate,mass_cwd_sound,1.4486595884830402
springsfire,SPRINGS14,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,SPRINGS14,2019,postfire,immediate,total_fine,1.8546315231687567
springsfire,SPRINGS14,2019,postfire,immediate,total_cwd,1.4486595884830402
springsfire,SPRINGS14,2019,postfire,immediate,total_fuel,4.1829355493794385
springsfire,SPRINGS14,2019,postfire,immediate,duff_load,0.019260310350060705
springsfire,SPRINGS14,2019,postfire,immediate,litter_load,0.8603841273775796
springsfire,SPRINGS14,2019,postfire,immediate,litter_depth_cm,1.33125
springsfire,SPRINGS14,2019,postfire,immediate,duff_depth_cm,0.00625
springsfire,SPRINGS14,2019,prefire,NA,mass_1hr,0.06133918858761634
springsfire,SPRINGS14,2019,prefire,NA,mass_10hr,0.6188571175637394
springsfire,SPRINGS14,2019,prefire,NA,mass_100hr,1.2361623715095105
springsfire,SPRINGS14,2019,prefire,NA,mass_cwd_sound,0
springsfire,SPRINGS14,2019,prefire,NA,mass_cwd_rotten,0
springsfire,SPRINGS14,2019,prefire,NA,total_fine,1.9163586776608654
springsfire,SPRINGS14,2019,prefire,NA,total_cwd,0
springsfire,SPRINGS14,2019,prefire,NA,total_fuel,3.341678059237151
springsfire,SPRINGS14,2019,prefire,NA,duff_load,1.1748789313537027
springsfire,SPRINGS14,2019,prefire,NA,litter_load,0.2504404502225818
springsfire,SPRINGS14,2019,prefire,NA,litter_depth_cm,0.38750000000000023
springsfire,SPRINGS14,2019,prefire,NA,duff_depth_cm,0.38125000000000003
springsfire,SPRINGS14,2020,postfire,1yr,mass_1hr,0.05111599048968029
springsfire,SPRINGS14,2020,postfire,1yr,mass_10hr,0.08840815965196282
springsfire,SPRINGS14,2020,postfire,1yr,mass_100hr,0.6180811857547555
springsfire,SPRINGS14,2020,postfire,1yr,mass_cwd_sound,0
springsfire,SPRINGS14,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,SPRINGS14,2020,postfire,1yr,total_fine,0.7576053358963982
springsfire,SPRINGS14,2020,postfire,1yr,total_cwd,0
springsfire,SPRINGS14,2020,postfire,1yr,total_fuel,6.53569844091461
springsfire,SPRINGS14,2020,postfire,1yr,duff_load,5.778093105018211
springsfire,SPRINGS14,2020,postfire,1yr,litter_load,0
springsfire,SPRINGS14,2020,postfire,1yr,litter_depth_cm,0
springsfire,SPRINGS14,2020,postfire,1yr,duff_depth_cm,1.875
springsfire,SPRINGS14,2020,postfire,1yr,fuel_depth_cm,6.850000000000001
springsfire,SPRINGS15,2019,postfire,immediate,mass_1hr,0.12131662724391512
springsfire,SPRINGS15,2019,postfire,immediate,mass_10hr,0.47250254199311814
springsfire,SPRINGS15,2019,postfire,immediate,mass_100hr,1.9571495444817155
springsfire,SPRINGS15,2019,postfire,immediate,mass_cwd_sound,0
springsfire,SPRINGS15,2019,postfire,immediate,mass_cwd_rotten,0
springsfire,SPRINGS15,2019,postfire,immediate,total_fine,2.550968713718749
springsfire,SPRINGS15,2019,postfire,immediate,total_cwd,0
springsfire,SPRINGS15,2019,postfire,immediate,total_fuel,3.268120610448542
springsfire,SPRINGS15,2019,postfire,immediate,duff_load,0
springsfire,SPRINGS15,2019,postfire,immediate,litter_load,0.7171518967297934
springsfire,SPRINGS15,2019,postfire,immediate,litter_depth_cm,0.8499999999999999
springsfire,SPRINGS15,2019,postfire,immediate,duff_depth_cm,0
springsfire,SPRINGS15,2019,prefire,NA,mass_1hr,0.07662102773299904
springsfire,SPRINGS15,2019,prefire,NA,mass_10hr,0.5758624730541128
springsfire,SPRINGS15,2019,prefire,NA,mass_100hr,5.284303770100633
springsfire,SPRINGS15,2019,prefire,NA,mass_cwd_sound,0.09100414108993003
springsfire,SPRINGS15,2019,prefire,NA,mass_cwd_rotten,0
springsfire,SPRINGS15,2019,prefire,NA,total_fine,5.936787270887744
springsfire,SPRINGS15,2019,prefire,NA,total_cwd,0.09100414108993003
springsfire,SPRINGS15,2019,prefire,NA,total_fuel,8.320165374821691
springsfire,SPRINGS15,2019,prefire,NA,duff_load,0.8633433450956787
springsfire,SPRINGS15,2019,prefire,NA,litter_load,1.4290306177483383
springsfire,SPRINGS15,2019,prefire,NA,litter_depth_cm,1.6937499999999999
springsfire,SPRINGS15,2019,prefire,NA,duff_depth_cm,0.28125000000000017
springsfire,SPRINGS15,2020,postfire,1yr,mass_1hr,0.052676956566436825
springsfire,SPRINGS15,2020,postfire,1yr,mass_10hr,0.04429711331185484
springsfire,SPRINGS15,2020,postfire,1yr,mass_100hr,2.6421518850503163
springsfire,SPRINGS15,2020,postfire,1yr,mass_cwd_sound,0
springsfire,SPRINGS15,2020,postfire,1yr,mass_cwd_rotten,0
springsfire,SPRINGS15,2020,postfire,1yr,total_fine,2.7391259549286078
springsfire,SPRINGS15,2020,postfire,1yr,total_cwd,0
springsfire,SPRINGS15,2020,postfire,1yr,total_fuel,5.041374875183751
springsfire,SPRINGS15,2020,postfire,1yr,duff_load,2.3022489202551424
springsfire,SPRINGS15,2020,postfire,1yr,litter_load,0
springsfire,SPRINGS15,2020,postfire,1yr,litter_depth_cm,0
springsfire,SPRINGS15,2020,postfire,1yr,duff_depth_cm,0.75
springsfire,SPRINGS15,2020,postfire,1yr,fuel_depth_cm,7.212500000000001
springsfire,SPRINGS16,2019,postfire,immediate,mass_1hr,0.03066959429380816
springsfire,SPRINGS16,2019,postfire,immediate,mass_10hr,0.5304489579117767
springsfire,SPRINGS16,2019,postfire,immediate,mass_100hr,0.9271217786321326
springsfire,SPRINGS16,2019,postfire,immediate,mass_cwd_sound,0
springsfire,SPRINGS16,2019,postfire,immediate,mass_cwd_rotten,0.2349190879691143
springsfire,SPRINGS16,2019,postfire,immediate,total_fine,1.4882403308377175
springsfire,SPRINGS16,2019,postfire,immediate,total_cwd,0.2349190879691143
springsfire,SPRINGS16,2019,postfire,immediate,total_fuel,2.7047244091953373
springsfire,SPRINGS16,2019,postfire,immediate,duff_load,0
springsfire,SPRINGS16,2019,postfire,immediate,litter_load,0.9815649903885071
springsfire,SPRINGS16,2019,postfire,immediate,litter_depth_cm,1.5187500000000012
springsfire,SPRINGS16,2019,postfire,immediate,duff_depth_cm,0
springsfire,SPRINGS16,2019,prefire,NA,mass_1hr,0.03578119334277619
springsfire,SPRINGS16,2019,prefire,NA,mass_10hr,0.48624487808579536
springsfire,SPRINGS16,2019,prefire,NA,mass_100hr,1.5452029643868872
springsfire,SPRINGS16,2019,prefire,NA,mass_cwd_sound,0
springsfire,SPRINGS16,2019,prefire,NA,mass_cwd_rotten,0
springsfire,SPRINGS16,2019,prefire,NA,total_fine,2.0672290358154597
springsfire,SPRINGS16,2019,prefire,NA,total_cwd,0
springsfire,SPRINGS16,2019,prefire,NA,total_fuel,4.115546680999595
springsfire,SPRINGS16,2019,prefire,NA,duff_load,1.1556186210036428
springsfire,SPRINGS16,2019,prefire,NA,litter_load,0.8926990241804934
springsfire,SPRINGS16,2019,prefire,NA,litter_depth_cm,1.3812499999999999
springsfire,SPRINGS16,2019,prefire,NA,duff_depth_cm,0.375
