site,plotid,pre_post_fire,year,diamclass,n_trees_diamclass,n_trees_diamclass_acre
frenchmeadows,fm19-19,prefire,2019,[60-80],2,20
frenchmeadows,fm19-19,prefire,2019,[80-100],1,10
frenchmeadows,fm19-2 ,prefire,2019,[<20],0,0
frenchmeadows,fm19-2 ,prefire,2019,[20-40],0,0
frenchmeadows,fm19-2 ,prefire,2019,[40-60],1,10
frenchmeadows,fm19-2 ,prefire,2019,[>100],0,0
frenchmeadows,fm19-2 ,prefire,2019,[60-80],0,0
frenchmeadows,fm19-2 ,prefire,2019,[80-100],0,0
frenchmeadows,fm19-2,prefire,2019,[<20],9,90
frenchmeadows,fm19-2,prefire,2019,[20-40],9,90
frenchmeadows,fm19-2,prefire,2019,[40-60],2,20
frenchmeadows,fm19-2,prefire,2019,[>100],0,0
frenchmeadows,fm19-2,prefire,2019,[60-80],2,20
frenchmeadows,fm19-2,prefire,2019,[80-100],1,10
frenchmeadows,fm19-20,prefire,2019,[<20],5,50
frenchmeadows,fm19-20,prefire,2019,[20-40],3,30
frenchmeadows,fm19-20,prefire,2019,[40-60],12,120
frenchmeadows,fm19-20,prefire,2019,[>100],0,0
frenchmeadows,fm19-20,prefire,2019,[60-80],0,0
frenchmeadows,fm19-20,prefire,2019,[80-100],0,0
frenchmeadows,fm19-21,prefire,2019,[<20],1,10
frenchmeadows,fm19-21,prefire,2019,[20-40],8,80
frenchmeadows,fm19-21,prefire,2019,[40-60],2,20
frenchmeadows,fm19-21,prefire,2019,[>100],0,0
frenchmeadows,fm19-21,prefire,2019,[60-80],2,20
frenchmeadows,fm19-21,prefire,2019,[80-100],0,0
frenchmeadows,fm19-3,prefire,2019,[<20],2,20
frenchmeadows,fm19-3,prefire,2019,[20-40],8,80
frenchmeadows,fm19-3,prefire,2019,[40-60],5,50
frenchmeadows,fm19-3,prefire,2019,[>100],0,0
frenchmeadows,fm19-3,prefire,2019,[60-80],1,10
frenchmeadows,fm19-3,prefire,2019,[80-100],0,0
frenchmeadows,fm19-4,prefire,2019,[<20],13,130
frenchmeadows,fm19-4,prefire,2019,[20-40],17,170
frenchmeadows,fm19-4,prefire,2019,[40-60],2,20
frenchmeadows,fm19-4,prefire,2019,[>100],2,20
frenchmeadows,fm19-4,prefire,2019,[60-80],1,10
frenchmeadows,fm19-4,prefire,2019,[80-100],2,20
frenchmeadows,fm19-5,prefire,2019,[<20],14,140
frenchmeadows,fm19-5,prefire,2019,[20-40],13,130
frenchmeadows,fm19-5,prefire,2019,[40-60],9,90
frenchmeadows,fm19-5,prefire,2019,[>100],1,10
frenchmeadows,fm19-5,prefire,2019,[60-80],0,0
frenchmeadows,fm19-5,prefire,2019,[80-100],0,0
frenchmeadows,fm19-6,prefire,2019,[<20],1,10
frenchmeadows,fm19-6,prefire,2019,[20-40],2,20
frenchmeadows,fm19-6,prefire,2019,[40-60],1,10
frenchmeadows,fm19-6,prefire,2019,[>100],0,0
frenchmeadows,fm19-6,prefire,2019,[60-80],1,10
frenchmeadows,fm19-6,prefire,2019,[80-100],0,0
frenchmeadows,fm19-7,prefire,2019,[<20],3,30
frenchmeadows,fm19-7,prefire,2019,[20-40],3,30
frenchmeadows,fm19-7,prefire,2019,[40-60],1,10
frenchmeadows,fm19-7,prefire,2019,[>100],0,0
frenchmeadows,fm19-7,prefire,2019,[60-80],1,10
frenchmeadows,fm19-7,prefire,2019,[80-100],0,0
frenchmeadows,fm19-8,prefire,2019,[<20],7,70
frenchmeadows,fm19-8,prefire,2019,[20-40],14,140
frenchmeadows,fm19-8,prefire,2019,[40-60],7,70
frenchmeadows,fm19-8,prefire,2019,[>100],0,0
frenchmeadows,fm19-8,prefire,2019,[60-80],2,20
frenchmeadows,fm19-8,prefire,2019,[80-100],0,0
frenchmeadows,fm19-9,prefire,2019,[<20],5,50
frenchmeadows,fm19-9,prefire,2019,[20-40],4,40
frenchmeadows,fm19-9,prefire,2019,[40-60],3,30
frenchmeadows,fm19-9,prefire,2019,[>100],0,0
frenchmeadows,fm19-9,prefire,2019,[60-80],0,0
frenchmeadows,fm19-9,prefire,2019,[80-100],0,0
frenchmeadows,FM37,prefire,2020,[<20],1,10
frenchmeadows,FM37,prefire,2020,[20-40],3,30
frenchmeadows,FM37,prefire,2020,[40-60],0,0
frenchmeadows,FM37,prefire,2020,[>100],0,0
frenchmeadows,FM37,prefire,2020,[60-80],0,0
frenchmeadows,FM37,prefire,2020,[80-100],1,10
frenchmeadows,FM38,prefire,2020,[<20],2,20
frenchmeadows,FM38,prefire,2020,[20-40],3,30
frenchmeadows,FM38,prefire,2020,[40-60],3,30
frenchmeadows,FM38,prefire,2020,[>100],0,0
frenchmeadows,FM38,prefire,2020,[60-80],1,10
frenchmeadows,FM38,prefire,2020,[80-100],1,10
frenchmeadows,FM39,prefire,2020,[<20],3,30
frenchmeadows,FM39,prefire,2020,[20-40],3,30
frenchmeadows,FM39,prefire,2020,[40-60],1,10
frenchmeadows,FM39,prefire,2020,[>100],0,0
frenchmeadows,FM39,prefire,2020,[60-80],1,10
frenchmeadows,FM39,prefire,2020,[80-100],0,0
frenchmeadows,FM40,prefire,2020,[<20],4,40
frenchmeadows,FM40,prefire,2020,[20-40],7,70
frenchmeadows,FM40,prefire,2020,[40-60],2,20
frenchmeadows,FM40,prefire,2020,[>100],0,0
frenchmeadows,FM40,prefire,2020,[60-80],1,10
frenchmeadows,FM40,prefire,2020,[80-100],0,0
frenchmeadows,FM41,prefire,2020,[<20],8,80
frenchmeadows,FM41,prefire,2020,[20-40],13,130
frenchmeadows,FM41,prefire,2020,[40-60],1,10
frenchmeadows,FM41,prefire,2020,[>100],1,10
frenchmeadows,FM41,prefire,2020,[60-80],2,20
frenchmeadows,FM41,prefire,2020,[80-100],0,0
frenchmeadows,FM42,prefire,2020,[<20],9,90
frenchmeadows,FM42,prefire,2020,[20-40],3,30
frenchmeadows,FM42,prefire,2020,[40-60],3,30
frenchmeadows,FM42,prefire,2020,[>100],0,0
frenchmeadows,FM42,prefire,2020,[60-80],2,20
frenchmeadows,FM42,prefire,2020,[80-100],0,0
frenchmeadows,FM43,prefire,2020,[<20],4,40
frenchmeadows,FM43,prefire,2020,[20-40],3,30
frenchmeadows,FM43,prefire,2020,[40-60],2,20
frenchmeadows,FM43,prefire,2020,[>100],2,20
frenchmeadows,FM43,prefire,2020,[60-80],0,0
frenchmeadows,FM43,prefire,2020,[80-100],2,20
frenchmeadows,FM44,prefire,2020,[<20],0,0
frenchmeadows,FM44,prefire,2020,[20-40],7,70
frenchmeadows,FM44,prefire,2020,[40-60],4,40
frenchmeadows,FM44,prefire,2020,[>100],0,0
frenchmeadows,FM44,prefire,2020,[60-80],3,30
frenchmeadows,FM44,prefire,2020,[80-100],0,0
frenchmeadows,FM45,prefire,2020,[<20],3,30
frenchmeadows,FM45,prefire,2020,[20-40],5,50
frenchmeadows,FM45,prefire,2020,[40-60],2,20
frenchmeadows,FM45,prefire,2020,[>100],0,0
frenchmeadows,FM45,prefire,2020,[60-80],2,20
frenchmeadows,FM45,prefire,2020,[80-100],0,0
frenchmeadows,FM46,prefire,2020,[<20],12,120
frenchmeadows,FM46,prefire,2020,[20-40],11,110
frenchmeadows,FM46,prefire,2020,[40-60],3,30
frenchmeadows,FM46,prefire,2020,[>100],0,0
frenchmeadows,FM46,prefire,2020,[60-80],1,10
frenchmeadows,FM46,prefire,2020,[80-100],0,0
frenchmeadows,FM47,prefire,2020,[<20],15,150
frenchmeadows,FM47,prefire,2020,[20-40],5,50
frenchmeadows,FM47,prefire,2020,[40-60],4,40
frenchmeadows,FM47,prefire,2020,[>100],1,10
frenchmeadows,FM47,prefire,2020,[60-80],0,0
frenchmeadows,FM47,prefire,2020,[80-100],0,0
frenchmeadows,FM48,prefire,2020,[<20],7,70
frenchmeadows,FM48,prefire,2020,[20-40],0,0
frenchmeadows,FM48,prefire,2020,[40-60],0,0
frenchmeadows,FM48,prefire,2020,[>100],1,10
frenchmeadows,FM48,prefire,2020,[60-80],1,10
frenchmeadows,FM48,prefire,2020,[80-100],1,10
frenchmeadows,FM49,prefire,2020,[<20],6,60
frenchmeadows,FM49,prefire,2020,[20-40],7,70
frenchmeadows,FM49,prefire,2020,[40-60],0,0
frenchmeadows,FM49,prefire,2020,[>100],0,0
frenchmeadows,FM49,prefire,2020,[60-80],0,0
frenchmeadows,FM49,prefire,2020,[80-100],1,10
frenchmeadows,FM50,prefire,2020,[<20],3,30
frenchmeadows,FM50,prefire,2020,[20-40],10,100
frenchmeadows,FM50,prefire,2020,[40-60],3,30
frenchmeadows,FM50,prefire,2020,[>100],0,0
frenchmeadows,FM50,prefire,2020,[60-80],0,0
frenchmeadows,FM50,prefire,2020,[80-100],0,0
frenchmeadows,FM51,prefire,2020,[<20],8,80
frenchmeadows,FM51,prefire,2020,[20-40],2,20
frenchmeadows,FM51,prefire,2020,[40-60],5,50
frenchmeadows,FM51,prefire,2020,[>100],0,0
frenchmeadows,FM51,prefire,2020,[60-80],1,10
frenchmeadows,FM51,prefire,2020,[80-100],0,0
frenchmeadows,FM52,prefire,2020,[<20],3,30
frenchmeadows,FM52,prefire,2020,[20-40],1,10
frenchmeadows,FM52,prefire,2020,[40-60],0,0
frenchmeadows,FM52,prefire,2020,[>100],0,0
frenchmeadows,FM52,prefire,2020,[60-80],0,0
frenchmeadows,FM52,prefire,2020,[80-100],0,0
frenchmeadows,FM53,prefire,2020,[<20],18,180
frenchmeadows,FM53,prefire,2020,[20-40],2,20
frenchmeadows,FM53,prefire,2020,[40-60],0,0
frenchmeadows,FM53,prefire,2020,[>100],2,20
frenchmeadows,FM53,prefire,2020,[60-80],1,10
frenchmeadows,FM53,prefire,2020,[80-100],0,0
frenchmeadows,FM54,prefire,2020,[<20],9,90
frenchmeadows,FM54,prefire,2020,[20-40],6,60
frenchmeadows,FM54,prefire,2020,[40-60],0,0
frenchmeadows,FM54,prefire,2020,[>100],0,0
frenchmeadows,FM54,prefire,2020,[60-80],0,0
frenchmeadows,FM54,prefire,2020,[80-100],1,10
frenchmeadows,FM55,prefire,2020,[<20],7,70
frenchmeadows,FM55,prefire,2020,[20-40],4,40
frenchmeadows,FM55,prefire,2020,[40-60],1,10
frenchmeadows,FM55,prefire,2020,[>100],0,0
frenchmeadows,FM55,prefire,2020,[60-80],3,30
frenchmeadows,FM55,prefire,2020,[80-100],1,10
frenchmeadows,FM56,prefire,2020,[<20],15,150
frenchmeadows,FM56,prefire,2020,[20-40],6,60
frenchmeadows,FM56,prefire,2020,[40-60],4,40
frenchmeadows,FM56,prefire,2020,[>100],0,0
frenchmeadows,FM56,prefire,2020,[60-80],1,10
frenchmeadows,FM56,prefire,2020,[80-100],0,0
frenchmeadows,FM57,prefire,2020,[<20],3,30
frenchmeadows,FM57,prefire,2020,[20-40],8,80
frenchmeadows,FM57,prefire,2020,[40-60],6,60
frenchmeadows,FM57,prefire,2020,[>100],0,0
frenchmeadows,FM57,prefire,2020,[60-80],2,20
frenchmeadows,FM57,prefire,2020,[80-100],1,10
frenchmeadows,FM62,prefire,2020,[<20],9,90
frenchmeadows,FM62,prefire,2020,[20-40],6,60
frenchmeadows,FM62,prefire,2020,[40-60],5,50
frenchmeadows,FM62,prefire,2020,[>100],0,0
frenchmeadows,FM62,prefire,2020,[60-80],0,0
frenchmeadows,FM62,prefire,2020,[80-100],0,0
frenchmeadows,FM63,prefire,2020,[<20],19,190
frenchmeadows,FM63,prefire,2020,[20-40],17,170
frenchmeadows,FM63,prefire,2020,[40-60],1,10
frenchmeadows,FM63,prefire,2020,[>100],1,10
frenchmeadows,FM63,prefire,2020,[60-80],0,0
frenchmeadows,FM63,prefire,2020,[80-100],1,10
frenchmeadows,FM64,prefire,2020,[<20],12,120
frenchmeadows,FM64,prefire,2020,[20-40],9,90
frenchmeadows,FM64,prefire,2020,[40-60],3,30
frenchmeadows,FM64,prefire,2020,[>100],0,0
frenchmeadows,FM64,prefire,2020,[60-80],1,10
frenchmeadows,FM64,prefire,2020,[80-100],0,0
frenchmeadows,FM69,prefire,2020,[<20],3,30
frenchmeadows,FM69,prefire,2020,[20-40],3,30
frenchmeadows,FM69,prefire,2020,[40-60],0,0
frenchmeadows,FM69,prefire,2020,[>100],0,0
frenchmeadows,FM69,prefire,2020,[60-80],0,0
frenchmeadows,FM69,prefire,2020,[80-100],0,0
Independence,Indy01,prefire,2020,[<20],52,520
Independence,Indy01,prefire,2020,[20-40],32,320
Independence,Indy01,prefire,2020,[40-60],2,20
Independence,Indy01,prefire,2020,[>100],0,0
Independence,Indy01,prefire,2020,[60-80],0,0
Independence,Indy01,prefire,2020,[80-100],0,0
Independence,Indy03,prefire,2020,[<20],0,0
Independence,Indy03,prefire,2020,[20-40],2,20
Independence,Indy03,prefire,2020,[40-60],1,10
Independence,Indy03,prefire,2020,[>100],0,0
Independence,Indy03,prefire,2020,[60-80],2,20
Independence,Indy03,prefire,2020,[80-100],0,0
Independence,Indy05,prefire,2020,[<20],8,80
Independence,Indy05,prefire,2020,[20-40],1,10
Independence,Indy05,prefire,2020,[40-60],1,10
Independence,Indy05,prefire,2020,[>100],0,0
Independence,Indy05,prefire,2020,[60-80],1,10
Independence,Indy05,prefire,2020,[80-100],0,0
Independence,Indy06,prefire,2020,[<20],9,90
Independence,Indy06,prefire,2020,[20-40],12,120
Independence,Indy06,prefire,2020,[40-60],1,10
Independence,Indy06,prefire,2020,[>100],0,0
Independence,Indy06,prefire,2020,[60-80],1,10
Independence,Indy06,prefire,2020,[80-100],0,0
Independence,Indy07,prefire,2020,[<20],8,80
Independence,Indy07,prefire,2020,[20-40],11,110
Independence,Indy07,prefire,2020,[40-60],1,10
Independence,Indy07,prefire,2020,[>100],0,0
Independence,Indy07,prefire,2020,[60-80],0,0
Independence,Indy07,prefire,2020,[80-100],0,0
Independence,Indy08,prefire,2020,[<20],43,430
Independence,Indy08,prefire,2020,[20-40],12,120
Independence,Indy08,prefire,2020,[40-60],2,20
Independence,Indy08,prefire,2020,[>100],0,0
Independence,Indy08,prefire,2020,[60-80],0,0
Independence,Indy08,prefire,2020,[80-100],0,0
Independence,Indy09,prefire,2020,[<20],28,280
Independence,Indy09,prefire,2020,[20-40],3,30
Independence,Indy09,prefire,2020,[40-60],3,30
Independence,Indy09,prefire,2020,[>100],0,0
Independence,Indy09,prefire,2020,[60-80],1,10
Independence,Indy09,prefire,2020,[80-100],3,30
Independence,Indy10,prefire,2020,[<20],8,80
Independence,Indy10,prefire,2020,[20-40],8,80
Independence,Indy10,prefire,2020,[40-60],1,10
Independence,Indy10,prefire,2020,[>100],0,0
Independence,Indy10,prefire,2020,[60-80],1,10
Independence,Indy10,prefire,2020,[80-100],0,0
Independence,Indy11,prefire,2020,[<20],0,0
Independence,Indy11,prefire,2020,[20-40],1,10
Independence,Indy11,prefire,2020,[40-60],3,30
Independence,Indy11,prefire,2020,[>100],0,0
Independence,Indy11,prefire,2020,[60-80],1,10
Independence,Indy11,prefire,2020,[80-100],0,0
Independence,Indy12,prefire,2020,[<20],8,80
Independence,Indy12,prefire,2020,[20-40],5,50
Independence,Indy12,prefire,2020,[40-60],0,0
Independence,Indy12,prefire,2020,[>100],0,0
Independence,Indy12,prefire,2020,[60-80],0,0
Independence,Indy12,prefire,2020,[80-100],0,0
Independence,Indy13,prefire,2020,[<20],0,0
Independence,Indy13,prefire,2020,[20-40],0,0
Independence,Indy13,prefire,2020,[40-60],5,50
Independence,Indy13,prefire,2020,[>100],0,0
Independence,Indy13,prefire,2020,[60-80],3,30
Independence,Indy13,prefire,2020,[80-100],0,0
Independence,Indy14,prefire,2020,[<20],5,50
Independence,Indy14,prefire,2020,[20-40],13,130
Independence,Indy14,prefire,2020,[40-60],1,10
Independence,Indy14,prefire,2020,[>100],0,0
Independence,Indy14,prefire,2020,[60-80],0,0
Independence,Indy14,prefire,2020,[80-100],0,0
Independence,Indy16,prefire,2020,[<20],4,40
Independence,Indy16,prefire,2020,[20-40],4,40
Independence,Indy16,prefire,2020,[40-60],2,20
Independence,Indy16,prefire,2020,[>100],0,0
Independence,Indy16,prefire,2020,[60-80],0,0
Independence,Indy16,prefire,2020,[80-100],0,0
Independence,Indy17,prefire,2020,[<20],4,40
Independence,Indy17,prefire,2020,[20-40],6,60
Independence,Indy17,prefire,2020,[40-60],1,10
Independence,Indy17,prefire,2020,[>100],0,0
Independence,Indy17,prefire,2020,[60-80],1,10
Independence,Indy17,prefire,2020,[80-100],0,0
Independence,Indy18,prefire,2020,[<20],9,90
Independence,Indy18,prefire,2020,[20-40],6,60
Independence,Indy18,prefire,2020,[40-60],0,0
Independence,Indy18,prefire,2020,[>100],0,0
Independence,Indy18,prefire,2020,[60-80],0,0
Independence,Indy18,prefire,2020,[80-100],0,0
Independence,Indy19,prefire,2020,[<20],3,30
Independence,Indy19,prefire,2020,[20-40],4,40
Independence,Indy19,prefire,2020,[40-60],2,20
Independence,Indy19,prefire,2020,[>100],0,0
Independence,Indy19,prefire,2020,[60-80],2,20
Independence,Indy19,prefire,2020,[80-100],0,0
Independence,Indy20,prefire,2020,[<20],3,30
Independence,Indy20,prefire,2020,[20-40],0,0
Independence,Indy20,prefire,2020,[40-60],0,0
Independence,Indy20,prefire,2020,[>100],0,0
Independence,Indy20,prefire,2020,[60-80],0,0
Independence,Indy20,prefire,2020,[80-100],0,0
Independence,Indy21,prefire,2020,[<20],4,40
Independence,Indy21,prefire,2020,[20-40],2,20
Independence,Indy21,prefire,2020,[40-60],1,10
Independence,Indy21,prefire,2020,[>100],0,0
Independence,Indy21,prefire,2020,[60-80],0,0
Independence,Indy21,prefire,2020,[80-100],1,10
Independence,Indy22,prefire,2020,[<20],2,20
Independence,Indy22,prefire,2020,[20-40],6,60
Independence,Indy22,prefire,2020,[40-60],8,80
Independence,Indy22,prefire,2020,[>100],0,0
Independence,Indy22,prefire,2020,[60-80],1,10
Independence,Indy22,prefire,2020,[80-100],0,0
Independence,Indy23,prefire,2020,[<20],6,60
Independence,Indy23,prefire,2020,[20-40],8,80
Independence,Indy23,prefire,2020,[40-60],0,0
Independence,Indy23,prefire,2020,[>100],0,0
Independence,Indy23,prefire,2020,[60-80],0,0
Independence,Indy23,prefire,2020,[80-100],0,0
Independence,Indy24,prefire,2020,[<20],9,90
Independence,Indy24,prefire,2020,[20-40],8,80
Independence,Indy24,prefire,2020,[40-60],2,20
Independence,Indy24,prefire,2020,[>100],0,0
Independence,Indy24,prefire,2020,[60-80],0,0
Independence,Indy24,prefire,2020,[80-100],0,0
Independence,Indy25,prefire,2020,[<20],1,10
Independence,Indy25,prefire,2020,[20-40],5,50
Independence,Indy25,prefire,2020,[40-60],4,40
Independence,Indy25,prefire,2020,[>100],0,0
Independence,Indy25,prefire,2020,[60-80],1,10
Independence,Indy25,prefire,2020,[80-100],0,0
Independence,Indy26,prefire,2020,[<20],19,190
Independence,Indy26,prefire,2020,[20-40],9,90
Independence,Indy26,prefire,2020,[40-60],2,20
Independence,Indy26,prefire,2020,[>100],0,0
Independence,Indy26,prefire,2020,[60-80],1,10
Independence,Indy26,prefire,2020,[80-100],0,0
Independence,Indy27,prefire,2020,[<20],8,80
Independence,Indy27,prefire,2020,[20-40],12,120
Independence,Indy27,prefire,2020,[40-60],2,20
Independence,Indy27,prefire,2020,[>100],0,0
Independence,Indy27,prefire,2020,[60-80],0,0
Independence,Indy27,prefire,2020,[80-100],0,0
Independence,Indy28,prefire,2020,[<20],7,70
Independence,Indy28,prefire,2020,[20-40],3,30
Independence,Indy28,prefire,2020,[40-60],4,40
Independence,Indy28,prefire,2020,[>100],0,0
Independence,Indy28,prefire,2020,[60-80],1,10
Independence,Indy28,prefire,2020,[80-100],0,0
Independence,Indy29,prefire,2020,[<20],0,0
Independence,Indy29,prefire,2020,[20-40],5,50
Independence,Indy29,prefire,2020,[40-60],1,10
Independence,Indy29,prefire,2020,[>100],0,0
Independence,Indy29,prefire,2020,[60-80],0,0
Independence,Indy29,prefire,2020,[80-100],0,0
Independence,Indy30,prefire,2020,[<20],7,70
Independence,Indy30,prefire,2020,[20-40],2,20
Independence,Indy30,prefire,2020,[40-60],0,0
Independence,Indy30,prefire,2020,[>100],0,0
Independence,Indy30,prefire,2020,[60-80],0,0
Independence,Indy30,prefire,2020,[80-100],0,0
Independence,Indy31,prefire,2020,[<20],4,40
Independence,Indy31,prefire,2020,[20-40],5,50
Independence,Indy31,prefire,2020,[40-60],3,30
Independence,Indy31,prefire,2020,[>100],0,0
Independence,Indy31,prefire,2020,[60-80],0,0
Independence,Indy31,prefire,2020,[80-100],1,10
Independence,Indy32,prefire,2020,[<20],16,160
Independence,Indy32,prefire,2020,[20-40],10,100
Independence,Indy32,prefire,2020,[40-60],2,20
Independence,Indy32,prefire,2020,[>100],0,0
Independence,Indy32,prefire,2020,[60-80],0,0
Independence,Indy32,prefire,2020,[80-100],0,0
Independence,Indy33,prefire,2020,[<20],4,40
Independence,Indy33,prefire,2020,[20-40],5,50
Independence,Indy33,prefire,2020,[40-60],1,10
Independence,Indy33,prefire,2020,[>100],0,0
Independence,Indy33,prefire,2020,[60-80],0,0
Independence,Indy33,prefire,2020,[80-100],1,10
Independence,Indy34,prefire,2020,[<20],3,30
Independence,Indy34,prefire,2020,[20-40],2,20
Independence,Indy34,prefire,2020,[40-60],0,0
Independence,Indy34,prefire,2020,[>100],0,0
Independence,Indy34,prefire,2020,[60-80],2,20
Independence,Indy34,prefire,2020,[80-100],0,0
Independence,Indy35,prefire,2020,[<20],7,70
Independence,Indy35,prefire,2020,[20-40],4,40
Independence,Indy35,prefire,2020,[40-60],0,0
Independence,Indy35,prefire,2020,[>100],0,0
Independence,Indy35,prefire,2020,[60-80],0,0
Independence,Indy35,prefire,2020,[80-100],0,0
Independence,Indy36,prefire,2020,[<20],13,130
Independence,Indy36,prefire,2020,[20-40],14,140
Independence,Indy36,prefire,2020,[40-60],5,50
Independence,Indy36,prefire,2020,[>100],0,0
Independence,Indy36,prefire,2020,[60-80],1,10
Independence,Indy36,prefire,2020,[80-100],0,0
Independence,Indy37,prefire,2020,[<20],5,50
Independence,Indy37,prefire,2020,[20-40],15,150
Independence,Indy37,prefire,2020,[40-60],7,70
Independence,Indy37,prefire,2020,[>100],0,0
Independence,Indy37,prefire,2020,[60-80],0,0
Independence,Indy37,prefire,2020,[80-100],0,0
Independence,Indy38,prefire,2020,[<20],5,50
Independence,Indy38,prefire,2020,[20-40],7,70
Independence,Indy38,prefire,2020,[40-60],1,10
Independence,Indy38,prefire,2020,[>100],0,0
Independence,Indy38,prefire,2020,[60-80],1,10
Independence,Indy38,prefire,2020,[80-100],0,0
Independence,Indy39,prefire,2020,[<20],22,220
Independence,Indy39,prefire,2020,[20-40],5,50
Independence,Indy39,prefire,2020,[40-60],0,0
Independence,Indy39,prefire,2020,[>100],0,0
Independence,Indy39,prefire,2020,[60-80],0,0
Independence,Indy39,prefire,2020,[80-100],0,0
Independence,Indy40,prefire,2020,[<20],0,0
Independence,Indy40,prefire,2020,[20-40],4,40
Independence,Indy40,prefire,2020,[40-60],3,30
Independence,Indy40,prefire,2020,[>100],0,0
Independence,Indy40,prefire,2020,[60-80],2,20
Independence,Indy40,prefire,2020,[80-100],0,0
LoneBobcatWoods,lbw1,prefire,2020,[<20],2,20
LoneBobcatWoods,lbw1,prefire,2020,[20-40],5,50
LoneBobcatWoods,lbw1,prefire,2020,[40-60],8,80
LoneBobcatWoods,lbw1,prefire,2020,[>100],0,0
LoneBobcatWoods,lbw1,prefire,2020,[60-80],2,20
LoneBobcatWoods,lbw1,prefire,2020,[80-100],0,0
LoneBobcatWoods,lbw2,prefire,2020,[<20],4,40
LoneBobcatWoods,lbw2,prefire,2020,[20-40],8,80
LoneBobcatWoods,lbw2,prefire,2020,[40-60],6,60
LoneBobcatWoods,lbw2,prefire,2020,[>100],0,0
LoneBobcatWoods,lbw2,prefire,2020,[60-80],0,0
LoneBobcatWoods,lbw2,prefire,2020,[80-100],0,0
LoneBobcatWoods,lbw5,prefire,2020,[<20],1,10
LoneBobcatWoods,lbw5,prefire,2020,[20-40],2,20
LoneBobcatWoods,lbw5,prefire,2020,[40-60],5,50
LoneBobcatWoods,lbw5,prefire,2020,[>100],0,0
LoneBobcatWoods,lbw5,prefire,2020,[60-80],0,0
LoneBobcatWoods,lbw5,prefire,2020,[80-100],0,0
LoneBobcatWoods,lbw6,prefire,2020,[<20],18,180
LoneBobcatWoods,lbw6,prefire,2020,[20-40],6,60
LoneBobcatWoods,lbw6,prefire,2020,[40-60],1,10
LoneBobcatWoods,lbw6,prefire,2020,[>100],0,0
LoneBobcatWoods,lbw6,prefire,2020,[60-80],1,10
LoneBobcatWoods,lbw6,prefire,2020,[80-100],0,0
LoneBobcatWoods,lbw7,prefire,2020,[<20],3,30
LoneBobcatWoods,lbw7,prefire,2020,[20-40],11,110
LoneBobcatWoods,lbw7,prefire,2020,[40-60],4,40
LoneBobcatWoods,lbw7,prefire,2020,[>100],0,0
LoneBobcatWoods,lbw7,prefire,2020,[60-80],1,10
LoneBobcatWoods,lbw7,prefire,2020,[80-100],0,0
LoneBobcatWoods,lpw3,prefire,2020,[<20],1,10
LoneBobcatWoods,lpw3,prefire,2020,[20-40],13,130
LoneBobcatWoods,lpw3,prefire,2020,[40-60],6,60
LoneBobcatWoods,lpw3,prefire,2020,[>100],1,10
LoneBobcatWoods,lpw3,prefire,2020,[60-80],3,30
LoneBobcatWoods,lpw3,prefire,2020,[80-100],1,10
LoneBobcatWoods,lpw4,prefire,2020,[<20],2,20
LoneBobcatWoods,lpw4,prefire,2020,[20-40],3,30
LoneBobcatWoods,lpw4,prefire,2020,[40-60],1,10
LoneBobcatWoods,lpw4,prefire,2020,[>100],0,0
LoneBobcatWoods,lpw4,prefire,2020,[60-80],3,30
LoneBobcatWoods,lpw4,prefire,2020,[80-100],0,0
Modoc,Modoc01,prefire,2020,[<20],1,10
Modoc,Modoc01,prefire,2020,[20-40],3,30
Modoc,Modoc01,prefire,2020,[40-60],2,20
Modoc,Modoc01,prefire,2020,[>100],0,0
Modoc,Modoc01,prefire,2020,[60-80],0,0
Modoc,Modoc01,prefire,2020,[80-100],1,10
Modoc,Modoc02,prefire,2020,[<20],24,240
Modoc,Modoc02,prefire,2020,[20-40],11,110
Modoc,Modoc02,prefire,2020,[40-60],3,30
Modoc,Modoc02,prefire,2020,[>100],0,0
Modoc,Modoc02,prefire,2020,[60-80],1,10
Modoc,Modoc02,prefire,2020,[80-100],1,10
Modoc,Modoc03,prefire,2020,[<20],2,20
Modoc,Modoc03,prefire,2020,[20-40],4,40
Modoc,Modoc03,prefire,2020,[40-60],3,30
Modoc,Modoc03,prefire,2020,[>100],0,0
Modoc,Modoc03,prefire,2020,[60-80],1,10
Modoc,Modoc03,prefire,2020,[80-100],0,0
Modoc,Modoc04,prefire,2020,[<20],1,10
Modoc,Modoc04,prefire,2020,[20-40],4,40
Modoc,Modoc04,prefire,2020,[40-60],3,30
Modoc,Modoc04,prefire,2020,[>100],0,0
Modoc,Modoc04,prefire,2020,[60-80],1,10
Modoc,Modoc04,prefire,2020,[80-100],0,0
Modoc,Modoc05,prefire,2020,[<20],19,190
Modoc,Modoc05,prefire,2020,[20-40],9,90
Modoc,Modoc05,prefire,2020,[40-60],1,10
Modoc,Modoc05,prefire,2020,[>100],0,0
Modoc,Modoc05,prefire,2020,[60-80],1,10
Modoc,Modoc05,prefire,2020,[80-100],1,10
Modoc,Modoc06,prefire,2020,[<20],0,0
Modoc,Modoc06,prefire,2020,[20-40],2,20
Modoc,Modoc06,prefire,2020,[40-60],1,10
Modoc,Modoc06,prefire,2020,[>100],0,0
Modoc,Modoc06,prefire,2020,[60-80],3,30
Modoc,Modoc06,prefire,2020,[80-100],1,10
