site,plotid,pre_post_fire,year,diamclass,status,BA_m2_sum,n_trees_diamclass,mean_dbh_cm,mean_ht,n_trees_ha,BA_m2_ha
BurtonSP,Burton07,postfire,2020,[<20],DEAD,0.1188228881404,1,12.3,5.1,4.04686,0.480859593099859
BurtonSP,Burton07,postfire,2020,[<20],LIVE,0.370700079141962,4,10.625,5.2,16.18744,1.50017132227644
BurtonSP,Burton07,postfire,2020,[>100],LIVE,8.2033581529802,1,102.2,28.8,4.04686,33.1978419749695
BurtonSP,Burton07,postfire,2020,[20-40],DEAD,0.655972400051183,1,28.9,14.6,4.04686,2.65462846687113
BurtonSP,Burton07,postfire,2020,[20-40],LIVE,3.18913280442024,5,27.94,12.46,20.2343,12.9059739808961
BurtonSP,Burton07,postfire,2020,[40-60],DEAD,5.61079219502717,3,48.65,16.1333333333333,12.14058,22.7060905023677
BurtonSP,Burton07,postfire,2020,[40-60],LIVE,7.42065586877862,3,56.05,22.0666666666667,12.14058,30.0303554091254
BurtonSP,Burton07,postfire,2020,[60-80],LIVE,6.90469443582089,2,66.05,25.05,8.09372,27.9423317245461
BurtonSP,Burton08,postfire,2020,[20-40],LIVE,2.03375123770493,2,35.975,19.45,8.09372,8.23030653381858
BurtonSP,Burton08,postfire,2020,[40-60],LIVE,2.1812784652221,1,52.7,26.2,4.04686,8.82732856976871
BurtonSP,Burton08,postfire,2020,[60-80],DEAD,3.7068358578053,1,68.7,29.1,4.04686,15.001045759518
BurtonSP,Burton08,postfire,2020,[60-80],LIVE,4.60837084762433,1,76.6,35.3,4.04686,18.649431648417
BurtonSP,Burton08,postfire,2020,[80-100],LIVE,13.2665138071198,2,91.85,38.7,8.09372,53.6877240654809
BurtonSP,Burton09,postfire,2020,[<20],LIVE,0.261074203494946,2,12.55,5.45,8.09372,1.05653075115556
BurtonSP,Burton09,postfire,2020,[20-40],DEAD,0.615752160103599,1,28,16.7,4.04686,2.49186278663685
BurtonSP,Burton09,postfire,2020,[20-40],LIVE,2.1972063399758,4,25.825,13.625,16.18744,8.89178644899446
BurtonSP,Burton09,postfire,2020,[60-80],DEAD,2.96091966008184,1,61.4,24.3,4.04686,11.9824273355988
BurtonSP,Burton09,postfire,2020,[60-80],LIVE,8.44003396252921,2,73.3,30.5,8.09372,34.155635841601
BurtonSP,burton1,prefire,2019,[<20],DEAD,0.0541060794764502,1,8.3,1.75,4.04686,0.218959728790067
BurtonSP,burton1,prefire,2019,[<20],STUMP,0.283528736986479,1,19,,4.04686,1.1474011045611
BurtonSP,burton1,prefire,2019,[20-40],LIVE,1.12582899732207,2,26.65,12,8.09372,4.5560723361028
BurtonSP,burton1,prefire,2019,[40-60],LIVE,7.95482675815472,4,49.9,22.25,16.18744,32.192070214506
BurtonSP,burton1,prefire,2019,[60-80],LIVE,12.2930049296071,3,71.9333333333333,25.8,12.14058,49.7480699294296
BurtonSP,burton10,prefire,2019,[<20],DEAD,0.61008158536387,3,15.6666666666667,7,12.14058,2.46891476454563
BurtonSP,burton10,prefire,2019,[<20],LIVE,0.908234436152809,7,12.5428571428571,6.42857142857143,28.32802,3.67549761028936
BurtonSP,burton10,prefire,2019,[20-40],LIVE,1.03788796496646,2,25.7,11,8.09372,4.20018728990417
BurtonSP,burton10,prefire,2019,[20-40],,0.660519855417254,1,29,11,4.04686,2.67303138209387
BurtonSP,burton10,prefire,2019,[40-60],DEAD,1.62597054777357,1,45.5,2,4.04686,6.58007517096294
BurtonSP,burton10,prefire,2019,[40-60],LIVE,1.42530917100715,1,42.6,22,4.04686,5.76802667178201
BurtonSP,burton10,prefire,2019,[60-80],LIVE,8.71387481317018,2,74.45,30,8.09372,35.2638314264259
BurtonSP,burton10,prefire,2019,[80-100],LIVE,6.39003087332818,1,90.2,26,4.04686,25.8595603400369
BurtonSP,burton11,prefire,2019,[20-40],DEAD,0.498759249683916,1,25.2,2,4.04686,2.01840885717585
BurtonSP,burton11,prefire,2019,[40-60],DEAD,1.84745282985165,1,48.5,7,4.04686,7.47638295901344
BurtonSP,burton11,prefire,2019,[40-60],LIVE,9.3972733170872,4,54.6,25,16.18744,38.0294494959875
BurtonSP,burton11,prefire,2019,[60-80],DEAD,4.81518974599178,1,78.3,6,4.04686,19.4863987754643
BurtonSP,burton11,prefire,2019,[60-80],LIVE,3.59970754831789,1,67.7,25,4.04686,14.5675124889857
BurtonSP,burton11,prefire,2019,[80-100],LIVE,5.34561624962388,1,82.5,29.2,4.04686,21.6329605759529
BurtonSP,burton12,prefire,2019,[<20],DEAD,0.165129963854314,1,14.5,7,4.04686,0.668257845523467
BurtonSP,burton12,prefire,2019,[<20],LIVE,2.55228484964779,13,15.3769230769231,6.45384615384615,52.60918,10.3287394666456
BurtonSP,burton12,prefire,2019,[20-40],DEAD,1.21882013986833,2,27.85,11.25,8.09372,4.93239447122755
BurtonSP,burton12,prefire,2019,[20-40],LIVE,1.6529568286679,2,31.45,14.4,8.09372,6.68928487166299
BurtonSP,burton12,prefire,2019,[60-80],DEAD,2.87475362757551,1,60.5,23,4.04686,11.6337254652902
BurtonSP,burton12,prefire,2019,[60-80],LIVE,4.185386812745,1,73,27,4.04686,16.9376744770252
BurtonSP,burton13,prefire,2019,[<20],DEAD,0.206119894002026,1,16.2,6,4.04686,0.83413835424104
BurtonSP,burton13,prefire,2019,[<20],LIVE,1.4956887004292,11,12.8090909090909,8.19090909090909,44.51546,6.05284277421891
BurtonSP,burton13,prefire,2019,[20-40],DEAD,0.814332231737011,1,32.2,12,4.04686,3.29548853532724
BurtonSP,burton13,prefire,2019,[20-40],LIVE,8.90331285018164,11,31.3727272727273,14.5454545454545,44.51546,36.0304606408861
BurtonSP,burton13,prefire,2019,[40-60],LIVE,6.92814642497994,4,46.475,20.5,16.18744,28.0372386413943
BurtonSP,burton13,prefire,2019,[60-80],LIVE,3.06796157577128,1,62.5,22,4.04686,12.4156109825258
BurtonSP,Burton14,postfire,2020,[<20],DEAD,0.363317336406026,3,12.1,4.5,12.14058,1.47029439600809
BurtonSP,Burton14,postfire,2020,[<20],LIVE,0.397073749468848,2,15.85,7.35,8.09372,1.6069018737755
BurtonSP,Burton14,postfire,2020,[20-40],DEAD,0.397607820219958,1,22.5,10.5,4.04686,1.60906318333534
BurtonSP,Burton14,postfire,2020,[20-40],LIVE,3.40314594996441,6,26.6,10.6833333333333,24.28116,13.772055219073
BurtonSP,Burton14,postfire,2020,[40-60],LIVE,1.661902513749,1,46,10.6,4.04686,6.72548680679028
BurtonSP,Burton14,postfire,2020,[60-80],LIVE,21.2167459860187,5,73.32,29,20.2343,85.8612006609795
BurtonSP,Burton14,postfire,2020,[80-100],DEAD,6.19321009358077,1,88.8,9,4.04686,25.0630541993083
BurtonSP,burton14,prefire,2019,[<20],DEAD,0.105683176866761,1,11.6,5,4.04686,0.427685021135019
BurtonSP,burton14,prefire,2019,[<20],LIVE,0.587242206772272,4,13.3,5.05,16.18744,2.37648699689844
BurtonSP,burton14,prefire,2019,[20-40],LIVE,3.67802745317188,7,25.6142857142857,10.6428571428571,28.32802,14.8844621791432
BurtonSP,burton14,prefire,2019,[40-60],LIVE,1.54133604168586,1,44.3,10,4.04686,6.23757117365683
BurtonSP,burton14,prefire,2019,[60-80],LIVE,20.8920623852702,5,72.76,27.4,20.2343,84.5472515844544
BurtonSP,burton14,prefire,2019,[80-100],DEAD,6.09595423900727,1,88.1,9,4.04686,24.6694733716689
BurtonSP,burton15,prefire,2019,[<20],DEAD,0.254469004940773,1,18,8,4.04686,1.02980043733462
BurtonSP,burton15,prefire,2019,[20-40],DEAD,1.67074609706886,3,25.8,3.23333333333333,12.14058,6.76127555038407
BurtonSP,burton15,prefire,2019,[20-40],LIVE,1.70238978907214,3,26.1,13,12.14058,6.88933314180448
BurtonSP,burton15,prefire,2019,[40-60],DEAD,2.62388960020473,1,57.8,7,4.04686,10.6185138674845
BurtonSP,burton15,prefire,2019,[40-60],LIVE,6.18973863369856,3,51.1333333333333,24.3333333333333,12.14058,25.0490056871693
BurtonSP,burton15,prefire,2019,[60-80],LIVE,16.8212965804914,4,73.15,29.25,16.18744,68.0734322797274
BurtonSP,burton15,prefire,2019,[80-100],LIVE,5.07693939190725,1,80.4,30,4.04686,20.5456629475338
BurtonSP,burton16,prefire,2019,[20-40],LIVE,1.89715282563144,2,34.75,16.5,8.09372,7.67751188393484
BurtonSP,burton16,prefire,2019,[60-80],LIVE,12.0396040661685,3,71.4666666666667,26.3333333333333,12.14058,48.7225921112147
BurtonSP,burton17,prefire,2019,[20-40],DEAD,1.02353874052119,1,36.1,14.8,4.04686,4.14211798746558
BurtonSP,burton17,prefire,2019,[20-40],LIVE,1.77696334468673,3,27.2,14.5333333333333,12.14058,7.19112188107893
BurtonSP,burton17,prefire,2019,[40-60],DEAD,2.22286529797399,1,53.2,3,4.04686,8.99562465975904
BurtonSP,burton17,prefire,2019,[60-80],DEAD,6.20770068969546,2,62.85,8.8,8.09372,25.121695613101
BurtonSP,burton17,prefire,2019,[60-80],LIVE,17.3921553815752,4,74.15,25.8,16.18744,70.3836179274814
BurtonSP,burton18,prefire,2019,[<20],LIVE,0.951250693562088,6,13.8166666666667,6.91666666666667,24.28116,3.84957838174867
BurtonSP,burton18,prefire,2019,[20-40],DEAD,1.70151799711077,2,32.9,3.825,8.09372,6.88580512178768
BurtonSP,burton18,prefire,2019,[20-40],LIVE,8.22851445615383,12,29.025,13.5,48.56232,33.2996460120307
BurtonSP,burton18,prefire,2019,[40-60],DEAD,2.14829174235941,1,52.3,2,4.04686,8.69383592048459
BurtonSP,burton18,prefire,2019,[40-60],LIVE,10.8219227536371,6,47.6666666666667,23.7,24.28116,43.7948063147838
BurtonSP,burton18,prefire,2019,[60-80],DEAD,3.79366947875052,1,69.5,4,4.04686,15.3524492667763
BurtonSP,burton18,prefire,2019,[60-80],LIVE,11.2079773668735,3,68.7333333333333,25.8333333333333,12.14058,45.3571152869056
BurtonSP,burton19,prefire,2019,[<20],LIVE,4.37381954010732,40,11.515,5.8625,161.8744,17.7002353440787
BurtonSP,burton19,prefire,2019,[20-40],LIVE,0.826395947526795,2,22.9,10,8.09372,3.34430870420829
BurtonSP,burton19,prefire,2019,[40-60],DEAD,2.77116746380502,1,59.4,25,4.04686,11.214526762574
BurtonSP,burton19,prefire,2019,[60-80],LIVE,7.8628173633127,2,70.75,21,8.09372,31.8197210748957
BurtonSP,burton19,prefire,2019,[80-100],LIVE,5.35858317330157,1,82.6,26,4.04686,21.6854359007072
BurtonSP,burton2,prefire,2019,[20-40],DEAD,2.7403013159835,3,33.8,7.75,12.14058,11.089615783601
BurtonSP,burton2,prefire,2019,[20-40],LIVE,5.05343242487676,6,32.5166666666667,16.1666666666667,24.28116,20.4505335429368
BurtonSP,burton2,prefire,2019,[40-60],DEAD,5.33095286591325,3,47.5333333333333,3.46666666666667,12.14058,21.5736199149497
BurtonSP,burton2,prefire,2019,[40-60],LIVE,4.62502914266999,2,54.25,22.5,8.09372,18.7168454363055
BurtonSP,burton2,prefire,2019,[60-80],DEAD,3.52565235549115,1,67,2.5,4.04686,14.2678214913429
BurtonSP,burton2,prefire,2019,[60-80],LIVE,11.1390900939619,3,68.7,25.6666666666667,12.14058,45.0783381376506
BurtonSP,burton20,prefire,2019,[<20],LIVE,0.0785398163397448,1,10,3,4.04686,0.31783964115266
BurtonSP,burton20,prefire,2019,[20-40],LIVE,1.00659770213671,1,35.8,19,4.04686,4.07355997686895
BurtonSP,burton20,prefire,2019,[40-60],DEAD,2.02682991638999,1,50.8,4,4.04686,8.202296915442
BurtonSP,burton20,prefire,2019,[40-60],LIVE,12.2009719728201,6,50.6333333333333,24.5833333333333,24.28116,49.3756254379269
BurtonSP,burton20,prefire,2019,[60-80],LIVE,6.68318859179791,2,65.2,27,8.09372,27.0459285846033
BurtonSP,burton21,prefire,2019,[<20],DEAD,0.0567450173054656,1,8.5,4.5,4.04686,0.229639140732797
BurtonSP,burton21,prefire,2019,[<20],LIVE,3.87535874172549,23,14.3217391304348,8.2,93.07778,15.6830342775392
BurtonSP,burton21,prefire,2019,[20-40],LIVE,9.9607572294167,14,29.5357142857143,15.5428571428571,56.65604,40.3097900014373
BurtonSP,burton21,prefire,2019,[40-60],DEAD,3.59898498200757,2,47.85,9.975,8.09372,14.5645883642871
BurtonSP,burton21,prefire,2019,[40-60],LIVE,5.41796712843606,3,47.9,17.5,12.14058,21.9257544533827
BurtonSP,burton21,prefire,2019,[60-80],LIVE,2.82743338823081,1,60,22,4.04686,11.4422270814958
BurtonSP,burton21,prefire,2019,[80-100],LIVE,11.9430864858686,2,87.05,30.05,8.09372,48.3319989762022
BurtonSP,burton22,prefire,2019,[<20],DEAD,0.614574062858503,3,15.7333333333333,5.5,12.14058,2.48709519201956
BurtonSP,burton22,prefire,2019,[<20],LIVE,1.50900119929879,9,14.3111111111111,6.57777777777778,36.42174,6.10671659339428
BurtonSP,burton22,prefire,2019,[20-40],LIVE,10.4236002210885,14,30.3,14.2785714285714,56.65604,42.182850790714
BurtonSP,burton22,prefire,2019,[40-60],DEAD,1.27555730319216,1,40.3,16,4.04686,5.16200182799623
BurtonSP,burton22,prefire,2019,[40-60],LIVE,7.67534282170973,5,44.1,18.2,20.2343,31.0610378514643
BurtonSP,burton22,prefire,2019,[60-80],LIVE,3.1470040469356,1,63.3,20,4.04686,12.7354847973818
BurtonSP,burton23,prefire,2019,[<20],LIVE,0.722424938656241,6,12,4.75,24.28116,2.9235525872504
BurtonSP,burton23,prefire,2019,[20-40],LIVE,1.49184024942855,3,24.7666666666667,8.66666666666667,12.14058,6.03726863180243
BurtonSP,burton23,prefire,2019,[40-60],LIVE,8.59118776606587,5,46.68,18.6,20.2343,34.7673341229813
BurtonSP,burton23,prefire,2019,[60-80],LIVE,6.81151479771542,2,65.85,23,8.09372,27.5652467742826
BurtonSP,burton23,prefire,2019,[80-100],LIVE,5.07693939190725,1,80.4,21,4.04686,20.5456629475338
BurtonSP,burton24,prefire,2019,[<20],DEAD,0.255639248204235,2,12.65,6,8.09372,1.03453624798779
BurtonSP,burton24,prefire,2019,[<20],LIVE,5.1142615126319,63,9.92698412698413,3.98888888888889,254.95218,20.6967003450095
BurtonSP,burton24,prefire,2019,[20-40],LIVE,4.25338658573195,7,27.1142857142857,13.0857142857143,28.32802,17.2128600383352
BurtonSP,burton24,prefire,2019,[40-60],LIVE,3.73649249245519,2,48.65,22.15,8.09372,15.1210620080172
BurtonSP,burton24,prefire,2019,[60-80],LIVE,6.9268426640287,2,66.25,24.15,8.09372,28.0319625033512
BurtonSP,burton24,prefire,2019,[80-100],LIVE,5.12758186548312,1,80.8,28,4.04686,20.750605948149
BurtonSP,Burton25,prefire,2020,[<20],DEAD,0.122718463030851,1,12.5,9.1,4.04686,0.496624439301031
BurtonSP,Burton25,prefire,2020,[20-40],LIVE,3.88902466976861,5,31.04,13.56,20.2343,15.7383383750998
BurtonSP,Burton25,prefire,2020,[40-60],DEAD,2.89284920126019,2,42.85,9.45,8.09372,11.7069557186118
BurtonSP,Burton25,prefire,2020,[40-60],LIVE,13.133388818424,6,52.4166666666667,21.4,24.28116,53.1489858737272
BurtonSP,Burton25,prefire,2020,[60-80],LIVE,3.34900845456142,1,65.3,27.1,4.04686,13.5529683544264
BurtonSP,Burton26,prefire,2020,[20-40],LIVE,0.419096313970512,1,23.1,13.5,4.04686,1.69602410915471
BurtonSP,Burton26,prefire,2020,[40-60],LIVE,3.46192514851308,2,46.8,20.95,8.09372,14.0099264065116
BurtonSP,Burton26,prefire,2020,[60-80],LIVE,6.66465319514173,2,65.1,20.25,8.09372,26.9709184292912
BurtonSP,Burton27,prefire,2020,[<20],LIVE,0.243284935093994,1,17.6,5.3,4.04686,0.984540072434479
BurtonSP,Burton27,prefire,2020,[20-40],LIVE,5.58235489102596,7,31.4,13.6428571428571,28.32802,22.5910087142973
BurtonSP,Burton27,prefire,2020,[40-60],LIVE,2.75253781936923,1,59.2,23,4.04686,11.1391351996926
BurtonSP,Burton27,prefire,2020,[60-80],LIVE,3.02881733130755,1,62.1,22.4,4.04686,12.2571997053753
BurtonSP,Burton28,prefire,2020,[20-40],LIVE,0.924013085255464,1,34.3,16.5,4.04686,3.73935159419693
BurtonSP,Burton28,prefire,2020,[40-60],LIVE,3.96922167623312,2,50.25,25.6,8.09372,16.0628844326808
BurtonSP,Burton28,prefire,2020,[60-80],DEAD,3.25732892694804,1,64.4,2.2,4.04686,13.181954141309
BurtonSP,Burton28,prefire,2020,[60-80],LIVE,9.55829564854695,2,78,31.35,8.09372,38.6810843282787
BurtonSP,burton3,prefire,2019,[<20],DEAD,0.464405934016911,2,17.1,4.9,8.09372,1.87938579813568
BurtonSP,burton3,prefire,2019,[<20],LIVE,1.45199896409481,10,13.345,7.25,40.4686,5.87603652783671
BurtonSP,burton3,prefire,2019,[20-40],LIVE,13.6294914588202,19,29.8973684210526,14.8368421052632,76.89034,55.1566438050411
BurtonSP,burton3,prefire,2019,[40-60],LIVE,11.4099267966279,5,53.82,24.78,20.2343,46.1743763562015
BurtonSP,burton3,prefire,2019,[60-80],LIVE,8.34842119375971,2,72.9,37.1,8.09372,33.7848917921784
BurtonSP,Burton30,prefire,2020,[<20],LIVE,0.12931580760339,2,9.05,5,8.09372,0.523322969157854
BurtonSP,Burton30,prefire,2020,[20-40],LIVE,2.94245494926037,4,29.925,15.375,16.18744,11.9077032359638
BurtonSP,Burton30,prefire,2020,[40-60],LIVE,10.4803923622837,5,51.02,21.5,20.2343,42.4126806352315
BurtonSP,Burton30,prefire,2020,[60-80],LIVE,3.87047356514916,1,70.2,28,4.04686,15.6632646518595
BurtonSP,Burton31,prefire,2020,[<20],LIVE,0.124689812420979,1,12.6,5.6,4.04686,0.504602214293963
BurtonSP,Burton31,prefire,2020,[20-40],DEAD,0.90792027688745,1,34,8.8,4.04686,3.67422625172475
BurtonSP,Burton31,prefire,2020,[20-40],LIVE,7.00620125795378,8,33.20625,15.575,32.37488,28.3531156227629
BurtonSP,Burton31,prefire,2020,[40-60],DEAD,5.08870465639494,2,56.9,2.65,8.09372,20.5932753257784
BurtonSP,Burton31,prefire,2020,[40-60],LIVE,1.53438526793979,1,44.2,19.6,4.04686,6.20944236541482
BurtonSP,Burton31,prefire,2020,[60-80],DEAD,8.06133460309304,2,71.55,8.35,8.09372,32.6230925518731
BurtonSP,Burton31,prefire,2020,[60-80],LIVE,10.7835246374286,3,67.4333333333333,24.9,12.14058,43.6394145142243
BurtonSP,Burton32,prefire,2020,[<20],DEAD,0.29864765163188,1,19.5,2.6,4.04686,1.20858523548299
BurtonSP,Burton32,prefire,2020,[<20],LIVE,0.283528736986479,1,19,9,4.04686,1.1474011045611
BurtonSP,Burton32,prefire,2020,[20-40],DEAD,1.06318563980949,2,25.65,2.9,8.09372,4.30256343831944
BurtonSP,Burton32,prefire,2020,[20-40],LIVE,3.67108453340745,4,34.175,17.9,16.18744,14.8563651548653
BurtonSP,Burton32,prefire,2020,[40-60],DEAD,4.81154549851362,2,55.25,3.1,8.09372,19.4716510161148
BurtonSP,Burton32,prefire,2020,[40-60],LIVE,14.6702952144683,6,55.5333333333333,23.6333333333333,24.28116,59.368630891623
BurtonSP,Burton32,prefire,2020,[60-80],LIVE,13.1544924670745,4,64.7,26.525,16.18744,53.2343893853049
BurtonSP,Burton33,prefire,2020,[40-60],LIVE,1.69822717880613,1,46.5,20.7,4.04686,6.87248764082339
BurtonSP,Burton33,prefire,2020,[60-80],LIVE,7.28084517821683,2,67.7,26.4,8.09372,29.4645611179186
BurtonSP,Burton34,prefire,2020,[20-40],LIVE,3.40205031952647,5,29,15.74,20.2343,13.7676213560789
BurtonSP,Burton34,prefire,2020,[40-60],DEAD,1.30420273770668,1,40.75,21.5,4.04686,5.27792589111563
BurtonSP,Burton34,prefire,2020,[40-60],LIVE,10.6489957495157,6,47.3416666666667,23.6,24.28116,43.0949949388849
BurtonSP,Burton34,prefire,2020,[60-80],DEAD,6.98402750430567,2,66.4,20.5,8.09372,28.2633815460744
BurtonSP,Burton34,prefire,2020,[60-80],LIVE,16.1798540464631,5,64.14,26.86,20.2343,65.4776041464695
BurtonSP,Burton35,prefire,2020,[<20],LIVE,0.0708821842466197,1,9.5,5,4.04686,0.286850276140275
BurtonSP,Burton35,prefire,2020,[20-40],DEAD,1.07521008569111,1,37,11.6,4.04686,4.35122468737991
BurtonSP,Burton35,prefire,2020,[20-40],LIVE,6.52117665865228,8,31.675,15.1375,32.37488,26.3902889728336
BurtonSP,Burton35,prefire,2020,[40-60],DEAD,2.58769845283538,1,57.4,15,4.04686,10.4720533608414
BurtonSP,Burton35,prefire,2020,[40-60],LIVE,11.6911935869038,6,49.5166666666667,23.1833333333333,24.28116,47.3126236790974
BurtonSP,Burton35,prefire,2020,[60-80],LIVE,15.3031533465707,4,69.7,28.55,16.18744,61.9297191521029
BurtonSP,Burton37,prefire,2020,[<20],LIVE,0.697286306941297,4,14.5375,5.9,16.18744,2.82182006410846
BurtonSP,Burton37,prefire,2020,[20-40],LIVE,2.44894412280336,3,31.55,13.6333333333333,12.14058,9.91053401280799
BurtonSP,Burton37,prefire,2020,[40-60],LIVE,10.8322291410363,6,47.6916666666667,21.7,24.28116,43.8365148216941
BurtonSP,Burton37,prefire,2020,[60-80],LIVE,3.35413906806382,1,65.35,23.9,4.04686,13.5737312289847
BurtonSP,Burton38,postfire,2020,[<20],DEAD,0.176714586764426,1,15,1.9,4.04686,0.715139192593484
BurtonSP,Burton38,postfire,2020,[40-60],LIVE,5.14475066933499,3,46.6,24.0666666666667,12.14058,20.820085693705
BurtonSP,Burton38,postfire,2020,[60-80],LIVE,4.50071632136744,1,75.7,30.5,4.04686,18.2137688522891
BurtonSP,Burton38,postfire,2020,[80-100],LIVE,5.83585392923494,1,86.2,34.9,4.04686,23.6168838320637
BurtonSP,Burton39,postfire,2020,[<20],DEAD,0.958492064628612,4,17.375,7.45,16.18744,3.87888319666294
BurtonSP,Burton39,postfire,2020,[20-40],DEAD,0.764537988177612,1,31.2,16.6,4.04686,3.09397820283645
BurtonSP,Burton39,postfire,2020,[20-40],LIVE,2.56478053442744,4,28.5,13.125,16.18744,10.379307753553
BurtonSP,Burton39,postfire,2020,[40-60],LIVE,2.74324655909624,1,59.1,25.6,4.04686,11.1015347701442
BurtonSP,Burton39,postfire,2020,[60-80],LIVE,16.3968988289179,5,64.56,27.74,20.2343,66.3559539947949
BurtonSP,burton4,prefire,2019,[<20],DEAD,0.0769768739945839,1,9.9,6,4.04686,0.311514632293722
BurtonSP,burton4,prefire,2019,[<20],LIVE,3.08436854340466,31,10.9483870967742,6.17741935483871,125.45266,12.4820076835626
BurtonSP,burton4,prefire,2019,[20-40],LIVE,7.20597317130015,11,28.2272727272727,14.2090909090909,44.51546,29.1615645880077
BurtonSP,burton4,prefire,2019,[40-60],LIVE,6.18920456294745,4,44.3,19.25,16.18744,25.0468443776095
BurtonSP,burton4,prefire,2019,[60-80],LIVE,3.40049130417213,1,65.8,39.3,4.04686,13.761312239202
BurtonSP,burton4,prefire,2019,[80-100],LIVE,6.44683086850508,1,90.6,24,4.04686,26.0894219685185
BurtonSP,Burton40,postfire,2020,[<20],DEAD,1.45107023076659,10,13.3,7.33,40.4686,5.87227807408008
BurtonSP,Burton40,postfire,2020,[<20],LIVE,0.157254383770846,1,14.15,9.9,4.04686,0.636386475506884
BurtonSP,Burton40,postfire,2020,[20-40],DEAD,5.56956075494421,7,31.2142857142857,12.7428571428571,28.32802,22.5392326367535
BurtonSP,Burton40,postfire,2020,[20-40],LIVE,4.74613361247506,6,31.3166666666667,14.2666666666667,24.28116,19.2069382709808
BurtonSP,Burton40,postfire,2020,[40-60],DEAD,1.65468470462738,1,45.9,6,4.04686,6.69627734376835
BurtonSP,Burton40,postfire,2020,[60-80],LIVE,9.19529247140628,2,76.45,26.9,8.09372,37.2120612908352
BurtonSP,Burton40,postfire,2020,[80-100],LIVE,6.88084189359851,1,93.6,31.8,4.04686,27.8458038255281
BurtonSP,Burton41,postfire,2020,[<20],DEAD,0.226980069221863,1,17,6.6,4.04686,0.918556562931187
BurtonSP,Burton41,postfire,2020,[20-40],DEAD,5.59878934759505,8,29.45,13.575,32.37488,22.6575166592085
BurtonSP,Burton41,postfire,2020,[20-40],LIVE,0.804247719318987,1,32,19.1,4.04686,3.25467792540324
BurtonSP,Burton41,postfire,2020,[40-60],DEAD,1.96349540849362,1,50,5,4.04686,7.94599102881649
BurtonSP,Burton41,postfire,2020,[40-60],LIVE,8.46562616168351,4,51.875,24.6,16.18744,34.2592038886705
BurtonSP,Burton41,postfire,2020,[60-80],LIVE,6.70985285944525,2,65.25,24.55,8.09372,27.1538351427746
BurtonSP,Burton42,prefire,2020,[<20],DEAD,0.295592452776264,1,19.4,10.7,4.04686,1.19622127344215
BurtonSP,Burton42,prefire,2020,[20-40],DEAD,1.51388637587512,2,30.1,13.4,8.09372,6.12648621907398
BurtonSP,Burton42,prefire,2020,[60-80],DEAD,4.53645979178366,1,76,30,4.04686,18.3584176729776
BurtonSP,Burton42,prefire,2020,[60-80],LIVE,15.3215944954472,4,69.7,30.3,16.18744,62.0043478998456
BurtonSP,Burton42,prefire,2020,[80-100],LIVE,5.70123668402862,1,85.2,28.4,4.04686,23.072106687128
BurtonSP,Burton43,prefire,2020,[<20],LIVE,0.126676869774374,1,12.7,5.6,4.04686,0.512643557215125
BurtonSP,Burton43,prefire,2020,[20-40],DEAD,0.945690074565234,1,34.7,2.3,4.04686,3.82707533515506
BurtonSP,Burton43,prefire,2020,[20-40],LIVE,8.4646758299058,10,32.56,17.02,40.4686,34.2553580290126
BurtonSP,Burton43,prefire,2020,[40-60],DEAD,2.72237852989477,2,41.6,18.4,8.09372,11.01708477749
BurtonSP,Burton43,prefire,2020,[40-60],LIVE,7.46802912249934,4,48.725,21.775,16.18744,30.2220683346777
BurtonSP,Burton44,prefire,2020,[20-40],LIVE,2.0542481662742,3,29.1,12.7333333333333,12.14058,8.31325473416839
